text,line,start_pos,end_pos,file,label_struck
Inspection Scope The inspectors reviewed the licensee's evaluation and management of plant risk for the maintenance and emergent work activities affecting risk-significant and safety-related equipment listed below to verify that the appropriate risk assessments were performed prior to removing equipment for work: Â· Â· Â· Unit 2 instrument air piping inside containment - leak identification and repair; Unit 1 and 2 condensate storage tank makeup system emergent repair; and D1 diesel generator (DG) exhaust fire during fast start surveillance and subsequent repair activities.,93,546,1123,ML15313A275.txt,U
These activities were selected based on their potential risk significance relative to the Reactor Safety Cornerstones.,95,0,118,ML15313A275.txt,U
"As applicable for each activity, the inspectors verified that risk assessments were performed as required by 10 CFR 50.65(a)(4) and were accurate and complete.",95,118,277,ML15313A275.txt,U
"When emergent work was performed, the inspectors verified that the plant risk was promptly reassessed and managed.",95,277,391,ML15313A275.txt,U
"The inspectors reviewed the scope of maintenance work, discussed the results of the assessment with the licensee's probabilistic risk analyst or shift technical advisor, and verified plant conditions were consistent with the risk assessment.",95,391,632,ML15313A275.txt,U
"The inspectors also reviewed TS requirements and walked down portions of redundant safety systems, when applicable, to verify risk analysis assumptions were valid and applicable requirements were met.",95,632,832,ML15313A275.txt,U
Documents reviewed during this inspection are listed in the Attachment to this report.,95,832,918,ML15313A275.txt,U
This inspection constituted three maintenance risk assessments and emergent work control samples as defined in IP 71111.13Â­05.,95,918,1044,ML15313A275.txt,U
11,97,0,2,ML15313A275.txt,U
b.,99,0,3,ML15313A275.txt,U
Findings No findings were identified.,101,0,37,ML15313A275.txt,U
1R15 Operability Determinations and Functionality Assessments (71111.15) a.,103,0,75,ML15313A275.txt,U
"Inspection Scope The inspectors reviewed the following operability determinations and operability related issues: Â· Â· Â· Â· Â· Â· Â· Â· Â· CAP 01491900; ""Question Regarding Sump B Motor-Operated Valve Leakage Licensing Basis""; CAP 01491302; ""Component Design Bases Inspection 2015: RHR Sump Recirculation Valves Duty Cycle in Question""; CAP 01493179; ""Safety Related NBFD65NR Relays Surpassed Qualified Life""; CAP 01493183; ""NBFD65NR Relay Replacement to be Scheduled Non-Safety Related""; CAP 01493661; ""Evaluate Corrosion Near Unit 1 Sump B & Recommend Inspection Frequency""; CAP 01410533; ""21 Containment foil coil unit has a Heat Exchanger Leak""; CAP 01484702; ""Sump B In-Leakage NRC Question #2""; CAP 01489090; ""MD-32429 Not Operating Properly""; and Operator-workaround identification and management.",103,75,872,ML15313A275.txt,U
The inspectors selected these potential operability issues based on the risk significance of the associated components and systems.,105,0,131,ML15313A275.txt,U
The inspectors evaluated the technical adequacy of the evaluations to ensure that TS operability was properly justified and the subject component or system remained available such that no unrecognized increase in risk occurred.,105,131,358,ML15313A275.txt,U
The inspectors compared the operability and design criteria in the appropriate sections of the TS and the USAR to the licensee's evaluations to determine whether the components or systems were operable.,105,358,560,ML15313A275.txt,U
"Where compensatory measures were required to maintain operability, the inspectors determined whether the measures in place would function as intended and were properly controlled.",105,560,739,ML15313A275.txt,U
"The inspectors determined, where appropriate, compliance with bounding limitations associated with the evaluations.",105,739,854,ML15313A275.txt,U
"Additionally, the inspectors reviewed a sampling of corrective action documents to verify that the licensee was identifying and correcting any deficiencies associated with operability evaluations.",105,854,1050,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,105,1050,1113,ML15313A275.txt,U
"This inspection constituted eight operability determinations and functionality assessments samples, and one sample of operator workarounds, as defined in IP 71111.15Â­05.",105,1113,1282,ML15313A275.txt,U
b.,105,1282,1284,ML15313A275.txt,U
Findings,105,1284,1292,ML15313A275.txt,U
"(1) Failure to Determine Compensatory Measures Introduction: The inspectors identified a finding of very low safety significance (Green) with two examples, and an associated NCV of 10 CFR 50, Appendix B, Criterion V, ""Instructions, Procedures, and Drawings,"" for the licensee's failure to accomplish the requirements of procedure FP-OP-OL-01, ""Operability/Functionality Determination,"" 12",107,0,388,ML15313A275.txt,"P, T"
Revision 14.,109,0,13,ML15313A275.txt,U
"Specifically, on two occasions, the licensee failed to determine compensatory measures following the identification of a USAR non-conforming condition associated with the Units 1 and 2 RHR recirculation sump valves on August 31, 2015, and for a degraded condition of the Unit 1 `B' RHR recirculation sump valves on September 14, 2015.",109,13,347,ML15313A275.txt,T
"Description: On June 26, 2015, the licensee identified that the Unit 1 recirculation sump `B' level was slowly rising (approximately 20 gallons per day) in parallel with slowly lowering level in the Unit 1 11 reactor water storage tank (RWST) (approximately 20 gallons per day).",109,347,625,ML15313A275.txt,U
The station entered the issue into the CAP and commenced troubleshooting activities.,109,625,709,ML15313A275.txt,U
"The licensee quickly determined that due to the coincident level changes, the Unit 1 RHR recirculation sump suction valves were likely not fully isolated Â­ allowing back-leakage from the 11 RWST through the valve seats of the recirculation sump suction valves and into the Unit 1 recirculation sump `B'.",109,709,1012,ML15313A275.txt,U
Further licensee troubleshooting was conducted in the weeks following discovery of the back-leakage and the determination was made that the Unit 1 `B' RHR recirculation sump valves were not fully isolating the suction piping of the Unit 1 `B' RHR system such that the 11 RWST was slowly back-leaking into the Unit 1 recirculation sump `B'.,109,1012,1351,ML15313A275.txt,U
"The station determined that prior to over-filling the Unit 1 recirculation sump `B', a temporary modification was appropriate to direct over-fill to the Unit 1 sump `A'.",109,1351,1520,ML15313A275.txt,U
This temporary modification was installed with an ultimate resolution to occur at the next available opportunity.,109,1520,1633,ML15313A275.txt,U
"In August and early September of 2015, an NRC baseline component design bases inspection occurred at Prairie Island.",109,1633,1749,ML15313A275.txt,U
"An inspector questioned, in part, motor overload protection adequacy for the RHR recirculation sump suction valves (refer to Section 1R21.3(b)(2) of NRC Inspection Report 05000282/2015007; 05000306/2015007 for further detail).",109,1749,1975,ML15313A275.txt,U
"As part of the station's response to the inspector's question, the licensee noted that Section 6.7.1, ""Leakage from Residual Heat Removal Systems,"" of the Prairie Island USAR described, in part, ""any significant leakage would be detected...indication would identify which system is leaking and permit its prompt isolation at the containment.""",109,1975,2317,ML15313A275.txt,U
"Based on this statement, the RHR recirculation sump suction valves were determined to have safety functions to not only open, but also manually close to isolate leakage.",109,2317,2486,ML15313A275.txt,U
"The station recognized that the RHR recirculation sump suction valves were procured, maintained and tested to perform a safety function only to open.",109,2486,2635,ML15313A275.txt,U
The licensee generated CAP 01491302 and the Shift Manager requested a prompt operability determination (POD) to evaluate the condition.,109,2635,2770,ML15313A275.txt,U
"The licensee completed POD 01491302 on August 31, 2015, and determined that the valves were operable but degraded with respect to the aforementioned USAR statements.",109,2770,2935,ML15313A275.txt,U
"Following the resident inspectors' review of the POD in parallel with a review of FP-OP-OL-01, several observations and concerns were raised.",109,2935,3076,ML15313A275.txt,U
"In particular, the inspectors were concerned that no compensatory measures were determined for the degraded condition to maintain or enhance operability until final corrective actions were completed.",109,3076,3275,ML15313A275.txt,U
"In particular, the inspectors noted that Section 5.5 of procedure FP-OP-OL-01, stated, in part, that ""The POD preparer shall prepare the POD using QF-1100 and the guidance from attachment 2.""",109,3275,3466,ML15313A275.txt,U
"In part, per QF-1100, ""IF the SSC is not fully capable of performing its specified safety function(s) [i.e.",109,3466,3573,ML15313A275.txt,U
"degraded or non-conforming], THEN determine if Compensatory Measures are to be taken to restore OPERABILITY or to enhance the capability of the SSC.""",109,3573,3722,ML15313A275.txt,U
"The inspectors' position was that simply stating that ""no compensatory measures are needed"" did not meet the definition of ""determine"" because there was no supporting bases for the determination of taking no compensatory 13",109,3722,3945,ML15313A275.txt,"T, P"
measures.,111,0,10,ML15313A275.txt,"T, P"
"The station added an assignment to CAP 01491302 to revise POD 01491302 which determined an appropriate compensatory measure to install information tags on the valve hand switches in the control room to enhance valve operation based on the pedigree of the motor-operated valves (only procured, maintained and tested with a safety-function to open) and motor overload settings.",111,10,385,ML15313A275.txt,P
"Additionally, during the review of POD 01491302, the inspectors noted that although the licensee had evaluated the RHR recirculation sump valve's safety function to close aspect of the original issue, there was no evaluation of the known, ongoing back-leakage discovered in June of 2015 and the resultant impact on operability.",111,385,712,ML15313A275.txt,P
"Specifically, the inspectors identified that POD 01491302 referenced only a portion of USAR Section 6.7.1.1, ""Engineered Safety Features Leakage Method of Analysis,"" and did not include the portion of the Section which stated, in part, that ""An Engineering Safety Features leakage rate of 4 gph is used in the dose analysis.""",111,712,1037,ML15313A275.txt,U
The inspectors questioned whether the ongoing leakage past the Unit 1 `B' RHR recirculation sump valves represented a non-conforming condition and whether the station had evaluated the issue in accordance with FP-OP-OL-01.,111,1037,1259,ML15313A275.txt,U
The station documented the inspector's question within CAP 01491900 and initiated a POD to assess the known leakage past the Unit 1 `B' RHR recirculation sump valves.,111,1259,1425,ML15313A275.txt,U
"On September 4, 2015, the inspectors reviewed POD 01491900 that determined the Unit 1 `B' RHR recirculation sump valves leakage issue represented a non-conforming condition.",111,1425,1598,ML15313A275.txt,U
"However, the inspectors were again concerned that the licensee did not appropriately determine whether compensatory measures were appropriate to maintain or enhance operability until final corrective actions were completed.",111,1598,1821,ML15313A275.txt,T
"Specifically, no compensatory measure(s) were determined (and no bases were documented for no compensatory measure(s)) to ensure the non-conforming condition would be re-evaluated should the valves be stroked following a forced or maintenance outage Â­ which could result in a change in the leakage rate.",111,1821,2124,ML15313A275.txt,T
The station generated CAP 01492948 and revised POD 01491900 which determined an appropriate compensatory measure to perform additional monitoring/evaluation of the condition to ensure the original POD conclusions remained valid if any valves were stroked.,111,2124,2379,ML15313A275.txt,P
"Following resolution of the inspector's concerns for these PODs, the station also generated CAPs 01490027, 01494497, and 01495018 to address further observations provided by the inspectors related to the content and application of FP-OP-OL-0.",111,2379,2621,ML15313A275.txt,U
Specifically: Â· the use of engineering judgment in PODs Â­ there were inconsistencies in the level of documented bases for the use of engineering judgment.,111,2621,2775,ML15313A275.txt,T
"The inspectors noted that FP-OP-OL-01 clearly stated the criteria and bases for when engineering judgment was appropriate; the recognition and documentation of all pertinent current license and design basis requirements within PODs; an evaluation and documentation of aggregate impact while performing immediate operability determinations (IODs) and PODs, specifically, recognizing and evaluating existing degraded or non-conforming conditions of a system; the bases to support or refute the appropriateness of taking a compensatory measure when degraded or non-conforming conditions are identified as part of IODs and PODs, as well as understanding and recognition of the broad FP-OP-OL-01 definition of ""compensatory measure""; and 14",111,2775,3510,ML15313A275.txt,U
Â· Â· Â·,113,0,5,ML15313A275.txt,U
Â·,115,0,2,ML15313A275.txt,U
recognition of FP-OP-OL-01 required actions to permit the restoration of an inoperable TS SSC to operable and fully qualified (final corrective action) or to restore an inoperable TS SSC to operable but degraded or non-conforming (compensatory measure).,117,0,253,ML15313A275.txt,U
"Analysis: The inspectors determined that the licensee's failure to accomplish the requirements of procedure FP-OP-OL-01, ""Operability/Functionality Determination,"" Revision 14, to properly determine compensatory measures for operable but degraded and operable but non-conforming conditions was a performance deficiency.",119,0,319,ML15313A275.txt,P
"The performance deficiency, with two examples, was determined to be more than minor and a finding in accordance with IMC 0612, Appendix B, ""Issue Screening,"" because it was associated with the Mitigating Systems cornerstone attribute of equipment performance and affected the associated cornerstone objective to ensure the availability, reliability, and capability of systems that respond to initiating events to prevent undesirable consequences.",119,319,765,ML15313A275.txt,U
"Specifically, the licensee failed on two occasions to properly determine compensatory measures to maintain or enhance operability of TS SSCs that were not fully qualified until final corrective actions were taken.",119,765,978,ML15313A275.txt,T
"The inspectors applied IMC 0609, Attachment 4, ""Initial Characterization of Findings,"" to this finding.",119,978,1081,ML15313A275.txt,U
"The inspectors answered ""No"" to all questions within Table 3, ""SDP Appendix Router,"" and transitioned to IMC 0609, Appendix A, ""The Significance Determination Process (SDP) for Findings At-Power.""",119,1081,1277,ML15313A275.txt,U
"Per Exhibit 2, ""Mitigating Systems Screening Questions,"" the inspectors determined that because the finding was a qualification deficiency and did not impact operability of the TS SSCs, the finding screened as very low safety significance (Green).",119,1277,1524,ML15313A275.txt,O
"The inspectors determined that the performance characteristic of the finding that was the most significant causal factor for the performance deficiency was associated with the cross-cutting aspect of Consistent Process in the Human Performance cross-cutting area, and involved individuals using a consistent, systematic approach to make decisions.",119,1524,1871,ML15313A275.txt,"T, H"
"Specifically, the licensee did not apply a consistent, systematic approach for determining the appropriateness of compensatory measures while making operability decisions for the degraded and non-conforming conditions associated with the RHR recirculation sump valves.",119,1871,2139,ML15313A275.txt,T
"[H.13] Enforcement: Title 10 CFR Part 50, Appendix B, Criterion V, ""Instructions, Procedures, and Drawings,"" requires, in part, that activities affecting quality shall be prescribed by documented instructions and procedures of a type appropriate to the circumstances and shall be accomplished in accordance with these instructions and procedures.",119,2139,2485,ML15313A275.txt,P
"Contrary to the above, on August 31, 2015, and September 4, 2015, the licensee failed to determine compensatory measures for degraded and non-conforming conditions affecting the RHR recirculation sump valves in accordance with procedure FP-OP-OL-01, ""Operability/Functionality Determinations,"" Revision 14.",119,2485,2791,ML15313A275.txt,"T, P"
Corrective actions included revisions to PODs 01491302 and 01491900 that determined appropriate compensatory measures.,119,2791,2909,ML15313A275.txt,U
Additional corrective actions were in progress to improve the consistency in applying FP-OP-OL-01 requirements and potential procedure changes were in development.,119,2909,3072,ML15313A275.txt,U
15,121,0,2,ML15313A275.txt,U
"Because this violation was of very low safety significance and was entered into the licensee's CAP as CAPs 01491302 and 01491900, this violation is being treated as an NCV, consistent with Section 2.3.2 of the NRC Enforcement Policy (NCV 05000306/2015003Â­01, Failure to Determine Compensatory Measures).",123,0,304,ML15313A275.txt,U
"(2) Improper Operability Determination Introduction: The inspectors identified a finding of very low safety significance (Green) and an associated NCV of 10 CFR 50, Appendix B, Criterion V, ""Instructions, Procedures, and Drawings,"" for the licensee's failure to accomplish the requirements of procedure FP-OP-OL-01, ""Operability/Functionality Determination,"" Revision 14.",123,304,675,ML15313A275.txt,U
"Specifically, on August 9, 2015, following the discovery of a non-functional D6 building ventilation system and declaration of inoperability of Buses 26, 221, 222, and the D6 DG, the licensee improperly declared the affected TS SSCs operable and fully qualified without restoring functionality of the ventilation TS support system or implementing appropriate compensatory measures per the requirements of FP-OP-OL-01.",123,675,1092,ML15313A275.txt,T
"Description: On August 8, 2014, at 1615 hours, the licensee identified elevated differential pressure across door 450 (26 Bus room to D6 equipment room).",123,1092,1245,ML15313A275.txt,U
The licensee rapidly performed troubleshooting and identified that ventilation damper MD-32429 (recirculation damper) was not modulating per design based on room temperature and was the likely cause of the elevated differential pressure across door 450.,123,1245,1498,ML15313A275.txt,U
"At 1751 hours on August 8, the shift manager declared the D6 building ventilation non-functional which rendered Buses 26, 221, 222 and the D6 DG inoperable.",123,1498,1654,ML15313A275.txt,U
This placed Unit 2 in several TS LCO actions statements with the most limiting being TS LCO 3.8.9.A to restore the affected safeguards alternating current electrical power distribution subsystems within 8 hours or otherwise be in Mode 3 within 6 hours and Mode 5 within 36 hours.,123,1654,1933,ML15313A275.txt,U
"Using the station's alternate plant configuration process, the licensee de-energized the D6 building ventilation dampers Â­ placing the system in its ""failed"" alignment which would allow full flow for the system and also permit troubleshooting activities.",123,1933,2187,ML15313A275.txt,U
"The licensee continued with troubleshooting and investigation to determine the cause of the MD-32429 damper issue; however, at 0058 hours on August 9, 2015, although the cause and corrective action was not determined for MD-32429, the decision was made that the D6 building ventilation system could be considered functional and that the ""failed"" alignment was the ""fail safe"" alignment since the system would permit full flow.",123,2187,2613,ML15313A275.txt,O
"The licensee therefore determined that reasonable assurance of operability existed for Buses 26, 221, 222 and the D6 DG, and the TS SSCs were declared ""operable"" and exited the LCO action statement for TS 3.8.9.A.",123,2613,2826,ML15313A275.txt,U
"As part of this declaration, the licensee acknowledged Prairie Island USAR Section 10.3.12.1, ""D5/D6 Building and Room Ventilation Systems,"" which stated, in part, that ""The HVAC System is designed to limit the D6 4KV electrical equipment areas to ambient temperatures of 104Â°F without supplementary cooling.",123,2826,3134,ML15313A275.txt,U
"The system mixes outside air with recirculated air to limit the minimum air supply temperature to 50Â°F.""",123,3134,3238,ML15313A275.txt,U
"Since the de-energized ventilation configuration would only allow for performance of its required functions as long as outside ambient temperatures remained above 50Â°F, but that the weather forecast did not indicate any temperatures below 50Â°F in the near future, the licensee determined that TS LCO 3.8.9.A would be have to be re-entered if outside temperatures became less than 50Â°F.",123,3238,3623,ML15313A275.txt,U
"After exiting the LCO action statements, the Shift Manager requested a POD via CAP 01489090 to evaluate and confirm or disconfirm the operability call.",123,3623,3774,ML15313A275.txt,U
16,123,3774,3776,ML15313A275.txt,U
"On the afternoon of August 9, 2015, the inspectors reviewed the circumstances of the above issues, as well as the station's evaluation of operability per procedure FP-OP-OL-01, ""Operability/Functionality Determinations,"" Revision 14.",125,0,234,ML15313A275.txt,U
"The inspectors were concerned that the licensee had placed conditions upon the operability of the TS SSCs (only operable as long as outside ambient temperatures remained above 50Â°F), and that the TS SSCs were not operable and fully qualified with a non-functional or functional but degraded or nonconforming TS support system (D6 building ventilation system).",125,234,593,ML15313A275.txt,U
"The inspectors noted that FP-OP-OL-01, Section 5.4.2 stated, in part, that ""if at any time the Shift Manager does not have a reasonable expectation that the affected SSC is operable, the Shift Manager shall declare the SSC inoperable and determine if any compensatory measures are required and implement as necessary in accordance with Section 5.9.""",125,593,942,ML15313A275.txt,U
"Section 5.9 of FP-OP-OL-01, ""Compensatory Measures"" stated, in part, that ""compensatory measures may be used to restore inoperable/nonfunctional SSCs to an operable/functional but degraded or nonconforming status.""",125,942,1156,ML15313A275.txt,U
"Additionally, FP-OP-OL-01, Section 5.4.10.a stated, in part, that ""The Shift Manager shall request a POD to provide a basis for later declaring the SSC operable.""",125,1156,1318,ML15313A275.txt,U
"Based on the procedural requirements, the inspectors were concerned that the licensee had restored the affected TS SSCs to an operable and fully qualified status without restoring functionality of the ventilation system or taking appropriate compensatory measures.",125,1318,1582,ML15313A275.txt,U
"Specifically, with the D6 building ventilation system in the ""failed"" or de-energized configuration only capable of performing its specified safety function for outside ambient temperatures above 50Â°F and not temperatures below 50Â°F, the ventilation system was not functional.",125,1582,1858,ML15313A275.txt,U
"Therefore, the declaration that the affected TS SSCs were ""operable,"" and not (at a minimum) degraded or non-conforming with a determination of compensatory measures via the IOD or POD prior to restoration, was not in accordance with FP-OP-OL-01 requirements.",125,1858,2117,ML15313A275.txt,"P, O"
The licensee documented the inspectors concerns in CAP 01490027.,125,2117,2181,ML15313A275.txt,U
"The inspectors remained highly engaged with the licensee until the station completed POD 01489090 on August 13, 2015.",125,2181,2298,ML15313A275.txt,U
The POD determined that the affected TS SSCs were operable but non-conforming and identified several compensatory measures to put in place to maintain or enhance operability until final corrective actions were taken.,125,2298,2514,ML15313A275.txt,U
"The licensee coincidently completed troubleshooting and repair of MD-32429 on August 13, 2015 Â­ restoring the D6 building ventilation system to a functional status and the TS SSCs to an operable and fully qualified status.",125,2514,2736,ML15313A275.txt,U
"Analysis: The inspectors determined that the licensee's failure to accomplish the requirements of procedure FP-OP-OL-01, ""Operability/Functionality Determination,"" Revision 14, to properly restore functionality of the D6 building ventilation system or determine compensatory measures prior to declaring the affected TS SSCs operable and fully qualified, was a performance deficiency.",125,2736,3119,ML15313A275.txt,P
"The performance deficiency was determined to be more than minor and a finding in accordance with IMC 0612, Appendix B, ""Issue Screening,"" because it was associated with the Mitigating Systems cornerstone attribute of equipment performance and affected the associated cornerstone objective to ensure the availability, reliability, and capability of systems that respond to initiating events to prevent undesirable consequences.",125,3119,3545,ML15313A275.txt,U
"Specifically, the licensee improperly declared Buses 26, 221, 222 and the D6 DG operable and fully qualified without restoring functionality of the D6 building ventilation system or determining compensatory measures.",125,3545,3761,ML15313A275.txt,U
"The inspectors applied IMC 0609, Attachment 4, ""Initial Characterization of Findings,"" to this finding.",125,3761,3864,ML15313A275.txt,U
"The inspectors answered ""No"" to all questions within Table 3, ""SDP 17",125,3864,3933,ML15313A275.txt,U
"Appendix Router,"" and transitioned to IMC 0609, Appendix A, ""The Significance Determination Process (SDP) for Findings At-Power.""",127,0,130,ML15313A275.txt,U
"Per Exhibit 2, ""Mitigating Systems Screening Questions,"" the inspectors answered ""No"" to all questions under Section A, therefore finding screened as very low safety significance (Green).",127,130,317,ML15313A275.txt,U
"The inspectors determined that the performance characteristic of the finding that was the most significant causal factor for the performance deficiency was associated with the cross-cutting aspect of Challenge the Unknown in the Human Performance cross-cutting area, and involved individuals stopping when faced with uncertain conditions and evaluating and managing risk prior to proceeding.",127,317,708,ML15313A275.txt,"T, H"
"Specifically, the licensee did not properly evaluate and manage uncertain conditions associated with the ventilation system and impacts on TS SSC operability prior to proceeding with declaration of full qualification.",127,708,925,ML15313A275.txt,O
"[H.11] Enforcement: Title 10 CFR Part 50, Appendix B, Criterion V, ""Instructions, Procedures, and Drawings,"" requires, in part, that activities affecting quality shall be prescribed by documented instructions and procedures of a type appropriate to the circumstances and shall be accomplished in accordance with these instructions and procedures.",127,925,1271,ML15313A275.txt,U
"Contrary to the above, on August 13, 2015, the licensee failed to accomplish the requirements of procedure FP-OP-OL-01, ""Operability/Functionality Determination,"" Revision 14, to properly restore functionality of the D6 building ventilation system or determine compensatory measures prior to declaring the affected TS SSCs operable and fully qualified, was a performance deficiency.",127,1271,1653,ML15313A275.txt,P
Corrective actions were in progress at the end of the inspection period to improve decision making in operability determinations while applying FP-OP-OL-01 requirements.,127,1653,1822,ML15313A275.txt,U
"Because this violation was of very low safety significance and was entered into the licensee's CAP as CAP 01490027, this violation is being treated as an NCV, consistent with Section 2.3.2 of the NRC Enforcement Policy (NCV 05000282/2015003Â­02, Improper Operability Determination).",127,1822,2103,ML15313A275.txt,U
1R18 Plant Modifications (71111.18) a.,127,2103,2141,ML15313A275.txt,U
Inspection Scope The inspectors reviewed the following modification: Â· Temporary modification to route Unit 1 Sump B to Sump A due to 11 RWST back-leakage through Unit 1 `B' RHR system valves.,127,2141,2333,ML15313A275.txt,U
"The inspectors reviewed the configuration changes and associated 10 CFR 50.59 safety evaluation screening against the design basis, the USAR, and the TS, as applicable, to verify that the modification did not affect the operability or availability of the affected systems.",129,0,272,ML15313A275.txt,U
"The inspectors, as applicable, observed ongoing and completed work activities to ensure that the modifications were installed as directed and consistent with the design control documents; the modifications operated as expected; post-modification testing adequately demonstrated continued system operability, availability, and reliability; and that operation of the modifications did not impact the operability of any interfacing systems.",129,272,709,ML15313A275.txt,U
"As applicable, the inspectors verified that relevant procedure, design, and 18",129,709,787,ML15313A275.txt,U
licensing documents were properly updated.,131,0,43,ML15313A275.txt,U
"Lastly, the inspectors discussed the plant modification with operations, engineering, and training personnel to ensure that the individuals were aware of how the operation with the plant modification in place could impact overall plant performance.",131,43,291,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,131,291,354,ML15313A275.txt,U
This inspection constituted one plant modifications sample as defined in IP 71111.18Â­05.,131,354,442,ML15313A275.txt,U
b.,131,442,444,ML15313A275.txt,U
Findings No findings were identified.,131,444,481,ML15313A275.txt,U
1R19 Post-Maintenance Testing (71111.19) a.,131,481,524,ML15313A275.txt,U
Inspection Scope The inspectors reviewed the following post-maintenance activities to verify that procedures and test activities were adequate to ensure system operability and functional capability: Â· Â· Â· 12 diesel-driven CL pump flow switch replacement; D1 DG following corrective maintenance; and 121 safeguards travelling screen following screen wash solenoid valve replacement.,131,524,905,ML15313A275.txt,U
"These activities were selected based upon the structure, system, or component's ability to impact risk.",133,0,103,ML15313A275.txt,U
The inspectors evaluated these activities for the following (as applicable): the effect of testing on the plant had been adequately addressed; testing was adequate for the maintenance performed; acceptance criteria were clear and demonstrated operational readiness; test instrumentation was appropriate; tests were performed as written in accordance with properly reviewed and approved procedures; equipment was returned to its operational status following testing (temporary modifications or jumpers required for test performance were properly removed after test completion); and test documentation was properly evaluated.,133,103,726,ML15313A275.txt,U
"The inspectors evaluated the activities against TSs, the USAR, 10 CFR Part 50 requirements, licensee procedures, and various NRC generic communications to ensure that the test results adequately ensured that the equipment met the licensing basis and design requirements.",133,726,996,ML15313A275.txt,U
"In addition, the inspectors reviewed corrective action documents associated with post-maintenance tests to determine whether the licensee was identifying problems and entering them in the CAP and that the problems were being corrected commensurate with their importance to safety.",133,996,1276,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,133,1276,1339,ML15313A275.txt,U
This inspection constituted three post-maintenance testing samples as defined in IP 71111.19Â­05.,133,1339,1435,ML15313A275.txt,U
b.,133,1435,1437,ML15313A275.txt,U
Findings No findings were identified.,133,1437,1474,ML15313A275.txt,U
19,135,0,2,ML15313A275.txt,U
1R22 Surveillance Testing (71111.22) a.,137,0,40,ML15313A275.txt,U
Inspection Scope The inspectors reviewed the test results for the following activities to determine whether risk-significant systems and equipment were capable of performing their intended safety function and to verify testing was conducted in accordance with applicable procedural and TS requirements: Â· Â· Surveillance Procedure (SP) 2092B Â­ Safety Injection Check Valve Test (Routine); and SP 1219 Â­ Monthly 4 kV Bus 16 Under-voltage Relay Test (Routine).,137,40,497,ML15313A275.txt,U
"The inspectors observed in-plant activities and reviewed procedures and associated records to determine the following: Â· Â· Â· Â· Â· Â· Â· Â· did preconditioning occur; the effects of the testing were adequately addressed by control room personnel or engineers prior to the commencement of the testing; acceptance criteria were clearly stated, demonstrated operational readiness, and were consistent with the system design basis; plant equipment calibration was correct, accurate, and properly documented; as-left setpoints were within required ranges; and the calibration frequency was in accordance with TSs, the USAR, procedures, and applicable commitments; measuring and test equipment calibration was current; test equipment was used within the required range and accuracy; applicable prerequisites described in the test procedures were satisfied; test frequencies met TS requirements to demonstrate operability and reliability; tests were performed in accordance with the test procedures and other applicable procedures; jumpers and lifted leads were controlled and restored where used; test data and results were accurate, complete, within limits, and valid; test equipment was removed after testing; where applicable, test results not meeting acceptance criteria were addressed with an adequate operability evaluation or the system or component was declared inoperable; where applicable for safety-related instrument control surveillance tests, reference setting data were accurately incorporated in the test procedure; where applicable, actual conditions encountering high resistance electrical contacts were such that the intended safety function could still be accomplished; prior procedure changes had not provided an opportunity to identify problems encountered during the performance of the surveillance or calibration test; equipment was returned to a position or status required to support the performance of its safety functions; and all problems identified during the testing were appropriately documented and dispositioned in the CAP.",139,0,2046,ML15313A275.txt,U
Â· Â· Â· Â· Â· Â· Â· Â·,141,0,15,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,143,0,63,ML15313A275.txt,U
"This inspection constituted two routine surveillance testing samples as defined in IP 71111.22, SectionsÂ­02 andÂ­05.",143,63,178,ML15313A275.txt,U
20,143,178,180,ML15313A275.txt,U
b.,145,0,3,ML15313A275.txt,U
Findings No findings were identified.,147,0,37,ML15313A275.txt,U
1EP2 Alert and Notification System Evaluation (71114.02) a.,149,0,59,ML15313A275.txt,U
"Inspection Scope The inspectors reviewed documents and conducted discussions with Emergency Preparedness (EP) staff and management regarding the operation, maintenance, and periodic testing of the back-up and primary Alert and Notification System (ANS) in Prairie Island Nuclear Generating Plant's plume pathway Emergency Planning Zone.",149,59,395,ML15313A275.txt,U
"The inspectors observed the weekly ""CANCEL"" test of the sirens performed per SP-1397, ""Emergency Plan Fixed Siren Test.""",149,395,515,ML15313A275.txt,U
"The inspectors reviewed monthly trend reports, and the daily and monthly operability records from July of 2013 through March of 2015.",149,515,648,ML15313A275.txt,U
Information gathered during document reviews and interviews was used to determine whether the ANS equipment was maintained and tested in accordance with Emergency Plan commitments and procedures.,149,648,843,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,149,843,906,ML15313A275.txt,U
This inspection constituted one alert and notification system evaluation sample as defined in IP 71114.02-06. b.,149,906,1018,ML15313A275.txt,U
Findings No findings were identified.,149,1018,1055,ML15313A275.txt,U
1EP3 Emergency Response Organization Staffing and Augmentation System (71114.03) a.,149,1055,1138,ML15313A275.txt,U
Inspection Scope The inspectors reviewed and discussed with plant EP management and staff the emergency plan commitments and procedures that addressed the primary and alternate methods of initiating an Emergency Response Organization (ERO) on-shift and augmentation staffing levels.,149,1138,1420,ML15313A275.txt,U
