text,line,start_pos,end_pos,file,label_struck
Fire watch personnel were interviewed for familiarity with job requirements and training records were verified as up to date and current with procedural requirements.,55,1676,1842,ML16021A133.txt,U
b.,55,1842,1844,ML16021A133.txt,U
Findings No findings were identified.,55,1844,1881,ML16021A133.txt,U
.11 a.,55,1881,1887,ML16021A133.txt,U
Review and Documentation of Fire Protection Program Changes Inspection Scope The inspectors reviewed eight modifications associated with the FPP to verify that changes were in accordance with the fire protection license condition and had no adverse effect on the ability to achieve SSD.,55,1887,2173,ML16021A133.txt,U
10 b.,57,0,6,ML16021A133.txt,U
Findings No findings were identified.,57,6,43,ML16021A133.txt,U
.12 a.,57,43,49,ML16021A133.txt,U
"Control of Combustibles and Ignition Sources Inspection Scope The inspectors conducted walkdowns of numerous plant areas that were important to reactor safety, including the selected FAs, to verify the licensee's implementation of fire protection requirements as described in procedures AD-EG-ALL-1520, ""Control of Transient Fire Loads,"" AD-EG-ALL-1521, ""Hot Work Authorization and Portable Heater Control,"" and NSD-316, ""Fire Protection Impairment and Surveillance"".",57,49,516,ML16021A133.txt,U
"The inspectors verified that the licensee had properly evaluated transient fire hazards, controlled hot-work activities, and maintained general housekeeping consistent with administrative control procedures and the fire hazards analysis.",57,516,753,ML16021A133.txt,U
"For the selected FAs, the inspectors evaluated the potential for fires and explosions, and potential fire severity.",57,753,868,ML16021A133.txt,U
b.,57,868,870,ML16021A133.txt,U
Findings No findings were identified.,57,870,907,ML16021A133.txt,U
.13 a. B.5.b Inspection Activities Inspection Scope The team reviewed procedures to verify the adequacy of procedural guidance for the containment flooding with portable pump strategy.,57,907,1091,ML16021A133.txt,U
"The team performed walkdowns to verify the feasibility of implementing the guidance provided in the procedures; and to verify that the apparatus required by the procedure, to include communication equipment, was adequately staged.",57,1091,1321,ML16021A133.txt,U
The team reviewed records to verify that personnel were appropriately trained and to verify that appropriate preventive maintenance was performed on a recurring bases.,57,1321,1488,ML16021A133.txt,U
The team reviewed a calculation to verify that the minimum required flow for the strategy was achievable.,57,1488,1593,ML16021A133.txt,U
b.,57,1593,1595,ML16021A133.txt,U
Findings No findings were identified.,57,1595,1632,ML16021A133.txt,U
4,57,1632,1634,ML16021A133.txt,U
OTHER ACTIVITIES 4OA2 Problem Identification and Resolution a.,57,1634,1696,ML16021A133.txt,U
Inspection Scope The inspectors reviewed recent independent audits and evaluations to verify that the licensee was performing appropriate assessments of the FPP.,57,1696,1857,ML16021A133.txt,U
"In addition, a sample of fire protection nonconformances were reviewed to verify that deficiencies were identified, entered into, and resolved by the licensee's corrective action program.",57,1857,2044,ML16021A133.txt,U
"The ARs were reviewed with regard to the adequacy of the evaluation, appropriateness of the proposed corrective actions, and the timeliness of implementing the corrective actions.",57,2044,2223,ML16021A133.txt,U
11 b.,59,0,6,ML16021A133.txt,U
Findings No findings were identified.,59,6,43,ML16021A133.txt,U
"4OA6 Meetings, Including Exit On December 10, 2015, the inspection team leader presented the preliminary inspection results to Mr. S. Capps and other members of the licensee's staff.",59,43,225,ML16021A133.txt,U
The licensee acknowledged the results.,59,225,263,ML16021A133.txt,U
The inspectors verified that no proprietary information was retained by the inspectors or documented in this report.,59,263,379,ML16021A133.txt,U
ATTACHMENT: SUPPLEMENTARY INFORMATION,59,379,416,ML16021A133.txt,U
"SUPPLEMENTARY INFORMATION KEY POINTS OF CONTACT Licensee Personnel J. Campellone, Appendix R/NFPA 805 Engineer G. Carpenter, Fire Protection Engineer J. Lukowski, Appendix R/NFPA 805 Engineer B. Richards, Regulatory Affairs Lead N. Sayles, Communications P. Thompson, Operations NRC Personnel J. Zeiler, Senior Resident Inspector S. Shaeffer, Chief, Engineering Branch 2, DRS, Region II LIST OF ITEMS OPENED, CLOSED, DISCUSSED, AND UPDATED Opened and Closed 05000369, 370/2015-008-01 NCV Failure to Completely and Accurately Translate the Safe Shutdown Analysis to Procedures (Section 1R05.01)",61,0,594,ML16021A133.txt,U
Attachment,63,0,10,ML16021A133.txt,U
LIST OF FIRE BARRIER FEATURES INSPECTED (Refer Report Section 1RO5.02- Passive Fire Barriers) Fire Barriers Floors/Walls/Ceiling Identification Fire Wall Floor Slab Fire Wall Floor Slab Fire Wall Floor Slab Fire Door Identification 1XCDDF0704 1XCDDF0701A 1XCDDF0603C 1XCDDF0801C 1XEXADF802 Fire Damper Identification 750-7.3.1 750-7.3.3 Fire Barrier Penetration Seal 736-5.1-1 750-13.1-1 750-15.0-2 750-26.1-2 Description DG1A to DG1B Auxiliary Bldg.,65,0,451,ML16021A133.txt,U
El.,65,451,454,ML16021A133.txt,U
750' from Col 56 to 61 Electrical Pen.,65,454,492,ML16021A133.txt,U
Room along Col. AA Electrical Pen.,65,492,526,ML16021A133.txt,U
Room from Col. AA to DD Vital Battery Room along Col 53 and 59 Vital Battery Room from Col 53 to 59 Description Diesel Generator Room 1A Vital Battery Room Electrical Pen.,65,526,697,ML16021A133.txt,U
Room Electrical Pen.,65,697,717,ML16021A133.txt,U
Room Electrical Pen.,65,717,737,ML16021A133.txt,U
Room Description Electrical Pen Room Electrical Pen.,65,737,789,ML16021A133.txt,U
Room Description Electrical Pen.,65,789,821,ML16021A133.txt,U
Room (Wall) Electrical Pen.,65,821,848,ML16021A133.txt,U
Room (Wall) Electrical Pen.,65,848,875,ML16021A133.txt,U
Room (Floor) Electrical Pen.,65,875,903,ML16021A133.txt,U
Room (Wall),65,903,914,ML16021A133.txt,U
"LIST OF COMPONENTS REVIEWED (Refer to Report Sections 1R05.01 / 1R05.03 / 1R05.05 / 1R05.06) 2RN-174B A', `B', `C' Fire Pumps 1CA-18B 1NC-33A 1RN-162B 1NC-34A 0RN-148AC 0RN-5B 0RN-149A 1RN-70A 0RN-4AC 1RN-69A 0RN-5B 1RN-73A 1NC CR5900 1RN-171B 1NV-142B 1RN-174B 2RN-162B 2RN-171B",67,0,279,ML16021A133.txt,U
"LIST OF DOCUMENTS REVIEWED Audits and Self Assessment Reports Self-Assessment AR 01934346 03, M-ENG-SA-15-12, Fire Protection Triennial Readiness SelfAssessment 2014-MNS-FP-01, McGuire Fire Protection Program Audit Cable Wiring Diagrams Cable Block Diagram for 0RY PU0006 Cable Block Diagram for 0RY PU0007 Cable Block Diagram for 0RY PU0008 Cable Block Diagram for 1NC VA0033A Cable Block Diagram for 1NC VA0034A Cable Block Diagram for 0RN VA0004AC Cable Block Diagram for 0RN VA0005B Cable Block Diagram for 0RN VA0148AC Cable Block Diagram for 0RN VA0149A Cable Block Diagram for 1CF P 5520 Cable Block Diagram for 1CF P 5530 Cable Block Diagram for 1CF P 5550 Cable Block Diagram for 1CF P 5560 Cable Block Diagram for 1NC CR5900 Cable Block Diagram for 1NV VA1012C Cable Block Diagram for 1NV VA1013C Cable Block Diagram for 1RN VA0069A Cable Block Diagram for 1RN VA0070A Cable Block Diagram for 1RN VA0073A Cable Block Diagram for 1SA VA0048ABC Cable Block Diagram for 1SA VA0049AB Cable Block Diagram for 2NV VA1012C Cable Block Diagram for 2SA VA0048ABC Cable Block Diagram for 2NV VA1013C Cable Block Diagram for 2SA VA0049AB Cable Block Diagram for 1NV VA0142B Cable Block Diagram for 1NC 522 Cable Block Diagram for 1NC 525 Cable Block Diagram for 1NC 545 Cable Block Diagram for 1NC 593 Cable Block Diagram for 1NC 906 Cable Block Diagram for 1NC 942 Cable Block Diagram for 1NC 948 Cable Block Diagram for 1NC 978 Cable Block Diagram for 1NC 979 Cable Block Diagram for 1NC 518 Cable Block Diagram for 1NC 520 Cable Block Diagram for 1NC 537 Cable Block Diagram for 1NC 538 Cable Block Diagram for 1NC 637",69,0,1621,ML16021A133.txt,U
"4 Calculations EIR 51-9235439, McGuire Fire Protection Nuclear Safety Capability Assessment, Rev.",71,0,98,ML16021A133.txt,U
"0MCC1535.00-00-0106, MNS Fire PRA Summary Report, Rev.",71,98,152,ML16021A133.txt,U
"5 MCC-1435.00-00-0041, NFPA 805 Transition Risk-Informed, Performance-Based Fire Risk Evaluations, Rev.",71,152,255,ML16021A133.txt,U
"2 MCC 1381.05-00-0335, Appendix R Coordination Study, Rev 1 MCC-1435.00.00-0059, NFPA 805-App R Safe Shutdown Deterministic Analysis, Rev.",71,255,393,ML16021A133.txt,U
"2 MCC-1435.00-00-0022, Fire Prot.",71,393,426,ML16021A133.txt,U
"Manual Action Feasibility and Reliability Demonstration, Rev.",71,426,487,ML16021A133.txt,U
"0 MCC-1435.00-00-0023, NFPA 805 Transition Expert Panel Report for Addressing Potential McGuire Multiple Spurious Operations, Rev.",71,487,617,ML16021A133.txt,U
"3 MCC-1435.00-00-0065, Fire Watch Reduction Analysis, Rev.",71,617,675,ML16021A133.txt,U
"1 MCC-1435.00-00-0066, McGuire review of component non-compliances that were identified during the Appendix R Reconstitution Project that will not need compensatory actions, Rev.",71,675,853,ML16021A133.txt,U
"0 MCC-1381.06-00-0072, Short Circuit Fault Capability for SDSP, SDSP1, SDSP2, 1EVDA1,from SDSP1 or 1EVDA and 2EVDA-1 from SDSP2 or 2EVDA, Rev.",71,853,995,ML16021A133.txt,U
"0 MCC-1435.00-00-0045, NFPA 805 Transition Recovery Action Feasibility Review, Rev.",71,995,1078,ML16021A133.txt,U
"0 MCC-1435.00-00-0038, NFPA 80 Code Conformance Review, Rev.",71,1078,1138,ML16021A133.txt,U
"0 MCC-1435.00-00-0039, NFPA 90A Code Conformance Review, Rev.",71,1138,1199,ML16021A133.txt,U
"1 MCC-1206.47-69-1001, Auxiliary Building Flooding Analysis, Rev.",71,1199,1264,ML16021A133.txt,U
"17 MCC-1211-00-00-0042, McGuire Nuclear Station Hydrogen Gas Concentration Evaluation, Appendix K, Rev.",71,1264,1367,ML16021A133.txt,U
"0039 MCC-1435.00-00-0010, Fire Protection Code Deviations, Rev.",71,1367,1430,ML16021A133.txt,U
"7 MCC-1435.03-00-0012 Attachment 3, Fire Protection Evaluation for Wall Block-outs with Free Area in excess of 9ftÂ² and no Structural Support Framing, Rev.",71,1430,1585,ML16021A133.txt,U
"0 MCC-1435.03-00-0014, Generic Letter 86-10 Evaluations for Fire Protection Features, Rev.",71,1585,1675,ML16021A133.txt,U
"9 MCC-1435-00-00-0049, NFPA 13, Standard for the Installation of Sprinkler Systems, 2007 Edition, Code Conformance Review, Auxiliary Building Battery Rooms, Rev.",71,1675,1836,ML16021A133.txt,U
"1 Completed Procedures/ Surveillances/ Work Orders PT/1/A/4200/041, SSF System Integrated Test Â­ Unit 1, completed 12/3/98 WO 489873, PT/0/A/4250/004, Fire Barrier Inspection, 6/18/2001 WO 523232, PT/0/A/4250/004, Fire Barrier Inspection, 11/14/2002 WO 549245, PT/0/A/4250/004, Fire Barrier Inspection, 5/26/2004 WO 00577354, Task 01-05, PT/0/A 4250/004, Fire Barrier Inspection, 5/15/2006 WO 00577354, Task 05, MP/0/A/7450/005, Control Room Ventilation (VC) Ductwork, AHU and Boundary Opening, 5/15/2006 WO 01746932, PT/0/A/4250/004, Fire Barrier Inspection, 10/16/2007 WO 01835317, Task 01, PT/0/A/4250/004, Fire Barrier Inspection, 03/30/2009 WO 01918458, Task 01, PT/0/A/4250/004, Fire Barrier Inspection, 10/05/2010 WO 02102624, Task 01, PT/0/A/4250/004, Fire Barrier Inspection, 03/25/2014 WO 02197151, Task 01, PT/0/A/4250/004, Fire Barrier Inspection, 10/29/2015 WO 490618, PT/0/A/4250/004, Fire Barrier Inspection, 05/30/2001 WO 522547, PT/0/A/4250/004, Fire Barrier Inspection, 10/16/2002 WO 548983, PT/0/A/4250/004, Fire Barrier Inspection, 08/05/2004 WO 00578796, Task 01, PT/0/A/4250/004, Fire Barrier Inspection, 05/03/2006 WO 01752938, Task 01, PT/0/A/4250/004, Fire Barrier Inspection, 01/17/2008 WO 01848446, Task 01, PT/0/A/4250/004, Fire Barrier Inspection, 06/23/2009 WO 01931754, Task 01, PT/0/A/4250/004, Fire Barrier Inspection, 04/07/2011 WO 02035113, Task 01, PT/0/A/4250/004, Fire Barrier Inspection, 01/02/2013",71,1836,3273,ML16021A133.txt,U
"5 WO 02059186, Task 1-3, PT/1/A/4400/001N, Halon 3101 System Periodic Test, 08/13/13 WO 02128915, Task 01, PT/0/A/4250/004, Fire Barrier Inspection, 09/02/2014 WO 02178683, Task 02, MP/0/A/7400/049, Halon Cylinder Pressure and Weight Test, 05/27/2015 WO 02196990, Task 01, PT/0/A/4600/032F, Test Fire Zones, 08/18/2015 WO 02156992, PT/0/A/4400/010C, Main Fire Pump ""C"", 12/11/2014 WO 02007031, Task 01, PT/0/A/4400/001C, Fire Protection System Monthly Test, WO 02135008, Task 01, PT/0/A/4400/001M, Fire Protection System Flow Test, 08/14/2014 WO 02196990, Task 01, PT/0/A/4600/032F, Fire Detection System Operational Test for FACP # 8, 08/17/2015 WO 02173196, Task 01, PT/0/A/4400/010A, Main Fire Pump ""A"", 04/23/2015 WO 02102989, Task 01, PT/0/A/4400/010B, Main Fire Pump ""B"", 03/11/2014 WO 20013023, PT/0/A/4400/001C, Fire Protection System Monthly Test, 09/18/2015 PT/0/A/4250/011, Fire Door Inspections, 12/22/2015 Design Basis Documents MCS-1223.SS-00-0001, Design Basis Specification for the Standby Shutdown System, Rev.",73,0,1028,ML16021A133.txt,U
"35 MCS-1465.00-00-0022, Design Basis Specification for Appendix R Safe Shutdown Analysis, Rev.",73,1028,1122,ML16021A133.txt,U
"14 MCS-1465.00-00-0008, Design Basis Specification for Fire Protection, Rev.",73,1122,1198,ML16021A133.txt,U
"19 MCS-1599.RF-00-0001, Design Basis Specification for the RF/RY System, Rev.",73,1198,1275,ML16021A133.txt,U
"23 MCS-1578.VC-00-0001, Design Basis Specification for MNS Control Room and Battery Room Ventilation, Rev 28 Drawings MSFD-005.006, Unit 1 D/G Rooms, Rev.",73,1275,1429,ML16021A133.txt,U
"1 MSFD-015.017, 1ETA/750 Elec Pen Room, Rev.",73,1429,1473,ML16021A133.txt,U
"0 MSFD-021, Aux 750, Rev.",73,1473,1498,ML16021A133.txt,U
"0 MC-1705-03.0, ""One and Three Line Diagram 250/125VDC Auxiliary Power System Standby Shutdown Facility, Rev.",73,1498,1607,ML16021A133.txt,U
"37 MCEE-157-00.29, McGuire Nuclear Station Unit 1 Elementary Diagram Volume Control Tank #1 Outlet Isolation Valve 1NV142B, Rev.",73,1607,1735,ML16021A133.txt,U
"11 MCFD-1553-01.00, Flow Diagram of Reactor Coolant System (NC), Rev.",73,1735,1804,ML16021A133.txt,U
"12 MCFD-1553-02.00, Flow Diagram of Reactor Coolant System (NC), Rev.",73,1804,1873,ML16021A133.txt,U
"10 MCFD-2553-02.00, Flow Diagram of Reactor Coolant System (NC), Rev.",73,1873,1942,ML16021A133.txt,U
"9 MCFD-2553-02.01, Flow Diagram of Reactor Coolant System (NC), Rev.",73,1942,2010,ML16021A133.txt,U
"12 MCFD-1553-04.01, Flow Diagram of Reactor Coolant System (NC), Rev.",73,2010,2079,ML16021A133.txt,U
"2 MCFD-1554-01.03, Flow Diagram of Chemical and Volume Control System (NV), Rev.",73,2079,2159,ML16021A133.txt,U
"4 MCFD-1554-01.01, Flow Diagram of Chemical and Volume Control System (NV), Rev.",73,2159,2239,ML16021A133.txt,U
"11 MCFD-1592-01.03, Flow Diagram of Auxiliary Feedwater System (CA), Rev.",73,2239,2312,ML16021A133.txt,U
"7 MCFD-1592-01.00, Flow Diagram of Auxiliary Feedwater System (CA), Rev.",73,2312,2384,ML16021A133.txt,U
"8 CN-1713-07.01, ""Connection Diagram Left Front Half Input Cabinet 1IC7,"" Rev.",73,2384,2462,ML16021A133.txt,U
"23 MC-1713-07.01, Connection Diagram Left Front Half Input Cabinet 1IC7,"" Rev.",73,2462,2540,ML16021A133.txt,U
"14 MC-1717-08.01-02, ""Connection Diagram Area Terminal Cabinet 1ATC8 (Train A) Left Half,"" Rev.",73,2540,2635,ML16021A133.txt,U
"49 MC-1713-07.02, ""Connection Diagram Right Front Half Input Cabinet 1IC7,"" Rev.",73,2635,2715,ML16021A133.txt,U
"22 MC-1752-01.18, ""Interconnecting Diagram Motor Control Center 1EMXB-2 Units R4 Thru R1,"" Rev.",73,2715,2810,ML16021A133.txt,U
"21 MC-1752-01.35, ""Interconnecting Diagram Motor Control Center 1EMXH Units 5 Thru 8,"" Rev.",73,2810,2901,ML16021A133.txt,U
24,73,2901,2903,ML16021A133.txt,U
"6 MC-1760-01.05, ""Connection Diagram Nuclear Service Water Sys.",75,0,64,ML16021A133.txt,U
"Terminal Boxes TB192 & TB193,"" Rev.",75,64,99,ML16021A133.txt,U
"10 MC-1767-09.09, ""Connection Diagram Reactor Building Penetrations Type K, Instrumentation Penetration E439,"" Rev.",75,99,214,ML16021A133.txt,U
"17 MC-1845-13.03, ""Lighting Hot Standby Emergency Battery Lights Schedule,"" Rev.",75,214,294,ML16021A133.txt,U
"0 MC-1887-01.00, ""Station Grounding Auxiliary Plan At El.",75,294,351,ML16021A133.txt,U
"750' + 0',"" Rev.",75,351,367,ML16021A133.txt,U
"70 MC-1907-08.01, ""Computer Cable Routing Auxiliary Building Penetration & Switchgear Room Sections & Details Below El.",75,367,486,ML16021A133.txt,U
"767'+0',"" Rev.",75,486,500,ML16021A133.txt,U
"9 MC-1907-01.01, ""Computer Cable Routing Auxiliary Building Penetration & Switchgear Room Plan Below El 767'+0', Rev.",75,500,617,ML16021A133.txt,U
"27 MCEE-138-00.40, ""Elementary Diagram CCW Discharge A Isolation Valve 0RN148A, C,"" Rev.",75,617,705,ML16021A133.txt,U
"9 MCEE-138-00.40-01, ""Elementary Diagram CCW Discharge A Isolation Valve 0RN148A,C,"" Rev.",75,705,794,ML16021A133.txt,U
"5 MCEE-138-00.40-02, ""Elementary Diagram CCW Discharge A Isolation Valve 0RN0148A,C,"" Rev.",75,794,884,ML16021A133.txt,U
"6 MCFD-1574-01.00, ""Flow Diagram of Nuclear Service Water System (RN),"" Rev.",75,884,960,ML16021A133.txt,U
"31 MCFD-1574-02.00, ""Flow Diagram of Nuclear Service Water System (RN),"" Rev.",75,960,1037,ML16021A133.txt,U
"33 MCFD-1574-03.00, ""Flow Diagram of Nuclear Service Water System (RN),"" Rev.",75,1037,1114,ML16021A133.txt,U
"37 MCFD-1592-01.00, ""Flow Diagram of Auxiliary Feedwater System (CA),"" Rev.",75,1114,1189,ML16021A133.txt,U
"33 MCFD-1604-01.02, ""Flow Diagram of Condenser Circulating Water (RC),"" Rev.",75,1189,1265,ML16021A133.txt,U
"19 MCFD-1604-02.00, ""Flow Diagram of Condenser Circulating Water (RC),"" Rev.",75,1265,1341,ML16021A133.txt,U
"5 MCFD-2574-03.00, ""Flow Diagram of Nuclear Service Water System (RN),"" Rev.",75,1341,1417,ML16021A133.txt,U
"20 MCFD-2574-03.01, ""Flow Diagram of Nuclear Service Water System (RN),"" Rev.",75,1417,1494,ML16021A133.txt,U
"12 MC-1578-01.01, Flow Diagram of Control Area Ventilation System (VC), Rev.",75,1494,1570,ML16021A133.txt,U
"30 MC-1578-03.00, Flow Diagram of Control Area Ventilation System (VC) Cable, Battery and Cable MCC Rooms, Rev.",75,1570,1681,ML16021A133.txt,U
"16 MC-1578-2, Flow Diagram of Control Area Ventilation System (VC) Control & Electrical Penetration Rooms, Rev.",75,1681,1792,ML16021A133.txt,U
"11 MC-1315-05.01-001, Penetration Seal Configuration Electrical Penetration Seal Firestop Design Detail E-1 & E-2, Rev.",75,1792,1911,ML16021A133.txt,U
"0 MC-1315-05.01-002, Penetration Seal Configuration Electrical Penetration Seal Firestop Design Detail E-3 & E-4, Rev.",75,1911,2029,ML16021A133.txt,U
"0 MC-1315-05.01-005, Penetration Seal Configuration Electrical Penetration Seal Firestop Design Detail E-9, Rev.",75,2029,2141,ML16021A133.txt,U
"0 MC-1384-07.22.00, Fire Protection Outside Fire Loop, Rev.8 MCFD-1599-01.00, Flow Diagram of Fire Protection System (RF, RY), Rev.",75,2141,2272,ML16021A133.txt,U
"18 MCFD-1599-02.01, Flow Diagram of Fire Protection System (RF, RY), Rev.",75,2272,2345,ML16021A133.txt,U
"17 MCFD-1599-02.03, Flow Diagram of Fire Protection System (RF), Rev.",75,2345,2414,ML16021A133.txt,U
"8 MCFD-1599-04.00, Flow Diagram of Fire Protection System (RF), Rev.",75,2414,2482,ML16021A133.txt,U
"3 MCM-1376.00-0113.001, Fire Detection and Alarm System, Auxiliary Building Unit 1-Floor Area 736+6, Diesel Generator Area, Rev.",75,2482,2610,ML16021A133.txt,U
"0 MCM-1376.00-0107.001, Fire Detection and Alarm System, Auxiliary Building Units 1 & 2- Floor 733+6 Battery Room and Electrical Equipment Room, Rev.",75,2610,2759,ML16021A133.txt,U
"0 MCM-1376.00-0116.001, Fire Detection and Alarm System, Auxiliary Building Units 1 & 2- Floor 750+0, Switchgear Rooms Plans Battery Room and Electrical Equipment Room, Rev.",75,2759,2932,ML16021A133.txt,U
"0 MCM-1376.00-0092.001, Fire Detection and Alarm System, Auxiliary Building Units 1 & 2- Floor 750+0, Rev.",75,2932,3038,ML16021A133.txt,U
"1A MCM-1376.00-0093.001Fire Detection and Alarm System, Auxiliary Building Units 1 & 2- Floor 750+0, Rev.",75,3038,3143,ML16021A133.txt,U
1A,75,3143,3145,ML16021A133.txt,U
"7 Engineering Changes (EC) 109072, Assured CA Suction For Extended SBO, 2/26/2015 103896, Replace EVDB-3E Feeder Breaker to 1EVIB With C-H TYPE HFD3150, 7/6/2010 104503, Replace 1A EDG Voltage Regulators, 5/18/2015 104506, Replace 2B EDG Voltage Regulators, 4/29/2015 106365, Replace Panelboard 1EKVA, 6/30/2015 109084, Provide Electrical Power Connections For Portable Power Sources, 4/15/2015 112867, 2MXG-F5B: Change Bkr Type, Trip Setting & OL HTR Â­ VLV 2HA0003, 7/9/2014 112868, 2MXG-R3F: Replace HMCP030H1C Breaker With HFD3020 Breaker, 4/22/2014 Fire Protection Pre-Plans and Fire Drill Critiques FS/1/B/9000/006, 1B D/G Fire Strategy #6, Rev.",77,0,651,ML16021A133.txt,U
"0 FS/1/B/9000/015, Unit 1 750' Electrical Penetration Room Fire Strategy #15, Rev.",77,651,733,ML16021A133.txt,U
"0 FS/1/B/9000/017A, HVAC Room for 1ETA Fire Strategy #17A, Rev.",77,733,796,ML16021A133.txt,U
"0 FS/1/B/9000/017, 1ETA Room Fire Strategy #17, Rev.",77,796,848,ML16021A133.txt,U
"0 FS/1/B/9000/021, Aux 750 Fire Strategy #21, Rev.",77,848,898,ML16021A133.txt,U
"0 MFDS-013 & McGuire Nuclear Station Fire Strategy-Vital Battery Room, Elevation 733' MFDS-021 & McGuire Nuclear Station Fire Strategy-Auxiliary Building, Elevation 750' MFDS-005.006 & McGuire Nuclear Station Fire Strategy- Unit 1 D/G Room, Elevation 736' MFDS-015.017 & McGuire Nuclear Station Fire Strategy-1ETA / Electrical Penetration Room, Elevation 750' PT/0/B/4600/121, Fire Drills, 1/31/2015, ""A"" Shift (Unannounced) PT/0/B/4600/121, Fire Drills, 11/04/2013, Off-Site Drill with ""Agreement"" Fire Departments Procedures AP/2/A/5500/24, Loss of Plant Control Due to Fire or Sabotage, Rev.",77,898,1492,ML16021A133.txt,U
"33 AP/0/A/5500/45, Plant Fire, Rev.",77,1492,1527,ML16021A133.txt,U
"17 EP/1/A/5000/E-0, Reactor Trip or Safety Injection, Rev.",77,1527,1585,ML16021A133.txt,U
"34 EP/1/A/5000/ES-0.1, Reactor Trip Response, Rev.",77,1585,1635,ML16021A133.txt,U
"42 EP/1/A/5000/ES-0.2, Natural Circulation Cooldown, Rev.",77,1635,1692,ML16021A133.txt,U
"12 AD-EG-ALL-1530, Fire Brigade Training, Rev.",77,1692,1738,ML16021A133.txt,U
"0 OP/0/A/6100/020, Operational Guidelines Following a Fire in Auxiliary Building or Vital Area, Rev.",77,1738,1838,ML16021A133.txt,U
"30 OP/0/A/6100/21, Shutdown Outside the Control Room following a Fire, Rev.",77,1838,1913,ML16021A133.txt,U
"19 OP/1/A/6100/004, Shutdown Outside The Control Room From Hot Standby to Cold Shutdown, Rev.",77,1913,2006,ML16021A133.txt,U
"26 OP/0/B/6400/002 D, FLEX Hale Pump (Low Pressure) Operation, Rev.",77,2006,2073,ML16021A133.txt,U
"8 PT/1/A/4200/041, Unit 1 SSF Systems Integrated Test, Rev.",77,2073,2132,ML16021A133.txt,U
"4 PT/2/A/4200/041, Unit 2 SSF Systems Integrated Test, Rev.",77,2132,2191,ML16021A133.txt,U
"5 PT/0/A/4400/017, Fire Pump C Operability Test, Rev.17 PT/0/4600/127, B.5.b Equipment Inventory, Rev.",77,2191,2293,ML16021A133.txt,U
"0 NAP000LW, Nuclear Scaffold Manual ADS-EG-ALL-1501, ""Fire Protection Change Process, Rev.",77,2293,2383,ML16021A133.txt,U
"1 AD-PI-ALL-0100, ""Corrective Action Program,"" Rev.",77,2383,2434,ML16021A133.txt,U
"3 AP/1/A/5500/06, ""S/G Feedwater Malfunction,"" Rev.",77,2434,2485,ML16021A133.txt,U
"19 Nuclear System Directive (NSD) 208, ""Problem Investigation Program (PIP), Rev.",77,2485,2566,ML16021A133.txt,U
"13 OP/1/A/6250/002/ ""Auxiliary Feedwater System,"" Rev.",77,2566,2620,ML16021A133.txt,U
"117 OP/2/A/6250/002/ ""Auxiliary Feedwater System,"" Rev.",77,2620,2675,ML16021A133.txt,U
"082 PT/0/A/4200/002, ""Standby Shutdown Facility Operability Test,"" Rev.",77,2675,2746,ML16021A133.txt,U
"062 PT/1/A/4200/041, ""Unit 1 SSF Systems Integrated Test,"" Rev.004 PT/2/A/4200/041, ""Unit 2 SSF Systems Integrated Test,"" Rev.004",77,2746,2875,ML16021A133.txt,U
"8 PT/1/A/4207/005 A, NM Train A Stroke Timing Â­ Shutdown, Rev.",79,0,63,ML16021A133.txt,U
"003 AD-EG-ALL-1502, Fire Protection Impact Screenings for Plant Design Changes, Rev.",79,63,147,ML16021A133.txt,U
"0 AD-EG-ALL-1520, Transient Combustible Control, Rev.",79,147,200,ML16021A133.txt,U
"3 AD-EG-ALL-1521, Hot Work Permits, Rev.",79,200,240,ML16021A133.txt,U
"3 AD-EG-ALL-1530, Fire Brigade Training, Rev.",79,240,285,ML16021A133.txt,U
"0 AL-EG-ALL-1531, Selection, Care and Maintenance of Fire Fighting Ensembles, Rev.",79,285,367,ML16021A133.txt,U
"0 MP/0/A/7400/049, Diesel Generator Halon Cylinder Pressure and Weight Test, Rev.",79,367,448,ML16021A133.txt,U
"034 PT/1/A/4400/001N, Halon 3101 System Periodic Test, Rev.",79,448,507,ML16021A133.txt,U
"039 PT/0/A/4600/032F, Fire Detection System Operational Tests for FACP8, Rev.",79,507,584,ML16021A133.txt,U
"12 Miscellaneous Documents DC-1.01, Separation Â­ McGuire, Rev.",79,584,646,ML16021A133.txt,U
"26 Transition to 10 CFR 50.48(c) - NFPA 805 Performance-Based Standard for Fire Protection for Light Water Reactor Electric Generating Plants, 2001 Edition, date September 2013 Regulatory Guide (RG) 1.28, ""Quality Assurance Program Criteria (Design and Construction), Rev.",79,646,918,ML16021A133.txt,U
"4 ML081300697, ""Clarification of 10 CFR 50.48(c), 50.48(a), and GDC 3,"" ML12129A299, ""Duke Energy Carolinas, LLC McGuire Nuclear Station, Units 1 and 2 Docket Nos.",79,918,1081,ML16021A133.txt,U
