,,,text,line,start_pos,end_pos,file,predict
useless,,,"The team questioned why, after more than 9 months, CAR 200103181 did not include a discussion of possible root causes in accordance with Procedure APA-Z.-00500, ""Corrective Action Program,"" Revision 031.",76,2654,2857,call_2002008.txt,0
useless,,,"Paragraph 7.8.2.3 states ""The Lead ensures a Thorough Root Cause Analysis is being performed by the Responsible Department.""",76,2857,2981,call_2002008.txt,0
useless,,,"Paragraph 7.8.2.3.3 states ""A copy of the Thorough Root Cause Analysis is to be attached to Event Resolution (ER) Action.""",76,2981,3103,call_2002008.txt,0
useless,,,"After the team discussed its concerns with the lead, CAR 200103181 was updated on February 28, 2002, to discuss valve leakage which caused the vacuum and state corrective actions to prevent buildup of the vacuum under similar conditions.",76,3103,3340,call_2002008.txt,0
organizational,,,It was not apparent to the team why work control deficiencies and FME control deficiencies were not considered as potential root causes for this event.,76,3340,3491,call_2002008.txt,0
useless,,,"-7The NRC inspection team noted that CAR 200103320 had been initiated on May 21, 2001, to address several work control issues, including loss of the tape.",78,0,155,call_2002008.txt,0
useless,,,CAR 200103320 referred work control issues associated with loss of the tape back to CAR 200103181.,78,155,253,call_2002008.txt,0
useless,,,"As discussed above, even though CAR 200103181 remained open, work control had not been discussed.",78,253,350,call_2002008.txt,0
useless,,,The NRC inspection team concluded that coordination of transfer of responsibility for resolving work control issues associated with loss of the tape was inadequate.,78,350,514,call_2002008.txt,0
useless,,,"During attempts to retrieve the tape, a work control event occurred, which resulted in the emission of steam from vents on Feedwater Heaters 6A and 6B.",78,514,665,call_2002008.txt,0
useless,,,This potentially impacted two jobs -- tape retrieval and feedwater piping repair -- which were stopped.,78,665,768,call_2002008.txt,0
useless,,,"The licensee initiated CAR 200103249 on May 18, 2001, and classified it as Significance Level 1.",78,768,864,call_2002008.txt,0
useless,,,Action 3 covered several actions recommended by the licensee's event review team.,78,864,945,call_2002008.txt,0
useless,,,One of the actions was to evaluate the use of red tape as FME covers.,78,945,1014,call_2002008.txt,0
useless,,,The NRC inspection team discussed potential root causes with the assigned root cause analyst.,78,1014,1107,call_2002008.txt,0
useless,,,"The analyst stated that the root cause evaluation had not been completed, but that the use of tape as an FME cover was not being considered as a root cause for this event.",78,1107,1278,call_2002008.txt,0
useless,,,"The due date for this CAR was April 19, 2002.",78,1278,1323,call_2002008.txt,0
useless,,,The NRC inspection team concluded that evaluation of the use of the red duct tape as an FME cover should have been performed under CAR 200103181.,78,1323,1468,call_2002008.txt,0
useless,,,The NRC inspection team concluded that the licensee had not demonstrated an appropriate level of coordination and urgency in resolving outage work control issues.,78,1468,1630,call_2002008.txt,0
useless,,,"The team determined that, in light of the additional FME event involving the red duct tape, the licensee's evaluation of its FME control program was not comprehensive and did not necessarily identify all vulnerabilities.",78,1630,1850,call_2002008.txt,0
useless,,,The licensee issued CAR 200201331 to address this concern.,78,1850,1908,call_2002008.txt,0
useless,,,The team observed that the root cause analyses for Significance Level 2 CARS were sometimes not thorough and frequently disjointed.,78,1908,2039,call_2002008.txt,0
useless,,,The licensee issued CAR 200201332 to address this observation.,78,2039,2101,call_2002008.txt,0
useless,,,3,78,2101,2103,call_2002008.txt,0
useless,,,"REACTOR SAFETY Cornerstones: Initiating Events, Mitigating Systems, Barrier Integrity, Emergency Preparedness",78,2103,2212,call_2002008.txt,0
useless,,,"3R02 Evaluations of Changes, Tests, and Experiments (71111.02) a.",80,0,65,call_2002008.txt,0
useless,,,"Inspection Scope The inspectors reviewed four safety evaluations associated with safety-related pumps to assess whether the licensee's evaluations were consistent with the requirements of 10 CFR 50.59, ""Evaluations of Changes, Tests, or Experiments.""",80,65,315,call_2002008.txt,0
useless,,,"The inspectors reviewed eight safety evaluation screens, in which the licensee determined that safety evaluations were not required, to ensure that the licensee's exclusion of a full evaluation was consistent with the requirements of 10 CFR 50.59, ""Evaluations of Changes, Tests, or Experiments.""",80,315,611,call_2002008.txt,0
useless,,,"-8Finally, the inspectors reviewed a sample of CARS initiated by the licensee to determine whether problems or deficiencies associated with 10 CFR 50.59 requirements did or did not exist.",82,0,188,call_2002008.txt,0
useless,,,b.,82,188,190,call_2002008.txt,0
useless,,,Findings No findings of significance were identified.,82,190,243,call_2002008.txt,0
useless,,,3R04 Equipment Alignment (71111.04) a.,82,243,281,call_2002008.txt,0
useless,,,Inspection Scope The inspectors performed a partial walkdown of the Train B ESW system to verify equipment alignment and identify any discrepancies that could impact the function of the systems and therefore increase risk.,82,281,503,call_2002008.txt,0
useless,,,The inspectors also verified that equipment alignments that could impact this mitigating system had been identified and were prioritized for resolution.,82,503,655,call_2002008.txt,0
useless,,,b.,82,655,657,call_2002008.txt,0
useless,,,Findings No findings of significance were identified.,82,657,710,call_2002008.txt,0
useless,,,3R12 Maintenance Rule Implementation (71111.12) b.,82,710,760,call_2002008.txt,0
useless,,,"Inspection Scope The inspectors reviewed the licensee's maintenance rule program to determine if it was effective at monitoring and maintaining the safety-related and important-to-safety functions associated with fluid systems, with an emphasis on pumps.",82,760,1014,call_2002008.txt,0
useless,,,"To make this assessment, the inspectors requested the licensee to provide a 3-year history of structures, systems, and components (SSCs) that were placed into and out of Category (a)(1).",82,1014,1200,call_2002008.txt,0
useless,,,The inspectors observed that a total of 19 instances of SSCs were identified as exceeding their performance criteria during this 3-year period.,82,1200,1343,call_2002008.txt,0
useless,,,Some SSCs had exceeded their performance criteria more than once during the 3-year period.,82,1343,1433,call_2002008.txt,0
useless,,,"However, only 7 SSCs had been placed in Category (a)(1).",82,1433,1489,call_2002008.txt,0
useless,,,"With this information, the inspectors performed the following: · A review of the corrective action documents and evaluations related to the 12 SSCs that were not placed in Category (a)(1).",82,1489,1677,call_2002008.txt,0
useless,,,A review to determine if the licensee's identification and correction of programmatic issues and generic implications were complete and effective.,82,1677,1823,call_2002008.txt,0
useless,,,A review to determine the effectiveness of the goals established for those SSCs that were placed in Category (a)(1).,82,1823,1939,call_2002008.txt,0
useless,,,A review of the corrective maintenance performed on safety-related pumps during the 3-year period to determine the percentage of system/train,82,1939,2080,call_2002008.txt,0
useless,,,·,84,0,1,call_2002008.txt,1
useless,,,·,86,0,1,call_2002008.txt,1
useless,,,·,88,0,1,call_2002008.txt,1
useless,,,-9unavailability that was attributed to pumps or their prime movers.,90,0,69,call_2002008.txt,0
useless,,,"This review included pumps in the auxiliary feedwater, component cooling water, essential service water, high pressure safety injection, residual heat removal, and safety injection systems.",90,69,258,call_2002008.txt,0
useless,,,· A performance assessment of safety-related pumps following the licensee's adjustment of maintenance rule program performance criteria in response to programmatic issues.,90,258,429,call_2002008.txt,0
useless,,,The inspectors performed further review of recent pump performance to assure that the percentage of unavailability due to pump performance problems was satisfactory.,90,429,594,call_2002008.txt,0
useless,,,The inspectors used the information from the above review to assess the adequacy and effectiveness of the licensee's maintenance rule program for monitoring and evaluation of safety-related pump performance.,92,0,207,call_2002008.txt,0
useless,,,b.,92,207,209,call_2002008.txt,0
useless,,,Findings No findings of significance were identified.,92,209,262,call_2002008.txt,0
useless,,,3R15 Operability Evaluations (71111.15) a.,92,262,304,call_2002008.txt,0
useless,,,"Inspection Scope The inspectors reviewed the evaluation for ESW Pump B to ensure that operability was properly justified and that the component and system remained available: SOS 01-0515 Operability of PEF01B following removal of foreign material from the pump suction Self-assessment ""ESW Equipment Performance and Material Condition,"" dated November 16, 2001",92,304,664,call_2002008.txt,0
useless,,,SA01-NE-014,94,0,11,call_2002008.txt,0
useless,,,b.,96,0,2,call_2002008.txt,0
useless,,,Findings No findings of significance were identified.,98,0,53,call_2002008.txt,0
useless,,,3R17 Permanent Plant Modifications (71111.17B) a.,100,0,49,call_2002008.txt,0
useless,,,Inspection Scope The inspectors reviewed four permanent plant modification packages associated with safety-related pumps to evaluate the effectiveness of the program for implementing modifications to risk-significant SSCs.,100,49,271,call_2002008.txt,0
useless,,,"As such, this review was partially integrated with the review to assess the licensee's program for the evaluation of changes, tests, and experiments.",100,271,420,call_2002008.txt,0
useless,,,The inspectors evaluated the effectiveness of the licensee's corrective action process to identify and correct problems concerning permanent plant modifications.,100,420,581,call_2002008.txt,0
useless,,,The inspectors,100,581,595,call_2002008.txt,0
useless,,,-10reviewed CARS and the subsequent corrective actions pertaining to problems and errors regarding permanent plant modifications.,102,0,130,call_2002008.txt,0
useless,,,b.,102,130,132,call_2002008.txt,0
useless,,,Findings No findings of significance were identified.,102,132,185,call_2002008.txt,0
useless,,,3R19 Postmaintenance Testing (71111.19) a.,102,185,227,call_2002008.txt,0
useless,,,"Inspection Scope The inspectors reviewed the pump testing procedures listed in the attachment to this report in order to determine if the procedures adequately addressed test instrument accuracy, conformed to the ASME Section XI Code, clearly evaluated safety function performance, and provided results for adequate trending of pump performance.",102,227,572,call_2002008.txt,0
useless,,,Discussions were held with engineering analysis staff personnel to evaluate the adequacy of the pump test methodology and how the test results related to actual inplant performance during an event.,102,572,769,call_2002008.txt,0
useless,,,The inspectors requested and received information related to the calculated flow margin available for the motor-driven auxiliary feedwater pumps.,102,769,914,call_2002008.txt,0
useless,,,This necessitated additional review of calculated pump performance curves and the Quality Assurance justification of the code and model used to generate the curves.,102,914,1078,call_2002008.txt,0
useless,,,b.,102,1078,1080,call_2002008.txt,0
useless,,,Findings No findings of significance were identified.,102,1080,1133,call_2002008.txt,0
useless,,,3R21 Safety System Design and Performance Capability (71111.21) a.,102,1133,1199,call_2002008.txt,0
useless,,,"Inspection Scope During the course of the inspection, the inspectors reviewed corrective action program performance related to the following: · · system and component test failures, review of industry, regulatory, and vendor information for applicability to the Callaway facility and programs affected by the information, initiation of event cause determination and identification of corrective action to address the cause(s), identification of corrective action to address quality assurance audit and selfassessment findings, and the program performance in the identification of generic implications and the identification of corrective action to preclude recurrence.",102,1199,1867,call_2002008.txt,0
useless,,,·,104,0,1,call_2002008.txt,1
useless,,,·,106,0,1,call_2002008.txt,1
useless,,,·,108,0,1,call_2002008.txt,1
useless,,,-11The inspectors collectively assessed the effectiveness of the licensee's corrective action program as it pertained to the event and the risk-significant functional performance of safety-related pumps.,110,0,204,call_2002008.txt,0
useless,,,b.,110,204,206,call_2002008.txt,0
useless,,,Findings The inspectors reviewed corrective action program documents that identified abnormal or failed testing results for the motor-driven auxiliary feedwater pumps.,110,206,373,call_2002008.txt,0
useless,,,Three of the CARS provided identified less than adequate or required test flow for the Trains A and B pumps.,110,373,481,call_2002008.txt,0
useless,,,"The inspectors performed a detailed review of the following documents: · CAR 200200281 identified an abnormally low test flow associated with the Train A pump on January 16, 2002.",110,481,660,call_2002008.txt,0
useless,,,"CAR 200000386 identified that the Train B pump did not meet the acceptable flow rate during the required inservice test of pump performance on February 23, 2000.",110,660,821,call_2002008.txt,0
useless,,,"CAR 200000669 identified that the Train B pump continued to remain below the acceptable flow rate during the required inservice test of pump performance on March 27, 2000.",110,821,992,call_2002008.txt,0
useless,,,·,112,0,1,call_2002008.txt,1
useless,,,·,114,0,1,call_2002008.txt,1
useless,,,0.1,116,0,2,call_2002008.txt,0
useless,,,"The inspectors reviewed the circumstances related to the Train A pump low test flow on January 16, 2002, and reported in CAR 200200281.",118,0,135,call_2002008.txt,0
useless,,,The licensee's inspection determined that pump performance was degraded because of a previous event related to the deterioration of the floating interface seal in the condensate storage tank and the subsequent release of debris into the auxiliary feedwater system.,118,135,399,call_2002008.txt,0
useless,,,The licensee flushed and cleaned the debris from the system and installed a spare rotating element in order to restore pump performance.,118,399,535,call_2002008.txt,0
useless,,,The new pump rotating element did not significantly improve performance.,118,535,607,call_2002008.txt,0
useless,,,Testing indicated that it was below the vendor's performance curve throughout the required operating range.,118,607,714,call_2002008.txt,0
useless,,,The loss of normal feedwater event analysis assumed that each motor-driven auxiliary feedwater pump would deliver 250 gpm to two steam generators at a pressure of 1221 pig.,118,714,886,call_2002008.txt,0
useless,,,The licensee used a code calculation applied to a model of the Callaway auxiliary feedwater system and determined that the Train A pump would deliver 75 gpm to the recirculation flow path and a total of 509 gpm to two steam generators at the assumed event conditions.,118,886,1153,call_2002008.txt,0
useless,,,This left less than 2 percent calculated margin for the required feedwater flow.,118,1153,1233,call_2002008.txt,0
useless,,,"The inspectors examined Calculation AL-19, ""A.W.",118,1233,1281,call_2002008.txt,0
useless,,,"Flow Model Using PIPE2000,"" Revision 1, which modeled Trains A and B as well as the turbine-driven auxiliary feedwater pump.",118,1281,1405,call_2002008.txt,0
useless,,,The inspectors determined that the licensee's analysts had used Kentucky PIPE Code Version 1.226 with the PIPE2000 model for the auxiliary feedwater system.,118,1405,1561,call_2002008.txt,0
useless,,,"The inspectors found that the code was reverified on November 8, 2001, in accordance with Procedure EDP-Z.-04011, ""Nuclear Engineering Analytical Software Controls,"" Revision 8.",118,1561,1738,call_2002008.txt,0
useless,,,"The current auxiliary feedwater system model calculation was reviewed and approved in accordance with Procedure EDP-Z.-04023, ""Calculations,""",118,1738,1879,call_2002008.txt,0
useless,,,-12Revision 14.,120,0,16,call_2002008.txt,0
useless,,,"Further, the inspectors reviewed the assumptions in the model calculation and observed that there was sufficient conservatism.",120,16,142,call_2002008.txt,0
useless,,,"Therefore, it was concluded that the calculated accident flow met the design basis.",120,142,225,call_2002008.txt,0
useless,,,"However, the licensee's staff is currently researching what corrective action is needed to improve pump performance and the safety analysis margin.",120,225,372,call_2002008.txt,0
useless,,,".2 During quarterly inservice testing of motor-driven auxiliary feedwater Pump B on February 23, 2000, the maximum flow obtained through the fully-open pump recirculation valve was 122 gpm.",120,372,561,call_2002008.txt,0
useless,,,The minimum flow required for the test was 124-127 gpm.,120,561,616,call_2002008.txt,0
useless,,,"In accordance with the ASME Section XI Code, the licensee's staff placed the pump in the ALERT Classification, initiated CAR 200000386, and determined that the pump was operable on the basis of adequate flow rate plus margin.",120,616,841,call_2002008.txt,0
useless,,,"After verifying test instrument calibration, a work request was initiated to troubleshoot the problem.",120,841,943,call_2002008.txt,0
useless,,,The pump was placed on a monthly testing schedule due to the ALERT Inservice Test Program classification.,120,943,1048,call_2002008.txt,0
useless,,,"The licensee also initiated RFR 20473 on February 24, 2000, and closed it on February 26, 2000, after providing a detailed operability review and referencing NUREG-1482, ""Guidelines for Inservice Testing at Nuclear Power Plants,"" to state that a flow rate of 122 gpm was acceptable because of an allowable 2 percent tolerance for the minimum reference value.",120,1048,1406,call_2002008.txt,0
useless,,,"A test conducted on March 27, 2000, resulted in 120 gpm recirculation flow.",120,1406,1481,call_2002008.txt,0
useless,,,"The reason for the low flow was still not identified and the licensee opened CAR 200000669, which absorbed open CAR 200000386 (closed on April 11, 2000).",120,1481,1634,call_2002008.txt,0
useless,,,"This document stated that the root cause was slight pump degradation, minor recirculation line blockage, or both.",120,1634,1747,call_2002008.txt,0
useless,,,"The document stated that there was uncertainty as to the exact cause because the test is performed on the ""flat portion"" of the pump's performance curve.",120,1747,1900,call_2002008.txt,0
useless,,,"The CAR indicated that the troubleshooting actions listed below were performed: · · Test instrumentation was rechecked, Portions of the pump recirculation line were radiographed in an attempt to identify any blockage (It is questionable if this would identify any of the nonmetallic debris from the condensate storage tank.",120,1900,2223,call_2002008.txt,0
useless,,,"), Acoustic monitoring was used in an attempt to identify any valves that were leaking by and contributed to unmeasured flow, Pump vibration was checked, and Pump motor performance was evaluated.",120,2223,2418,call_2002008.txt,0
useless,,,·,122,0,1,call_2002008.txt,1
useless,,,· ·,124,0,3,call_2002008.txt,1
useless,,,The above activities were inconclusive.,126,0,39,call_2002008.txt,0
useless,,,"A pump vendor representative was brought to the site for test runs in May and June 2000 and reported that the pump was ""healthy.""",126,39,168,call_2002008.txt,0
useless,,,The corrective action was to change (rebaseline) the testing reference value to 100 gpm and revise the test procedure.,126,168,286,call_2002008.txt,0
useless,,,"The test procedure, O.P.-AL-P001B, ""Motor-Driven Auxiliary Feedwater Pump Inservice Test,"" Revision 26, was revised to obtain full-open",126,286,421,call_2002008.txt,0
useless,,,-13recirculation valve flow rate after every test at the new reference value.,128,0,78,call_2002008.txt,0
useless,,,"The pump was returned to quarterly testing and the CAR was closed on October 30, 2000.",128,78,164,call_2002008.txt,0
useless,,,"On October 25, 2000, the licensee opened RFR 20550 to evaluate and approve the new pump inservice testing reference value (100 gpm).",128,164,296,call_2002008.txt,0
useless,,,"The document also provided the justification that is required by the ASME Code, OCA-1988, Part 6, Section 4.5, for a change in the reference test value.",128,296,448,call_2002008.txt,0
useless,,,"The document was closed on October 30, 2000.",128,448,492,call_2002008.txt,0
useless,,,"The inspectors reviewed the evaluation and determined it was acceptable, including the code-required justification for changing the reference value.",128,492,640,call_2002008.txt,0
useless,,,The inspectors reviewed the auxiliary feedwater Pump B test results for the past 3 years.,128,640,729,call_2002008.txt,0
useless,,,"The inspectors noted that the test flow dropped below the initial reference value of 124 gpm in February 2000 and remained below 124 gpm until a test conducted on August 7, 2000, yielded a full recirculation flow value of 125.7 gpm.",128,729,961,call_2002008.txt,0
useless,,,The next two tests yielded flow rates just below 124 gpm.,128,961,1018,call_2002008.txt,0
useless,,,"Since March 27, 2001, all full-recirculation flow rate test values have been greater than 124 gpm and have been as high as 135 gpm.",128,1018,1149,call_2002008.txt,0
useless,,,"The inspectors observed that CAR 200000669 did not mention or address the increased flow observed during the testing on August 7, 2000.",128,1149,1284,call_2002008.txt,0
useless,,,"Also, the inspectors did not identify any ongoing corrective action program activities associated with the flow anomaly since the closure of CAR 200000669 and RFR 20550.",128,1284,1453,call_2002008.txt,0
useless,,,"Furthermore, the licensee has locked the recirculation throttle valves for both motor-driven pumps in a throttled position that will provide the reference test value flow, therefore full recirculation flow will no longer be recorded during quarterly testing.",128,1453,1711,call_2002008.txt,0
useless,,,"Prior to the end of the inspection, the licensee reopened CAR 200000669 to further review the observed flow anomaly.",128,1711,1827,call_2002008.txt,0
useless,,,"Criterion XVI of Appendix B to 10 CFR Part 50 states, in part, that ""[measurers shall be established to assure that conditions adverse to quality .",128,1827,1974,call_2002008.txt,0
useless,,,.,128,1974,1975,call_2002008.txt,0
useless,,,.,128,1975,1976,call_2002008.txt,0
useless,,,"are promptly identified and corrected.""",128,1976,2015,call_2002008.txt,0
organizational,,,"Contrary to the above, the licensee failed to promptly identify the need for and implement corrective action to address the flow anomaly associated with Auxiliary Feedwater Pump B between February 23 and August 7, 2000, when the full recirculation flow returned to its previous test value without explanation.",128,2015,2324,call_2002008.txt,0
useless,,,"However, because of its very low safety significance and because the licensee has included the item in their corrective action program by reopening CAR 200000669 on March 1, 2002, this violation is being treated as a noncited violation (50-483/0208-01) in accordance with SectionVI.A.1 of the Enforcement Policy.",128,2324,2636,call_2002008.txt,0
useless,,,This issue was determined to have a credible impact on safety since the flow anomaly had only been addressed from the standpoint of pump performance and operability.,128,2636,2801,call_2002008.txt,0
useless,,,The system performance and required train function had not been considered during the licensee's review.,128,2801,2905,call_2002008.txt,0
useless,,,This noncited violation was characterized under the significance determination process as having very low safety significance because there was no actual loss of safety function.,128,2905,3083,call_2002008.txt,0
useless,,,The system was always capable of delivering a minimum of 500 gpm to two steam generators when the function was required.,128,3083,3203,call_2002008.txt,0
useless,,,"Therefore, the problem had very low safety significance.",128,3203,3259,call_2002008.txt,0
useless,,,-144.,130,0,6,call_2002008.txt,0
useless,,,OTHER ACTIVITIES,130,6,22,call_2002008.txt,0
useless,,,4OA3 Event Followup (71153) (Closed) Licensee Event Report 50-483/0102-00: Foreign object renders Train B ESW pump inoperable.,132,0,126,call_2002008.txt,0
useless,,,"On February 14, 2001, at 8:51 a.m., the licensee declared the ESW Pump B inoperable.",132,126,210,call_2002008.txt,0
useless,,,"At the same time, Containment Cooler C was out of service for planned maintenance.",132,210,292,call_2002008.txt,0
useless,,,This met the conditions for entry into TS 3.0.3.,132,292,340,call_2002008.txt,0
useless,,,"The licensee restored the containment cooler to service at 11:15 a.m., which was 2 hours and 32 minutes after when Technical Specification 3.0.3. should have been entered.",132,340,511,call_2002008.txt,0
useless,,,"TS 3.0.3 states in part, that ""the unit shall be placed in a MODE or other specified condition in which the LAO is not applicable.",132,511,641,call_2002008.txt,0
useless,,,"Action shall be initiated within 1 hour to place the unit, as applicable, in: MODE 3 within 7 hours, MODE 4 within 13 hours .",132,641,766,call_2002008.txt,0
useless,,,.,132,766,767,call_2002008.txt,0
useless,,,.,132,767,768,call_2002008.txt,0
useless,,,". """,132,768,771,call_2002008.txt,0
organizational,,,"The licensee had not declared entry into TS 3.0.3, nor had they taken any actions required by TS 3.0.3.",132,771,874,call_2002008.txt,0
organizational,team,,The licensee performed a review of the duration that the ESW pump was inoperable to identify any other times that TS 3.0.3 would have been applicable.,132,874,1024,call_2002008.txt,0
useless,,,Four other instances were identified.,132,1024,1061,call_2002008.txt,0
useless,,,Two of the four times exceeded the one-hour action requirement identified in the TS.,132,1061,1145,call_2002008.txt,0
organizational,team,,Due to the fact that the licensee was unaware that the ESW pump was inoperable from 2:15 p.m. on February 9 until 8:51a.m.,132,1145,1267,call_2002008.txt,0
organizational,team,,"on February 14, 2001, they had not realized that they had entered TS 3.0.3 several times.",132,1267,1356,call_2002008.txt,0
useless,,,This issue has been entered into the licensee's corrective action process as CAR 200100515.,132,1356,1447,call_2002008.txt,0
useless,,,This was determined to be a violation of TS 3.0.3.,132,1447,1497,call_2002008.txt,0
useless,,,This issue was evaluated using the Significance Determination Process and determined to be of very low safety significance.,132,1497,1620,call_2002008.txt,0
useless,,,"This violation is being treated a noncited violation, consistent with Section VIA of the NRC Enforcement Policy (50-483/0208-02).",132,1620,1749,call_2002008.txt,0
useless,,,"4OA6 Management Meetings Exit Meeting Summary The inspectors presented the inspection results by telephone to Mr. W. Witt, Plant Manager, and other members of licensee management at the conclusion of the inspection on March 13, 2002.",132,1749,1982,call_2002008.txt,0
useless,,,The licensee acknowledged the findings presented.,132,1982,2031,call_2002008.txt,0
useless,,,The inspectors asked the licensee whether any materials examined during the inspection should be considered proprietary.,132,2031,2151,call_2002008.txt,0
useless,,,No proprietary information was identified.,132,2151,2193,call_2002008.txt,0
useless,,,"4OA7 Licensee Identified Violations The following finding of very low safety significance was identified by the licensee, is a violation of NRC requirements, and meets the criteria of Section VI.A.1 of the NRC Enforcement Policy, NUREG-1600, for being dispositioned as a noncited violation.",132,2193,2483,call_2002008.txt,0
useless,,,"If you deny this noncited violation, you should provide a response with the basis for your denial, within 30 days of the date of this inspection report, to the U.S. Nuclear",132,2483,2655,call_2002008.txt,0
useless,,,"-15Regulatory Commission, ATTN: Document Control Desk, Washington DC 20555-0001; with copies to the Regional Administrator, Region IV; the Director, Office of Enforcement, U.S. Nuclear Regulatory Commission, Washington, DC 20555-0001; and the NRC Resident Inspector at the Callaway Nuclear Plant.",134,0,297,call_2002008.txt,0
useless,,,NCV Tracking Number 50-483/0208-02 Requirement Licensee Failed to Meet Licensee Event Report 50-483/0102-00: Foreign object renders Train B of the ESW pump inoperable.,134,297,464,call_2002008.txt,0
useless,,,This issue is discussed in Section 4OA3 of this report.,134,464,519,call_2002008.txt,0
useless,,,"ATTACHMENT PARTIAL LIST OF PERSONS CONTACTED Licensee R. Affolter, Vice President, Nuclear T. Antweiler, Maintenance Rule Program Administrator G. Belchik, Supervising Engineer, Operations J. Blosser, Manager, Regulatory Affairs C. Dale, Safety Analysis Engineer M. Evans, Manager, Operational Support F. Force, Root Cause Analyst R. Hamblen, Field Supervisor D. Heinlein, Supervising Engineer - Systems D. Hollabaugh, Supervisor, Design Engineering L. Kanuckel, Supervising Engineer, Performance and Inservice Inspection R. Lamb, Superintendent, Work Control D. Lantz, Shift Supervisor J. Laux, Manager, Quality Assurance D. Maxwell, Supervising Engineer, Design Engineering-Mechanical K. Mills, Supervising Engineer, Safety Analysis R. Matt, Supervising Engineer, Maintenance Rule and Valve Programs R. Nelson, Shift Supervisor, Operations G. Randolph, Senior Vice President and Chief Nuclear Officer M. Reidmeyer, Supervisor, Regional Regulatory Affairs K. School craft, Engineer, Regulatory Affairs E. Smith, Engineer, Inservice Testing B. Spock, System Engineer M. Taylor, Manager, Nuclear Engineering R. Wink, System Engineer and Administrative Supervisor W. Witt, Plant Manager NRC V. Gaddy, Senior Resident Inspector J. Hanna, Resident Inspector",136,0,1254,call_2002008.txt,1
useless,,,"ITEMS OPENED, CLOSED, AND DISCUSSED Opened During this Inspection 05000483/0208-01 NCV Licensee failed to take corrective actions regarding auxiliary feedwater pump flow anomaly (Section 3R21) Licensee failed to take actions as required by TS 3.0.3 following inoperability of ESW Pump B and other equipment (Section 4OA3)",138,0,321,call_2002008.txt,0
useless,,,05000483/0208-02,140,0,16,call_2002008.txt,0
useless,,,NCV,142,0,3,call_2002008.txt,0
useless,,,-2Closed During this Inspection 05000483/0208-01 NCV,144,0,53,call_2002008.txt,0
organizational,,,Licensee failed to take corrective actions regarding auxiliary feedwater pump flow anomaly (Section 3R21) Licensee failed to take actions as required by TS 3.0.3 following inoperability of ESW Pump B and other equipment (Section 4OA3) Foreign object renders Train B of the ESW pump inoperable (Section 4OA3),146,0,307,call_2002008.txt,0
useless,,,05000483/0208-02,148,0,16,call_2002008.txt,0
useless,,,NCV,150,0,3,call_2002008.txt,0
useless,,,05000483/2001-002 LER,152,0,21,call_2002008.txt,0
useless,,,DOCUMENTS REVIEWED Procedure APA-Z.-0081 OTS-Z.-06032 APA-Z.-00320 APA-Z.-00340 APA-Z.-00356 O.P.-AL-P001A O.P.-BG-P002A O.P.-BG-P002B O.P.-BG-P005A O.P.-E.G.-P01AC O.P.-EJ-P001A O.P.-EM-P001A O.P.-EM-V0004 O.P.-EN-P001A O.P.-JE-P001A Title Foreign Material Exclusion Leak Collection Devices Processing Work Requests Surveillance Program Administration Pump and Valve Inservice Test Program Motor-Driven Auxiliary Feedwater Pump Inservice Test Boric Acid Transfer Pump A Inservice Test Boric Acid Transfer Pump B Inservice Test Centrifugal Charging Pump A Inservice Test CCW Train A Pump and Valve Inservice Test R.R.,154,0,617,call_2002008.txt,0
useless,,,Train A Inservice Test Section XI Safety Injection Train A Operability R.R.,154,617,692,call_2002008.txt,0
useless,,,"Check Valve and SI Pump Recirc Valve Inservice Test Containment Spray Pump A Inservice Test 21 Emergency Fuel Oil Pump A Inservice test Revision 16, TEN 01-0229 000 25 19 11 28 10 08 24 19 28 28 09 22",154,692,892,call_2002008.txt,0
useless,,,CALCULATIONS Number AL-19 Description A.W.,156,0,42,call_2002008.txt,0
useless,,,flow model using PIPE2000 Revision 1,156,42,78,call_2002008.txt,0
useless,,,-3CALLAWAY ACTION REQUESTS (CARS) Number 200100515 200200614 200201188 200103181 200103320 200103249 Topic ESW Pump B Inoperable Due to Low Pressure and Low Flow Evaluate Pre-Existing Leak Collection Devices Catch Device Audit Revealed Devices not Logged Foreign Material Entered MAW Piping During AEHV0034 Valve Stroke Nonconforming Conditions Involving Outside Personnel Feedwater Heater 6A and 6B Vents Found to be Steaming,158,0,427,call_2002008.txt,0
useless,,,other CARS reviewed included: 199802901 199804031 199900409 199901284 199903025 200000319 200000386,160,0,99,call_2002008.txt,0
useless,,,200000642 200000669 200000850 200001364 200001504 200002516 200001625,162,0,69,call_2002008.txt,0
useless,,,200102523 200105300 200105798 200107399 200107423,164,0,49,call_2002008.txt,0
useless,,,SELF-ASSESSMENTS Number Topic,166,0,29,call_2002008.txt,0
useless,,,SA01-OP-006 Leak Collection Devices Self-Assessment SA01-NE-001 Self-Assessment of the Callaway Plant Leak Management Program,168,0,125,call_2002008.txt,0
useless,,,SURVEILLANCE REPORTS Number SP99-023 SP99-031 SP99-070 Topic Surveillance Report on Spent Fuel Pool Re-rack Modification Surveillance Report on Self-Assessment of the Callaway Steam Generator Program Surveillance Report on Observations of Refuel X Equipment and Valve Work Activities,170,0,283,call_2002008.txt,0
