,,,text,line,start_pos,end_pos,file,predict
useless,,,"The NRC inspectors observed acquisition of eddy current (ET) data, interviewed ET data analysts, and reviewed documents related to the SG ISI program to determine if: · in-situ SG tube pressure testing screening criteria and the methodologies used to derive these criteria were consistent with the Electric Power Research Institute (EPRI) TR-107620, ""SG In-Situ Pressure Test Guidelines;"" the numbers and sizes of SG tube flaws/degradation identified were bound by the licensee's previous outage Operational Assessment predictions; the SG tube ET examination scope and expansion criteria were sufficient to identify tube degradation based on site and industry operating experience by confirming that the ET scope completed was consistent with the licensee's procedures, plant TS requirements and EPRI 1003138, ""Pressurized Water Reactor SG Examination Guidelines,"" Revision 6; the SG tube ET examination scope included tube areas which represent ET challenges such as the tubesheet regions, expansion transitions, and support plates; the licensee identified new tube degradation mechanisms; the licensee implemented repair methods which were consistent with the repair processes allowed in the plant TS requirements; the licensee primary-to-secondary leakage (e.g., SG tube leakage) was below the detection threshold during the previous operating cycle; the ET probes and equipment configurations used to acquire data from the SG tubes were qualified to detect the known/expected types of SG tube degradation in accordance with Appendix H, ""Performance Demonstration for Eddy Current Examination,"" of EPRI 1003138, ""Pressurized Water Reactor SG Examination Guidelines,"" Revision 6; and the licensee identified deviations from ET data acquisition or analysis procedures.",110,264,2033,ML070380584.txt,0
useless,,,· ·,112,0,3,ML070380584.txt,0
useless,,,·,114,0,1,ML070380584.txt,0
useless,,,· · · ·,116,0,7,ML070380584.txt,0
useless,,,·,118,0,1,ML070380584.txt,0
useless,,,"The inspectors performed a review of SG ISI related problems that were identified by the licensee and entered into the corrective action program, conducted interviews with licensee staff, and reviewed licensee corrective action records to determine if:",120,0,252,ML070380584.txt,0
useless,,,9,122,0,1,ML070380584.txt,1
useless,,,Enclosure,124,0,9,ML070380584.txt,0
useless,,,· · · ·,126,0,8,ML070380584.txt,0
useless,,,the licensee had described the scope of the SG related problems; the licensee had established an appropriate threshold for identifying issues; the licensee had evaluated industry generic issues related to SG tube integrity; and the licensee implemented appropriate corrective actions.,128,0,284,ML070380584.txt,0
useless,,,"The inspectors performed these reviews to ensure compliance with 10 CFR Part 50, Appendix B, Criterion XVI, ""Corrective Action,"" requirements.",130,0,142,ML070380584.txt,0
useless,,,The corrective action documents reviewed by the inspectors are listed in the Attachment to this report.,130,142,245,ML070380584.txt,0
useless,,,The reviews as discussed above counted as one inspection sample.,130,245,309,ML070380584.txt,0
useless,,,b.,130,309,311,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,130,311,364,ML070380584.txt,0
useless,,,.5 a.,130,364,369,ML070380584.txt,0
useless,,,"Identification and Resolution of Problems Inspection Scope The inspectors performed a review of ISI related problems that were identified by the licensee and entered into the corrective action program, conducted interviews with licensee staff and reviewed licensee corrective action records to determine if: · · · · the licensee had described the scope of the ISI related problems; the licensee had established an appropriate threshold for identifying issues; the licensee had evaluated industry generic issues related to ISI and pressure boundary integrity; and the licensee implemented appropriate corrective actions.",130,369,988,ML070380584.txt,0
useless,,,"The inspectors performed these reviews to ensure compliance with 10 CFR Part 50, Appendix B, Criterion XVI, ""Corrective Action,"" requirements.",132,0,142,ML070380584.txt,0
useless,,,The corrective action documents reviewed by the inspectors are listed in the Attachment to this report.,132,142,245,ML070380584.txt,0
useless,,,"In addition, the inspectors verified that the licensee correctly assessed operating experience for applicability to the ISI group.",132,245,375,ML070380584.txt,0
useless,,,b.,132,375,377,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,132,377,430,ML070380584.txt,0
useless,,,1R11 Licensed Operator Requalification (71111.11) a.,132,430,482,ML070380584.txt,0
useless,,,"Inspection Scope On October 17, 2006, the inspectors performed a quarterly review of licensed operator requalification training in the simulator, completing one licensed operator requalification inspection sample.",132,482,695,ML070380584.txt,0
useless,,,The inspectors observed a crew during an evaluated exercise in the plant's simulator facility.,132,695,789,ML070380584.txt,0
useless,,,The inspectors compared crew performance to licensee 10 Enclosure,132,789,854,ML070380584.txt,0
useless,,,management expectations.,134,0,25,ML070380584.txt,0
useless,,,The inspectors verified that the crew completed all of the critical tasks for each exercise scenario.,134,25,126,ML070380584.txt,0
useless,,,"For any weaknesses identified, the inspectors observed that the licensee evaluators noted the weaknesses and discussed them in the critique at the end of the session.",134,126,292,ML070380584.txt,0
useless,,,"The inspectors assessed the licensee's effectiveness in evaluating the requalification program ensuring that licensed individuals would operate the facility safely and within the conditions of their licenses, and evaluated licensed operator mastery of high-risk operator actions.",134,292,571,ML070380584.txt,0
useless,,,"The inspection activities included, but were not limited to, a review of high-risk activities, emergency plan performance, incorporation of lessons learned, clarity and formality of communications, task prioritization, timeliness of actions, alarm response actions, control board operations, procedural adequacy and implementation, supervisory oversight, group dynamics, interpretations of TSs, simulator fidelity, and licensee critique of performance.",134,571,1023,ML070380584.txt,0
useless,,,b.,134,1023,1025,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,134,1025,1078,ML070380584.txt,0
useless,,,1R12 Maintenance Effectiveness (71111.12) a.,134,1078,1122,ML070380584.txt,0
useless,,,"Inspection Scope The inspectors reviewed repetitive maintenance activities to assess maintenance effectiveness, including maintenance rule (10 CFR 50.65) activities, work practices, and common cause issues.",134,1122,1328,ML070380584.txt,0
useless,,,The inspectors performed three issue/problem-oriented maintenance effectiveness samples.,134,1328,1416,ML070380584.txt,0
useless,,,"The inspectors assessed the licensee's maintenance effectiveness associated with problems on: · · · cooling water system loop A header pinhole leak on October 16, 2006; diesel generators D5 and D6 ventilation dampers on December 20, 2006; and 22 diesel-driven cooling water pump unavailability on December 20, 2006.",134,1416,1731,ML070380584.txt,0
useless,,,"The inspectors conducted in-office reviews of the licensee's maintenance rule evaluations of equipment failures for maintenance preventable functional failures and equipment unavailability time calculations, comparing the licensee's evaluation conclusions to applicable Maintenance Rule (a)(1) performance criteria.",136,0,315,ML070380584.txt,0
useless,,,"Additionally, the inspectors reviewed scoping, goal-setting (where applicable), performance monitoring, short-term and long-term corrective actions, functional failure definitions, and current equipment performance status.",136,315,537,ML070380584.txt,0
useless,,,"The inspectors reviewed CAPs for significant equipment failures associated with risksignificant and safety-related mitigating equipment to ensure that those failures were properly identified, classified, and corrected.",136,537,755,ML070380584.txt,0
useless,,,"The inspectors reviewed other CAPs to assess the licensee's problem identification threshold for degraded conditions, the appropriateness of specified corrective actions, and that the timeliness of the implementation of corrective actions were commensurate with the safety significance of the identified issues.",136,755,1066,ML070380584.txt,0
useless,,,Key documents used by the inspectors in conducting this inspection are listed in the Attachment to this report.,136,1066,1177,ML070380584.txt,0
useless,,,11 Enclosure,136,1177,1189,ML070380584.txt,0
useless,,,b.,138,0,3,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,140,0,53,ML070380584.txt,0
useless,,,1R13 Maintenance Risk Assessments and Emergent Work Control (71111.13) a.,142,0,73,ML070380584.txt,0
useless,,,Inspection Scope The inspectors reviewed the licensee's management of plant risk during activities where more than one significant system or train was unavailable.,142,73,236,ML070380584.txt,0
useless,,,The activities were chosen based on their potential impact on increasing the probability of an initiating event or impacting the operation of safety-significant equipment.,142,236,407,ML070380584.txt,0
useless,,,"The inspections were conducted to determine whether evaluation, planning, control, and performance of the work were done in a manner to reduce the risk and minimize the duration where practical, and that contingency plans were in place where appropriate.",142,407,661,ML070380584.txt,0
useless,,,"The licensee's daily configuration risk assessment records and observations of work in progress were used by the inspectors to verify that the equipment configurations were properly listed, protected equipment were identified and were being controlled where appropriate, work was being conducted properly, and significant aspects of plant risk were being communicated to the necessary personnel.",142,661,1056,ML070380584.txt,0
useless,,,The inspectors verified that minor issues identified during the inspection were entered into the licensee's corrective action program.,142,1056,1190,ML070380584.txt,0
useless,,,"In addition, the inspectors reviewed selected issues, listed in the Attachment, that the licensee encountered during the activities, to determine whether problems were being entered into the corrective action program with the appropriate characterization and significance.",142,1190,1462,ML070380584.txt,0
useless,,,"The inspectors completed five inspection samples by reviewing the following activities: · the planned unavailability of the 121 instrument air compressor, 12 diesel-driven cooling water pump, 121 motor-driven cooling water pump to the A cooling water header, 122 intake bypass gate, and the 121 control room chiller on October 25, 2006; the planned unavailability of 21 motor-driven auxiliary feedwater pump, 480 volt breakers 211F and 211M, 4160 volt bus 25, 27 instrument alternating current inverter, and the 121 control room chiller on Unit 1 on-line risk on November 22, 2006; the planned unavailability of the 121 instrument air compressor, 21 motor-driven auxiliary feedwater pump, bus 25, and other miscellaneous equipment on Unit 1 on-line risk on November 27, 2006; the planned unavailability of the A cooling water header, D6 recirculation air damper, 121 control room chiller, and 11 and 13 containment fan cooling units on Unit 1 on-line risk on December 6, 2006; and 12 Enclosure",142,1462,2455,ML070380584.txt,0
useless,,,·,144,0,1,ML070380584.txt,0
useless,,,·,146,0,1,ML070380584.txt,0
useless,,,·,148,0,1,ML070380584.txt,0
useless,,,·,150,0,2,ML070380584.txt,0
useless,,,"the planned unavailability of the 22 turbine-driven auxiliary feedwater (TDAFW) pump, the 21 and 22 safety injection accumulators, and the 122 instrument air compressor on December 12, 2006;",152,0,190,ML070380584.txt,0
useless,,,b.,154,0,2,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,156,0,53,ML070380584.txt,0
useless,,,1R15 Operability Evaluations (71111.15) a.,158,0,42,ML070380584.txt,0
useless,,,Inspection Scope The inspectors reviewed the technical adequacy of five operability evaluations completing five operability evaluation inspection samples.,158,42,196,ML070380584.txt,0
useless,,,The inspectors conducted these inspections by in-office review of associated documents and in-plant walkdowns of affected areas and plant equipment.,158,196,344,ML070380584.txt,0
useless,,,"The inspectors compared degraded or nonconforming conditions of risk-significant structures, systems, and components associated with barrier and mitigating systems and against the functional requirements described in the TS, USAR, and other design basis documents; determined whether compensatory measures, if needed, were implemented; and determined whether the evaluation was consistent with the requirements of Administrative Work Instruction 5AWI 3.15.5, ""Operability Determinations.""",158,344,832,ML070380584.txt,0
useless,,,"The following operability evaluations were reviewed by inspectors: · Operability Recommendation (OPR) 01050685 that documented the operability of the cooling water line 24-CL-12 with a through-wall pinhole leak on October 3, 2006.",158,832,1062,ML070380584.txt,0
useless,,,The licensee performed ultrasonic examinations and identified four areas in this 24-inch diameter header which were below the B31.1 American National Standards Institute Code allowable minimum wall thickness.,158,1062,1270,ML070380584.txt,0
useless,,,The licensee subsequently completed a flaw and operability evaluations and returned this cooling water pipe to service.,158,1270,1389,ML070380584.txt,0
useless,,,"The inspectors evaluated the licensee's assumptions, flaw evaluations, and compensatory measures for consistency with Appendix C of the NRC Inspection Manual Part 9900 Technical Guidance, ""Operability Determinations and Functionality Assessments of Degraded or Non-Conforming Conditions Adverse to Quality or Safety,"" 10 CFR 50.55(a), and the ASME Code Case N-513-2, ""Evaluation Criteria for Temporary Acceptance of Flaws in Moderate Energy Class 2 or 3 Piping Section XI, Division 1;"" prompt and historical operability determinations for the adverse conditions contained in CAP 01053532 associated with motor valve (MV)-32209 which was found with the thrust greater than allowed; Operability Recommendation 01058136 that documented the operability of the Unit 1 and 2 RCS pressure boundary with only one isolation valve between the nitrogen supply connection and the RCS, and the isolation between pressurizer safety loop seals and the pressurizer relief tank; 13 Enclosure",158,1389,2363,ML070380584.txt,0
useless,,,·,160,0,1,ML070380584.txt,0
useless,,,·,162,0,1,ML070380584.txt,0
useless,,,·,164,0,2,ML070380584.txt,0
useless,,,Operability Recommendation 01059373 that documented a non-conforming condition associated with the Unit 1 containment recirculation sump screen.,166,0,144,ML070380584.txt,0
useless,,,"The licensee determined that Grade 8, Class 1 fasteners were installed on the system during a recent modification instead of the Grade 8, Class 2 fasteners specified in the design calculations; and Operability Recommendation 01061592 that documented the licensee's evaluation after discovering that residual heat removal pump motor thrust bearings were replaced with new bearings that differed in physical characteristics from the original bearings.",166,144,593,ML070380584.txt,0
useless,,,·,168,0,1,ML070380584.txt,0
useless,,,b.,170,0,2,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,172,0,53,ML070380584.txt,0
useless,,,1R19 Post-Maintenance Testing (71111.19) a.,174,0,43,ML070380584.txt,0
useless,,,Inspection Scope The inspectors assessed eight post-maintenance testing activities completing eight post-maintenance test inspection samples.,174,43,184,ML070380584.txt,0
useless,,,"The inspectors selected post-maintenance tests associated with important mitigating and barrier integrity systems to ensure that the testing was performed adequately, demonstrated that the maintenance was successful, and that operability of associated equipment and/or systems was restored.",174,184,474,ML070380584.txt,0
useless,,,"The inspectors conducted these inspections by in-office review of documents, in-plant walkdowns of associated plant equipment, and interviews with personnel performing the tests.",174,474,652,ML070380584.txt,0
useless,,,"The inspectors observed and assessed the post-maintenance testing activities for the following maintenance activities: · · · · · · · · 121 cooling water pump and check valve following check valve inspection on October 6, 2006; Feedwater regulating valve to 12 SG control valve following replacement of the positioner on October 8, 2006; 22 diesel-driven cooling water pump following completion of preventitive maintenance on October 12, 2006; 121 control room chiller following annual maintenance on October 24, 2006; safety injection check valve 2SI-7-1 following repair on November 30, 2006; CV-39422, 22/24 containment fan cooling unit chilled water return valve following repair of a body to bonnet leak on December 12, 2006; replacement of the 22 residual heat removal pump seal on December 18, 2006; and inspection and repair of the Unit 2 B feedwater regulating valve CV-31136.",174,652,1536,ML070380584.txt,0
useless,,,"The inspectors reviewed the appropriate sections of the TS, USAR, and maintenance documents to determine the systems' safety functions and the scope of the maintenance.",176,0,168,ML070380584.txt,0
useless,,,The inspectors also reviewed CAPs to verify that the licensee was identifying issues at an appropriate threshold and entering them into their corrective action program in accordance with licensee's corrective action procedures.,176,168,395,ML070380584.txt,0
useless,,,Key 14 Enclosure,176,395,411,ML070380584.txt,0
useless,,,documents used by the inspectors in conducting this inspection are listed in the Attachment to this report.,178,0,108,ML070380584.txt,0
useless,,,b.,178,108,110,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,178,110,163,ML070380584.txt,0
useless,,,1R20 Refueling and Other Outage Activities (71111.20) a.,178,163,219,ML070380584.txt,0
useless,,,"Inspection Scope The inspectors observed the licensee's performance during the 24th Unit 2 refueling outage (2R24) conducted between November 15, 2006, and December 15, 2006.",178,219,393,ML070380584.txt,0
useless,,,These inspection activities represent one refueling outage inspection sample.,178,393,470,ML070380584.txt,0
useless,,,"This inspection consisted of an in-office review of the licensee's outage schedule, safe shutdown plan and procedures governing the outage.",178,470,609,ML070380584.txt,0
useless,,,"Specifically, the inspectors assessed whether the licensee planned to effectively manage elements of shutdown risk pertaining to reactivity control, decay heat removal, inventory control, electrical power availability, and containment integrity.",178,609,854,ML070380584.txt,0
useless,,,Key documents used by the inspectors in conducting this inspection are listed in the Attachment to this report.,178,854,965,ML070380584.txt,0
useless,,,"The inspectors conducted in-plant observations of the following outage activities daily: · · · · · attended outage management turnover meetings to verify that the current shutdown risk status was accurate, well understood, and adequately communicated; performed walkdowns of the main control room to observe the alignment of systems important to shutdown risk; observed the operability of RCS instrumentation and compared channels and trains against one another; observed reduced inventory operations; and performed walkdowns to observe ongoing work activities and foreign material exclusion control.",178,965,1565,ML070380584.txt,0
useless,,,"The inspectors performed in-plant observations of the following specific activities: · · · · · · · · Unit 2 shutdown and initial cooldown; alignment of the residual heat removal system for shutdown cooling and control of RCS cooldown; reactor vessel head leakage examination per Inspection Procedure (IP) 71111.08, paragraph 02.03.b and SP 2407; Reactor Coolant System BACC inspection per IP 71111.08, paragraph 02.03.a and SP 2405; control room staff draining reactor level to the top of the hot legs; assessment of shutdown risk; reactor vessel head lift; core off load, reload, and verification; 15 Enclosure",180,0,611,ML070380584.txt,0
useless,,,· · · ·,182,0,8,ML070380584.txt,0
useless,,,"inspected risk significant areas not accessible during at-power operation (volume control tank room) to verify operable condition of equipment; Reactor Coolant System heatup; reactor startup, initial criticality, physics testing; and generator online and power ascension.",184,0,271,ML070380584.txt,0
useless,,,"Additionally, the inspectors reviewed the licensee's problem identification and resolution program to assess the adequacy of the licensee's ability to identify and document problems and to implement timely and appropriate corrective actions.",186,0,241,ML070380584.txt,0
useless,,,"In particular, the inspectors reviewed the circumstances surrounding resolution of several discrepancies identified on Unit 1 feedwater pipe supports during the previous Unit 1 refueling outage and the licensee's extent of condition review of the equivalent Unit 2 pipe supports.",186,241,520,ML070380584.txt,0
useless,,,b.,186,520,522,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,186,522,575,ML070380584.txt,0
useless,,,1R22 Surveillance Testing (71111.22) a.,186,575,614,ML070380584.txt,0
useless,,,"Inspection Scope During this inspection period, the inspectors completed four surveillance inspection samples.",186,614,724,ML070380584.txt,0
useless,,,"Observation of SP 2072.29A completed the quarterly inspection procedure requirement to observe testing of a risk significant pump or valve inservice test, and the requirement to observe a leak rate surveillance test of a containment isolation valve each refueling cycle.",186,724,994,ML070380584.txt,0
useless,,,"SP 2072.29A demonstrated that the applicable Inservice Testing Program acceptance criteria was met for valves 2CS-26-1, 2CS-26-3, CS-42, and MV-32114.",186,994,1144,ML070380584.txt,0
useless,,,"SP 2405 completed IP 71111.08, Section 02.03.a and 02.03.b inspection requirements, and completed one RCS leakage inspection requirement.",186,1144,1281,ML070380584.txt,0
useless,,,"The inspectors selected the following surveillance testing activities as samples: · Surveillance Procedure 2405, Unit 2 Mid-Cycle and Refueling Outage Boric Acid Corrosion Examination Inside Containment, on November 17, 2006 (this activity was accomplished by the inspectors conducting an independent walkdown and comparing their results to the licensee's); Surveillance Procedure 2083, Unit 2 Integrated Safety Injection Test with a Simulated Loss of Offsite Power, on November 18, 2006; Surveillance Procedure 2072.29A, Local Leakage Rate Test of Penetration (29A) Containment Spray, on November 30, 2006; and Surveillance Procedure 2177, Core Inventory Verification, on November 30, 2006 (this activity was accomplished by reviewing a video of the licensee's core verification).",186,1281,2062,ML070380584.txt,0
useless,,,· · ·,188,0,5,ML070380584.txt,0
useless,,,16,190,0,2,ML070380584.txt,0
useless,,,Enclosure,192,0,9,ML070380584.txt,0
useless,,,"During completion of the inspection samples, the inspectors observed in-plant activities and reviewed procedures and associated records to verify that: · · · · preconditioning did not occur; effects of the testing had been adequately addressed by control room personnel or engineers prior to the commencement of the testing; acceptance criteria was clearly stated, demonstrated operational readiness, and was consistent with the system design basis; plant equipment calibration was correct, accurate, properly documented, and the calibration frequency was in accordance with TS, USAR, procedures, and applicable commitments; measuring and test equipment calibration was current; test equipment was used within the required range and accuracy; applicable prerequisites described in the test procedures were satisfied; test frequency met TS requirements to demonstrate operability and reliability; the tests were performed in accordance with the test procedures and other applicable procedures; jumpers and lifted leads were controlled and restored where used; test data/results were accurate, complete, and valid; test equipment was removed after testing; where applicable for in-service testing activities, testing was performed in accordance with the applicable version of Section XI, ASME Code, and reference values were consistent with the system design basis; where applicable, test results not meeting acceptance criteria were addressed with an adequate operability evaluation or declared inoperable; where applicable for safety-related instrument control surveillance tests, reference setting data have been accurately incorporated in the test procedure; equipment was returned to a position or status required to support the performance of its safety functions; and all problems identified during the testing were appropriately documented in the corrective action program.",194,0,1880,ML070380584.txt,0
useless,,,· · · · · · · · ·,196,0,17,ML070380584.txt,0
useless,,,· · · ·,198,0,7,ML070380584.txt,0
useless,,,17,200,0,2,ML070380584.txt,0
useless,,,Enclosure,202,0,9,ML070380584.txt,0
useless,,,Key documents used by the inspectors in conducting this inspection are listed in the Attachment to this report.,204,0,112,ML070380584.txt,0
useless,,,b.,204,112,114,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,204,114,167,ML070380584.txt,0
useless,,,1R23 Temporary Plant Modifications (71111.23) a.,204,167,215,ML070380584.txt,0
useless,,,"Inspection Scope The inspectors conducted in-plant observations of the physical installation of supplemental air supply for the Unit 2 pressurizer power operated relief valves (PORVs) and an in-office review of documentation associated with temporary modification 04T175 completing one temporary modification inspection sample on November 16, 2006.",204,215,563,ML070380584.txt,0
useless,,,The back up air bottles are required for the completion of the low temperature-overpressure protection function of the PORVs.,204,563,688,ML070380584.txt,0
useless,,,"The inspection activities included a review of design documents, safety screening documents, and the USAR to determine that the temporary modification was consistent with modification documents, drawings, and procedures.",204,688,908,ML070380584.txt,0
useless,,,The inspectors also reviewed the post-installation test results to confirm that tests were satisfactory and the actual impact of the temporary modification on the permanent system and interfacing systems were adequately verified.,204,908,1137,ML070380584.txt,0
useless,,,"Additionally, the inspectors reviewed the corrective action documentation associated with an identified problem with the air supply to the PORVs to verify that the licensee was identifying issues at an appropriate threshold and entering them into their corrective action program.",204,1137,1416,ML070380584.txt,0
useless,,,Key documents used by the inspectors in conducting this inspection are listed in the Attachment to this report.,204,1416,1527,ML070380584.txt,0
useless,,,b.,204,1527,1529,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,204,1529,1582,ML070380584.txt,0
useless,,,Cornerstone: Emergency Preparedness 1EP4 Emergency Action Level and Emergency Plan Changes (71114.04) a.,204,1582,1686,ML070380584.txt,0
useless,,,Inspection Scope The inspectors completed a screening review of Revisions 34 and 35 of the Prairie Island Emergency Plan to determine whether changes identified in these revisions may have reduced the effectiveness of the licensee's emergency planning.,204,1686,1938,ML070380584.txt,0
useless,,,"The screening review of Revisions 34 and 35 does not constitute approval of the changes and, as such, the changes are subject to future NRC inspection to ensure that the emergency plan continues to meet NRC regulations.",204,1938,2157,ML070380584.txt,0
useless,,,These activities completed one inspection sample.,204,2157,2206,ML070380584.txt,0
useless,,,18,206,0,2,ML070380584.txt,1
useless,,,Enclosure,208,0,9,ML070380584.txt,0
useless,,,b.,210,0,3,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,212,0,53,ML070380584.txt,0
useless,,,1EP6 Drill Evaluation (71114.06) a.,214,0,35,ML070380584.txt,0
useless,,,"Inspection Scope The inspectors observed the licensee perform an emergency preparedness drill on October 18, 2006.",214,35,149,ML070380584.txt,0
useless,,,This inspection effort completed one emergency planning drill evaluation sample.,214,149,229,ML070380584.txt,0
useless,,,"The inspectors observed activities in the Technical Support Center and Operations Support Center and attended the post-drill critique on October 19, 2006.",214,229,383,ML070380584.txt,0
useless,,,The focus of the inspectors' activities was to note any weaknesses and deficiencies in the drill performance and ensure that the licensee evaluators noted the same weaknesses and deficiencies and entered them into the corrective action program.,214,383,627,ML070380584.txt,0
useless,,,"The inspectors placed emphasis on observations regarding event classification, notifications, protective action recommendations, and site evacuation and accountability activities.",214,627,806,ML070380584.txt,0
useless,,,Key documents used by the inspectors in conducting this inspection are listed in the Attachment to this report.,214,806,917,ML070380584.txt,0
useless,,,b.,214,917,919,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,214,919,972,ML070380584.txt,0
useless,,,Cornerstone: Occupational Radiation Safety 2OS1 Access Control to Radiologically Significant Areas (71121.01) .1 a.,214,972,1087,ML070380584.txt,0
useless,,,"Review of Licensee Performance Indicators (PI) for the Occupational Exposure Cornerstone Inspection Scope The inspectors reviewed the licensee's occupational exposure control cornerstone PIs to determine whether or not the conditions surrounding the PIs had been evaluated, and identified problems had been entered into the corrective action program for resolution.",214,1087,1452,ML070380584.txt,0
useless,,,This review represented one inspection sample.,214,1452,1498,ML070380584.txt,0
useless,,,b.,214,1498,1500,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,214,1500,1553,ML070380584.txt,0
useless,,,19,216,0,2,ML070380584.txt,1
useless,,,Enclosure,218,0,9,ML070380584.txt,0
useless,,,.2 a.,220,0,6,ML070380584.txt,0
useless,,,"Plant Walk-downs and Radiation Work Permit Reviews Inspection Scope The inspectors reviewed licensee controls and surveys in the following two radiologically significant work areas within radiation areas, high radiation areas, and airborne radioactivity areas in the plant, and reviewed work packages, which included associated licensee controls and surveys of these areas, to determine if radiological controls including surveys, postings, and barricades were acceptable: · · steam generator eddy current testing; and in-service inspection and radiography.",222,0,557,ML070380584.txt,0
useless,,,This review represented one inspection sample.,224,0,46,ML070380584.txt,0
useless,,,"The inspectors reviewed the radiation work permit (RWPs) and work packages used to access these two areas, and other high radiation work areas, to identify the work control instructions and control barriers that had been specified.",224,46,277,ML070380584.txt,0
useless,,,Electronic dosimeter alarm set points for both integrated dose and dose rate were evaluated for conformity with survey indications and plant policy.,224,277,425,ML070380584.txt,0
useless,,,Workers were interviewed to verify that they were aware of the actions required when their electronic dosimeters noticeably malfunctioned or alarmed.,224,425,574,ML070380584.txt,0
useless,,,This review represented one inspection sample.,224,574,620,ML070380584.txt,0
useless,,,"The inspectors walked down and surveyed (using an NRC survey meter) these two areas, and others to verify that the prescribed RWP, procedure, and engineering controls were in place, that licensee surveys and postings were complete and accurate, and that air samplers were properly located.",224,620,909,ML070380584.txt,0
useless,,,This review represented one inspection sample.,224,909,955,ML070380584.txt,0
useless,,,The inspectors also reviewed the licensee's physical and programmatic controls for highly activated and/or contaminated materials (non-fuel) stored within spent fuel or other storage pools.,224,955,1144,ML070380584.txt,0
useless,,,This review represented one inspection sample.,224,1144,1190,ML070380584.txt,0
useless,,,b.,224,1190,1192,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,224,1192,1245,ML070380584.txt,0
useless,,,.3 a.,224,1245,1250,ML070380584.txt,0
useless,,,"Problem Identification and Resolution Inspection Scope The inspectors reviewed the licensee's self-assessments, audits, Licensee Event Reports (LERs), and Special Reports related to the access control program to verify that identified problems were entered into the corrective action program for resolution.",224,1250,1557,ML070380584.txt,0
useless,,,This review represented one inspection sample.,224,1557,1603,ML070380584.txt,0
useless,,,"The inspectors evaluated the licensee's process for problem identification, characterization, prioritization, and verified that problems were entered into the corrective action program and resolved.",224,1603,1801,ML070380584.txt,0
useless,,,For repetitive deficiencies and/or significant 20 Enclosure,224,1801,1860,ML070380584.txt,0
useless,,,"individual deficiencies in problem identification and resolution, the inspectors verified that the licensee's self-assessment activities were capable of identifying and addressing these deficiencies.",226,0,200,ML070380584.txt,0
useless,,,This review represented one inspection sample.,226,200,246,ML070380584.txt,0
useless,,,The inspectors reviewed licensee documentation packages for all PI events occurring since the last inspection to determine if any of these PI events involved dose rates >25 R/hr at 30 centimeters or >500 R/hr at 1 meter.,226,246,466,ML070380584.txt,0
useless,,,Barriers were evaluated for failure and to determine if there were any barriers left to prevent personnel access.,226,466,579,ML070380584.txt,0
useless,,,"Unintended exposures >100 millirem total effective dose equivalent (or >5 rem shallow dose equivalent or >1.5 rem lens dose equivalent), were evaluated to determine if there were any regulatory overexposures or if there was a substantial potential for an overexposure.",226,579,847,ML070380584.txt,0
useless,,,This review represented one inspection sample.,226,847,893,ML070380584.txt,0
useless,,,b.,226,893,895,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,226,895,948,ML070380584.txt,0
useless,,,2OS2 As-Low-As-Reasonably-Achievable (ALARA) Planning and Controls (71121.02) .1 a.,226,948,1031,ML070380584.txt,0
useless,,,"Radiation Work Permit Reviews Inspection Scope The inspectors reviewed dose significant corrective action program documents, including a review of licensee controls and surveys for work activity performed during resin sluicing operations, radiologically significant work (high radiation area).",226,1031,1324,ML070380584.txt,0
useless,,,"The inspectors evaluated work packages, which included associated licensee controls and surveys of these areas, to determine if radiological controls including surveys, postings and barricades were acceptable.",226,1324,1533,ML070380584.txt,0
useless,,,"The inspectors also reviewed RWPs for the work to verify barrier integrity and engineering controls performance (e.g., high efficiency particulate air ventilation system operation) and to determine if there was a potential for individual worker internal exposures of >50 millirem committed effective dose equivalent.",226,1533,1849,ML070380584.txt,0
useless,,,The inspectors reviewed the RWPs and work packages used to access the area to identify the work control instructions and control barriers that had been specified.,226,1849,2011,ML070380584.txt,0
useless,,,This review represented one inspection sample.,226,2011,2057,ML070380584.txt,0
useless,,,b.,226,2057,2059,ML070380584.txt,0
useless,,,Findings No findings of significance were identified.,226,2059,2112,ML070380584.txt,0
useless,,,.2 a. Radiological Work Planning Inspection Scope The inspectors evaluated the licensee's list of work activities ranked by estimated exposure that were in progress and reviewed the following two work activities of highest exposure significance:,226,2112,2357,ML070380584.txt,0
useless,,,21,228,0,2,ML070380584.txt,1
useless,,,Enclosure,230,0,9,ML070380584.txt,0
useless,,,· ·,232,0,4,ML070380584.txt,0
