,,,text,line,start_pos,end_pos,file,predict
useless,,,"The issue screened to Green in SDP Phase I because mitigating system equipment remained available, there was no loss of safety function, and no technical specification limiting conditions for operation were exceeded.",88,1089,1305,bv_2002012.txt,0
useless,,,"(4) Enforcement 10 CFR Part 50, Appendix B, Criterion III (Design Control), requires, in part, that measures to assure that appropriate quality standards are specified and included in design documents.",88,1305,1506,bv_2002012.txt,0
useless,,,"Contrary to this requirement, the licensee used a non-conservative design limit in their 1997 calculation to establish void acceptance limits in ECCS piping.",88,1506,1663,bv_2002012.txt,0
useless,,,"However, because of the very low safety significance and because the issue was entered into the licensee's corrective action program (Condition Report Nos.",88,1663,1818,bv_2002012.txt,0
useless,,,"02-06831 and 02-06992), it was treated as a non-cited violation, consistent with Section VI.A.1 of the NRC Enforcement Policy.",88,1818,1944,bv_2002012.txt,0
useless,,,(NCV 50-412/02-12-01) Design Control - Failure to Properly Implement and Test a Plant Modification (1) Introduction The licensee failed to install the high point vent valve at the physical high point of the recirculation spray/LHSI cross-over piping to the HHSI system.,88,1944,2213,bv_2002012.txt,0
useless,,,This was determined to be of very low significance (Green) because the actual size of the void found in the piping would not have prevented the HHSI charging pumps from performing their intended safety function.,88,2213,2424,bv_2002012.txt,0
useless,,,"This finding was determined to be a non-cited violation of 10 CFR Part 50, Appendix B, Criterion III (Design Control).",88,2424,2542,bv_2002012.txt,0
useless,,,"(2) Description During the Unit 2 refueling outage 2R08 (October 2000), the licensee installed several high point vents in ECCS piping via modification DCP 2360, ""Vent Valve Addition on Suction Piping for Unit 2 ECCS Pumps.""",88,2542,2766,bv_2002012.txt,0
useless,,,"Included in this modification was ECCS vent valve 2SIS-904, ""low head safety injection `B' header to high head safety injection vent",88,2766,2898,bv_2002012.txt,0
useless,,,"9 isolation.""",90,0,14,bv_2002012.txt,0
useless,,,The purpose of the modification was to install high point vent manual valves to remove potentially trapped gas so that the gas does not enter the suction of the high head safety injection (HHSI) charging pumps.,90,14,224,bv_2002012.txt,0
useless,,,"After the licensee's discovery on August 24, 2002, that the piping on which the vent was installed contained an upward slope (beginning upstream of the vent), the licensee conducted a detailed review of this modification.",90,224,445,bv_2002012.txt,0
useless,,,They identified that engineers used Inservice Inspection (ISI) isometric drawings instead of the design isometric drawings.,90,445,568,bv_2002012.txt,0
useless,,,"Design isometric drawing 111103-1DAC, ""Safety Injection System Safeguard Tunnel 725'-0"" Elevation,"" contained a reference that showed an as-built field elevation measurement for the piping section in question (upstream of 2SIS-904).",90,568,800,bv_2002012.txt,0
useless,,,"It showed that although the piping was designed to be at elevation 732 ft., 4 5/16 in., it was actually at 732 ft., 5 3/4 in.",90,800,925,bv_2002012.txt,0
useless,,,(1 7/16 in.,90,925,936,bv_2002012.txt,0
useless,,,higher than designed).,90,936,958,bv_2002012.txt,0
useless,,,"The team determined that this discrepancy was identified on the drawing, and the drawing referenced an associated non-conformance and disposition report (N&D No.",90,958,1119,bv_2002012.txt,0
useless,,,"25296), which evaluated the discrepancy.",90,1119,1159,bv_2002012.txt,0
organizational,team,,"In addition to failing to use 1) the proper type drawing and 2) the correct design isometric drawing in the design phase of the modification, independent design reviews of the package failed to identify the problem.",90,1159,1374,bv_2002012.txt,0
useless,,,"Finally, the DCP failed to include an appropriate post-modification test of the installed vent.",90,1374,1469,bv_2002012.txt,0
useless,,,"The only testing prescribed and implemented in the package was a mechanical proof test, which subjected the valve to a leak test at normal operating pressure.",90,1469,1627,bv_2002012.txt,0
useless,,,There was no test to verify the ability of the vent valve to effectively remove gas from the line on which it was installed.,90,1627,1751,bv_2002012.txt,0
organizational,performance,,"(3) Analysis This was a performance issue since this oversight could have been reasonably within the licensee's ability to foresee and correct, and which should have been prevented.",90,1751,1932,bv_2002012.txt,0
useless,,,The finding is more than minor because it affects a design control attribute related to plant modifications.,90,1932,2040,bv_2002012.txt,0
useless,,,"The error could have affected the availability of the HHSI system, which is a system designed to mitigate the consequences of postulated accidents.",90,2040,2187,bv_2002012.txt,0
useless,,,"However, this finding was determined to be of very low safety significance (Green) because the licensee subsequently determined that the system would have been able to accomplish its design safety function.",90,2187,2393,bv_2002012.txt,0
useless,,,"The issue screened to Green in SDP Phase I because the affected mitigating system equipment remained operable, there was no loss of safety function, and no technical specification limiting conditions for operation were exceeded.",90,2393,2621,bv_2002012.txt,0
useless,,,"10 (4) Enforcement 10 CFR Part 50, Appendix B, Criterion III (Design Control) requires, in part, that measures shall be established to assure that the design basis are translated into drawings, procedures, and instructions; and that design control measures shall provide for checking the adequacy of design, such as by the performance of a suitable testing program.",92,0,366,bv_2002012.txt,0
useless,,,"Contrary to this requirement, during the implementation of a design change, the licensee failed to use drawings that reflected the as-installed piping elevations and installed a vent at an elevation that was not the high point.",92,366,593,bv_2002012.txt,0
organizational,performance,,"In addition, the modification package failed to adequately test the installed vent and, therefore, did not identify the ineffective venting configuration.",92,593,747,bv_2002012.txt,0
useless,,,"However, because of the very low safety significance and because the issue was entered into the licensee's corrective action program (Condition Report 02-06831) it was treated as a non-cited violation, consistent with Section VI.A.1 of the NRC Enforcement Policy.",92,747,1010,bv_2002012.txt,0
useless,,,(NCV 50-412/02-12-02) .2 a.,92,1010,1037,bv_2002012.txt,0
useless,,,"Event Causal Factors, Root Causes and Corrective Actions Inspection Scope The team reviewed the licensee's activities to determine the root cause of the gas void formation in the recirculation spray/LHSI cross-over piping to the HHSI system.",92,1037,1278,bv_2002012.txt,0
useless,,,The team also independently assessed the causal factors for the event and the appropriateness of the licensee's initial corrective actions.,92,1278,1417,bv_2002012.txt,0
useless,,,"The team reviewed data, procedures, conducted plant tours, and interviewed personnel, including station management.",92,1417,1532,bv_2002012.txt,0
useless,,,The team also assessed the licensee's overall response to the identification of the gas void.,92,1532,1625,bv_2002012.txt,0
useless,,,b.,92,1625,1627,bv_2002012.txt,0
useless,,,Findings No findings of significance were identified.,92,1627,1680,bv_2002012.txt,0
useless,,,"However, the team identified several observations, which are discussed in this report because these observations relate to the quality of the licensee's root cause investigation and associated corrective actions.",92,1680,1892,bv_2002012.txt,0
useless,,,"The team found that the licensee applied conservatism and implemented appropriate response actions after the gas void was correctly quantified on August 24, 2002.",92,1892,2054,bv_2002012.txt,0
useless,,,"The conservative assumptions led to the licensee's determination that potentially both aligned HHSI charging pumps could have been adversely affected by the single gas void, and they notified the NRC of this issue via event notification 39152.",92,2054,2297,bv_2002012.txt,0
useless,,,"The licensee formed a large event response team composed of technically diverse individuals, and provided the team with significant management involvement/oversight.",92,2297,2462,bv_2002012.txt,0
useless,,,The licensee determined that the root cause of the gas void formation was the vent for the affected piping section was in the incorrect location to provide adequate high point venting.,92,2462,2646,bv_2002012.txt,0
useless,,,The appropriate portion of the design isometric drawing was not consulted or reviewed to determine the location of the valve.,92,2646,2771,bv_2002012.txt,0
useless,,,The mis-location of the vent valve and the subsequent monitoring for voids in that area allowed the gas void to remain undetected at the actual high point of the line.,92,2771,2938,bv_2002012.txt,0
useless,,,"11 Overall, the team concluded that the licensee's Event and Root Cause Analysis Review was an acceptable effort that provided proper focus and detail on investigation details.",94,0,177,bv_2002012.txt,0
useless,,,"The team found that the licensee identified the appropriate root and contributing causes, and implemented appropriate immediate corrective actions.",94,177,324,bv_2002012.txt,0
useless,,,The investigation also assessed the extent of condition at both Units 1 and 2.,94,324,402,bv_2002012.txt,0
useless,,,"Notwithstanding, the team identified some weaknesses associated with the licensees efforts: · In some areas, the root cause investigation did not probe to a sufficient level of detail to gain a complete understanding of all potential contributing causes.",94,402,656,bv_2002012.txt,0
useless,,,"For example, the licensee identified that during the most recent refueling outage (February 2002), operators ran an LHSI pump to supplement the existing proceduralized gravity fill of the safety injection system (procedure 2OM-11.4.H).",94,656,891,bv_2002012.txt,0
useless,,,"However, the team found that the licensee did not thoroughly pursue this activity to determine whether running the LHSI pump may have contributed substantially to the gas void formation.",94,891,1077,bv_2002012.txt,0
useless,,,The team identified that the root cause evaluation presented an opportunity to question the 30% void fraction assumption associated with the 1997 void limit evaluation.,94,1077,1245,bv_2002012.txt,0
useless,,,This could have identified that the 30% value resulted in establishing non-conservative void size limits in some piping locations.,94,1245,1375,bv_2002012.txt,0
useless,,,A specific corrective action item of the root cause investigation was to review the calculation for correctness.,94,1375,1487,bv_2002012.txt,0
useless,,,"However, this action was completed and closed on August 25, 2002, and the associated work description stated that engineering had confirmed that applicable inputs and assumptions, proper methodology, accurate calculation and analysis in the calculation presented a reasonable and appropriate conclusion.",94,1487,1790,bv_2002012.txt,0
useless,,,"The team noted that after information was provided to the licensee by Westinghouse related to the pump service vendor's acceptable void limit, the issue was assigned to be re-evaluated under a separate corrective action.",94,1790,2010,bv_2002012.txt,0
useless,,,Some of the corrective actions were too broadly stated such that it was unclear that some of the specific and expected corrective actions were planned.,94,2010,2161,bv_2002012.txt,0
useless,,,"For example, in the extent of condition review section, system engineering planned to review 3BVT 2.11.1 data for last three years for both units; however, this action was not specified as a corrective action in the evaluation report.",94,2161,2395,bv_2002012.txt,0
useless,,,The team determined this was an important activity since it would bound the extent of the historical void configuration.,94,2395,2515,bv_2002012.txt,0
useless,,,"The team conducted an independent review of selected test results, and did not identify any additional or unevaluated gas voids.",94,2515,2643,bv_2002012.txt,0
useless,,,The team independently evaluated this event and confirmed the licensee's root cause determination.,94,2643,2741,bv_2002012.txt,0
organizational,performance,,"However, the team concluded that the licensee did not aggressively determine the reason why the proper isometric drawings were not used.",94,2741,2877,bv_2002012.txt,0
organizational,performance,design,"Further, the licensee's review did not identify why the independent review of DCP 2360 failed to identify the design deficiency.",94,2877,3005,bv_2002012.txt,0
useless,,,This was important because the corrective actions should address the root of the problem to prevent future similar occurrences.,94,3005,3132,bv_2002012.txt,0
useless,,,·,96,0,1,bv_2002012.txt,0
useless,,,·,98,0,1,bv_2002012.txt,0
useless,,,·,100,0,1,bv_2002012.txt,0
useless,,,"12 · Finally, the monthly tests showed the piping to be filled for several months following restart from the February 2002, refueling outage before the gas void was identified in August 2002.",102,0,192,bv_2002012.txt,0
organizational,performance,,"The team found that the licensee did not identify the reason for this ""delayed appearance"" of the void.",102,192,295,bv_2002012.txt,0
useless,,,"Specifically, the void length ""ended"" about 10 feet beyond the inspection point where the void was ultimately identified.",102,295,416,bv_2002012.txt,0
useless,,,The licensee subsequently performed a void sensitivity study to explain that the void length was very responsive to minor system pressure changes (which would result as a consequence of volume control tank pressure changes).,102,416,640,bv_2002012.txt,0
useless,,,"However, this study was not done until questioned by the team.",102,640,702,bv_2002012.txt,0
useless,,,"The team presented these observations to the licensee at the exit meeting on September 19, 2002.",104,0,96,bv_2002012.txt,0
useless,,,"The licensee noted that their Event and Root Cause Analysis Review had not been yet finalized, and that the observations presented would be factored into their continuing evaluation and associated report.",104,96,300,bv_2002012.txt,0
useless,,,.3 a.,104,300,305,bv_2002012.txt,0
useless,,,Risk Significance of Event Inspection Scope The team evaluated the risk significance of the gas void that was discovered in the recirculation spray/LHSI cross-over to HHSI piping based on incremental conditional core damage probability (CCDP).,104,305,548,bv_2002012.txt,0
useless,,,b.,104,548,550,bv_2002012.txt,0
useless,,,"Findings Following the August 24, 2002, event discovery, the licensee completed a detailed technical evaluation and determined that the availability of the HHSI charging pumps would not have been affected (based upon the size and location of the discovered gas void).",104,550,817,bv_2002012.txt,0
useless,,,The team reviewed this evaluation and found it to be acceptable.,104,817,881,bv_2002012.txt,0
useless,,,"Therefore, the team concluded that, because the ECCS remained capable of performing its intended safety function, there was no increased risk as a result of this issue.",104,881,1049,bv_2002012.txt,0
useless,,,"4OA6 Meetings, Including Exit .1 Exit Meeting Summary On September 19, 2002, the NRC team presented the inspection results to Messrs. J. Lash, F. von Ahn, M. Pearson and other members of the FirstEnergy Nuclear Operating Company.",104,1049,1278,bv_2002012.txt,0
useless,,,"The team reviewed some proprietary documents during the inspection, and these documents were identified and discussed by the NRC at the exit meeting.",104,1278,1427,bv_2002012.txt,0
useless,,,"Based upon subsequent discussions with the licensee, none of the information presented at the exit meeting and included in this report was considered proprietary.",104,1427,1589,bv_2002012.txt,0
useless,,,"13 Attachment 1 SUPPLEMENTAL INFORMATION KEY POINTS OF CONTACT FirstEnergy Nuclear Operating Company (Licensee) M. Adams A. Brunner K. Deberry K. Frederick L. Freeland K. Halliday D. Price P. Sena B. Sepelak F. von Ahn Other Thomas Gerlowski, Senior Engineer, Westinghouse Electric Company NRC Personnel L. Doerflein, Chief, Systems Branch, DRS D. Kern, Senior Resident Inspector, Beaver Valley J. Rogge, Chief, Projects Branch 7, DRP G. Smith, Resident Inspector, Beaver Valley System Engineer System Engineer System Engineer Design Engineer Manager, Nuclear Regulatory Affairs & Corrective Actions Manager, Security Nuclear Engineer Manager, Nuclear Operations Regulatory Affairs Director, Plant Engineering",106,0,710,bv_2002012.txt,0
useless,,,"ITEMS OPENED, CLOSED, AND DISCUSSED Opened and Closed NCV 50-412/02-12-01 Failure to assure that appropriate quality standards were specified for the high head safety injection (HHSI) system in that the licensee established limits for gas void fraction for liquid entering the HHSI charging pumps that were non-conservative in some instances.",108,0,342,bv_2002012.txt,0
useless,,,"[Section 4OA3] Failure to assure that the design basis was translated into drawings, procedures, and instructions; and for the failure to properly check the adequacy of a modification (high point vent modification installed vent at an elevation that was not at the actual piping section high point).",108,342,641,bv_2002012.txt,0
useless,,,[Section 4OA3],108,641,655,bv_2002012.txt,0
useless,,,NCV,110,0,3,bv_2002012.txt,0
useless,,,50-412/02-12-02,112,0,15,bv_2002012.txt,1
useless,,,14 LIST OF ACRONYMS BVPS BVT CCDP CDF CFR CR DRP DRS ECCS EN ft3 HHSI LER LHSI LCO NCV NRC RSS SDP SIS SIT TS UFSAR UT Beaver Valley Power Station Beaver Valley Test Conditional Core Damage Probability Core Damage Frequency Code of Federal Regulations Condition Report Division of Reactor Projects Division of Reactor Safety Emergency Core Cooling System Event Notification Cubic Feet High Head Safety Injection Licensee Event Report Low Head Safety Injection Limiting Condition for Operation Non-Cited Violation Nuclear Regulatory Commission Recirculation Spray System Significance Determination Process Safety Injection System Special Inspection Team Technical Specifications Updated Final Safety Analysis Report Ultrasonic Testing,114,0,734,bv_2002012.txt,0
useless,,,"DOCUMENTS REVIEWED Procedures 2OM-7.4.E 2OM-7.4.F 2OM-11.4.H 2OM-11.3.B.1 Hydrogen Concentration Control of the Reactor Coolant System, Rev.",116,0,140,bv_2002012.txt,0
useless,,,"4 Degassing the Reactor Coolant System From the Volume Control Tank, Rev.",116,140,213,bv_2002012.txt,0
useless,,,"13 Filling and Venting the Safety Injection System, Rev.",116,213,269,bv_2002012.txt,0
useless,,,"10 Valve List - 2SIS, Rev.",116,269,295,bv_2002012.txt,0
useless,,,9,116,295,296,bv_2002012.txt,1
useless,,,"15 Engineering Documents FAI/97-125 Scoping experiments to Assess the Two-Phase Flow Patterns Entering the Beaver Valley Unit 2 Charging Pumps, Fauske & Associates, Inc. FAI/97-134 Scoping experiments to Assess the Two-Phase Flow Patterns Entering the Beaver Valley Unit 1 Charging Pumps, Fauske & Associates, Inc. CN-SEE-02-82 Evaluation of Beaver Valley Unit 2 Gas Void, Westinghouse (Westinghouse Proprietary Class 2) EM-201055 Voids Identified in SIS piping from RSS to LHSI/HHSI System Flowserve Corporation Letter to Westinghouse Electric Company - Dated September 6, 2002 Calculation 8700-DMC-342-1, BVPS Unit 1 Void Fraction At Charging Pump Inlet Calculation 10080-N-757-0, BVPS Unit 2 Void Fraction At Charging Pump Inlet Drawings 111103-1DAC 109926-1EAC Safety Injection System Safeguard Tunnel El.",118,0,810,bv_2002012.txt,0
useless,,,"725'-0"" (1/29/87) Safety Injection System Main Steam and Cable Vault Area El.",118,810,887,bv_2002012.txt,0
useless,,,"718'-6"" (12-1-86) 10080-RM087A Flow Diagram - Safety Injection Piping - Sheet 1, Rev.",118,887,972,bv_2002012.txt,0
useless,,,"26 10080-RM079D Flow Diagram - Chemical and Volume Control Piping - Sheet 4, Rev.",118,972,1053,bv_2002012.txt,0
useless,,,"29 OM Figure 11-1 VOND - Low/High Head Safety Injection, Rev.",118,1053,1114,bv_2002012.txt,0
useless,,,"10 OM Figure 7-1A VOND - Chemical and Volume Control - Sheet 1, Rev.",118,1114,1182,bv_2002012.txt,0
useless,,,"10 OM Figure 13-1 VOND - Recirculation Spray System, Rev.",118,1182,1239,bv_2002012.txt,0
useless,,,10 10080-2806.263-997-001-SH.1 Safety Injection System Vent Line Details Main Steam Valve Room and Safeguards El.,118,1239,1352,bv_2002012.txt,0
useless,,,"718'-6"" (1-6-00) Condition Reports CR 02-06831 CR 02-06976 CR 02-06992 CR 02-07188 Other Draft Event and Root Cause Analysis Report (Gas Void Detected During 3BVT 2.22.1 Performance) BVPS LER 1-98-021, Gas Voids Discovered in the Low Head Safety Injection Discharge Piping to the Suction Piping of the Charging/High Head Safety Injection Pumps BVPS LER 1-97-039, Gas Accumulation in Charging/High Head Safety Injection Pump Piping NUREG 0897, Rev.",118,1352,1799,bv_2002012.txt,0
useless,,,"1, Containment Emergency Sump Performance NRC Information Notice 88-23, ""Potential for Gas Binding of High-pressure Safety Injection Pumps During a Loss-of- Coolant Accident,"" (Including Supplements 1 through 5)",118,1799,2010,bv_2002012.txt,0
useless,,,16 Attachment 2 CHRONOLOGY OF ULTRASONIC TESTING,120,0,49,bv_2002012.txt,0
useless,,,Date 8/19/02,122,0,12,bv_2002012.txt,1
useless,,,"Void Size, ft3 (Note 1) 0.376",124,0,29,bv_2002012.txt,0
useless,,,"Void Size, ft3 (Note 2) 0.376",126,0,29,bv_2002012.txt,0
useless,,,Comments Void size calculated based on depth at measurement (point 12) and assumed to be constant entire length of horizontal pipe section (64 feet).,128,0,149,bv_2002012.txt,0
useless,,,8/20/02 8/21/02,130,0,15,bv_2002012.txt,0
useless,,,0.376 0.459,132,0,11,bv_2002012.txt,0
useless,,,0.376 0.998 UT measurement taken beyond point 12.,134,0,49,bv_2002012.txt,0
useless,,,Incorrect void length communicated to system engineer.,134,49,103,bv_2002012.txt,0
useless,,,Review of UT report on 8/27/02 revealed wrong void length was reported.,134,103,174,bv_2002012.txt,0
useless,,,Additional verbal communication deficiencies resulted in system engineer concluding same results from 8/21/02 measurements.,134,174,297,bv_2002012.txt,0
useless,,,"Verbal report from field indicated ""same results as yesterday"" and, therefore, void size did not change.",134,297,401,bv_2002012.txt,0
useless,,,Identified 1) void measurements had not previously been complete and bounded; 2) BVT acceptance criterion was incorrect; 3) pipe was slightly sloped.,134,401,550,bv_2002012.txt,0
useless,,,8/22/2002,136,0,7,bv_2002012.txt,0
useless,,,0.459,138,0,5,bv_2002012.txt,0
useless,,,1.253,140,0,5,bv_2002012.txt,0
useless,,,8/23/2002,142,0,7,bv_2002012.txt,0
useless,,,0.459,144,0,5,bv_2002012.txt,0
useless,,,1.253,146,0,5,bv_2002012.txt,0
useless,,,8/24/2002,148,0,7,bv_2002012.txt,0
useless,,,1.994,150,0,5,bv_2002012.txt,0
useless,,,1.994,152,0,5,bv_2002012.txt,0
useless,,,Note 1:,154,0,7,bv_2002012.txt,0
useless,,,This column lists void sizes calculated by the licensee based upon information believed to be complete and accurate on date listed in left column.,156,0,146,bv_2002012.txt,0
useless,,,"This column lists void sizes that were calculated subsequent to the date listed, and reflect information recognized only after August 24.",156,146,283,bv_2002012.txt,0
useless,,,See comments column for specific details.,156,283,324,bv_2002012.txt,0
useless,,,Note 2:,158,0,7,bv_2002012.txt,0
useless,,,"ENCLOSURE 2 September 13, 2002 MEMORANDUM TO: Lawrence T. Doerflein, Manager Special Inspection Stephen M. Pindale, Leader Special Inspection FROM: Wayne D. Lanning, Director /RA/ Division of Reactor Safety SPECIAL INSPECTION CHARTER - BEAVER VALLEY POWER STATION UNIT NO.",160,0,273,bv_2002012.txt,0
useless,,,2,160,273,274,bv_2002012.txt,0
useless,,,SUBJECT:,162,0,8,bv_2002012.txt,0
useless,,,A special inspection has been established to inspect and assess the discovery of gas voiding in the emergency core cooling system (ECCS) piping at Beaver Valley Power Station Unit No.,164,0,183,bv_2002012.txt,0
useless,,,"2 on August 24, 2002.",164,183,204,bv_2002012.txt,0
useless,,,"The special inspection will be conducted onsite during the week of September 16, 2002, and will include: Manager: Leader: Members: Lawrence T. Doerflein, Systems Branch Chief, DRS Stephen M. Pindale, Senior Reactor Inspector, DRS Kevin A. Mangan, Reactor Inspector, DRS Eugene W. Cobey, Senior Reactor Analyst, DRS (Inoffice)",164,204,529,bv_2002012.txt,0
useless,,,"This special inspection is in response to the event report made by the licensee on August 25, 2002, describing the identification of a gas void in the ""B"" train ECCS piping that had the potential of disabling the high head safety injection pumps.",166,0,246,bv_2002012.txt,0
useless,,,"The basis for this inspection is to assess the licensee's root cause evaluation and corrective actions, independently evaluate the risk significance of the event, and determine possible generic implications.",166,246,453,bv_2002012.txt,0
useless,,,"The special inspection was initiated in accordance with NRC Management Directive 8.3, ""NRC Incident Investigation Program.""",166,453,576,bv_2002012.txt,0
useless,,,"The inspection will be performed in accordance with the guidance of NRC Inspection Procedure 93812, ""Special Inspection,"" and the inspection report will be issued within 45 days following the exit meeting for the inspection.",166,576,800,bv_2002012.txt,0
useless,,,"If you have any questions regarding the objectives of the attached charter, please contact Larry Doerflein at 610-337-5378.",166,800,923,bv_2002012.txt,0
useless,,,Attachment:,168,0,11,bv_2002012.txt,0
useless,,,Special Inspection Charter,170,0,26,bv_2002012.txt,0
useless,,,Special Inspection Charter Beaver Valley Power Station Unit No.,172,0,64,bv_2002012.txt,0
useless,,,2 Gas Voiding in Emergency Core Cooling System Piping,172,64,117,bv_2002012.txt,0
useless,,,"The objectives of the inspection are to determine the facts surrounding the discovery on August 24, 2002, of gas voiding in the Beaver Valley Unit No.",174,0,150,bv_2002012.txt,0
useless,,,2 emergency core cooling system (ECCS) piping.,174,150,196,bv_2002012.txt,0
useless,,,"Specifically, the inspection should: 1.",174,196,235,bv_2002012.txt,0
useless,,,Assess the adequacy of the licensee's investigation and root cause evaluation of the existence of a gas void in the section of ECCS piping used in the transfer-torecirculation phase of a loss of coolant accident and that could potentially disable a high head safety injection pump if ingested.,174,235,528,bv_2002012.txt,0
useless,,,Assess the adequacy of the licensee's corrective actions and extent of condition review for the specific void discovered and for potential voids in other safety-related systems.,174,528,705,bv_2002012.txt,0
useless,,,Independently evaluate the risk significance of the gas void in the ECCS piping and confirm the adequacy of the licensee's risk evaluation.,174,705,844,bv_2002012.txt,0
useless,,,"Determine the possible generic implications associated with gas voiding in ECCS piping, specifically considering the impact of gas void ingestion on centrifugal pumps.",174,844,1011,bv_2002012.txt,0
useless,,,Document the inspection findings and conclusion in an inspection report within 45 days of the exit meeting for the inspection.,174,1011,1137,bv_2002012.txt,0
useless,,,2,176,0,2,bv_2002012.txt,0
useless,,,3,178,0,2,bv_2002012.txt,0
useless,,,4,180,0,2,bv_2002012.txt,0
useless,,,5,182,0,2,bv_2002012.txt,0
