text,line,start_pos,end_pos,file,label_struck
ATTACHMENT 1 PARTIAL LIST OF PERSONS CONTACTED Licensee B.S.,145,0,61,wat_2000010.txt,U
"Allen, Director, Engineering J. R. Douet, Manager Plant Maintenance C. M. Dugger, Vice-President, Operations E. C. Ewing, General Manager, Plant Operations R. M. Fili, Manager, Quality Assurance C. Fugate, Manager, Technical Support T. P. Lett, Superintendent, Radiation Protection J. M. O'Hern, Manager, Training and Emergency Planning E. P. Perkins, Jr., Director, Nuclear Safety Assurance J.",145,61,455,wat_2000010.txt,U
"A. Ridgel, Manager, Plant Maintenance L. N. Rushing, Manager, System Engineering B. Thigpen, Director, Planning and Scheduling NRC G. M. Good, Chief, Plant Support Branch, RIV ITEMS OPENED, CLOSED, AND DISCUSSED Opened 50-382/00010-01 NCV Failure to meet the requirements of Technical Specification 3.3.3.1 (Section 1R15).",145,455,777,wat_2000010.txt,U
Inadequate protection of Safeguards Information (Section 4OA3).,145,777,840,wat_2000010.txt,U
50-382/00010-02 Closed 50-382/0010-01,147,0,37,wat_2000010.txt,U
NCV,149,0,3,wat_2000010.txt,U
NCV,151,0,3,wat_2000010.txt,U
Failure to meet the requirements of Technical Specification 3.3.3.1 (Section 1R15).,153,0,83,wat_2000010.txt,U
Inadequate protection of Safeguards Information (Section 4OA3).,153,83,146,wat_2000010.txt,U
Safeguards System Vulnerability (Section 4OA3).,153,146,193,wat_2000010.txt,U
Loss of Control of Safeguards Information (Section 4OA3).,153,193,250,wat_2000010.txt,U
Safeguards Computer Vulnerability (Section 4OA3).,153,250,299,wat_2000010.txt,U
50-382/0010-02 50-382/00-S01-00 50-382/00-S02-00 50-382/00-S03-00,155,0,65,wat_2000010.txt,U
NCV LER LER LER,157,0,15,wat_2000010.txt,U
LIST OF ACRONYMS USED CFR LER NCV NRC Code of Federal Regulations licensee event report noncited violation Nuclear Regulatory Commission,159,0,136,wat_2000010.txt,U
"-2NRR PDR Office of Nuclear Reactor Regulation Public Document Room DOCUMENTS REVIEWED UNT-007-059, Rev.",161,0,105,wat_2000010.txt,U
"1 PLG-009-005, Rev.",161,105,124,wat_2000010.txt,U
"3 (1995) PLG-009-007, Rev.",161,124,150,wat_2000010.txt,U
"7 UNT-005-003, Rev.",161,150,169,wat_2000010.txt,U
"16 UNT-005-012, Rev.",161,169,189,wat_2000010.txt,U
"6 UNT-005-013, Rev.",161,189,208,wat_2000010.txt,U
"8 UNT-005-020, Rev.",161,208,227,wat_2000010.txt,U
"3 UNT-005-040, Rev.",161,227,246,wat_2000010.txt,U
"1 Foreign Material Exclusion Outage Planning and Controls Routine Scheduling of Station Activities Clearance Requests, Approval, and Release Repetitive Task Program Fire Protection Program Post Maintenance Testing Control of Work",161,246,475,wat_2000010.txt,U
"Waterford-3 Physical Security Plan, Revision 19, Changes 2 and 3 Waterford-3 Training and Qualification Plan, Revision 6, Changes 2, 3, and 4 Waterford-3 Safeguards Contingency Plan, Revision 2, Changes 3 and 4 Safeguards Event Logs from August 21, 1999, to August 21, 2000 Entergy Departmental Procedure CS-DP-102, ""Personnel Access Control,"" Revision 17 Entergy Departmental Procedure CS-DP-104, ""Unescorted Access Authorization,"" Revision 0 Security Procedure OM-106, ""Unescorted Access Authorization Program,"" Revision 3 Self Screening Contractor Audits, NEI 2000-002, NEI VA99-013, NEI VN-5240A-99A, NEI IO81-A-001, NEI 99-044VA, NEI W120-14 Entergy Fitness-For-Duty Audit, SA-99-036.1 Safeguards Information Lesson Plan, W5.503 Fitness-For-Duty Six Month Report, dated February 4, 2000 Condition Reports, CR-WF3-2000-0446, CR-WF3-2000-0250, CR-WF3-2000-0258, CR-WF3-2000-0263, CR-WF3-2000-0279, CR-WF3-2000-0595",163,0,917,wat_2000010.txt,U
"ATTACHMENT 2 NRC'S REVISED REACTOR OVERSIGHT PROCESS The federal Nuclear Regulatory Commission (NRC) revamped its inspection, assessment, and enforcement programs for commercial nuclear power plants.",165,0,200,wat_2000010.txt,U
The new process takes into account improvements in the performance of the nuclear industry over the past 25 years and improved approaches of inspecting safety performance at NRC licensed plants.,165,200,394,wat_2000010.txt,U
"The new process monitors licensee performance in three broad areas (called strategic performance areas): reactor safety (avoiding accidents and reducing the consequences of accidents if they occur), radiation safety (protecting plant employees and the public during routine operations), and safeguards (protecting the plant against sabotage or other security threats).",165,394,762,wat_2000010.txt,U
The process focuses on licensee performance within each of seven cornerstones of safety in the three areas: Reactor Safety Â·Initiating Events Â·Mitigating Systems Â·Barrier Integrity Â·Emergency Preparedness Radiation Safety Â·Occupational Â·Public Safeguards Â·Physical Protection,165,762,1037,wat_2000010.txt,U
"To monitor these seven cornerstones of safety, the NRC used two processes that generate information about the safety significance of plant operations: inspections and performance indicators.",167,0,190,wat_2000010.txt,U
"Inspection findings will be evaluated according to their potential significance for safety, using the significance determination process, and assigned colors of GREEN, WHITE, YELLOW or RED.",167,190,379,wat_2000010.txt,U
"GREEN findings are indicative of issues that, while they may not be desirable, represent very low safety significance.",167,379,497,wat_2000010.txt,U
WHITE findings indicate issues that are of low to moderate safety significance.,167,497,576,wat_2000010.txt,U
YELLOW findings are issues that are of substantial safety significance.,167,576,647,wat_2000010.txt,U
RED findings represent issues that are of high safety significance with a significant reduction in safety margin.,167,647,760,wat_2000010.txt,U
Performance indicator data will be compared to established criteria for measuring licensee performance in terms of potential safety.,167,760,892,wat_2000010.txt,U
"Based on prescribed thresholds, the indicators will be classified by color representing varying levels of performance and incremental degradation in safety: GREEN, WHITE, YELLOW, or RED.",167,892,1078,wat_2000010.txt,U
GREEN indicators represent performance at a level requiring no additional NRC oversight beyond the baseline inspections.,167,1078,1198,wat_2000010.txt,U
WHITE corresponds to performance that may result in increased NRC oversight.,167,1198,1274,wat_2000010.txt,U
YELLOW represents performance that minimally reduces safety margin and requires even more NRC oversight.,167,1274,1378,wat_2000010.txt,U
RED indicates performance that represents a significant reduction in safety margin but still provides adequate protection to public health and safety.,167,1378,1528,wat_2000010.txt,U
The assessment process integrates performance indicators and inspection so the agency can reach objective conclusions regarding overall plant performance.,167,1528,1682,wat_2000010.txt,U
"The agency will use an Action Matrix to determine in a systematic, predictable manner which regulatory actions should be taken based on a licensee's performance.",167,1682,1843,wat_2000010.txt,U
The NRC's actions in response to the significance (as represented by the color) of issues will be the same for performance indicators as for inspection findings.,167,1843,2004,wat_2000010.txt,U
"As a licensee's safety performance degrades, the NRC will take more and increasingly significant action, which can include shutting down a plant, as described in the Action Matrix.",167,2004,2184,wat_2000010.txt,U
More information can be found at: http:\\www.nrc.gov\NRR\OVERSIGHT\index.html.,167,2184,2262,wat_2000010.txt,U
