,text,line,start_pos,end_pos,file,class,label_Frenard,label_SALLY,label_struck
152,Comanche Peak's ISFSI personnel were aware of the event but had not received the bulletin due to the system used at NMP was of a different cask vendor.,58.0,1087.0,1238.0,ML13298A103.txt,0.0,U,U,U
153,"The arrangement at Nine Mile Point had multiple differences to that at Comanche Peak, such as, a different cask system, welding system, purging gas, hydrogen monitors, and hydrogen monitoring setup.",58.0,1238.0,1436.0,ML13298A103.txt,0.0,U,U,U
154,"Regardless, Comanche Peak took immediate actions to place the TN Bulletin into their corrective action program to evaluate the operational experience and determine if any of the issues that resulted in the hydrogen deflagration at NMP were applicable to the activities performed at Comanche Peak.",58.0,1436.0,1732.0,ML13298A103.txt,0.0,U,U,U
155,Condition Report CR-2013-009593 was initiated to document Comanche Peak's evaluation.,58.0,1732.0,1817.0,ML13298A103.txt,0.0,U,U,U
156,The TN Bulletin noted numerous issues that may have contributed to the hydrogen deflagration at Nine Mile Point.,58.0,1817.0,1929.0,ML13298A103.txt,0.0,U,U,U
157,"These issues included: the use of helium as the purging gas, the RKI Eagle 1 monitor used at NMP had not been calibrated for its intended use or properly setup, and the sample line from cask to the instrument was 10 to 12 feet long with several low spots where water was found to be in the line.",58.0,1929.0,2224.0,ML13298A103.txt,0.0,"D, P",U,D
158,Comanche Peak's personnel immediately investigated and addressed all the issues identified in the bulletin against the current hydrogen monitoring setup that was in use for Cask #12.,58.0,2224.0,2406.0,ML13298A103.txt,0.0,U,U,U
159,All aspects of the investigation were documented in evaluation EV-CR-2013009593.,58.0,2406.0,2486.0,ML13298A103.txt,0.0,U,U,U
160,"At Comanche Peak, two hydrogen monitors were used.",58.0,2486.0,2536.0,ML13298A103.txt,0.0,U,U,U
161,"A ""handheld"" monitor was used until the lid to shell root pass had been completed and the MPC was sealed.",58.0,2536.0,2641.0,ML13298A103.txt,0.0,U,U,U
162,"A welding person used the ""handheld"" monitor to sample the groove area of the lid to shell weld area in four locations every ten minutes during the root pass to ensure no combustible gas was present.",58.0,2641.0,2840.0,ML13298A103.txt,0.0,U,U,U
163,"Once the root pass had been completed a second monitor called the ""stationary"" monitor was used to sample the gas mixture that was coming from the vent port of the MPC.",58.0,2840.0,3008.0,ML13298A103.txt,0.0,U,U,U
164,Holtec loading operations require an argon purge to be initiated during any welding operations to remove any combustible gas out of the cask and away from weld area.,58.0,3008.0,3173.0,ML13298A103.txt,0.0,U,U,U
165,"Once the root pass had been welded the ""stationary"" monitor sampled gas from the MPC which was an oxygen free environment containing only argon and possibly hydrogen.",58.0,3173.0,3339.0,ML13298A103.txt,0.0,U,U,U
166,-7-,60.0,0.0,3.0,ML13298A103.txt,0.0,U,U,U
167,"At Nine Mile Point, operations used helium to purge the volume under the canister lid and an RKI Eagle 1 instrument that was of a different Type than that used at Comanche Peak.",62.0,0.0,178.0,ML13298A103.txt,0.0,U,U,U
168,"For Comanche Peak, argon is a much heavier gas than hydrogen and oxygen and thus would displace those gases due to its higher mass.",62.0,178.0,309.0,ML13298A103.txt,0.0,U,U,U
169,"At NMP, helium is close to the same weight as hydrogen and much lighter than oxygen and would be inadequate for displacing those elements by weight alone.",62.0,309.0,463.0,ML13298A103.txt,0.0,U,U,U
170,Further the RKI Eagle 1 instrument used at NMP was found to be inadequately calibrated for use in a helium only environment and the monitor contained an internal inlet moisture filter drain that was found to be in the open position but was required to be in the closed position.,62.0,463.0,741.0,ML13298A103.txt,0.0,U,U,U
171,At Comanche Peak both RKI Eagle 1 instruments (Type 101 and Type 201-11) did not contain an internal moisture filter or filter drain.,62.0,741.0,874.0,ML13298A103.txt,0.0,U,U,U
172,"Further, Comanche Peak contacted RKI Instruments and verified that the Eagle 1 Type 201-11 could in fact work in an all argon environment and sufficiently detect a combustible gas mixture without any special kind of calibration.",62.0,874.0,1102.0,ML13298A103.txt,0.0,U,U,U
173,"The Type 201-11 ""stationary"" monitor was equipped with an internal diffuser fitting and was not reliant upon the sample gas as the source for oxygen to detect a combustible gas.",62.0,1102.0,1279.0,ML13298A103.txt,0.0,U,U,U
174,"The Type 101 ""handheld"" monitor did not contain the diffuser fitting and as such required the sample gas to contain at least 7% oxygen by volume for the catalytic combustion sensor to function properly.",62.0,1279.0,1481.0,ML13298A103.txt,0.0,D,U,D
175,"Additionally, both monitors used at Comanche Peak were calibrated within the last month as recommended by RKI.",62.0,1481.0,1591.0,ML13298A103.txt,0.0,U,U,U
176,At Comanche Peak the hydrogen monitoring setup had also changed from that used in the latest campaign from what was used during the first campaign.,62.0,1591.0,1738.0,ML13298A103.txt,0.0,U,U,U
177,"In the first campaign the ""stationary"" monitor was kept close to the MPC canister with a sample tubing length of approximately five feet.",62.0,1738.0,1875.0,ML13298A103.txt,1.0,U,U,U
178,In the second campaign the hydrogen monitor was positioned in the welders low dose area near the welding remote controlling equipment.,62.0,1875.0,2009.0,ML13298A103.txt,0.0,U,U,U
179,The sample tubing was measured to be approximately 85 feet long wrapping along multiple walls and up twenty feet in elevation.,62.0,2009.0,2135.0,ML13298A103.txt,1.0,U,U,U
180,Through the review of the TN bulletin a walk-down of the sample line tubing was performed by the Holtec welders.,62.0,2135.0,2247.0,ML13298A103.txt,0.0,U,U,U
181,Several dips in the sample line were discovered which contained small amounts of water condensate.,62.0,2247.0,2345.0,ML13298A103.txt,0.0,U,U,U
182,No loop seal of water had formed in the tubing.,62.0,2345.0,2392.0,ML13298A103.txt,0.0,U,U,U
183,Holtec's welding crew responded appropriately by taking up the slack in the line to remove the low points and drained the small amount of water from the tubing.,62.0,2392.0,2552.0,ML13298A103.txt,0.0,U,U,U
184,"After the completion of Cask #12 and prior to the operations associated with Cask #13, Comanche Peak set-up a procedural test of the current hydrogen monitoring equipment by procuring a test bottle of 95 percent nitrogen and 5 percent hydrogen to ensure the equipment and setup used could sufficiently sample a combustible gas mixture as required.",62.0,2552.0,2899.0,ML13298A103.txt,0.0,U,U,U
185,The hydrogen monitoring experiment was documented in EV-CR-2013-009593-2.,62.0,2899.0,2972.0,ML13298A103.txt,0.0,U,U,U
186,"The licensee connected the test bottle to the 85 feet of tubing used for the ""stationary"" monitor with an equivalent back pressure to see if the monitor alarmed.",62.0,2972.0,3133.0,ML13298A103.txt,0.0,U,U,U
187,The Eagle 1 Type 201-11 did alarm almost instantaneously.,62.0,3133.0,3190.0,ML13298A103.txt,0.0,U,U,U
188,"Next the licensee tested the ""handheld"" Eagle 1 Type 101 sensor by expelling the combustible gas from an open 1 liter sample bottle and slowly lowered the monitor down to the opening of that bottle to determine when the monitor would alarm.",62.0,3190.0,3430.0,ML13298A103.txt,0.0,U,U,U
189,The Type 101 monitor alarmed at approximately one inch away from the open bottle.,62.0,3430.0,3511.0,ML13298A103.txt,0.0,U,U,U
190,These test demonstrated that the combustible gas,62.0,3511.0,3559.0,ML13298A103.txt,0.0,U,U,U
191,-8-,64.0,0.0,3.0,ML13298A103.txt,0.0,U,U,U
192,detection system used in Casks #10 thru #12 was adequate and met the requirements in the Technical Specification 1.3.,66.0,0.0,118.0,ML13298A103.txt,0.0,U,U,U
193,The corrective actions that resulted from the review of the TN Bulletin as documented in the condition report CR-2013-009593 included the following: Â· A revision to Comanche Peak Procedure DCS-100 to require the DCS Project Manager to verify that there had been no change to either the welding equipment or hydrogen gas monitors or their setups prior to each new loading campaign.,66.0,118.0,498.0,ML13298A103.txt,1.0,P,U,P
194,This could include in situ testing under simulated conditions to prove that the gas monitors are functioning or will function as required and/or calibration verification from the monitor vendor that would demonstrate the equipment would function as required.,66.0,498.0,756.0,ML13298A103.txt,0.0,U,U,U
195,Holtec Welding procedure HSP-504 was revised to provide instructions to monitor for and drain water that is found in the in-line hydrogen sample tubing and the change included special cautions and guidance for use of the hydrogen monitors.,66.0,756.0,995.0,ML13298A103.txt,0.0,U,U,U
196,The in-line hydrogen sample tubing was decreased from 85 feet long to approximately 10 feet long with all low points removed and the use of water collection drip pots that would collect any condensate.,66.0,995.0,1196.0,ML13298A103.txt,1.0,U,U,U
197,"The ""handheld"" Eagle 1 Type 101 was removed from service and replaced with a second Eagle 1 Type 201-11 monitor.",66.0,1196.0,1308.0,ML13298A103.txt,0.0,U,U,U
198,Â·,68.0,0.0,1.0,ML13298A103.txt,0.0,U,U,U
199,Â·,70.0,0.0,1.0,ML13298A103.txt,0.0,U,U,U
200,Â·,72.0,0.0,1.0,ML13298A103.txt,0.0,U,U,U
201,"(6) Technical Specification 3.1.2, Cask Temperature Monitoring Technical Specification 3.1.2 required either a daily inspection of the inlet and outlet vents for blockage or daily verification that the temperature difference between the HI-STORM outlet temperature and the ISFSI ambient temperature was less than a specified temperature.",74.0,0.0,337.0,ML13298A103.txt,0.0,U,U,U
202,The licensee had equipped all the HI-STORM casks with temperature monitoring equipment and was implementing the daily temperature monitoring requirements in compliance with technical specification.,74.0,337.0,534.0,ML13298A103.txt,0.0,U,U,U
203,"If the temperature monitoring equipment malfunctioned or was not in operation, the licensee performed vent inspections in accordance with technical specification.",74.0,534.0,696.0,ML13298A103.txt,0.0,U,U,U
204,"The licensee implemented Shift Surveillance Procedure OPT-102A ""Mode 1 and 2 Shiftly Surveillances,"" Revision 37 to comply with the Technical Specification.",74.0,696.0,852.0,ML13298A103.txt,0.0,U,U,U
205,The procedure required operators to verify that the difference between average overpack air outlet temperature and ISFSI ambient temperature was each HSM temperature was  155 degrees Fahrenheit (F).,74.0,852.0,1050.0,ML13298A103.txt,0.0,U,U,U
206,"If the acceptance criteria was not met, the operators were required to inspect the vent openings of the affected cask and remove any blockages, if found.",74.0,1050.0,1203.0,ML13298A103.txt,1.0,U,U,U
207,Temperature monitoring documentation was reviewed for the months of December 2012 and June 2013 to verify compliance with the Technical Specification.,74.0,1203.0,1353.0,ML13298A103.txt,0.0,U,U,U
208,"For all months selected for review, temperature monitoring or vent inspections were performed daily, as required.",74.0,1353.0,1466.0,ML13298A103.txt,0.0,U,U,U
209,"For all the days of the selected months reviewed, no cask vents were reported as being blocked or exceeding temperature monitoring criteria.",74.0,1466.0,1606.0,ML13298A103.txt,0.0,U,U,U
210,-9-,76.0,0.0,3.0,ML13298A103.txt,0.0,U,U,U
211,(7) Corrective Action Program A list of condition reports issued since the last NRC inspection in June of 2012 was provided by the licensee for the fuel building overhead crane and the ISFSI.,78.0,0.0,192.0,ML13298A103.txt,0.0,U,U,U
212,"Issues were processed in accordance with Procedure STA-422 ""Processing Condition Reports,"" Revision 31.",78.0,192.0,295.0,ML13298A103.txt,0.0,U,U,U
213,When a problem was identified the licensee would document the issue as a condition report (CR) in the licensee's corrective action program.,78.0,295.0,434.0,ML13298A103.txt,0.0,U,U,U
214,"Of the list of CRs provided relating to the ISFSI and the fuel building overhead crane, approximately 25 CRs were selected by the NRC inspectors for further review.",78.0,434.0,598.0,ML13298A103.txt,0.0,U,U,U
215,"The CRs related to a number of different topics including: calibration of the forced helium dehydration temperature gages, annual maintenance discrepancies such as light rust found on loaded HI-STORMs on the ISFSI pad, modification of the emergency power disconnect switch for the fuel building overhead crane, and CR regarding issues from the operating experience from other facilities.",78.0,598.0,985.0,ML13298A103.txt,0.0,U,U,U
216,The CRs reviewed were well documented and properly categorized based on the significance of the issue.,78.0,985.0,1087.0,ML13298A103.txt,0.0,U,U,U
217,The corrective actions taken were appropriate for the situations.,78.0,1087.0,1152.0,ML13298A103.txt,0.0,U,U,U
218,"Based on the level of detail of the corrective action reports, the licensee demonstrated a high attention to detail in regards to the maintenance and operation of their ISFSI program and the fuel building overhead crane.",78.0,1152.0,1372.0,ML13298A103.txt,0.0,U,U,U
219,No NRC concerns were identified related to the condition reports reviewed.,78.0,1372.0,1446.0,ML13298A103.txt,0.0,U,U,U
220,"(8) Decommissioning Funding Plan Federal Register Notice 76FR35512, dated June 17, 2011, included a new rulemaking requirement that affected Part 72 licensees.",78.0,1446.0,1605.0,ML13298A103.txt,0.0,U,U,U
221,The Federal Register documented a change to 72.30(b) which required Part 72 licensees to submit to the NRC for review and approval an ISFSI decommissioning funding plan.,78.0,1605.0,1774.0,ML13298A103.txt,0.0,U,U,U
222,The final rule made changes to the financial assurance requirements for Part 72 licensees to provide greater consistency with similar decommissioning requirements in the 10 CFR Part 50 regulations.,78.0,1774.0,1971.0,ML13298A103.txt,0.0,U,U,U
223,Financial assurances are financial arrangements provided by the licensee to ensure funds for decommissioning will be available when needed.,78.0,1971.0,2110.0,ML13298A103.txt,0.0,U,U,U
224,"The effective date of the new rule was December 17, 2012.",78.0,2110.0,2167.0,ML13298A103.txt,0.0,U,U,U
225,The new rule required all Part 72 licensees to submit a decommissioning funding plan to the NRC by the effective date of the rule.,78.0,2167.0,2297.0,ML13298A103.txt,1.0,U,U,U
226,"Comanche Peak submitted its ISFSI Decommissioning Funding Plan to the NRC for review and approval on December 17, 2012 (Adams Accession No.",78.0,2297.0,2436.0,ML13298A103.txt,0.0,U,U,U
227,ML13002A074) in compliance with the new rule.,78.0,2436.0,2481.0,ML13298A103.txt,0.0,U,U,U
228,b.,78.0,2481.0,2483.0,ML13298A103.txt,0.0,U,U,U
229,Findings No findings were identified.,78.0,2483.0,2520.0,ML13298A103.txt,0.0,U,U,U
230,.2 a.,78.0,2520.0,2525.0,ML13298A103.txt,0.0,U,U,U
231,Review of 10 CFR 72.212(b) Evaluations at Operating Plants (60856.1) Inspection Scope The 10 CFR 72.212 Evaluation Report was reviewed to verify site characteristics were still bounded by the Holtec HI-STORM 100 cask system's design basis.,78.0,2525.0,2764.0,ML13298A103.txt,1.0,U,U,U
232,- 10 -,80.0,0.0,6.0,ML13298A103.txt,0.0,U,U,U
233,"Comanche Peak's 10 CFR 72.212 Evaluation Report at the time of the inspection was Revision 5, dated August 13, 2013.",82.0,0.0,117.0,ML13298A103.txt,0.0,U,U,U
234,Three revisions had been performed to the 72.212 Evaluation Report since the last NRC routine ISFSI inspection and were reviewed during this inspection.,82.0,117.0,269.0,ML13298A103.txt,0.0,U,U,U
235,"These were Revision 3 on October 23, 2012, Revision 4 on July 15, 2013, and Revision 5 implemented on August 13, 2013.",82.0,269.0,387.0,ML13298A103.txt,0.0,U,U,U
236,The associated 10 CFR 72.48 screening for each revision was reviewed.,82.0,387.0,456.0,ML13298A103.txt,0.0,U,U,U
237,"In Revision 3, the licensee added three tables that enhanced the comprehension and understanding of the MPC and HI-STORM fabrication information and provided additional loading information for the used fuel stored within the casks currently on the ISFSI pad.",82.0,456.0,714.0,ML13298A103.txt,0.0,U,U,U
238,"In Revision 4, the licensee added two additional Appendices to the 72.212 Report which removed the non-applicable discussions and requirements from the generic Holtec Certificate of Compliance.",82.0,714.0,907.0,ML13298A103.txt,1.0,U,U,U
239,This change was issued to enhance and improve operator usability and aided in cleaning out non-applicable systems not used at Comanche Peak.,82.0,907.0,1047.0,ML13298A103.txt,0.0,U,U,U
240,"The latest change, Revision 5, was an editorial change that only changed the table of contents and list of effective pages.",82.0,1047.0,1170.0,ML13298A103.txt,0.0,U,U,U
241,b.,82.0,1170.0,1172.0,ML13298A103.txt,0.0,U,U,U
242,Findings No findings were identified.,82.0,1172.0,1209.0,ML13298A103.txt,0.0,U,U,U
243,.3 a.,82.0,1209.0,1214.0,ML13298A103.txt,0.0,U,U,U
244,Review of 10 CFR 72.48 Evaluations (60857) Inspection Scope The licensee's 10 CFR 72.48 screenings and evaluations since the last NRC routine ISFSI inspection were reviewed to determine compliance with regulatory requirements.,82.0,1214.0,1440.0,ML13298A103.txt,0.0,U,U,U
245,A list of modifications to the ISFSI programs and changes to the fuel building overhead crane was provided by the licensee.,82.0,1440.0,1563.0,ML13298A103.txt,0.0,U,U,U
246,The licensee had not performed any 72.48 ISFSI evaluations or any 50.59 crane evaluations since the last NRC inspection in June of 2012.,82.0,1563.0,1699.0,ML13298A103.txt,0.0,U,U,U
247,"From the list of 72.48 screens provided by the licensee, fifteen 10 CFR 72.48 screenings were selected for further review.",82.0,1699.0,1821.0,ML13298A103.txt,0.0,U,U,U
248,"The licensee utilized Procedure STA-707, ""10 CFR 50.59 and 10 CFR 72.48 Reviews"" Revision 19 to perform the 10 CFR 72.48 or 10 CFR 50.59 safety screenings or evaluations.",82.0,1821.0,1991.0,ML13298A103.txt,1.0,U,U,U
249,None of the screenings reviewed required a full 10 CFR 72.48 or 10 CFR 50.59 safety evaluation.,82.0,1991.0,2086.0,ML13298A103.txt,1.0,U,U,U
250,All screenings were determined to be adequately evaluated.,82.0,2086.0,2144.0,ML13298A103.txt,0.0,U,U,U
251,b.,82.0,2144.0,2146.0,ML13298A103.txt,0.0,U,U,U
252,Findings No findings were identified.,82.0,2146.0,2183.0,ML13298A103.txt,0.0,U,U,U
253,"4OA6 Meetings, Including Exit Exit Meeting Summary On September 19, 2013 the inspectors presented the initial inspection results to Mr. Ben Mays, and other members of the licensee staff.",82.0,2183.0,2369.0,ML13298A103.txt,0.0,U,U,U
254,"Then on October 8, 2013 a final telephonic exit was conducted with Mr. Jimmy Seawright after the completion of a hydrogen monitoring test which",82.0,2369.0,2512.0,ML13298A103.txt,0.0,U,U,U
255,- 11 -,84.0,0.0,6.0,ML13298A103.txt,0.0,U,U,U
256,demonstrated that gas monitoring equipment was functioning as required.,86.0,0.0,72.0,ML13298A103.txt,0.0,U,U,U
257,The licensee acknowledged the inspection details presented.,86.0,72.0,131.0,ML13298A103.txt,0.0,U,U,U
258,The inspector asked the licensee whether any materials examined during the inspection should be considered proprietary.,86.0,131.0,250.0,ML13298A103.txt,0.0,U,U,U
259,No proprietary information was identified.,86.0,250.0,292.0,ML13298A103.txt,0.0,U,U,U
260,- 12 -,88.0,0.0,6.0,ML13298A103.txt,0.0,U,U,U
261,"SUPPLEMENTAL INSPECTION INFORMATION KEY POINTS OF CONTACT Licensee Personnel S. Fenton, Radiation Protection B. Henley, Project Manager T. Hope, Manager of Regulatory Affairs J.",90.0,0.0,178.0,ML13298A103.txt,0.0,U,U,U
262,"Hull, Refueling Work Window Manager D. Keating, Ops Procedures M. Ragan, Project Manager J. Seawright, Regulatory Affairs Contractor Personnel J. Crowson, Holtec Cask Loading Supervisor E. Oly, Holtec Welding Supervisor J. Wolfe, System One Quality Control Inspector INSPECTION PROCEDURES USED IP 60855.1 IP 60856.1 IP 60857 Operations of an ISFSI at Operating Plants Review of 10 CFR 72.212(b) Evaluations at Operating Plants Review of 10 CFR 72.48 Evaluations LIST OF ITEMS OPENED, CLOSED, AND DISCUSSED Opened None Discussed None Closed None",90.0,178.0,722.0,ML13298A103.txt,1.0,U,U,U
263,Attachment 1,92.0,0.0,12.0,ML13298A103.txt,0.0,U,U,U
264,LIST OF DOCUMENTS REVIEWED The following is a list of documents reviewed during the inspection.,94.0,0.0,96.0,ML13298A103.txt,0.0,U,U,U
265,"Inclusion on this list does not imply that the NRC inspectors reviewed the documents in their entirety, but rather, that selected sections of portions of the documents were evaluated as part of the overall inspection effort.",94.0,96.0,320.0,ML13298A103.txt,0.0,U,U,U
266,"Inclusion of a document on this list does not imply NRC acceptance of the document or any part of it, unless this is stated in the body of the inspection report.",94.0,320.0,481.0,ML13298A103.txt,0.0,U,U,U
267,4OA5.1 Other Activities Calculations NUMBER TITLE REVISION / DATE,94.0,481.0,546.0,ML13298A103.txt,0.0,U,U,U
268,"Procedures NUMBER DCS-100 DCS-201 DCS-202 DCS-203 DCS-204 DCS-205 DCS-301 HSP-504 OPT-102A STA-422 STA-421 STA-707 DCS-110 DCS-301 TITLE Dry Fuel Storage Campaign Guidelines Transporting Loaded and Unloaded HI-STORM MPC Preparing for Loading MPC Handling and Fuel Loading Operations MPC Closure Operations Stack-up and Transfer of Loaded MPC Dry Cask Storage Equipment Malfunction, Loop, LOCA, and Contingencies guidance Procedure to Perform Closure Welds on the MPC and MPC Lid Mode 1 and 2 Shiftly Surveillances Processing Condition Reports Initiation of Condition Reports 10 CFR 50.59 and 10 CFR 72.48 Reviews HI-STORM In-Service Annual Inspection and Maintenance Dry Cask Storage (DCS) Equipment Malfunctions, LOOP, LOCA, and Contingencies Guidance REVISION / DATE Revision 4 Revision 5 Revision 3 Revision 6 Revision 5 Revision 6 Revision 4 Revision 22 Revision 37 Revision 31 Revision 18 Revision 19 Revision 2 Revision 4",96.0,0.0,927.0,ML13298A103.txt,1.0,U,U,U
269,Design Basis Documents NUMBER TITLE 10 CFR 72.212 Evaluation Report Docket # 72-74 Certificate of Compliance 72-1014 HI-STORM 100 Cask System Holtec International Final Safety Analysis Report for the HI-STORM 100 Cask System REVISION / DATE Revision 5 Amendment 7 Revision 9,98.0,0.0,274.0,ML13298A103.txt,1.0,U,U,U
270,-2-,100.0,0.0,3.0,ML13298A103.txt,0.0,U,U,U
271,"Miscellaneous Documents NUMBER LDCR DC-13-001 LDCR DC-11-005 VDRT 4508107 VDRT 4289978 VDRT 4411053 VDRT 4624171 VDRT 4623991 VDRT 4640647 VDRT 4554248 VDRT 4698780 FDA-2009000859-23-01 NUC-212-4 NUC-212-4 NUC-212-4 NUC-212-5 TITLE 10 CFR 72.212 Evaluation Report Revision 10 CFR 72.121 Evaluation Report Revision 10 CFR 72.48 Screening Evaluation Database 10 CFR 72.48 Screening Evaluation Database 10 CFR 72.48 Screening Evaluation Database 10 CFR 72.48 Screening Evaluation Database MPC Port Cap Operations HI-STORM CoC Radiation Protection Program Dose Rates Limits for Comanche Peak Dose Versus Distance from HI-STORM 100S Version B for Comanche Peak Evaluation of Temporary Shielding for MPC at Comanche Peak Final Design Authorization Cask Acceptability Report, Cask #010 Cask Acceptability Report, Cask #011 Cask Acceptability Report, Cask #012 Comprehensive Assembly Specification Supplement (96 copies, one for each loaded fuel assembly) Electronic Dosimeter records for casks 010 and 011 UFO2 Dose Trend Chart UFO2 Cask and Dose Trending Data Task and Dose Breakout for UFO2 Cask Campaign 1 Task and Dose Breakout for UFO2 Cask Campaign 2 Radiological Survey Forms (several) GAM Map Locations (several) Data Sheet - BorotronÂ® Borated PE GAM Badge Location Sheet (several) CPNPP GAM Results Report (several) Mirion Technologies Â­ Global Dosimetry Solutoins Comanche Peak Environmental Operating Reports (several) Various Site Maps Evaluation of HMD Surveillance Report 12-RVS-18 Evaluation of HMD Surveillance Report 12-RVS-19 Evaluation of HMD Surveillance Report 12-RVS-20, 21 and 22 Evaluation of HMD Surveillance Report 13-RVS-09, 10, 11, and 12 Fuel Management During UFO1 Core Performance Engineering and Fuel Management Fuel Management During UFO2 REVISION / DATE Revision 0 Revision 0 Revision 0 Revision 1 Revision 0 Revision 0 Revision 2 Revision 5 Revision 5 Revision 2 Dated 08/02/2011 Revision 4 Revision 4 Revision 4 Revision 1",102.0,0.0,1952.0,ML13298A103.txt,1.0,U,U,U
272,RPI-602-1 RPI-521-1,104.0,0.0,19.0,ML13298A103.txt,0.0,U,U,U
273,Revision 10 Revision 6,106.0,0.0,22.0,ML13298A103.txt,0.0,U,U,U
274,QAA-12-065 QAA-12-066 QAA-12-075 QAA-13-040 EVAL-2011-005 EVAL-2011-007 EVAL-2013-008,108.0,0.0,85.0,ML13298A103.txt,0.0,U,U,U
275,Dated 08/19/2012 Dated 09/09/2012 Dated 12/27/2012 Dated 07/11/2013 Dated 05/29/2012 Dated 01/03/2012 Dated 07/07/2012,110.0,0.0,118.0,ML13298A103.txt,0.0,U,U,U
276,-3-,112.0,0.0,3.0,ML13298A103.txt,0.0,U,U,U
277,Work Orders WO 4677096 Condition Reports CR-2013-009593 CR-2013-009124 CR-2013-005044 CR-2013-002186 CR-2013-008187 CR-2012-005246 CR-2013-007597 CR-2012-000282 CR-2009-000859 CR-2012-004628 CR-2021-007306 CR-2013-005088 CR-2012-002019 CR-2013-008942 CR-2013-005905 CR-2012-000282 CR-2013-007609 CR-2013-006831 CR-2013-007876 CR-2012-002446 CR-2013-008802 CR-2013-006831 CR-2013-006952 CR-2013-009020 CR-2013-005326 CR-2012-003495 CR-2012-005044,114.0,0.0,446.0,ML13298A103.txt,0.0,U,U,U
278,-4-,116.0,0.0,3.0,ML13298A103.txt,0.0,U,U,U
279,LIST OF ACRONYMS ADAMS CAP CoC CPNPP CR CFR CY DCS DNMS F FSAR GAM GM IMC IP ISFSI kW mR/hr micro(Âµ)R/hr MPC mrem MWd/MTU NMP NRC OSL QA QC REMP RP TLD TN U-235 UFO1 UFO2 Agencywide Documents Access and Management System Corrective Action Program Certificate of Compliance Comanche Peak Nuclear Power Plant Condition Report Code of Federal Regulations Calendar Year Dry Cask Storage Division of Nuclear Material Safety Fahrenheit Final Safety Analysis Report General Area Monitoring Geiger-Mueller Inspection Manual Chapter Inspection Procedure Independent Spent Fuel Storage Installation kilo-watt milliRoentgen per hour microRoentgen per hour Multi-Purpose Canister milliRoentgen equivalent man megawatt days/metric ton uranium Nine Mile Point U.S. Nuclear Regulatory Commission optically stimulated luminescent Quality Assurance Quality Control Radiological Environmental Monitoring Program radiation protection thermoluminescent dosimeter Transnuclear Uranium 235 Cask Loading Campaign #1 Cask Loading Campaign # 2,118.0,0.0,1019.0,ML13298A103.txt,1.0,U,U,U
280,-5-,120.0,0.0,3.0,ML13298A103.txt,0.0,U,U,U
281,ATTACHMENT 2: LOADED CASKS AT THE COMANCHE PEAK ISFSI,122.0,0.0,54.0,ML13298A103.txt,0.0,U,U,U
282,LOADING ORDER 1 2 3 4 5 6 7 8 9 10 11 12 MPC SERIAL No.,123.0,0.0,55.0,ML13298A103.txt,0.0,U,U,U
283,MPC-156 MPC-158 MPC-157 MPC-202 MPC-199 MPC-196 MPC-195 MPC-200 MPC-198 MPC-197 MPC-307 MPC-289 HI-STORM No.,123.0,55.0,163.0,ML13298A103.txt,0.0,U,U,U
284,Serial No.,123.0,163.0,173.0,ML13298A103.txt,0.0,U,U,U
285,465 Serial No.,123.0,173.0,187.0,ML13298A103.txt,0.0,U,U,U
286,467 Serial No.,123.0,187.0,201.0,ML13298A103.txt,0.0,U,U,U
287,553 Serial No.,123.0,201.0,215.0,ML13298A103.txt,0.0,U,U,U
288,550 Serial No.,123.0,215.0,229.0,ML13298A103.txt,0.0,U,U,U
289,549 Serial No.,123.0,229.0,243.0,ML13298A103.txt,0.0,U,U,U
290,557 Serial No.,123.0,243.0,257.0,ML13298A103.txt,0.0,U,U,U
291,556 Serial No.,123.0,257.0,271.0,ML13298A103.txt,0.0,U,U,U
292,551 Serial No.,123.0,271.0,285.0,ML13298A103.txt,0.0,U,U,U
293,552 Serial No.,123.0,285.0,299.0,ML13298A103.txt,0.0,U,U,U
294,729 Serial No.,123.0,299.0,313.0,ML13298A103.txt,0.0,U,U,U
295,730 Serial No.,123.0,313.0,327.0,ML13298A103.txt,0.0,U,U,U
296,"731 DATE ON PAD 02/28/12 03/12/12 04/02/12 04/09/12 04/14/12 05/07/12 05/14/12 05/21/12 06/18/12 9/04/13 9/16/13 9/23/13 HEAT LOAD (Kw) 17.813 24.842 25.031 25.133 25.216 25.470 25.377 27.203 27.657 22.283 22.225 22.949 BURNUP MWd/MTU (max) 42,278 49,268 49,518 49,561 49,509 49,750 49,961 49,584 49,888 49,949 49,814 49,691 MAXIMUM FUEL ENRICHMENT % 4.50 4.82 4.82 4.82 4.82 4.82 4.82 4.82 4.80 4.74 4.82 4.82 PERSON-REM DOSE 0.332 0.359 0.315 0.195 0.223 0.116 0.120 0.098 0.549 0.186 0.119 0.170",123.0,327.0,825.0,ML13298A103.txt,1.0,U,U,U
297,NOTES:,125.0,0.0,6.0,ML13298A103.txt,0.0,U,U,U
298," Heat load (kW) is the sum of the heat load values for all spent fuel assemblies in the cask  Burn-up is the value for the spent fuel assembly with the highest individual discharge burn-up  Fuel enrichment is the spent fuel assembly with the highest individual ""initial"" enrichment percent of U-235",127.0,0.0,298.0,ML13298A103.txt,0.0,U,U,U
