,text,line,start_pos,end_pos,file,class,label_Frenard,label_SALLY,label_struck
163,.2 a.,130.0,0.0,5.0,ML12027A131.txt,0.0,U,U,U
164,"Annual Review of Licensee Requalification Examination Results Inspection Scope On December 20, the licensee completed administering the annual requalification operating tests, which are required to be administered to all licensed operators in accordance with 10 CFR 55.59(a)(2).",132.0,0.0,278.0,ML12027A131.txt,1.0,U,U,U
165,"The inspectors performed an in-office review of the overall pass/fail results of the individual operating tests, and the crew simulator",132.0,278.0,413.0,ML12027A131.txt,1.0,U,U,U
166,8 operating tests.,134.0,0.0,19.0,ML12027A131.txt,0.0,U,U,U
167,"These results were compared to the thresholds established in Manual Chapter 609 Appendix I, Operator Requalification Human Performance Significance Determination Process.",134.0,19.0,189.0,ML12027A131.txt,1.0,U,U,U
168,b.,134.0,189.0,191.0,ML12027A131.txt,0.0,U,U,U
169,Findings No findings were identified.,134.0,191.0,228.0,ML12027A131.txt,0.0,U,U,U
170,".3 a. Biennial Review of Licensee Requalification Program Inspection Scope During the week of October 24, the inspectors reviewed documentation, interviewed licensee personnel, and observed the administration of simulator operating tests associated with the licensee's operator requalification program.",134.0,228.0,530.0,ML12027A131.txt,0.0,U,U,U
171,"Each of the activities performed by the inspectors was done to assess the effectiveness of the licensee in implementing requalification requirements identified in 10 CFR 55, ""Operators' Licenses.""",134.0,530.0,726.0,ML12027A131.txt,0.0,U,U,U
172,"The evaluations were performed to determine if the licensee effectively implemented operator requalification guidelines established in NUREG-1021, ""Operator Licensing Examination Standards for Power Reactors,"" and Inspection Procedure 71111.11, ""Licensed Operator Requalification Program.""",134.0,726.0,1015.0,ML12027A131.txt,0.0,U,U,U
173,The inspectors reviewed and evaluated the licensee's simulation facility for adequacy for use in operator licensing examinations.,134.0,1015.0,1144.0,ML12027A131.txt,0.0,U,U,U
174,The inspectors observed three crews during the performance of simulator operating tests.,134.0,1144.0,1232.0,ML12027A131.txt,0.0,U,U,U
175,"Documentation reviewed included written examinations, Job Performance Measures, simulator scenarios, licensee procedures, on-shift records, licensed operator qualification records, selected watchstanding and medical records, feedback forms, and remediation plans.",134.0,1232.0,1495.0,ML12027A131.txt,0.0,U,U,U
176,"The inspectors also reviewed a sample of simulator performance test records (transient tests, malfunction tests, steady state test, and procedure tests), simulator modification request records, and the process for ensuring continued assurance of simulator fidelity to ensure compliance with 10 CFR 55.46 Simulation Facilities.",134.0,1495.0,1821.0,ML12027A131.txt,0.0,U,U,U
177,Licensee documents reviewed during the inspection are listed in the Attachment.,134.0,1821.0,1900.0,ML12027A131.txt,0.0,U,U,U
178,b.,134.0,1900.0,1902.0,ML12027A131.txt,0.0,U,U,U
179,Findings No findings were identified.,134.0,1902.0,1939.0,ML12027A131.txt,0.0,U,U,U
180,1R12 Maintenance Effectiveness a.,134.0,1939.0,1972.0,ML12027A131.txt,0.0,U,U,U
181,"Inspection Scope The inspectors evaluated the equipment issue described in the CR listed below to verify the licensee's effectiveness with the corresponding preventive or corrective maintenance associated with structures, systems, and components (SSCs) to evaluate the effectiveness of the licensee's handling of equipment performance problems and to verify the licensee's maintenance efforts met the requirements of 10 CFR 50.65 (the Maintenance Rule) and licensee procedure 50028-C, Engineering Maintenance Rule",134.0,1972.0,2485.0,ML12027A131.txt,0.0,U,U,U
182,9 Implementation.,136.0,0.0,18.0,ML12027A131.txt,0.0,U,U,U
183,"The inspectors also reviewed the safety-significant system to verify that the licensee's maintenance efforts met the requirements of 10 CFR 50.65 (the Maintenance Rule) and licensee procedure 50028-C, Engineering Maintenance Rule Implementation.",136.0,18.0,263.0,ML12027A131.txt,0.0,U,U,U
184,"The reviews included adequacy of the licensee's failure characterization, establishment of performance criteria or 50.65(a)(1) performance goals, and adequacy of corrective actions.",136.0,263.0,444.0,ML12027A131.txt,0.0,U,U,U
185,"Other documents reviewed during these inspections included control room logs, system health reports, the maintenance rule database, and maintenance work orders.",136.0,444.0,604.0,ML12027A131.txt,0.0,U,U,U
186,"Also, the inspectors interviewed system engineers and the maintenance rule coordinator to assess the accuracy of identified performance deficiencies and extent of condition.",136.0,604.0,777.0,ML12027A131.txt,0.0,U,U,U
187,"C 366415, system 1821-2, Safety Features Sequencer System return to (a)(2)",136.0,777.0,851.0,ML12027A131.txt,0.0,U,U,U
188,The inspectors also reviewed the maintenance rule (a)(3) periodic evaluation.,138.0,0.0,77.0,ML12027A131.txt,0.0,U,U,U
189,"The inspectors verified that the periodic evaluation had been completed within the time constraints of the maintenance rule, and verified that the licensee had reviewed its (a)(1) goals, (a)(2) performance criteria, performance monitoring, preventive maintenance activities, and the effectiveness of corrective actions.",138.0,77.0,396.0,ML12027A131.txt,0.0,U,U,U
190,The inspectors also verified that the licensee had taken industry operating experience into account where practicable.,138.0,396.0,514.0,ML12027A131.txt,0.0,U,U,U
191,The inspectors verified that the periodic evaluation reviewed system performance to determine if the balance between system availability and reliability was being optimized.,138.0,514.0,687.0,ML12027A131.txt,0.0,U,U,U
192,The inspectors followed up with the Vogtle Maintenance Rule Coordinator to verify that the various recommendations from the periodic evaluation were fully implemented at the site.,138.0,687.0,866.0,ML12027A131.txt,0.0,U,U,U
193,Documents reviewed are listed in the Attachment.,138.0,866.0,914.0,ML12027A131.txt,0.0,U,U,U
194,b.,138.0,914.0,916.0,ML12027A131.txt,0.0,U,U,U
195,Findings No findings were identified.,138.0,916.0,953.0,ML12027A131.txt,0.0,U,U,U
196,1R13 Maintenance Risk Assessments and Emergent Work Evaluation a.,138.0,953.0,1018.0,ML12027A131.txt,0.0,U,U,U
197,Inspection Scope The inspectors reviewed the following five work activities to verify plant risk was properly assessed by the licensee prior to conducting the activities.,138.0,1018.0,1188.0,ML12027A131.txt,0.0,U,U,U
198,"The inspectors reviewed risk assessments and risk management controls implemented for these activities to verify they were completed in accordance with procedure 00354-C, Maintenance Scheduling, and 10 CFR 50.65(a)(4).",138.0,1188.0,1406.0,ML12027A131.txt,0.0,U,U,U
199,"The inspectors also reviewed the CR database to verify that maintenance risk assessment problems were being identified at the appropriate level, entered into the corrective action program, and appropriately resolved.",138.0,1406.0,1622.0,ML12027A131.txt,0.0,U,U,U
200,C C C C Week of 10/29: Unit 2B motor driven AFW mini-flow troubleshooting concurrent with high-risk work being performed in the high voltage switchyard Week of 11/21: Operability testing on the 1A EDG concurrent with high-risk work being performed in the high voltage switchyard Week of 11/28: Maintenance outage on the Unit 2 train A NSCW tower fan #2 concurrent with high-risk work being performed in the high voltage switchyard Week of 12/3: Unit 1B CS system surveillance testing concurrent with high-risk work being performed in the high voltage switchyard,138.0,1622.0,2183.0,ML12027A131.txt,0.0,U,U,U
201,10 C b.,140.0,0.0,8.0,ML12027A131.txt,0.0,U,U,U
202,Unit 2 NSCW maintenance outage concurrent with 2B EDG out of service (OOS) due to load failure,140.0,8.0,102.0,ML12027A131.txt,0.0,U,U,U
203,Findings No findings were identified.,142.0,0.0,37.0,ML12027A131.txt,0.0,U,U,U
204,1R15 Operability Evaluations a.,144.0,0.0,31.0,ML12027A131.txt,0.0,U,U,U
205,"Inspection Scope The inspectors reviewed the following five evaluations to verify they met the requirements of procedure NMP-GM-002, Corrective Action Program, and NMP-GM002-001, Corrective Action Program Instructions.",144.0,31.0,249.0,ML12027A131.txt,0.0,U,U,U
206,"The scope of these inspections included a review of the technical adequacy of the evaluations, the adequacy of compensatory measures, and the impact on continued plant operation.",144.0,249.0,427.0,ML12027A131.txt,0.0,U,U,U
207,"C C C C C b. CR 357080 and TE 289962, Unit 2B residual heat removal (RHR) pump vibrations in the `alert' range during full flow testing CR 358773 and TE 291694, 21208U6-037, loop 4 reactor coolant system (RCS) alternate charging inlet check valve leaking CR 358926 and TE 292102, TDAFW pump manually tripped during IST run CR 380622 and IDO for CR 2011107700, Gas void discovered at common suction line of the Unit 2 centrifugal charging pumps (CCPs) CR 383267 and TE 308467, Unit 2B EDG load increase with no operator demand",144.0,427.0,952.0,ML12027A131.txt,0.0,U,U,U
208,Findings No findings were identified.,146.0,0.0,37.0,ML12027A131.txt,0.0,U,U,U
209,1R18 Plant Modifications a.,148.0,0.0,27.0,ML12027A131.txt,0.0,U,U,U
210,"Inspection Scope Temporary Modification (TM): The inspectors reviewed temporary procedure Change 23984R-2 which allowed the temporary removal of the dry leg for RCS level Transmitters 2LT-10405 and 2LT-10403 associated with the vacuum fill equipment as well as the associated 10CFR50.59 screening criteria against the system design bases documentation and Procedure 00307-C, Temporary Modifications.",148.0,27.0,426.0,ML12027A131.txt,0.0,U,U,U
211,"The inspectors reviewed implementation, configuration control, post-installation test activities, drawing and procedure updates, and operator awareness for this TM.",148.0,426.0,590.0,ML12027A131.txt,0.0,U,U,U
212,"Permanent Modification: The inspectors reviewed design change Package (DCP) 129930, 2HV-0943A safety injection accumulator nitrogen header vent valve modification, against the system design bases documentation.",148.0,590.0,800.0,ML12027A131.txt,0.0,U,U,U
213,This DCP replaces the original modulating target rock valve with on-off target rock valve.,148.0,800.0,890.0,ML12027A131.txt,0.0,U,U,U
214,The original valve had a history of leaking and erratic system operation.,148.0,890.0,963.0,ML12027A131.txt,0.0,U,U,U
215,"The inspectors reviewed the design change package to verify that the modification did not degrade the system design bases, licensing bases, or equipment performance capability.",148.0,963.0,1139.0,ML12027A131.txt,0.0,U,U,U
216,"Additionally, the inspectors",148.0,1139.0,1167.0,ML12027A131.txt,0.0,U,U,U
217,11 verified that plant risk was not increased unnecessarily during implementation of the modification.,150.0,0.0,103.0,ML12027A131.txt,0.0,U,U,U
218,b.,150.0,103.0,105.0,ML12027A131.txt,0.0,U,U,U
219,Findings No findings were identified.,150.0,105.0,142.0,ML12027A131.txt,0.0,U,U,U
220,1R19 Post-Maintenance Testing a.,150.0,142.0,174.0,ML12027A131.txt,0.0,U,U,U
221,"Inspection Scope The inspectors either observed post-maintenance testing or reviewed the test results for the following six maintenance activities to verify that the testing met the requirements of Procedure 29401-C, Work Order Functional Tests, for ensuring equipment operability and functional capability was restored.",150.0,174.0,494.0,ML12027A131.txt,0.0,U,U,U
222,The inspectors also reviewed the test procedures to verify the acceptance criteria were sufficient to meet the (TS) operability requirements.,150.0,494.0,635.0,ML12027A131.txt,0.0,U,U,U
223,"C MWO SNC125170, clean/inspect/lube 1HV12130 motor operator Â­ return inlet, and MWO SNC125172, clean/inspect/lube 1HV12128 motor operator Â­ exhaust.",150.0,635.0,783.0,ML12027A131.txt,0.0,U,U,U
224,PMT consisted of performing applicable portions of procedure 13301-C Rev.,150.0,783.0,856.0,ML12027A131.txt,0.0,U,U,U
225,"28.4, CBCR Normal HVAC and Emergency Filtration System MWO SNC 137306, replace fan gearbox on 2A NSCW fan #2.",150.0,856.0,965.0,ML12027A131.txt,0.0,U,U,U
226,PMT consisted of performing the applicable portions of procedure 14430-2 Rev.,150.0,965.0,1042.0,ML12027A131.txt,0.0,U,U,U
227,"8.1, NSCW Cooling Tower Fans Monthly Test MWO SNC126300, Unit 1B containment spray suction MOV stem lubrication.",150.0,1042.0,1154.0,ML12027A131.txt,0.0,U,U,U
228,PMT consisted of performing applicable portions of procedure 14825-1 Rev.,150.0,1154.0,1227.0,ML12027A131.txt,0.0,U,U,U
229,"94, Quarterly Inservice Valve Test MWO SNC 330121, feedback potentiometer replacement for 1FV0520 MWO SNC 131625, Unit 2A NSCW pump #5 refurbishment MWO SNC 338761, Unit 2 TDAFW valve 2HV5113, alternate suction to condensate storage Tank #2 will not close from MCR handswitch",150.0,1227.0,1502.0,ML12027A131.txt,0.0,U,U,U
230,C C C C C b.,152.0,0.0,12.0,ML12027A131.txt,0.0,U,U,U
231,Findings No findings were identified.,154.0,0.0,37.0,ML12027A131.txt,0.0,U,U,U
232,1R20 Refueling and Other Outage Activities a.,156.0,0.0,45.0,ML12027A131.txt,0.0,U,U,U
233,Inspection Scope The inspectors performed the inspection activities described below for the 2R15 refueling outage that ended on October 12.,156.0,45.0,184.0,ML12027A131.txt,0.0,U,U,U
234,"The inspectors confirmed that, when the licensee removed equipment from service, the licensee maintained defense-in-depth commensurate with the outage risk control plan for key safety functions and applicable technical specifications and that configuration changes due to emergent work and unexpected conditions were controlled in accordance with the outage risk control plan.",156.0,184.0,560.0,ML12027A131.txt,1.0,U,U,U
235,Documents reviewed are listed in the Attachment.,156.0,560.0,608.0,ML12027A131.txt,0.0,U,U,U
236,Inspection activities included:,156.0,608.0,639.0,ML12027A131.txt,0.0,U,U,U
237,"12 C C C Observed refueling activities for compliance with TS, to verify proper tracking of fuel assemblies from the spent fuel pool to the core, and to verify foreign material exclusion was maintained Performed containment closure activities, including a detailed containment walkdown prior to startup, to verify no evidence of leakage and that debris had not been left which could affect the performance of the containment sump Observed heat up and startup activities to verify that TS, license conditions, and other requirements, commitments, and administrative procedure prerequisites for mode changes were met prior to changing modes or plant conditions.",158.0,0.0,660.0,ML12027A131.txt,1.0,U,U,U
238,Reactor coolant system (RCS) integrity was verified by reviewing RCS leakage calculations and containment integrity was verified by reviewing the status of containment penetrations and containment isolation valves,158.0,660.0,873.0,ML12027A131.txt,0.0,U,U,U
239,1R22 Surveillance Testing a.,160.0,0.0,28.0,ML12027A131.txt,0.0,U,U,U
240,Inspection Scope The inspectors reviewed the following six surveillance test procedures and either observed the testing or reviewed test results to verify that testing was conducted in accordance with the procedures and that the acceptance criteria adequately demonstrated that the equipment was operable.,160.0,28.0,333.0,ML12027A131.txt,0.0,U,U,U
241,"Additionally, the inspectors reviewed the CR database to verify that the licensee had adequately identified and implemented appropriate corrective actions for surveillance test problems.",160.0,333.0,519.0,ML12027A131.txt,0.0,U,U,U
242,Surveillance Tests C 14980B-2 Rev.,160.0,519.0,553.0,ML12027A131.txt,0.0,U,U,U
243,"22.4, Diesel Generator 2B Operability Test C 28820-C Rev.",160.0,553.0,610.0,ML12027A131.txt,0.0,U,U,U
244,"17.1, Battery Charger Load Test C 24812-1 Rev.",160.0,610.0,656.0,ML12027A131.txt,0.0,U,U,U
245,"42, Delta T/Tavg Loop 3 Protection Channel III 1T 431 Channel Operational Test and Channel Calibration C 14980B-1 Rev.",160.0,656.0,774.0,ML12027A131.txt,0.0,U,U,U
246,"23.4, Diesel Generator 1B Operability Test In-Service Tests (IST) C 14810-2 Rev.",160.0,774.0,854.0,ML12027A131.txt,0.0,U,U,U
247,"40, TDAFW Pump Operability, Response Time and Check Valve IST RCS Leak Detection C 14905-1 Rev.",160.0,854.0,949.0,ML12027A131.txt,0.0,U,U,U
248,"66.1, RCS Leakage Calculation (Inventory Balance) b.",160.0,949.0,1001.0,ML12027A131.txt,0.0,U,U,U
249,"Findings Introduction: A Green self-revealing NCV of 10 CFR 50, Appendix B, Criterion V, Instructions, Procedures, and Drawings, was identified.",160.0,1001.0,1145.0,ML12027A131.txt,0.0,U,U,U
250,"Specifically, the licensee inadvertently operated the Unit 2 turbine driven auxiliary feedwater (TDAFW) pump with the suction source isolated.",160.0,1145.0,1287.0,ML12027A131.txt,0.0,U,U,U
251,"As a result, the TDAFW pump operated with no suction source for a period of 1 minute 20 seconds and was rendered inoperable for a period of approximately 22 hours.",160.0,1287.0,1450.0,ML12027A131.txt,0.0,U,U,U
252,The licensee immediately secured the pump when suction and discharge pressures became erratic and unstable.,160.0,1450.0,1557.0,ML12027A131.txt,0.0,U,U,U
253,The licensee performed an,160.0,1557.0,1582.0,ML12027A131.txt,0.0,U,U,U
254,13 engineering evaluation and assessment to ensure the pump was not damaged as a result of running the pump with the suction valves closed.,162.0,0.0,140.0,ML12027A131.txt,0.0,U,U,U
255,The licensee entered this issue into their corrective action program (CAP) as CR 358773.,162.0,140.0,228.0,ML12027A131.txt,1.0,U,U,U
256,"Description: On October 11, while performing surveillance Procedure 14810-2, TDAFW Pump Operability, Response Time and Check Valve IST, the unit operator inadvertently started and ran the TDAFW pump with the pump suction valves closed.",162.0,228.0,463.0,ML12027A131.txt,0.0,U,U,U
257,"Procedure 14810-2, step 5.3.1.a directed the unit operator to align the suction of the pump to condensate storage tank Number 2 (CST-2) prior to isolating CST-1 supply valve.",162.0,463.0,637.0,ML12027A131.txt,0.0,U,U,U
258,The operator became distracted due to conditions in the control room and failed to perform Step 5.3.1.a prior to continuing on in the procedure.,162.0,637.0,781.0,ML12027A131.txt,1.0,H,H,H
259,"Step 5.3.1.b directed the operator to isolate CST-1 suction source, which was completed by a station operator outside of the control room.",162.0,781.0,919.0,ML12027A131.txt,0.0,U,U,U
260,This effectively isolated all suction sources to the TDAFW pump.,162.0,919.0,983.0,ML12027A131.txt,0.0,U,U,U
261,The control room operators started the TDAFW pump and then manually tripped the pump 1 minute 20 seconds into the run when they noted erratic pump suction and discharge pressures.,162.0,983.0,1162.0,ML12027A131.txt,0.0,U,U,U
262,Operators quickly determined that Step 5.3.1.a had not been performed.,162.0,1162.0,1232.0,ML12027A131.txt,0.0,H,U,H
263,Analysis: Operation of the Unit 2 TDAFW pump with the pump suction valves closed is a performance deficiency because the operator did not follow the written instructions in the procedure.,162.0,1232.0,1419.0,ML12027A131.txt,0.0,H,H,H
264,The inspectors determined the finding represents a violation of regulatory requirements because it involved improper implementation of procedures which resulted in the inoperability of a safety-related piece of equipment.,162.0,1419.0,1640.0,ML12027A131.txt,0.0,U,U,U
265,This issue is more than minor because it adversely affected the objective of a Mitigating Systems cornerstone.,162.0,1640.0,1750.0,ML12027A131.txt,0.0,U,U,U
266,"Specifically, the performance deficiency affected the availability, reliability, and capability of the Unit 2 TDAFW pump to provide secondary decay heat removal.",162.0,1750.0,1911.0,ML12027A131.txt,0.0,U,O,U
267,The finding was determined to be of very low safety significance (Green) because the event did not represent an actual loss of safety function of a single train for greater than its TS allowed outage time.,162.0,1911.0,2116.0,ML12027A131.txt,1.0,U,U,U
268,The inspectors determined that the cause of this finding was related to the Work Practices component of the Human Performance cross-cutting area due to lessthan-adequate human error prevention techniques [H.4(a)].,162.0,2116.0,2329.0,ML12027A131.txt,0.0,T,T,T
269,"Specifically, procedural place keeping techniques were less than adequate.",162.0,2329.0,2403.0,ML12027A131.txt,0.0,"P, T",U,"P, T"
270,"Enforcement: 10 CFR Part 50, Appendix B, Criterion V, Instructions, Procedures, and Drawings, requires, in part, that ""Activities affecting quality shall be prescribed by documented instructions, procedures, or drawings, of a type appropriate to the circumstances and shall be accomplished in accordance with these instructions, procedures, or drawings.""",162.0,2403.0,2757.0,ML12027A131.txt,0.0,U,U,U
271,"Contrary to the above, on October 11, operations personnel failed to follow written procedure 14810-2, TDAFW Pump Operability, Response Time and Check Valve IST.",162.0,2757.0,2918.0,ML12027A131.txt,0.0,"T, P",T,"T, P"
272,"As a result of the violation, the TDAFW pump was run without a suction source for 1 minute 20 seconds and rendered the pump inoperable for approximately 22 hours.",162.0,2918.0,3080.0,ML12027A131.txt,0.0,U,U,U
273,"Because this violation was of very low safety significance and it was entered into the licensee's corrective action program as CR 358773, this violation is being treated as an NCV, consistent with the NRC Enforcement Policy.",162.0,3080.0,3304.0,ML12027A131.txt,0.0,U,U,U
274,"This finding will be tracked as NCV 05000425/2011005-01, Human Performance Error Results in Inoperability of TDAFW Pump.",162.0,3304.0,3424.0,ML12027A131.txt,0.0,U,U,U
275,14 4.,164.0,0.0,6.0,ML12027A131.txt,0.0,U,U,U
276,OTHER ACTIVITIES 4OA1 Performance Indicator (PI) Verification a.,164.0,6.0,70.0,ML12027A131.txt,0.0,U,U,U
277,"Inspection Scope The inspectors sampled licensee submittals for the listed PIs during the period from October 1, 2010 through September 30, 2011, for Unit 1 and Unit 2.",164.0,70.0,238.0,ML12027A131.txt,0.0,U,U,U
278,"The inspectors verified the licensee's basis in reporting each data element using the PI definitions and guidance contained in Procedure 00163-C, NRC Performance Indicator and Monthly Operating Report Preparation and Submittal, and Nuclear Energy Institute (NEI) 99-02, Regulatory Assessment Indicator Guideline.",164.0,238.0,550.0,ML12027A131.txt,1.0,U,U,U
279,"Mitigating Systems Cornerstone C Emergency AC Power Systems C Cooling Water Systems C Safety System Functional Failures The inspectors reviewed Unit 1 and Unit 2 operator log entries, the CR data base, the Vogtle MSPI basis document, the monthly operating reports and monthly PI summary reports to verify that the licensee had accurately submitted the PI data.",164.0,550.0,910.0,ML12027A131.txt,0.0,U,U,U
280,b.,164.0,910.0,912.0,ML12027A131.txt,0.0,U,U,U
281,Findings No findings were identified.,164.0,912.0,949.0,ML12027A131.txt,0.0,U,U,U
282,"4OA2 Identification and Resolution of Problems .1 Daily Condition Report Review: As required by Inspection Procedure 71152, Identification and Resolution of Problems, and in order to help identify repetitive equipment failures or specific human performance issues for follow-up, the inspectors performed a daily screening of items entered into the licensee's corrective action program.",164.0,949.0,1334.0,ML12027A131.txt,0.0,U,U,U
283,"The inspectors accomplished these reviews by either attending daily screening meetings that briefly discussed major CRs, or accessing the licensee's computerized corrective action database and reviewing each.",164.0,1334.0,1542.0,ML12027A131.txt,0.0,U,U,U
284,Focused Review a.,164.0,1542.0,1559.0,ML12027A131.txt,0.0,U,U,U
285,"Inspection Scope The inspectors performed a detailed review of the following CR which addressed the missing hold down stud and nut from the packing gland follower on 1-1208-U4-A11, the Unit 1 pressurizer auxiliary spray manual isolation valve.",164.0,1559.0,1802.0,ML12027A131.txt,0.0,U,U,U
286,"The goal of the review was to verify that the full extent of the issue was identified, an appropriate evaluation was performed, and appropriate corrective actions were specified and prioritized.",164.0,1802.0,1996.0,ML12027A131.txt,0.0,U,U,U
287,"The inspectors evaluated the CR against the licensee's corrective action program as delineated in licensee Procedure NMP-GM-002, Corrective Action Program, and 10 CFR 50, Appendix B, Criterion XVI, Corrective Action.",164.0,1996.0,2212.0,ML12027A131.txt,0.0,U,U,U
288,Documents reviewed are listed in the Attachment.,164.0,2212.0,2260.0,ML12027A131.txt,0.0,U,U,U
289,0.2,166.0,0.0,2.0,ML12027A131.txt,0.0,U,U,U
290,15 C CR 385878 Packing gland hold down stud/nut missing on one side of packing gland on 1-1208-U4-A11 b.,168.0,0.0,105.0,ML12027A131.txt,0.0,U,U,U
291,Findings and Observations No findings were identified.,168.0,105.0,159.0,ML12027A131.txt,0.0,U,U,U
292,.3 a.,168.0,159.0,164.0,ML12027A131.txt,0.0,U,U,U
293,Semi-Annual Trend Review Inspection Scope The inspectors performed a review of the licensee's Corrective Action Program and associated documents to identify trends which could indicate the existence of a more significant safety issue.,168.0,164.0,398.0,ML12027A131.txt,0.0,U,U,U
294,"The review was focused on repetitive equipment issues, but also considered the results of inspector daily CR screening and the licensee's trending efforts.",168.0,398.0,553.0,ML12027A131.txt,0.0,U,U,U
295,The review nominally considered the six month period of April 2011 through September 2011 although some examples extended beyond those dates when the scope of the trend warranted.,168.0,553.0,732.0,ML12027A131.txt,0.0,U,U,U
296,The inspectors also reviewed several CRs associated with operability determinations which occurred during the period.,168.0,732.0,849.0,ML12027A131.txt,0.0,U,U,U
297,The inspectors compared and contrasted their results with the results contained in the licensee's latest Integrated Performance Assessment (IPA).,168.0,849.0,994.0,ML12027A131.txt,0.0,U,U,U
298,Corrective actions associated with a sample of the issues identified in the licensee's trend reports were reviewed for adequacy.,168.0,994.0,1122.0,ML12027A131.txt,0.0,U,U,U
299,"The inspectors also evaluated the trend reports against the requirements of the licensee's corrective action program as specified in licensee Procedure NMP-GM-002, Corrective Action Program, and 10 CFR 50, Appendix B. b.",168.0,1122.0,1342.0,ML12027A131.txt,0.0,U,U,U
300,Findings and Observations No findings were identified.,168.0,1342.0,1396.0,ML12027A131.txt,0.0,U,U,U
301,.4 a.,168.0,1396.0,1401.0,ML12027A131.txt,0.0,U,U,U
302,Annual Sample Review Inspection Scope The inspectors selected Condition Report (CR) 2011105555 for review.,168.0,1401.0,1507.0,ML12027A131.txt,1.0,U,U,U
303,The CR was initiated due to pass rate expectations for the previous initial license examination not being achieved.,168.0,1507.0,1622.0,ML12027A131.txt,1.0,U,U,U
304,Issues affecting the Initial License Training Program were reviewed for potential impact on the Licensed Operator Continuing Training Program.,168.0,1622.0,1764.0,ML12027A131.txt,1.0,U,U,U
305,b.,168.0,1764.0,1766.0,ML12027A131.txt,0.0,U,U,U
306,Findings No findings were identified.,168.0,1766.0,1803.0,ML12027A131.txt,0.0,U,U,U
307,"16 4OA3 Event Follow-up .1 (Closed) Licensee Event Report 05000424/2011-002-00: Reactor Trip due to Main Feedwater Regulating Valve Maintenance On August 31, 2011 with Unit 1 operating in Mode 1 at 100 percent RTP at approximately 0906 hours Eastern Daylight Time, the Unit 1 reactor automatically tripped.",170.0,0.0,307.0,ML12027A131.txt,0.0,U,U,U
308,"In preparation for maintenance on the controls for the main feedwater regulating valve (MFRV) on steam generator (S/G) 2, the valve was placed on an air gag.",170.0,307.0,464.0,ML12027A131.txt,0.0,U,U,U
309,The air gag maintains the MFRV in position and allows minor changes in steam generator water level to be controlled by the bypass feedwater regulating valve (BFRV).,170.0,464.0,628.0,ML12027A131.txt,0.0,U,U,U
310,"However, shortly after the air gag was installed, feedwater flow to S/G 2 increased beyond the capability of the BFRV to control.",170.0,628.0,757.0,ML12027A131.txt,0.0,U,U,U
311,The increase in feedwater flow to S/G 2 resulted in water level on S/G 2 exceeding the Hi-Hi nominal trip setpoint (NTS).,170.0,757.0,878.0,ML12027A131.txt,0.0,U,U,U
312,"This caused a main feedwater isolation, turbine trip and subsequent reactor trip in accordance with plant design.",170.0,878.0,991.0,ML12027A131.txt,0.0,U,U,U
313,The cause of the event was due to increased air pressure being supplied to the MFRV when the valve was placed on the air gag.,170.0,991.0,1116.0,ML12027A131.txt,0.0,U,U,U
314,"The inspectors reviewed the LER, the associated condition report and root cause determination, and subsequent action items.",170.0,1116.0,1239.0,ML12027A131.txt,0.0,U,U,U
315,No other findings were identified.,170.0,1239.0,1273.0,ML12027A131.txt,0.0,U,U,U
316,This LER is closed.,170.0,1273.0,1292.0,ML12027A131.txt,0.0,U,U,U
317,4OA5 Other Activities .1 a.,170.0,1292.0,1319.0,ML12027A131.txt,0.0,U,U,U
318,"Quarterly Resident Inspector Observations of Security Personnel and Activities Inspection Scope During the inspection period, the inspectors conducted observations of security force personnel and activities to ensure that the activities were consistent with licensee security procedures and regulatory requirements relating to nuclear plant security.",170.0,1319.0,1669.0,ML12027A131.txt,0.0,U,U,U
319,These observations took place during both normal and off-normal plant working hours.,170.0,1669.0,1753.0,ML12027A131.txt,0.0,U,U,U
320,These quarterly resident inspector observations of security force personnel and activities did not constitute any additional inspection samples.,170.0,1753.0,1897.0,ML12027A131.txt,0.0,U,U,U
321,"Rather, they were considered an integral part of the inspectors' normal plant status review and inspection activities.",170.0,1897.0,2015.0,ML12027A131.txt,0.0,U,U,U
322,b.,170.0,2015.0,2017.0,ML12027A131.txt,0.0,U,U,U
323,Findings and Observations No findings were identified.,170.0,2017.0,2071.0,ML12027A131.txt,0.0,U,U,U
324,".2 (Closed) Unresolved Item (URI) 05000424, 425/2010006-01, Control Room Fire Alternate Shutdown Evaluation (X4C2301S035) Does Not Reflect Integrated Plant Response.",170.0,2071.0,2236.0,ML12027A131.txt,0.0,U,U,U
325,Inspection Scope The inspectors reviewed the facts of the subject URI as well as evaluations performed and corrective actions taken by the licensee.,170.0,2236.0,2384.0,ML12027A131.txt,0.0,U,U,U
326,a.,172.0,0.0,2.0,ML12027A131.txt,0.0,U,U,U
327,17 b.,174.0,0.0,6.0,ML12027A131.txt,0.0,U,U,U
328,Findings Introduction: The inspectors identified a finding of very low safety significance (Green) involving a NCV of Vogtle Unit 1 Operating License Condition 2.G and Unit 2 Operating License Condition 2.G to implement and maintain all aspects of the approved fire protection program (FPP).,174.0,6.0,297.0,ML12027A131.txt,0.0,U,U,U
329,"Specifically, the licensee failed to ensure that, during postfire safe shutdown involving a large fire in the main control room (MCR), Unit 1 and Unit 2 RCS process variables would be maintained within those predicted for a loss of normal ac power.",174.0,297.0,545.0,ML12027A131.txt,1.0,O,O,O
