,text,line,start_pos,end_pos,file,class,label_Frenard,label_SALLY,label_struck
179,Â·,105.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
180,Â·,107.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
181,b.,109.0,0.0,2.0,wat_2000010.txt,0.0,U,U,U
182,Issues and Findings There were no findings identified during this inspection.,111.0,0.0,77.0,wat_2000010.txt,0.0,U,U,U
183,3PP3 Response to Contingency Events (71130.03) a.,113.0,0.0,49.0,wat_2000010.txt,0.0,U,U,U
184,"Inspection Scope The inspectors reviewed the following documents: Â· Waterford 3 ""Physical Security Plan,"" Revision 19, Changes 2 and 3, Waterford 3 ""Training and Qualification Plan,"" Revision 6, Changes 2, 3, and 4, and Waterford 3 ""Safeguards Contingency Plan,"" Revision 2, Changes 3 and 4, to determine if requirements of 10 CFR 50.54(p) had been met.",113.0,49.0,402.0,wat_2000010.txt,1.0,U,U,U
185,Safeguards event logs and interviewed security personnel to determine their knowledge and use of the corrective action program and resolution of problems as it relates to making changes to the licensing documents.,113.0,402.0,615.0,wat_2000010.txt,0.0,U,U,U
186,Â·,115.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
187,b.,117.0,0.0,2.0,wat_2000010.txt,0.0,U,U,U
188,Issues and Findings There were no findings identified during this inspection.,119.0,0.0,77.0,wat_2000010.txt,0.0,U,U,U
189,4,121.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
190,OTHER ACTIVITIES (OA),123.0,0.0,21.0,wat_2000010.txt,0.0,U,U,U
191,4OA1 Performance Indicator Verification (71151) .1 Safety System Unavailability - High Pressure Injection System,125.0,0.0,112.0,wat_2000010.txt,0.0,U,U,U
192,-8a.,127.0,0.0,5.0,wat_2000010.txt,0.0,U,U,U
193,Inspection Scope The inspectors reviewed the performance indicator data for Safety System Unavailability -High Pressure Injection System.,127.0,5.0,142.0,wat_2000010.txt,0.0,U,U,U
194,This performance indicator is included in the mitigating systems cornerstone.,127.0,142.0,219.0,wat_2000010.txt,0.0,U,U,U
195,b.,127.0,219.0,221.0,wat_2000010.txt,0.0,U,U,U
196,Issues and Findings There were no findings identified during this inspection.,127.0,221.0,298.0,wat_2000010.txt,0.0,U,U,U
197,.2 a.,127.0,298.0,303.0,wat_2000010.txt,0.0,U,U,U
198,Collection and Submittal of Performance Indicator Data Inspection Scope The inspectors reviewed the program for collection and submittal of performance indicator data.,127.0,303.0,470.0,wat_2000010.txt,1.0,U,U,U
199,"Specifically, a random sampling of security event logs and corrective action reports were reviewed for the following program areas: Â· Â· Â· Â· b. Fitness-for-duty program performance Access authorization program performance Perimeter detection system performance Assessment aids system performance",127.0,470.0,764.0,wat_2000010.txt,0.0,U,U,U
200,Issues and Findings There were no findings identified during this inspection.,129.0,0.0,77.0,wat_2000010.txt,0.0,U,U,U
201,"4OA3 Event Follow-up (71153) .1 (Closed) Licensee Event Report 00-S02-00: Loss of Control of Safeguards Information On May 24, 2000, the licensee discovered that a document containing significant safeguards information was on the site's local area network system.",131.0,0.0,263.0,wat_2000010.txt,1.0,U,U,U
202,"The information had been on the system since February 4, 1997.",131.0,263.0,325.0,wat_2000010.txt,0.0,U,U,U
203,"Procedure W5.503, ""Handling of Safeguard Information,"" Revision 7, Section 5.15, states that safeguards information may not be processed, produced, or stored on an automatic data processing system that is connected to a local area network or a wide area network.",131.0,325.0,587.0,wat_2000010.txt,0.0,U,U,U
204,"The licensee's corrective action included training all personnel with access to safeguards information, searching and ensuring that there was no further safeguards information on the local area network, and issuing a memorandum to all personnel with access to safeguards information to enforce the procedural requirement.",131.0,587.0,908.0,wat_2000010.txt,0.0,U,U,U
205,"This violation was processed through the physical protection significance determination process, which indicated that the violation had very low risk significance because it was a human error that had not been repeated during the previous four quarters.",131.0,908.0,1161.0,wat_2000010.txt,1.0,H,H,H
206,This violation is being treated as a noncited violation consistent with Section VI.A of the NRC Enforcement Policy and is in,131.0,1161.0,1285.0,wat_2000010.txt,0.0,U,U,U
207,-9the licensee's corrective action program as Condition Report 2000-0524 (NCV 50-382/0010-02).,133.0,0.0,95.0,wat_2000010.txt,1.0,U,U,U
208,".2 (Closed) Licensee Event Report 00-S01-00: Safeguards System Vulnerability On March 15, 2000, severe and dangerous weather forced the licensee to suspend response to perimeter alarms for 24 minutes.",133.0,95.0,295.0,wat_2000010.txt,0.0,U,U,U
209,The licensee established compensatory measures at all doors leading into vital areas for that time frame.,133.0,295.0,400.0,wat_2000010.txt,0.0,U,U,U
210,The protected area was searched after the 24 minute period.,133.0,400.0,459.0,wat_2000010.txt,0.0,U,U,U
211,The camera system remained operable and indicated that all alarms that were received were weather related.,133.0,459.0,565.0,wat_2000010.txt,0.0,U,U,U
212,".3 (Closed) Licensee Event Report 00-S03-00: Safeguards Computer Vulnerability On June 8, 2000, the licensee discovered that a security computer emergency mode software flag was incorrectly enabled in the security system database.",133.0,565.0,795.0,wat_2000010.txt,0.0,U,U,U
213,The flag allowed unfettered access to vital areas during emergencies and exercises and was enabled by giving the command to initiate accountability card readers.,133.0,795.0,956.0,wat_2000010.txt,0.0,U,U,U
214,"Upon giving the command to turn off the accountability card readers, the security computer should have returned all exercise personnel to their normal pre-exercise access levels.",133.0,956.0,1134.0,wat_2000010.txt,0.0,U,U,U
215,The access was not returned to normal.,133.0,1134.0,1172.0,wat_2000010.txt,0.0,U,U,U
216,The licensee corrected the software problem and ensured that no personnel had entered any vital areas for which they did not have normal access.,133.0,1172.0,1316.0,wat_2000010.txt,0.0,U,U,U
217,This issue was entered into the licensee's corrective action program as Condition Report 2000-0595.,133.0,1316.0,1415.0,wat_2000010.txt,1.0,U,U,U
218,4OA5 Other a.,133.0,1415.0,1428.0,wat_2000010.txt,0.0,U,U,U
219,Inspection Scope The inspectors completed the following inspection elements in order to determine if the licensee was meeting regulatory and physical security plan requirements: Â· Reviewed the compensatory measures employed as a result of findings in Inspection Report 50-382/00-03.,133.0,1428.0,1710.0,wat_2000010.txt,1.0,U,U,U
220,"Reviewed the progress of defensive strategy corrective actions implemented as a result of Confirmatory Order EA-00-093 dated August 4, 2000.",133.0,1710.0,1850.0,wat_2000010.txt,0.0,U,U,U
221,Â·,135.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
222,b.,137.0,0.0,2.0,wat_2000010.txt,0.0,U,U,U
223,Issues and Findings There were no findings identified during this inspection.,139.0,0.0,77.0,wat_2000010.txt,0.0,U,U,U
224,"4OA6 Meetings Exit Meeting Summaries .1 The inspectors presented the inspection results to Mr. C. M. Dugger, Vice President, Operations, and other members of licensee management at the conclusion of the inspection on August 25, 2000.",141.0,0.0,233.0,wat_2000010.txt,0.0,U,U,U
225,The licensee acknowledged the findings presented.,141.0,233.0,282.0,wat_2000010.txt,0.0,U,U,U
226,-10The inspector asked the licensee whether any materials examined during the inspection should be considered proprietary.,143.0,0.0,123.0,wat_2000010.txt,0.0,U,U,U
227,No proprietary information was identified.,143.0,123.0,165.0,wat_2000010.txt,0.0,U,U,U
228,".2 The resident inspectors presented the inspection results to Mr. E. Ewing, General Manager, Plant Operations, and other members of licensee management at the conclusion of the inspection on October 3, 2000.",143.0,165.0,373.0,wat_2000010.txt,0.0,U,U,U
229,The licensee acknowledged the findings presented.,143.0,373.0,422.0,wat_2000010.txt,0.0,U,U,U
230,The inspectors asked the licensee whether any materials examined during the inspection should be considered proprietary.,143.0,422.0,542.0,wat_2000010.txt,0.0,U,U,U
231,No proprietary information was identified.,143.0,542.0,584.0,wat_2000010.txt,0.0,U,U,U
232,ATTACHMENT 1 PARTIAL LIST OF PERSONS CONTACTED Licensee B.S.,145.0,0.0,61.0,wat_2000010.txt,0.0,U,U,U
233,"Allen, Director, Engineering J. R. Douet, Manager Plant Maintenance C. M. Dugger, Vice-President, Operations E. C. Ewing, General Manager, Plant Operations R. M. Fili, Manager, Quality Assurance C. Fugate, Manager, Technical Support T. P. Lett, Superintendent, Radiation Protection J. M. O'Hern, Manager, Training and Emergency Planning E. P. Perkins, Jr., Director, Nuclear Safety Assurance J.",145.0,61.0,455.0,wat_2000010.txt,0.0,U,U,U
234,"A. Ridgel, Manager, Plant Maintenance L. N. Rushing, Manager, System Engineering B. Thigpen, Director, Planning and Scheduling NRC G. M. Good, Chief, Plant Support Branch, RIV ITEMS OPENED, CLOSED, AND DISCUSSED Opened 50-382/00010-01 NCV Failure to meet the requirements of Technical Specification 3.3.3.1 (Section 1R15).",145.0,455.0,777.0,wat_2000010.txt,0.0,U,U,U
235,Inadequate protection of Safeguards Information (Section 4OA3).,145.0,777.0,840.0,wat_2000010.txt,0.0,U,U,U
236,50-382/00010-02 Closed 50-382/0010-01,147.0,0.0,37.0,wat_2000010.txt,0.0,U,U,U
237,NCV,149.0,0.0,3.0,wat_2000010.txt,0.0,U,U,U
238,NCV,151.0,0.0,3.0,wat_2000010.txt,0.0,U,U,U
239,Failure to meet the requirements of Technical Specification 3.3.3.1 (Section 1R15).,153.0,0.0,83.0,wat_2000010.txt,0.0,U,U,U
240,Inadequate protection of Safeguards Information (Section 4OA3).,153.0,83.0,146.0,wat_2000010.txt,0.0,U,U,U
241,Safeguards System Vulnerability (Section 4OA3).,153.0,146.0,193.0,wat_2000010.txt,0.0,U,U,U
242,Loss of Control of Safeguards Information (Section 4OA3).,153.0,193.0,250.0,wat_2000010.txt,0.0,U,U,U
243,Safeguards Computer Vulnerability (Section 4OA3).,153.0,250.0,299.0,wat_2000010.txt,0.0,U,U,U
244,50-382/0010-02 50-382/00-S01-00 50-382/00-S02-00 50-382/00-S03-00,155.0,0.0,65.0,wat_2000010.txt,0.0,U,U,U
245,NCV LER LER LER,157.0,0.0,15.0,wat_2000010.txt,0.0,U,U,U
246,LIST OF ACRONYMS USED CFR LER NCV NRC Code of Federal Regulations licensee event report noncited violation Nuclear Regulatory Commission,159.0,0.0,136.0,wat_2000010.txt,1.0,U,U,U
247,"-2NRR PDR Office of Nuclear Reactor Regulation Public Document Room DOCUMENTS REVIEWED UNT-007-059, Rev.",161.0,0.0,105.0,wat_2000010.txt,0.0,U,U,U
248,"1 PLG-009-005, Rev.",161.0,105.0,124.0,wat_2000010.txt,0.0,U,U,U
249,"3 (1995) PLG-009-007, Rev.",161.0,124.0,150.0,wat_2000010.txt,0.0,U,U,U
250,"7 UNT-005-003, Rev.",161.0,150.0,169.0,wat_2000010.txt,0.0,U,U,U
251,"16 UNT-005-012, Rev.",161.0,169.0,189.0,wat_2000010.txt,0.0,U,U,U
252,"6 UNT-005-013, Rev.",161.0,189.0,208.0,wat_2000010.txt,0.0,U,U,U
253,"8 UNT-005-020, Rev.",161.0,208.0,227.0,wat_2000010.txt,0.0,U,U,U
254,"3 UNT-005-040, Rev.",161.0,227.0,246.0,wat_2000010.txt,0.0,U,U,U
255,"1 Foreign Material Exclusion Outage Planning and Controls Routine Scheduling of Station Activities Clearance Requests, Approval, and Release Repetitive Task Program Fire Protection Program Post Maintenance Testing Control of Work",161.0,246.0,475.0,wat_2000010.txt,1.0,U,U,U
256,"Waterford-3 Physical Security Plan, Revision 19, Changes 2 and 3 Waterford-3 Training and Qualification Plan, Revision 6, Changes 2, 3, and 4 Waterford-3 Safeguards Contingency Plan, Revision 2, Changes 3 and 4 Safeguards Event Logs from August 21, 1999, to August 21, 2000 Entergy Departmental Procedure CS-DP-102, ""Personnel Access Control,"" Revision 17 Entergy Departmental Procedure CS-DP-104, ""Unescorted Access Authorization,"" Revision 0 Security Procedure OM-106, ""Unescorted Access Authorization Program,"" Revision 3 Self Screening Contractor Audits, NEI 2000-002, NEI VA99-013, NEI VN-5240A-99A, NEI IO81-A-001, NEI 99-044VA, NEI W120-14 Entergy Fitness-For-Duty Audit, SA-99-036.1 Safeguards Information Lesson Plan, W5.503 Fitness-For-Duty Six Month Report, dated February 4, 2000 Condition Reports, CR-WF3-2000-0446, CR-WF3-2000-0250, CR-WF3-2000-0258, CR-WF3-2000-0263, CR-WF3-2000-0279, CR-WF3-2000-0595",163.0,0.0,917.0,wat_2000010.txt,1.0,U,U,U
257,"ATTACHMENT 2 NRC'S REVISED REACTOR OVERSIGHT PROCESS The federal Nuclear Regulatory Commission (NRC) revamped its inspection, assessment, and enforcement programs for commercial nuclear power plants.",165.0,0.0,200.0,wat_2000010.txt,1.0,U,U,U
258,The new process takes into account improvements in the performance of the nuclear industry over the past 25 years and improved approaches of inspecting safety performance at NRC licensed plants.,165.0,200.0,394.0,wat_2000010.txt,0.0,U,U,U
259,"The new process monitors licensee performance in three broad areas (called strategic performance areas): reactor safety (avoiding accidents and reducing the consequences of accidents if they occur), radiation safety (protecting plant employees and the public during routine operations), and safeguards (protecting the plant against sabotage or other security threats).",165.0,394.0,762.0,wat_2000010.txt,0.0,U,U,U
260,The process focuses on licensee performance within each of seven cornerstones of safety in the three areas: Reactor Safety Â·Initiating Events Â·Mitigating Systems Â·Barrier Integrity Â·Emergency Preparedness Radiation Safety Â·Occupational Â·Public Safeguards Â·Physical Protection,165.0,762.0,1037.0,wat_2000010.txt,0.0,U,U,U
261,"To monitor these seven cornerstones of safety, the NRC used two processes that generate information about the safety significance of plant operations: inspections and performance indicators.",167.0,0.0,190.0,wat_2000010.txt,0.0,U,U,U
262,"Inspection findings will be evaluated according to their potential significance for safety, using the significance determination process, and assigned colors of GREEN, WHITE, YELLOW or RED.",167.0,190.0,379.0,wat_2000010.txt,0.0,U,U,U
263,"GREEN findings are indicative of issues that, while they may not be desirable, represent very low safety significance.",167.0,379.0,497.0,wat_2000010.txt,0.0,U,U,U
264,WHITE findings indicate issues that are of low to moderate safety significance.,167.0,497.0,576.0,wat_2000010.txt,0.0,U,U,U
265,YELLOW findings are issues that are of substantial safety significance.,167.0,576.0,647.0,wat_2000010.txt,0.0,U,U,U
266,RED findings represent issues that are of high safety significance with a significant reduction in safety margin.,167.0,647.0,760.0,wat_2000010.txt,0.0,U,U,U
267,Performance indicator data will be compared to established criteria for measuring licensee performance in terms of potential safety.,167.0,760.0,892.0,wat_2000010.txt,0.0,U,U,U
268,"Based on prescribed thresholds, the indicators will be classified by color representing varying levels of performance and incremental degradation in safety: GREEN, WHITE, YELLOW, or RED.",167.0,892.0,1078.0,wat_2000010.txt,0.0,U,U,U
269,GREEN indicators represent performance at a level requiring no additional NRC oversight beyond the baseline inspections.,167.0,1078.0,1198.0,wat_2000010.txt,0.0,U,U,U
270,WHITE corresponds to performance that may result in increased NRC oversight.,167.0,1198.0,1274.0,wat_2000010.txt,1.0,U,U,U
271,YELLOW represents performance that minimally reduces safety margin and requires even more NRC oversight.,167.0,1274.0,1378.0,wat_2000010.txt,0.0,U,U,U
272,RED indicates performance that represents a significant reduction in safety margin but still provides adequate protection to public health and safety.,167.0,1378.0,1528.0,wat_2000010.txt,1.0,U,U,U
273,The assessment process integrates performance indicators and inspection so the agency can reach objective conclusions regarding overall plant performance.,167.0,1528.0,1682.0,wat_2000010.txt,0.0,U,U,U
274,"The agency will use an Action Matrix to determine in a systematic, predictable manner which regulatory actions should be taken based on a licensee's performance.",167.0,1682.0,1843.0,wat_2000010.txt,0.0,U,U,U
275,The NRC's actions in response to the significance (as represented by the color) of issues will be the same for performance indicators as for inspection findings.,167.0,1843.0,2004.0,wat_2000010.txt,0.0,U,U,U
276,"As a licensee's safety performance degrades, the NRC will take more and increasingly significant action, which can include shutting down a plant, as described in the Action Matrix.",167.0,2004.0,2184.0,wat_2000010.txt,0.0,U,U,U
277,More information can be found at: http:\\www.nrc.gov\NRR\OVERSIGHT\index.html.,167.0,2184.0,2262.0,wat_2000010.txt,1.0,U,U,U
278,,,,,,,,,
279,,,,,,,,,
280,,,,,,,,,
281,,,,,,,,,
282,,,,,,,,,
283,,,,,,,,,
284,,,,,,,,,
285,,,,,,,,,
286,,,,,,,,,
287,,,,,,,,,
288,,,,,,,,,
289,,,,,,,,,
290,,,,,,,,,
291,,,,,,,,,
292,,,,,,,,,
293,,,,,,,,,
294,,,,,,,,,
295,,,,,,,,,
296,,,,,,,,,
297,,,,,,,,,
298,,,,,,,,,
299,,,,,,,,,
300,,,,,,,,,
301,,,,,,,,,
302,,,,,,,,,
303,,,,,,,,,
304,,,,,,,,,
305,,,,,,,,,
306,,,,,,,,,
307,,,,,,,,,
308,,,,,,,,,
309,,,,,,,,,
310,,,,,,,,,
311,,,,,,,,,
312,,,,,,,,,
313,,,,,,,,,
314,,,,,,,,,
315,,,,,,,,,
316,,,,,,,,,
317,,,,,,,,,
318,,,,,,,,,
319,,,,,,,,,
320,,,,,,,,,
321,,,,,,,,,
322,,,,,,,,,
323,,,,,,,,,
324,,,,,,,,,
325,,,,,,,,,
326,,,,,,,,,
327,,,,,,,,,
328,,,,,,,,,
329,,,,,,,,,
330,,,,,,,,,
331,,,,,,,,,
332,,,,,,,,,
333,,,,,,,,,
334,,,,,,,,,
335,,,,,,,,,
336,,,,,,,,,
337,,,,,,,,,
338,,,,,,,,,
339,,,,,,,,,
340,,,,,,,,,
341,,,,,,,,,
342,,,,,,,,,
343,,,,,,,,,
344,,,,,,,,,
345,,,,,,,,,
346,,,,,,,,,
347,,,,,,,,,
348,,,,,,,,,
349,,,,,,,,,
350,,,,,,,,,
351,,,,,,,,,
352,,,,,,,,,
353,,,,,,,,,
354,,,,,,,,,
355,,,,,,,,,
356,,,,,,,,,
357,,,,,,,,,
358,,,,,,,,,
359,,,,,,,,,
360,,,,,,,,,
361,,,,,,,,,
362,,,,,,,,,
363,,,,,,,,,
364,,,,,,,,,
365,,,,,,,,,
366,,,,,,,,,
367,,,,,,,,,
368,,,,,,,,,
369,,,,,,,,,
370,,,,,,,,,
371,,,,,,,,,
372,,,,,,,,,
373,,,,,,,,,
374,,,,,,,,,
375,,,,,,,,,
376,,,,,,,,,
377,,,,,,,,,
378,,,,,,,,,
379,,,,,,,,,
380,,,,,,,,,
381,,,,,,,,,
382,,,,,,,,,
383,,,,,,,,,
384,,,,,,,,,
385,,,,,,,,,
386,,,,,,,,,
387,,,,,,,,,
388,,,,,,,,,
389,,,,,,,,,
390,,,,,,,,,
391,,,,,,,,,
392,,,,,,,,,
393,,,,,,,,,
394,,,,,,,,,
395,,,,,,,,,
396,,,,,,,,,
397,,,,,,,,,
398,,,,,,,,,
399,,,,,,,,,
400,,,,,,,,,
401,,,,,,,,,
402,,,,,,,,,
403,,,,,,,,,
404,,,,,,,,,
405,,,,,,,,,
406,,,,,,,,,
407,,,,,,,,,
408,,,,,,,,,
409,,,,,,,,,
410,,,,,,,,,
411,,,,,,,,,
412,,,,,,,,,
413,,,,,,,,,
414,,,,,,,,,
415,,,,,,,,,
416,,,,,,,,,
417,,,,,,,,,
418,,,,,,,,,
419,,,,,,,,,
420,,,,,,,,,
421,,,,,,,,,
422,,,,,,,,,
423,,,,,,,,,
424,,,,,,,,,
425,,,,,,,,,
426,,,,,,,,,
427,,,,,,,,,
428,,,,,,,,,
429,,,,,,,,,
430,,,,,,,,,
431,,,,,,,,,
432,,,,,,,,,
433,,,,,,,,,
434,,,,,,,,,
435,,,,,,,,,
436,,,,,,,,,
437,,,,,,,,,
438,,,,,,,,,
439,,,,,,,,,
440,,,,,,,,,
441,,,,,,,,,
442,,,,,,,,,
443,,,,,,,,,
444,,,,,,,,,
445,,,,,,,,,
446,,,,,,,,,
447,,,,,,,,,
448,,,,,,,,,
449,,,,,,,,,
450,,,,,,,,,
451,,,,,,,,,
452,,,,,,,,,
453,,,,,,,,,
454,,,,,,,,,
455,,,,,,,,,
456,,,,,,,,,
457,,,,,,,,,
458,,,,,,,,,
459,,,,,,,,,
460,,,,,,,,,
461,,,,,,,,,
462,,,,,,,,,
463,,,,,,,,,
464,,,,,,,,,
465,,,,,,,,,
466,,,,,,,,,
467,,,,,,,,,
468,,,,,,,,,
469,,,,,,,,,
470,,,,,,,,,
471,,,,,,,,,
472,,,,,,,,,
473,,,,,,,,,
474,,,,,,,,,
475,,,,,,,,,
476,,,,,,,,,
477,,,,,,,,,
478,,,,,,,,,
479,,,,,,,,,
480,,,,,,,,,
481,,,,,,,,,
482,,,,,,,,,
483,,,,,,,,,
484,,,,,,,,,
485,,,,,,,,,
486,,,,,,,,,
487,,,,,,,,,
488,,,,,,,,,
489,,,,,,,,,
490,,,,,,,,,
491,,,,,,,,,
492,,,,,,,,,
493,,,,,,,,,
494,,,,,,,,,
495,,,,,,,,,
496,,,,,,,,,
497,,,,,,,,,
498,,,,,,,,,
499,,,,,,,,,
500,,,,,,,,,
501,,,,,,,,,
502,,,,,,,,,
503,,,,,,,,,
504,,,,,,,,,
505,,,,,,,,,
506,,,,,,,,,
507,,,,,,,,,
508,,,,,,,,,
509,,,,,,,,,
510,,,,,,,,,
511,,,,,,,,,
512,,,,,,,,,
513,,,,,,,,,
514,,,,,,,,,
515,,,,,,,,,
516,,,,,,,,,
517,,,,,,,,,
518,,,,,,,,,
519,,,,,,,,,
520,,,,,,,,,
521,,,,,,,,,
522,,,,,,,,,
523,,,,,,,,,
524,,,,,,,,,
525,,,,,,,,,
526,,,,,,,,,
527,,,,,,,,,
528,,,,,,,,,
529,,,,,,,,,
530,,,,,,,,,
531,,,,,,,,,
532,,,,,,,,,
533,,,,,,,,,
534,,,,,,,,,
535,,,,,,,,,
536,,,,,,,,,
537,,,,,,,,,
538,,,,,,,,,
539,,,,,,,,,
540,,,,,,,,,
541,,,,,,,,,
542,,,,,,,,,
543,,,,,,,,,
544,,,,,,,,,
545,,,,,,,,,
546,,,,,,,,,
547,,,,,,,,,
548,,,,,,,,,
549,,,,,,,,,
550,,,,,,,,,
551,,,,,,,,,
552,,,,,,,,,
553,,,,,,,,,
554,,,,,,,,,
555,,,,,,,,,
556,,,,,,,,,
557,,,,,,,,,
558,,,,,,,,,
559,,,,,,,,,
560,,,,,,,,,
561,,,,,,,,,
562,,,,,,,,,
563,,,,,,,,,
564,,,,,,,,,
565,,,,,,,,,
566,,,,,,,,,
567,,,,,,,,,
568,,,,,,,,,
569,,,,,,,,,
570,,,,,,,,,
571,,,,,,,,,
572,,,,,,,,,
573,,,,,,,,,
574,,,,,,,,,
575,,,,,,,,,
576,,,,,,,,,
577,,,,,,,,,
578,,,,,,,,,
579,,,,,,,,,
580,,,,,,,,,
581,,,,,,,,,
582,,,,,,,,,
583,,,,,,,,,
584,,,,,,,,,
585,,,,,,,,,
586,,,,,,,,,
587,,,,,,,,,
588,,,,,,,,,
589,,,,,,,,,
590,,,,,,,,,
591,,,,,,,,,
592,,,,,,,,,
593,,,,,,,,,
594,,,,,,,,,
595,,,,,,,,,
596,,,,,,,,,
597,,,,,,,,,
598,,,,,,,,,
599,,,,,,,,,
600,,,,,,,,,
601,,,,,,,,,
602,,,,,,,,,
603,,,,,,,,,
604,,,,,,,,,
605,,,,,,,,,
606,,,,,,,,,
607,,,,,,,,,
608,,,,,,,,,
609,,,,,,,,,
610,,,,,,,,,
611,,,,,,,,,
612,,,,,,,,,
613,,,,,,,,,
614,,,,,,,,,
615,,,,,,,,,
616,,,,,,,,,
617,,,,,,,,,
618,,,,,,,,,
619,,,,,,,,,
620,,,,,,,,,
621,,,,,,,,,
622,,,,,,,,,
623,,,,,,,,,
624,,,,,,,,,
625,,,,,,,,,
626,,,,,,,,,
627,,,,,,,,,
628,,,,,,,,,
629,,,,,,,,,
630,,,,,,,,,
631,,,,,,,,,
632,,,,,,,,,
633,,,,,,,,,
634,,,,,,,,,
635,,,,,,,,,
636,,,,,,,,,
637,,,,,,,,,
638,,,,,,,,,
639,,,,,,,,,
640,,,,,,,,,
641,,,,,,,,,
642,,,,,,,,,
643,,,,,,,,,
644,,,,,,,,,
645,,,,,,,,,
646,,,,,,,,,
647,,,,,,,,,
648,,,,,,,,,
649,,,,,,,,,
650,,,,,,,,,
651,,,,,,,,,
652,,,,,,,,,
653,,,,,,,,,
654,,,,,,,,,
655,,,,,,,,,
656,,,,,,,,,
657,,,,,,,,,
658,,,,,,,,,
659,,,,,,,,,
660,,,,,,,,,
661,,,,,,,,,
662,,,,,,,,,
663,,,,,,,,,
664,,,,,,,,,
665,,,,,,,,,
666,,,,,,,,,
667,,,,,,,,,
668,,,,,,,,,
669,,,,,,,,,
670,,,,,,,,,
671,,,,,,,,,
672,,,,,,,,,
673,,,,,,,,,
674,,,,,,,,,
675,,,,,,,,,
676,,,,,,,,,
677,,,,,,,,,
678,,,,,,,,,
679,,,,,,,,,
680,,,,,,,,,
681,,,,,,,,,
682,,,,,,,,,
683,,,,,,,,,
684,,,,,,,,,
685,,,,,,,,,
686,,,,,,,,,
687,,,,,,,,,
688,,,,,,,,,
689,,,,,,,,,
690,,,,,,,,,
691,,,,,,,,,
692,,,,,,,,,
693,,,,,,,,,
694,,,,,,,,,
695,,,,,,,,,
696,,,,,,,,,
697,,,,,,,,,
698,,,,,,,,,
699,,,,,,,,,
700,,,,,,,,,
701,,,,,,,,,
702,,,,,,,,,
703,,,,,,,,,
704,,,,,,,,,
705,,,,,,,,,
706,,,,,,,,,
707,,,,,,,,,
708,,,,,,,,,
709,,,,,,,,,
710,,,,,,,,,
711,,,,,,,,,
712,,,,,,,,,
713,,,,,,,,,
714,,,,,,,,,
715,,,,,,,,,
716,,,,,,,,,
717,,,,,,,,,
718,,,,,,,,,
719,,,,,,,,,
720,,,,,,,,,
721,,,,,,,,,
722,,,,,,,,,
723,,,,,,,,,
724,,,,,,,,,
725,,,,,,,,,
726,,,,,,,,,
727,,,,,,,,,
728,,,,,,,,,
729,,,,,,,,,
730,,,,,,,,,
731,,,,,,,,,
732,,,,,,,,,
733,,,,,,,,,
734,,,,,,,,,
735,,,,,,,,,
736,,,,,,,,,
737,,,,,,,,,
738,,,,,,,,,
739,,,,,,,,,
740,,,,,,,,,
741,,,,,,,,,
742,,,,,,,,,
743,,,,,,,,,
744,,,,,,,,,
745,,,,,,,,,
746,,,,,,,,,
747,,,,,,,,,
748,,,,,,,,,
749,,,,,,,,,
750,,,,,,,,,
751,,,,,,,,,
752,,,,,,,,,
753,,,,,,,,,
754,,,,,,,,,
755,,,,,,,,,
756,,,,,,,,,
757,,,,,,,,,
758,,,,,,,,,
759,,,,,,,,,
760,,,,,,,,,
761,,,,,,,,,
762,,,,,,,,,
763,,,,,,,,,
764,,,,,,,,,
765,,,,,,,,,
766,,,,,,,,,
767,,,,,,,,,
768,,,,,,,,,
769,,,,,,,,,
770,,,,,,,,,
771,,,,,,,,,
772,,,,,,,,,
773,,,,,,,,,
774,,,,,,,,,
775,,,,,,,,,
776,,,,,,,,,
777,,,,,,,,,
778,,,,,,,,,
779,,,,,,,,,
780,,,,,,,,,
781,,,,,,,,,
782,,,,,,,,,
783,,,,,,,,,
784,,,,,,,,,
785,,,,,,,,,
786,,,,,,,,,
787,,,,,,,,,
788,,,,,,,,,
789,,,,,,,,,
790,,,,,,,,,
791,,,,,,,,,
792,,,,,,,,,
793,,,,,,,,,
794,,,,,,,,,
795,,,,,,,,,
796,,,,,,,,,
797,,,,,,,,,
798,,,,,,,,,
799,,,,,,,,,
800,,,,,,,,,
801,,,,,,,,,
802,,,,,,,,,
803,,,,,,,,,
804,,,,,,,,,
805,,,,,,,,,
806,,,,,,,,,
807,,,,,,,,,
808,,,,,,,,,
809,,,,,,,,,
810,,,,,,,,,
811,,,,,,,,,
812,,,,,,,,,
813,,,,,,,,,
814,,,,,,,,,
815,,,,,,,,,
816,,,,,,,,,
817,,,,,,,,,
818,,,,,,,,,
819,,,,,,,,,
820,,,,,,,,,
821,,,,,,,,,
822,,,,,,,,,
823,,,,,,,,,
824,,,,,,,,,
825,,,,,,,,,
826,,,,,,,,,
827,,,,,,,,,
828,,,,,,,,,
829,,,,,,,,,
830,,,,,,,,,
831,,,,,,,,,
832,,,,,,,,,
833,,,,,,,,,
834,,,,,,,,,
835,,,,,,,,,
836,,,,,,,,,
837,,,,,,,,,
