label_SALLY,text,line,start_pos,end_pos,file
U,åá,178,0,1,cp_2004002.txt
U,åá,180,0,1,cp_2004002.txt
U,b.,182,0,2,cp_2004002.txt
U,Findings No findings of significance were identified.,184,0,53,cp_2004002.txt
U,1R23 Temporary Plant Modifications (71111.23) a.,186,0,48,cp_2004002.txt
U,Inspection Scope The inspectors reviewed the following temporary modification and associated documentation.,186,48,155,cp_2004002.txt
U,The temporary modification was verified to be installed and administratively controlled in accordance with plant documentation and procedures.,186,155,297,cp_2004002.txt
U,åá Installation of a new version (trial) pre-amplifier card in the N16 Radiation Detector 1-RE-2327A circuit for Main Steam Line 1-03 steam generator leak rate monitor detection system.,186,297,481,cp_2004002.txt
U,"The card was installed in accordance with Maintenance Department Administrative Procedure MDA-111, ""Maintenance Department Troubleshooting Activities,"" Revision 3.",186,481,644,cp_2004002.txt
U,"The review as completed on March 24, 2004.",186,644,686,cp_2004002.txt
U,b.,188,0,2,cp_2004002.txt
U,Findings No findings of significance were identified.,190,0,53,cp_2004002.txt
U,Cornerstone: Emergency Preparedness,190,53,88,cp_2004002.txt
U,Enclosure,192,0,9,cp_2004002.txt
U,-121EP6 Drill Evaluation (71114.06) a.,194,0,39,cp_2004002.txt
U,"Inspection Scope The inspectors observed the emergency exercise conducted on February 12, 2004, with the Blue Team.",194,39,154,cp_2004002.txt
U,"Observations were conducted in the simulator control room and the emergency operations facility and included opportunities for emergency classification, offsite notification, and protective action recommendations during the scenario.",194,154,387,cp_2004002.txt
U,"This evaluation included reviewing the scenario drill objectives, observing licensee performance in emergency facilities, observing the licensee's critique, reviewing the Smart Forms generated for the exercise, and discussing the observations and the licensee's findings with the emergency preparedness manager.",194,387,698,cp_2004002.txt
U,b.,194,698,700,cp_2004002.txt
U,Findings No findings of significance were identified.,194,700,753,cp_2004002.txt
U,4,194,753,755,cp_2004002.txt
U,OTHER ACTIVITIES,194,755,771,cp_2004002.txt
U,4OA1 Performance Indicator Verification (71151) Initiating Events a.,196,0,68,cp_2004002.txt
U,"Inspection Scope The inspectors reviewed a sample of performance indicator data submitted by the licensee regarding the initiating events cornerstone to verify that the licensee's data was reported in accordance with the requirements of Nuclear Energy Institute NEI 99-02, ""Regulatory Assessment Performance Indicator Guideline,"" Revision 2.",196,68,409,cp_2004002.txt
U,"The sample included data taken from control room operator logs, the SMF database, the December 2003 Plant Performance Report, and licensee event reports for January through December 2003, for both Units 1 and 2 for the following performance indicators: åá åá åá Unplanned scrams per 7,000 critical hours Unplanned scrams with loss of normal heat removal Unplanned power changes per 7,000 critical hours",196,409,808,cp_2004002.txt
U,"During plant tours, inspectors periodically determined if access to high radiation areas was properly controlled and if potentially unmonitored release pathways were present.",198,0,174,cp_2004002.txt
U,b.,198,174,176,cp_2004002.txt
U,Findings No findings of significance were identified.,198,176,229,cp_2004002.txt
U,Enclosure,200,0,9,cp_2004002.txt
U,-134OA2 Problem Identification and Resolution (71152) a.,202,0,57,cp_2004002.txt
P,Inspection Scope The inspectors performed a detailed review of the licensee's identification and resolution of a condition documented in SMF-2003-002902-00 where the system operating procedure did not give adequate guidance to allow the cross-connection of the X-01 and X-02 station service water traveling screen wash systems in the manual mode.,202,57,403,cp_2004002.txt
U,"The inspectors interviewed operations personnel, the system engineer, the operations support manager, and a member of his staff.",202,403,531,cp_2004002.txt
U,"The inspectors also reviewed several SMFs (condition reports), various procedures associated with the issue, system and logic drawings, vendor design drawings, vendor pump curves, work orders, and clearances.",202,531,739,cp_2004002.txt
U,b.,202,739,741,cp_2004002.txt
O,"Findings and Observations No findings of significance were identified; however, the inspectors identified that the licensee failed to properly identify the root cause and took inadequate corrective action, which resulted in the development of an inadequate procedure.",202,741,1008,cp_2004002.txt
O,The licensee failed to perform the proper engineering design reviews and misinterpreted the design basis document for the station service water screen wash system.,202,1008,1171,cp_2004002.txt
U,"During the week of September 28 through October 4, 2003, the Station Service Water Screen Wash Pump X-02 was being rebuilt.",202,1171,1294,cp_2004002.txt
U,"During this time, operators used SOP501A, ""Station Service Water System,"" Revision 13, to cross-connect Pump X-01 to wash Traveling Screens X-02.",202,1294,1439,cp_2004002.txt
U,"After 2 days of successful operation, Screen Wash Pump X-01 tripped several times when the operators tried to cross-connect Pump X-01 to Traveling Screens X-02.",202,1439,1599,cp_2004002.txt
U,"Operations recognized that the procedure valved out the discharge pressure switch, which provided a pump run permissive, and assumed that the only reason that the procedure had worked the past couple of days was because the discharge pressure switch was not functioning properly.",202,1599,1878,cp_2004002.txt
U,SMF-2003-002902-00 was generated to document this issue.,202,1878,1934,cp_2004002.txt
U,"Resolution came quickly in the form of a procedure change to SOP-501A, implemented on October 8, 2003.",202,1934,2036,cp_2004002.txt
U,This procedure change allowed for one screen wash pump to spray both sets of traveling screens simultaneously.,202,2036,2146,cp_2004002.txt
U,The inspectors questioned whether one screen wash pump could adequately clean both sets of traveling screens.,202,2146,2255,cp_2004002.txt
U,"The system engineer discovered that one screen wash pump would not be able to supply the 80 psig specified by the traveling screen vendor, and adequate screen wash would not be achieved.",202,2255,2441,cp_2004002.txt
D,The inspectors also inquired as to the cause of the discharge pressure switch failure.,202,2441,2527,cp_2004002.txt
U,The system engineer stated that the pressure switch was found to be functioning properly.,202,2527,2616,cp_2004002.txt
U,"The system engineer discovered that the pressure switch was intended to be bypassed in the manual mode, and the root cause of the Screen Wash Pump X-01 trip was a ""sneak circuit"" that placed the discharge pressure switch back into the control logic every 4 hours for a 25-minute period.",202,2616,2902,cp_2004002.txt
U,"The ""sneak circuit"" is only present in the Enclosure",202,2902,2954,cp_2004002.txt
U,-14manual mode when the automatic screen wash system is actuated via the timer.,204,0,80,cp_2004002.txt
U,"SMF2004-000938-00 was initiated to modify SOP-501A for a one-pump, one-traveling screen operation, and to initiate a request to modify the control circuit to prevent the ""sneak circuit"" from occurring in the manual mode of operation.",204,80,313,cp_2004002.txt
U,"The inspectors stated to the licensee a concern that, because the screen wash system was not safety-related, it did not receive the attention and effort commensurate with its importance to safety.",204,313,509,cp_2004002.txt
U,Further review by the licensee revealed an interlock that prevented traveling screen rotation if 80 psig discharge pressure is not achieved and that this interlock was disabled in the manual mode.,204,509,705,cp_2004002.txt
U,The potential would then exist for the traveling screens to dump their contents directly into the station service water intake bay because of inadequate pressure to clean them.,204,705,881,cp_2004002.txt
U,This could challenge the operation of the safety-related station service water pumps for both units.,204,881,981,cp_2004002.txt
U,The licensee subsequently issued SMF-2004-001058-00 to summarize and address all aspects associated with the screen wash system and its current situation.,204,981,1135,cp_2004002.txt
U,The licensee is currently pursuing appropriate action to resolve this issue.,204,1135,1211,cp_2004002.txt
O,"The inspectors determined that the licensee failed to correctly identify the ""sneak circuit"" as the cause of the Screen Wash Pump X-01 trips, and took inadequate corrective actions, which generated an inadequate procedure.",204,1211,1433,cp_2004002.txt
O,The inspectors also determined that the licensee failed to conduct adequate engineering reviews and misinterpreted the design basis document for the station service water screen wash system.,204,1433,1623,cp_2004002.txt
U,"Because there were no safety consequences and the station service water screen wash system was not safety-related and therefore not within the scope of 10 CFR Part 50, Appendix B, no violations of regulatory requirements or findings were identified.",204,1623,1872,cp_2004002.txt
U,4OA5 Other Activities 1.,204,1872,1896,cp_2004002.txt
U,"Reactor Pressure Vessel Head and Vessel Head Penetration Nozzles (NRC Bulletin 2002-02) (Temporary Instruction 2515/150, Revision 1) This Temporary Instruction (TI) provided guidelines to verify compliance with licensee commitments to NRC Bulletin 2002-02, ""Reactor Pressure Vessel Head and Vessel Penetration Nozzle Inspection Programs.""",204,1896,2234,cp_2004002.txt
U,"According to the licensee's response to NRC Bulletin 2002-02 and the fact that the TI has placed Comanche Peak in the low susceptibility category for primary stress corrosion cracking, a bare metal examination was completed on the Comanche Peak Unit 2 Reactor Pressure Vessel (RPV) upper head and nozzle penetrations during the 2RF07 refueling outage, Fall 2003. a.",204,2234,2599,cp_2004002.txt
U,Inspection Scope The inspectors performed this performance-based evaluation and assessment to ensure that the NRC had an independent review of the condition of the RPV upper head and the nozzle penetrations.,204,2599,2806,cp_2004002.txt
U,The inspectors assessed the effectiveness of the licensee examinations of the RPV upper head.,204,2806,2899,cp_2004002.txt
U,"Specifically, the inspectors: åá Met with licensee representatives to review inspection plans Enclosure",204,2899,3001,cp_2004002.txt
U,"-15åá åá Attended prejob briefs Directly inspected and assessed the condition of the RPV upper head and the vessel head penetration nozzles via a video camera delivered by the Strategic Teaming and Resource Sharing Alliance (STARS) magnetic crawler (robot) Reviewed a large representative sample of the visual inspection via video tapes of the recorded robotic inspections Assessed the physical difficulties in performing the inspection, which included any debris, dirt, boron, and other viewing impediments Interviewed the examiner and equipment operators Assessed the licensee's ability to distinguish small boron deposits on the RPV upper head Evaluated the quality and resolution of the examination equipment Verified that the licensee documented deficiencies in their corrective action program Assessed the overall effectiveness of the process used to perform the bare metal visual inspection",206,0,896,cp_2004002.txt
U,åá,208,0,1,cp_2004002.txt
U,åá,210,0,1,cp_2004002.txt
U,åá åá,212,0,3,cp_2004002.txt
U,åá åá,214,0,3,cp_2004002.txt
U,åá,216,0,1,cp_2004002.txt
U,"The inspectors also reviewed the following documents during this inspection: åá NRC Bulletin 2002-01, ""Reactor Pressure Vessel Head Degradation and Reactor Coolant Pressure Boundary Integrity,"" dated March 18, 2002 Comanche Peak Steam Electric Station Response to Bulletin 2002-01, ""Reactor Pressure Vessel Head Degradation and Reactor Coolant Pressure Boundary Integrity,"" TXX-02067, dated April 2, 2002 NRC Bulletin 2002-02, ""Reactor Pressure Vessel Head and Vessel Head Penetration Nozzle Inspection Programs,"" dated August 9, 2002 Comanche Peak Steam Electric Station 30-Day Response to Bulletin 2002-02, ""Reactor Pressure Vessel Head and Vessel Head Penetration Nozzle Inspection Programs,"" TXX-02162, dated September 11, 2002 Comanche Peak Steam Electric Station Units 1 and 2, ""Reactor Vessel Head Visual Examination Plan,"" Revision 1",218,0,840,cp_2004002.txt
U,åá,220,0,1,cp_2004002.txt
U,åá,222,0,1,cp_2004002.txt
U,åá,224,0,1,cp_2004002.txt
U,åá,226,0,1,cp_2004002.txt
U,Enclosure,228,0,9,cp_2004002.txt
U,-16b.,230,0,6,cp_2004002.txt
U,Findings No findings of significance were identified.,230,6,59,cp_2004002.txt
U,The inspectors concluded that the licensee did meet the applicable commitments in that they performed an inspection of the Unit 2 RPV upper head and 100 percent of the circumference of all vessel head nozzle penetrations and that the inspection was performed by a VT-2 Level III certified examiner.,230,59,357,cp_2004002.txt
U,"The clarity and resolution of the examination equipment, combined with the training, qualification, and procedures, ensured that the examiners could detect small boron deposits.",230,357,534,cp_2004002.txt
U,"The inspectors have provided the following details of the inspection as required by TI 2515/150, ""Reactor Pressure Vessel Head and Vessel Head Penetration Nozzles (NRC BULLETIN 2002-02),"" Revision 1, dated January 24, 2003.",230,534,757,cp_2004002.txt
U,.1 Examination The licensee's examiner was certified in accordance with CPSES procedures to meet the ASME Section XI for VT-2 Level II or III.,230,757,899,cp_2004002.txt
U,"The examination was conducted in accordance with the ""Reactor Vessel Head Visual Examination Plan,"" Revision 1, approved on October 11, 2003.",230,899,1040,cp_2004002.txt
U,The bare metal visual inspection was conducted by a tethered magnetic crawler robot.,230,1040,1124,cp_2004002.txt
U,"This magnetic crawler was a modified version of the magnetic crawler used during the first Unit 2 reactor vessel head inspections during Refueling Outage 2RF06, spring 2002.",230,1124,1297,cp_2004002.txt
U,These modifications included reducing the overall height of the crawler and the addition of an air nozzle.,230,1297,1403,cp_2004002.txt
U,"The reduced height allowed for complete inspection with the magnetic crawler, including peripheral penetration tubes, and relegated the articulated video probe to a contingency role.",230,1403,1585,cp_2004002.txt
U,"The air nozzle was connected to a compressed gas bottle, which allowed for light cleaning of the inspection area and determination of characteristics of any debris encountered.",230,1585,1761,cp_2004002.txt
U,"Due to the fact that the equipment operators had performed this inspection twice before, they were familiar with the equipment operation and control.",230,1761,1910,cp_2004002.txt
U,The magnetic crawler robot was named the STARS crawler.,230,1910,1965,cp_2004002.txt
U,"STARS stands for the Strategic Teaming and Resource Sharing Alliance, and is comprised of six nuclear power plants in Region IV who purchased this crawler for these types of inspections.",230,1965,2151,cp_2004002.txt
U,The crawler is to be shared among the STARS plants.,230,2151,2202,cp_2004002.txt
U,"The STARS crawler is capable of operating on the reactor vessel head itself and can provide a very close-up view of the RPV head and vessel head penetration (VHP) nozzles with either of its two cameras, mounted in the front and rear of the crawler.",230,2202,2450,cp_2004002.txt
U,"The resolution of the cameras aboard the STARS crawler was verified at a distance of about 3 inches (conditions similar to actual inspection conditions) with a neutral gray test card, a Jaeger Character Resolution Card, and a color chart.",230,2450,2688,cp_2004002.txt
U,"The required resolution of a character height of 0.158 inches, per the inspection plan, was demonstrated.",230,2688,2793,cp_2004002.txt
U,The examination of the RPV head and VHP nozzles was performed in accordance with the approved examination plan.,230,2793,2904,cp_2004002.txt
U,There were four licensee personnel performing the exam.,230,2904,2959,cp_2004002.txt
U,One individual was driving the STARS crawler according to the RPV upper head diagram provided in the examination plan.,230,2959,3077,cp_2004002.txt
U,Another individual verified crawler position Enclosure,230,3077,3131,cp_2004002.txt
U,-17with an independent upper head diagram and narrated the video tape.,232,0,71,cp_2004002.txt
U,"The third individual was the qualified VT-2, Level III, examiner who performed the exam and assisted in verifying magnetic crawler position.",232,71,211,cp_2004002.txt
U,"The last individual was the quality control inspector, qualified as a VT-2, Level II, examiner.",232,211,306,cp_2004002.txt
U,The licensee used pictures taken during the previous inspection in Refueling Outage 2RF06 to make comparisons and help determine whether or not any changes had occurred since the last inspection.,232,306,501,cp_2004002.txt
U,"This was done on the spot, at the time of the inspection, via a notebook that contained pictures of each VHP nozzle and each of the four quadrant views for that VHP nozzle.",232,501,673,cp_2004002.txt
U,Any discrepancies were documented on the recorded video and new pictures were captured to replace unclear or changed conditions.,232,673,801,cp_2004002.txt
U,"The inspectors verified that the Reactor Vessel Head Visual Examination Plan provided: (1) description of the bare metal visual inspection technique, the administration of this inspection, and the expectation of 100 percent inspection coverage; (2) explicit descriptions of the types of boric acid indications that might be identified; (3) types of indications that shall be investigated further, including boric acid buildup, wastage of carbon steel, and evidence of primary water leakage; (4) criteria for cleaning the upper head and general area; and (5) acceptance criteria for the inspection.",232,801,1398,cp_2004002.txt
U,"The inspectors concluded that the inspection plan, combined with the training, had provided adequate guidance for the licensee examiner to identify, disposition, and resolve deficiencies.",232,1398,1585,cp_2004002.txt
U,"The inspectors determined that the robotic examination, witnessed and reviewed by a VT-2 Level III examiner, enabled easy identification of boundary leakage as described in NRC Bulletin 2002-02 and any RPV upper head corrosion, if present.",232,1585,1824,cp_2004002.txt
U,".2 Condition of reactor vessel upper head The examination determined that the reactor vessel head outer surface was uniformly coated with a very thin layer of loose, grey dust.",232,1824,2000,cp_2004002.txt
U,This was consistent with the previous inspection and no change in reactor vessel head outer surface was identified.,232,2000,2115,cp_2004002.txt
U,A sample of the material had previously been evaluated and was determined to be consistent with concrete dust.,232,2115,2225,cp_2004002.txt
U,It was concluded that the reactor vessel head surface was sound.,232,2225,2289,cp_2004002.txt
U,"As identified during the last examination, some penetration tube bases had some small amounts of debris in or near the annulus region.",232,2289,2423,cp_2004002.txt
U,"During this inspection, these areas were blown clean via the air nozzle on the magnetic crawler and photographs were extracted from the video.",232,2423,2565,cp_2004002.txt
U,These penetration tube areas did not exhibit characteristics indicative of leakage from within the annulus.,232,2565,2672,cp_2004002.txt
U,"As noted in previous examinations, there were some indications of past leakage on peripheral tubes and the reactor vessel head.",232,2672,2799,cp_2004002.txt
U,"This was evident from the thin, reddish brown, and loosely adherent deposit that extended down the tube wall from above.",232,2799,2919,cp_2004002.txt
U,The penetration tubes were compared to photographs from the previous examination with no noticeable change.,232,2919,3026,cp_2004002.txt
U,Enclosure,234,0,9,cp_2004002.txt
U,"-18.3 Capability to identify and characterize small boric acid deposits The inspectors determined that the visual inspection methods used by the licensee, as described in Section (.1), were capable of detecting, identifying, and characterizing small boric acid deposits, if present as described in NRC Bulletin 2002-02.",236,0,320,cp_2004002.txt
U,This was determined through direct inspection during the licensee visual examination of the RPV upper head and by independent review of the video and photographic medium provided by the licensee.,236,320,515,cp_2004002.txt
U,.4 Identified materiel deficiencies that required repair No materiel deficiencies that required repair were identified.,236,515,634,cp_2004002.txt
U,".5 Impediments to effective examinations The inspectors concluded that, in general, the licensee encountered no serious impediments and performed a 100 percent bare metal examination of the RPV upper head and the VHP nozzle penetrations.",236,634,871,cp_2004002.txt
U,"The licensee's preparation combined with the available lighting, and the excellent quality of the magnetic crawler robot, equipment, and camera resolution provided a thorough, complete, and well documented inspection.",236,871,1088,cp_2004002.txt
U,".6 Basis for temperatures used in susceptibility rankings CPSES uses the reactor coolant system cold leg temperature of 561EF (nominal) in the equation contained in Electric Power Research Institute EPRI Document MRP-48, ""PWR Materials Reliability Program Response to NRC Bulletin 2001-01,"" August 2001 (also contained in TI2515/150, Revision 1).",236,1088,1434,cp_2004002.txt
U,The nominal cold leg temperature was used as the reactor vessel head temperature because of the RPV design at CPSES.,236,1434,1550,cp_2004002.txt
U,The RPV is designed such that part of the flow from the cold legs is diverted to the reactor vessel head area.,236,1550,1660,cp_2004002.txt
U,"Therefore, the licensee estimates that the RPV head temperature should be approximately 561EF (nominal).",236,1660,1764,cp_2004002.txt
U,"4OA6 Meetings, Including Exit Exit Meeting Summary The inspectors presented the inspection results of the integrated resident Inspection to Mr. J. Kelley, Vice President, Nuclear Engineering and Support, and other members of licensee management on March 30, 2004.",236,1764,2027,cp_2004002.txt
U,The licensee acknowledged the findings presented.,236,2027,2076,cp_2004002.txt
U,The inspectors confirmed that proprietary information was not provided or examined during the inspection.,236,2076,2181,cp_2004002.txt
U,"The inspector presented the Periodic Maintenance Effectiveness Inspection results to Mr. J. Kelley, Vice President, Nuclear Engineering and Support, and other members of the licensee management at the conclusion of the inspection on March 5, 2004.",236,2181,2428,cp_2004002.txt
U,The,236,2428,2431,cp_2004002.txt
U,Enclosure,238,0,9,cp_2004002.txt
U,-19licensee acknowledged the findings presented.,240,0,49,cp_2004002.txt
U,The inspector asked the licensee whether any materials examined during the inspection should be considered proprietary.,240,49,168,cp_2004002.txt
U,No proprietary information was identified.,240,168,210,cp_2004002.txt
U,ATTACHMENT: SUPPLEMENTAL INFORMATION,240,210,246,cp_2004002.txt
U,Enclosure,242,0,9,cp_2004002.txt
U,ATTACHMENT SUPPLEMENTAL INFORMATION KEY POINTS OF CONTACT,244,0,58,cp_2004002.txt
U,"Licensee personnel W. Black, Maintenance Rule Coordinator M. Blevins, Senior Vice President & Principal Nuclear Officer M. Bozeman, Manager, Emergency Preparedness S. Ellis, System Engineering Manager R. Flores, Vice President Operations C. Harrington, Technical Support Engineering J. Kelley, Vice President, Nuclear Engineering and Support M. Lucas, Director of Nuclear Engineering F. Madden, Regulatory Affairs Manager T. Marsh, Work Control Manager R. Morrison, Maintenance Smart Team Manager J. D. Skelton, System Engineer R. Smith, Operations Manager D. Wilder, Radiation and Industrial Safety Manager, Radiation and Industrial Safety NRC D. Allen, Senior Resident Inspector A. Sanchez, Resident Inspector J. Cruz, Senior Resident Inspector P. A. Goldberg, Reactor Inspector, Plant Engineering Branch",246,0,806,cp_2004002.txt
U,"ITEMS OPENED, CLOSED, AND DISCUSSED Opened None Closed None Discussed None",248,0,74,cp_2004002.txt
U,A-1,250,0,3,cp_2004002.txt
U,Attachment,252,0,10,cp_2004002.txt
U,A-2,254,0,4,cp_2004002.txt
U,Attachment,256,0,10,cp_2004002.txt
U,"LIST OF DOCUMENTS REVIEWED The following documents were selected and reviewed by the inspector to accomplish the objectives and scope of the inspection and to support any findings: Smart Forms SMF-2001-001255 SMF-2004-000594 SMF-2004-000791 SMF-2004-000805 SMF-2004-000786 SMF-2004-000761 SMF-2003-002889 SMF-2003-002553 SMF-2002-002991 SMF-2003-002373 SMF-2003-001189 SMF-2003-002430 SMF-2003-001857 SMF-2003-000833 SMF-2003-000838 SMF-2004-000170 Corrective Maintenance Work Orders 3-02-328126-01 4-02-140621-00 3-03-337902-01 4-03-151210-00 4-01-135165-00 4-04-153634-00 4-03-147287-00 4-04-153467-00 4-03-149225-00 4-04-152690-00 4-03-149846-00 4-04-153155-00 4-04-153170-00 4-03-151833-00 4-04-153257-00 4-04-153256-00 Procedures STA-744, ""Maintenance Effectiveness Monitoring Program,"" Revision 2",258,0,803,cp_2004002.txt
U,A-3,260,0,3,cp_2004002.txt
U,Attachment,262,0,10,cp_2004002.txt
U,"STA-661, ""Non Plant Equipment Storage and Use Inside Seismic Category 1 Structures,"" Revision 4 STA-426, ""Industry Operating Experience Program,"" Revision 0 NQA-2.30, ""Industry Operating Experience Review Program,"" Revision 6 WCI-606, ""Work Control Process,"" Revision 6 STA-606, ""Control of Maintenance and Work Activities,"" Revision 27 Calculations 2002-002566-01-00, ""Evaluation of EDG unavailability,"" Revision 0 2002-002566-02-00, ""Evaluation of time EDGs operated in parallel with grid,"" Revision 0 DCN 11327, Rev 0, ""Change to DBD-ME-302A for EDG Room Ventilation,"" Revision 0 CS-CA-0000-3340, ""Seismic Calculation for STA-661,"" Revision 0 1-EB-302A-3, ""DGA Fan Lockout Schedule Unit 1,"" Revision 0 2004-000170-01-00, ""Evaluation of the cause of failure of starting air check valves,"" Revision 0 System Health Reports Auxiliary Feedwater System 4th Quarter 2003 Report Diesel Generators 14th Quarter 2003 Report Diesel Generator Fuel Oil 4th Quarter 2003 Report Diesel Generator Building HVAC 4th Quarter 2003 Report Service Water System 4th Quarter 2003 Report Medium Voltage (6.9kV and 480V) 4th Quarter 2003 Report Medium Voltage (6.9kV and 480V) 2nd Quarter 2003 Report Medium Voltage (6.9kV and 480V) 2rd Quarter 2002 Report Medium Voltage (6.9kV and 480V) 3rd Quarter 2002 Report Medium Voltage (6.9kV and 480V) 4th Quarter 2002 Report",264,0,1348,cp_2004002.txt
U,A-4,266,0,3,cp_2004002.txt
U,Attachment,268,0,10,cp_2004002.txt
U,"Medium Voltage (6.9kV and 480V) 3nd Quarter 2000 Report Medium Voltage (6.9kV and 480V) 3rd Quarter 1999 Report Miscellaneous SA-2003-017, ""Maintenance Rule Periodic Assessment #5, June 16, 2001 through March 21, 2003,"" and Worksheets 1-9 Unavailability Report for diesel generators from Unit 1, from February 28, 2002 to February 29, 2004",270,0,340,cp_2004002.txt
U,"LIST OF ACRONYMS ABN ASME CFR CPSES HVAC OPT NRC PWR RPV SMF SOP SSC STARS VHP abnormal operating procedure American Society of Mechanical Engineers Code of Federal Regulations Comanche Peak Steam Electric Station heating, ventilation, and air conditioning operability test Nuclear Regulatory Commission pressurized water reactor reactor pressure vessel Smart Form system operating procedure structures, systems, or components Strategic Teaming and Resource Sharing Alliance vessel head penetration",272,0,498,cp_2004002.txt
U,A-5,274,0,3,cp_2004002.txt
U,Attachment,276,0,10,cp_2004002.txt
