text,line,start_pos,end_pos,file,label_struck
The duration that the pump ran at less than the minimum flow was 1 minute and 36 seconds.,78,80,169,ML17179A282.txt,U
"December 24, 2016 Â­ RHR pump A was started in SPC mode for torus water transfer.",78,169,249,ML17179A282.txt,U
The duration that the pump ran at less than the minimum flow was 1 minute and 24 seconds.,78,249,338,ML17179A282.txt,U
"January 7, 2017 Â­ RHR pump A was started in SPC mode for torus water transfer.",78,338,416,ML17179A282.txt,U
The duration that the pump ran at less than the minimum flow was 54 seconds.,78,416,492,ML17179A282.txt,U
9,80,0,1,ML17179A282.txt,U
"February 5, 2017, 8:02 a.m. Â­ RHR-V-58 and RHR-V-60 minimum flow manual isolation valves for the Division I RHR pumps were opened after being discovered in the closed positions.",82,0,178,ML17179A282.txt,U
"TS 3.5.1, ""ECCS Â­ Operating,"" is met for the required low pressure ECCS subsystems being operable.",82,178,276,ML17179A282.txt,U
3. Review the licensee's root cause analysis and extent of condition review efforts and determine if the evaluation is being conducted at a level of detail commensurate with the significance of the problem.,82,276,482,ML17179A282.txt,U
"The Division I RHR system minimum flow valve misalignment issue was entered into the licensee's corrective action program as Condition Report CR-CNS-2017-00553, which was characterized as a Category A condition report.",82,482,700,ML17179A282.txt,U
"This characterization requires a root cause evaluation (RCE), which the licensee had not completed by the end of the onsite week of the special inspection.",82,700,855,ML17179A282.txt,U
"The team noted that the licensee correctly concluded that the Division I RHR unavailability event discussed in Condition Report CR-CNS-2017-00553 resulted in an unrecognized entry into TS Sections: 3.5.1, ""ECCS Â­ Operating,"" Condition A, ""Restore low pressure ECCS injection/spray subsystem(s) to operable status within seven days;"" 3.6.1.9, ""Residual Heat Removal (RHR) Containment Spray,"" Condition A, ""Restore RHR containment spray subsystem to operable status within seven days;"" and 3.6.2.3, ""Residual Heat Removal (RHR) Suppression Pool Cooling,"" Condition A, ""Restore RHR suppression pool cooling subsystem to operable status within seven days.""",82,855,1507,ML17179A282.txt,U
The licensee's immediate corrective actions were to open the two minimum flow manual isolation valves to restore the system to an operable condition and exit the above listed TSs.,82,1507,1686,ML17179A282.txt,U
"The licensee continues to finalize their RCE, but they did perform an extent of condition review for this event.",82,1686,1798,ML17179A282.txt,U
The extent of condition review actions conducted by the licensee to date are as follows: Â· Â· Â· The minimum flow valves on the opposite loop of RHR were immediately verified open.,82,1798,1976,ML17179A282.txt,U
All ECCS and RCIC system component lineups were checked.,82,1976,2032,ML17179A282.txt,U
The licensee did not identify any incorrectly configured components during their review.,82,2032,2120,ML17179A282.txt,U
The licensee extended a check of all clearance order release activities performed during the refueling outage by the two individuals involved with the activities that resulted in incorrectly configured Division I RHR minimum flow manual isolation valves.,82,2120,2374,ML17179A282.txt,U
The licensee did not identify any incorrectly configured components during their review.,82,2374,2462,ML17179A282.txt,U
The licensee conducted a sealed valve log audit.,82,2462,2510,ML17179A282.txt,U
"The audit scope was expanded to include verifying the position of the sealed valves, in addition to checking the integrity of the seals.",82,2510,2646,ML17179A282.txt,U
The licensee did not identify any incorrectly configured components during their audit.,82,2646,2733,ML17179A282.txt,U
"The licensee conducted component lineups of numerous systems at the plant, including safety-related systems such as the emergency diesel generators and nonsafety-related systems such as the circulation water",82,2733,2940,ML17179A282.txt,U
Â·,84,0,1,ML17179A282.txt,U
Â·,86,0,1,ML17179A282.txt,U
10,88,0,2,ML17179A282.txt,U
system.,90,0,8,ML17179A282.txt,U
The licensee did not identify any incorrectly configured components during their review.,90,8,96,ML17179A282.txt,U
The inspectors interviewed the licensee's RCE team and determined that the licensee's preliminary conclusion of the root cause was the station's lack of commitment to a strong configuration control program.,90,96,302,ML17179A282.txt,U
"The RCE team was still in the process of determining the root cause, contributing causes, and corrective actions to prevent recurrence.",90,302,437,ML17179A282.txt,U
The team's assessment was that the station's evaluation is being conducted at a level of detail commensurate with the significance of the problem.,90,437,583,ML17179A282.txt,U
4,90,583,585,ML17179A282.txt,U
Determine the probable cause(s) for the misalignment of the Division I RHR minimum flow isolation valves.,90,585,690,ML17179A282.txt,U
"Overall, the licensee's unfinished RCE for the isolation of Division I RHR minimum flow piping concluded that the direct cause of the event was that the first nonlicensed operator performing the clearance restoration on October 7, 2016, failed to open the shut valves (RHR-58 and RHR-60) prior to applying the sealing devices to the valves, and then the independent verifier failed to identify that the valves were sealed shut, vice sealed open.",90,690,1135,ML17179A282.txt,H
The team also concluded that this was likely the direct cause of the event.,90,1135,1210,ML17179A282.txt,U
"The licensee has implemented some corrective actions that included a station wide ""Red Memo"" about the event.",90,1210,1319,ML17179A282.txt,U
"The operations department held an all hands meeting to understand what had happened, to ensure the various roles and responsibilities of operations personnel were understood, to stress the importance of operations personnel to maintain a questioning attitude, to maintain an awareness of equipment status while performing rounds or other activities in the plant, and to challenge each other during day to day activities.",90,1319,1739,ML17179A282.txt,U
"The licensee had an opportunity to identify this error during a sealed valve audit the week of November 23 - 29, 2016, but failed to identify the valves were out of position.",90,1739,1913,ML17179A282.txt,"T, O"
"Because of this the licensee revised the sealed valve audit procedure not only to check that the sealing devices are installed, but to check valve positions as well.",90,1913,2078,ML17179A282.txt,P
"The licensee had not completed the RCE; therefore, no corrective actions that would preclude repetition had been developed at the time of the special inspection.",90,2078,2239,ML17179A282.txt,U
5. Review the licensee's operability evaluation to determine the current operability status of the affected Division I RHR pumps.,90,2239,2368,ML17179A282.txt,U
"On October 7, 2016, when lifting a clearance order during an outage, operations personnel failed to reposition the Division I residual heat removal (RHR) minimum flow isolation valves (RHR-V-58 and RHR-V-60) for RHR pumps A and C to the open position prior to reinstalling the valve sealing devices.",90,2368,2667,ML17179A282.txt,U
"As a result, these minimum flow paths remained isolated until this condition was discovered on February 5, 2017. Cooper Nuclear Station entered TS 3.5.1, Condition A, required Action A.1: restore LPCI subsystem to operable status within 7 days; TS 3.6.1.9, Condition A, required Action A.1: restore containment spray system to operable status within 7 days; and TS 3.6.2.3, Condition A, required Action A.1: restore SPC subsystem to operable status within 7 days.",90,2667,3130,ML17179A282.txt,U
"The licensee reopened the minimum flow manual isolation valves, made an immediate operability determination that a reasonable assurance of operability existed, and exited the TS actions listed above.",90,3130,3329,ML17179A282.txt,U
This immediate operability call was based on a review of performance data obtained during quarterly,90,3329,3428,ML17179A282.txt,U
11,92,0,2,ML17179A282.txt,U
surveillance testing done from March 2016 through December 2016.,94,0,65,ML17179A282.txt,U
"The licensee requested engineering personnel to perform a more detailed review, and additionally, on February 6, 2017, the licensee performed Surveillance Procedure 6.1.RHR.101,""RHR Test Mode Surveillance Operation (IST) (DIV I),"" Revision 35, a 2-year inservice test (IST) for the Division I RHR system.",94,65,369,ML17179A282.txt,U
"The licensee determined that the pumps had been operated 15 times during the time period that the minimum flow valves were isolated, and the longest time any pump was continuously operated in this condition was 2 minutes and 18 seconds.",94,369,605,ML17179A282.txt,U
"They also performed a detailed analysis of the 2-year comprehensive surveillance data, comparing test results from October 2007 through February 6, 2017.",94,605,758,ML17179A282.txt,U
The licensee's evaluation of operability concluded that no degradation had occurred to the Division I RHR pumps.,94,758,870,ML17179A282.txt,U
This conclusion was based on the following: Â· The minimal amount of time the pumps were operated with flow less than the prescribed minimum flow of 2731 gpm was a total operating time of 21 minutes and 28 seconds.,94,870,1083,ML17179A282.txt,U
The licensee's review of vendor's guidance and operating experience considering the applicable thermal and hydraulic mechanisms.,94,1083,1211,ML17179A282.txt,U
"The fact that the operational characteristics of pump differential pressure and vibrations for the RHR pumps had not changed, indicating degradation had not occurred.",94,1211,1377,ML17179A282.txt,U
All surveillance parameters reviewed were within specification limits.,94,1377,1447,ML17179A282.txt,U
Â· Â·,96,0,3,ML17179A282.txt,U
"The team reviewed the operability determination evaluation and interviewed the site resident inspectors who monitored the February 6, 2017, test.",98,0,145,ML17179A282.txt,U
"Through a review of the data and the information provided by the site residents, the team determined that the licensee's conclusion that the Division I RHR pumps were operable was reasonable.",98,145,336,ML17179A282.txt,U
6. Review the licensee's operability evaluation to determine whether the condition of having the Division I RHR minimum flow paths isolated rendered any of the safety functions (e.g.,98,336,518,ML17179A282.txt,U
"low pressure coolant injection (LPCI), RHR containment spray, RHR suppression pool cooling) associated with Division I RHR inoperable, and whether a loss of safety function occurred due to concurrent unavailability of Division II RHR.",98,518,752,ML17179A282.txt,U
"The team reviewed the licensee's operability evaluation and determined that when the Division I RHR minimum flow paths were discovered isolated, the licensee correctly entered TS 3.5.1, Condition A, required Action A.1: restore low pressure coolant injection subsystem to operable status within 7 days; TS 3.6.1.9, Condition A, required Action A.1: restore containment spray system to operable status within 7 days; and TS 3.6.2.3, Condition A, required Action A.1: restore SPC subsystem to operable status within 7 days.",98,752,1273,ML17179A282.txt,U
"Therefore, the licensee had declared those safety functions associated with the Division I RHR subsystem to be inoperable at the time of discovery of the system configuration problem.",98,1273,1456,ML17179A282.txt,U
"Additionally, the team reviewed other licensee documents and operating logs pertaining to the event and recognized that the licensee had determined that for",98,1456,1612,ML17179A282.txt,U
12,100,0,2,ML17179A282.txt,U
"approximately 90.62 hours during the time period that the Division I RHR minimum flow lines were isolated, both trains of RHR were inoperable for the safety functions of LPCI, containment spray, and SPC.",102,0,204,ML17179A282.txt,U
"If the licensee had known the actual status of the Division I RHR subsystem alignment during this time, they would not have allowed the Division II RHR subsystem to be made inoperable.",102,204,388,ML17179A282.txt,O
"However, since the licensee was not aware of the inoperable status of the Division I RHR subsystem, the licensee allowed Division II RHR to be taken to an inoperable status, resulting in total loss of safety functions for the RHR system.",102,388,625,ML17179A282.txt,O
The team reviewed a licensee preliminary engineering calculation that had determined how long the RHR pumps could run with no minimum flow protection without causing substantial damage to the pumps and rending them inoperable for performing their safety functions.,102,625,889,ML17179A282.txt,U
The licensee's calculation determined that they could run the Division I RHR pumps for approximately 32 minutes before an inoperable condition would occur due to pump damage.,102,889,1063,ML17179A282.txt,U
The licensee contracted a consulting firm to perform a more detailed analysis to determine the actual time the pumps could operate in this condition before failure.,102,1063,1227,ML17179A282.txt,U
The consulting firm's calculation determined that they could run the Division I RHR pumps for approximately 1 hour before an inoperable condition would occur due to pump damage.,102,1227,1404,ML17179A282.txt,U
The team reviewed this consulting firm's calculation and determined it to be reasonable.,102,1404,1492,ML17179A282.txt,U
7,102,1492,1494,ML17179A282.txt,U
"Determine whether any technical specification requirements associated with the RHR system were not met, including TSs 3.5.1, 3.5.2, 3.6.1.9, 3.6.2.3, 3.9.7, and 3.9.8.",102,1494,1661,ML17179A282.txt,U
"The team developed a chronology of events in Item 2 above, and from that, determined technical specifications implications for TSs 3.5.1, 3.5.2, 3.6.1.9, 3.6.2.3, 3.9.7 and 3.9.8.",102,1661,1840,ML17179A282.txt,U
"Â· TS 3.5.1, ""ECCS Â­ Operating"": Following entry to Mode 2 on November 6, 2016, at 7:13 p.m. until February 5, 2017, at 8:02 a.m., the Division I RHR subsystem was inoperable and did not meet TS 3.5.1, a total time of 89 days, 12 hours, and 49 minutes.",102,1840,2091,ML17179A282.txt,U
"TS 3.5.2, ""ECCS Â­ Shutdown"": This TS was met during the time period of interest due to the ability to manually realign the Division I RHR subsystem to the LPCI mode, as allowed by TS 3.5.2 basis, using available station procedures.",102,2091,2322,ML17179A282.txt,U
"TS 3.6.1.9, ""Residual Heat Removal (RHR) Containment Spray"": Following entry to Mode 2 on November 6, 2016, at 7:13 p.m. until February 5, 2017, at 8:02 a.m., the Division I RHR subsystem was inoperable and did not meet TS 3.6.1.9, a total time of 89 days, 12 hours, and 49 minutes.",102,2322,2604,ML17179A282.txt,U
"TS 3.6.2.3, ""Residual Heat Removal (RHR) Suppression Pool Cooling"": Following entry to Mode 2 on November 6, 2016, at 7:13 p.m. until February 5, 2017, at 8:02 a.m., the Division I RHR subsystem was inoperable and did not meet TS 3.6.2.3, a total time of 89 days, 12 hours, and 49 minutes.",102,2604,2893,ML17179A282.txt,U
Â·,104,0,1,ML17179A282.txt,U
Â·,106,0,1,ML17179A282.txt,U
Â·,108,0,1,ML17179A282.txt,U
13,110,0,2,ML17179A282.txt,U
Â·,112,0,2,ML17179A282.txt,U
"TS 3.9.7, ""Residual Heat Removal Â­ High Water Level"" and TS 3.9.8, ""Residual Heat Removal Â­ Low Water Level"": These TSs were always met during the entire exposure period.",114,0,170,ML17179A282.txt,U
"The team considered the periods of inadvertent simultaneous inoperability of both divisions of the RHR system as stated in Item 6 above, other maintenance and testing activities that resulted in the inoperability of core spray pumps A and B, and Division I and Division II emergency diesel generators.",116,0,301,ML17179A282.txt,U
The team determined that there were times in which the station should have entered LCO 3.0.3.,116,301,394,ML17179A282.txt,U
This LCO establishes the actions that must be implemented when an LCO is not met and an associated action is not provided for the existing condition.,116,394,543,ML17179A282.txt,U
"In this case, times where both divisions of the RHR system were inoperable, times where one division of both the RHR and core spray systems were inoperable, and times where one division of the RHR system and an emergency diesel generator being inoperable are conditions not allowed by the associated TS LCOs.",116,543,851,ML17179A282.txt,U
"The licensee should have entered LCO 3.0.3, which would have required a unit shutdown the same day, if the condition continued to exist for more than 7 consecutive hours.",116,851,1021,ML17179A282.txt,"O, P"
Conditions such as these existed for a total of 150.85 hours during the time the Division I RHR minimum flow lines were isolated.,116,1021,1150,ML17179A282.txt,U
"Furthermore, the team reviewed LCO 3.0.4, which states, in part, when an LCO is not met and associated actions to be entered do not permit continued operation in the applicable mode for an unlimited period of time, entry into a mode or other specified condition in the applicability shall only be made ""after the performance of a risk assessment addressing inoperable systems and components, consideration of the results, determination of the acceptability of entering the mode or other specified condition in the applicability, and establishment of risk management actions, if appropriate"".",116,1150,1741,ML17179A282.txt,U
"The licensee entered Mode 2 on November 6, 2016, when they were unaware of the inoperability of the Division I RHR subsystem.",116,1741,1866,ML17179A282.txt,"O, P"
They were prohibited by TS 3.0.4 from entering Mode 2 since a risk assessment had not been performed and associated actions of applicable LCOs did not permit continued operation in the mode for an unlimited period of time.,116,1866,2088,ML17179A282.txt,"O, P"
8,116,2088,2090,ML17179A282.txt,U
Evaluate the licensee's actions to comply with reporting requirements associated with this event.,116,2090,2187,ML17179A282.txt,U
"The team reviewed plant conditions from October 7, 2016, to February 5, 2017, the chronology of events from Item 2 above, Condition Report CR-CNS-2017-00553, technical specifications that should have been entered but were not, the reporting requirements of 10 CFR 50.73(a)(2)(i)(B) for conditions prohibited by technical specifications, and 10 CFR 50.73(a)(2)(v)(B) for loss of a safety function.",116,2187,2583,ML17179A282.txt,"O, P"
"The team concluded that the licensee's planned submittal of a licensee event report no later than April 6, 2017, complies with regulatory requirements.",116,2583,2734,ML17179A282.txt,U
9,116,2734,2736,ML17179A282.txt,U
Determine whether there were any deficiencies in operator training that contributed to the RHR minimum flow configuration control problem.,116,2736,2874,ML17179A282.txt,U
"The team reviewed initial operator training materials and continuing training materials for valve operations and the residual heat removal system, including lesson plans, simulator scenarios, and loop flow trainer scenarios.",116,2874,3098,ML17179A282.txt,U
"The team also conducted interviews with licensed operators, nonlicensed operators, and instructors.",116,3098,3197,ML17179A282.txt,U
The team,116,3197,3205,ML17179A282.txt,U
14,118,0,2,ML17179A282.txt,U
observed a training session in the site's loop flow trainer.,120,0,61,ML17179A282.txt,U
The team also observed that the site conducted as-found valve position verification scenarios in the loop flow trainer.,120,61,180,ML17179A282.txt,U
Inspectors concluded that operator training was adequate and followed a systematic approach to training.,120,180,284,ML17179A282.txt,U
10,120,284,287,ML17179A282.txt,U
"Evaluate the licensee's compliance with, and adequacy of, procedural guidance for performing system alignments, and for performing equipment tag-outs, as it pertains to the cause(s) of the event.",120,287,482,ML17179A282.txt,U
Determine whether the licensee's processes for plant configuration control were appropriate.,120,482,574,ML17179A282.txt,U
"The team reviewed licensee procedures for system alignments, tag-outs, configuration control, and condition reports written over the previous 2 years addressing issues pertaining to these applicable procedures, and conducted interviews with licensed and nonlicensed operations personnel.",120,574,861,ML17179A282.txt,U
"The team conducted field observations of the following activities: Â· Â· Â· Â· The Control Room issuing tag-outs The Control Room issuing a switch line-up for maintenance restoration Operations personnel clearing tags on electrical components and valves Operations personnel repositioning valves, using multiple valve position indications to determine initial and final position of the valves, and verifying expected system response",120,861,1289,ML17179A282.txt,U
The team determined that the licensee is complying with site procedures and has adequate guidance in place with the following exceptions.,122,0,137,ML17179A282.txt,U
"The team reviewed a self-revealing violation for an inadequate procedure discussed in Section 4OA3 of this report, and two additional minor violations for failure to follow site procedures.",122,137,326,ML17179A282.txt,P
"While conducting interviews, a nonlicensed operator disclosed that he had discovered two service water valves (SW-V-105 and SW-V-124) not properly sealed in accordance with Procedure 2.0.2, ""Conduct of Operations Procedure, Operator Logs and Reports,"" Revision 110.",122,326,591,ML17179A282.txt,P
Step 4.2.2 requires that valve seals be installed in such a manner as to prevent valve operation without breaking the seal.,122,591,714,ML17179A282.txt,U
"Contrary to the above, these two valves had a chain passing through the handwheel, but the lead wire seal was installed such that it did not prevent operation of the valve without breaking the seal (i.e.",122,714,917,ML17179A282.txt,"H, P"
there was enough slack in the chain to allow operation of the valve).,122,917,986,ML17179A282.txt,"H, P"
The operator verified that the valves were in the correct positions and corrected the sealing devices.,122,986,1088,ML17179A282.txt,U
The licensee entered this issue into their corrective action program as Condition Report CR-CNS-2017-01366.,122,1088,1195,ML17179A282.txt,U
Failure to properly seal the valves constituted a violation of minor significance that is not subject to enforcement action in accordance with Section 2 of the Enforcement Policy.,122,1195,1374,ML17179A282.txt,"H, P"
This violation was identified by the licensee and is of minor significance because there was no safety impact to the service water system and because no other instances of valve sealing devices being installed incorrectly were identified.,122,1374,1612,ML17179A282.txt,U
15,124,0,2,ML17179A282.txt,U
"Additionally, during the interview with same nonlicensed operator, the team questioned whether the operator had initiated a condition report for this identified adverse condition, and he stated that he had not.",126,0,211,ML17179A282.txt,"H, P"
"The licensee investigated this issue and determined that this event occurred either February 20 or 21, 2017, and that since then a sealed valve audit had been performed in which these valves were found in their correct position and sealed correctly per procedure.",126,211,474,ML17179A282.txt,U
"Additionally, the nonlicensed operator stated that he had contacted the control room about what he had identified in the field, but no control room supervisory personnel from that day could remember talking to the nonlicensed operator about this issue, and a condition report was never initiated for this adverse condition.",126,474,797,ML17179A282.txt,U
"The purpose of the special inspection team being on site was to perform follow up from the improper positioning of Division I RHR minimum flow manual isolation valves that were discovered to be sealed in the incorrect position on February 5, 2017.",126,797,1044,ML17179A282.txt,U
This event underscored the importance of initiating a condition report for such a configuration control condition.,126,1044,1158,ML17179A282.txt,U
"Additionally, the nonlicensed operator acted alone to ensure these valves were properly sealed and positionchecked without independent verification per station procedure requirements.",126,1158,1341,ML17179A282.txt,"H, P"
The licensee entered this issue into their corrective action program as Condition Report CR-CNS-2017-01366.,126,1341,1448,ML17179A282.txt,U
"10 CFR Part 50, Appendix B, Criterion V, ""Instruction, Procedures, & Drawings,"" states, in part, that activities affecting quality shall be accomplished in accordance with documented instructions, procedures, or drawings of a type appropriate to the circumstances.",126,1448,1712,ML17179A282.txt,U
"Licensee Procedure 0-CNS-LI-102, ""Corrective Action Process,"" Revision 6, an Appendix B quality-related procedure, provides instructions for implementing the corrective action program.",126,1712,1896,ML17179A282.txt,U
"Step 5.3.6 states, in part, ""Any individual...who discovers an adverse condition is expected...The condition is promptly documented on a condition report (no later than the end of shift).""",126,1896,2084,ML17179A282.txt,U
"Contrary to the above, on February 20 or 21, 2017, an individual who discovered an adverse condition did not promptly document the condition on a condition report.",126,2084,2247,ML17179A282.txt,"H, P"
"Specifically, a nonlicensed operator failed to initiate a condition report when he had identified two safety-related service water valves that were not properly sealed in place by a chain and a wire seal in accordance with requirements of station procedures.",126,2247,2505,ML17179A282.txt,"H, P"
The nonlicensed operator corrected the condition by reinstalling the chain and sealing device to comply with station procedure requirements.,126,2505,2645,ML17179A282.txt,U
"Not initiating a condition report for service water valves that were improperly sealed could have prevented the discovery of other possible configuration problems associated with the valves, such as being placed in the incorrect position.",126,2645,2883,ML17179A282.txt,"H, P"
The licensee determined that after the date of this event a sealed valve audit had been performed by operations which determined these valves were in their correct position and properly sealed per station procedures.,126,2883,3099,ML17179A282.txt,U
Failure to write a condition report constituted a violation of minor significance that is not subject to enforcement action in accordance with Section 2 of the Enforcement Policy.,126,3099,3278,ML17179A282.txt,U
This violation was identified by the NRC and is of minor significance because there was no safety impact to the service water system and because no other instances of valve sealing devices being installed incorrectly were identified.,126,3278,3511,ML17179A282.txt,U
16,128,0,2,ML17179A282.txt,U
11,130,0,4,ML17179A282.txt,U
"Determine whether applicable internal or external operating experience involving similar configuration management issues existed, and assess the effectiveness of any action(s) taken by the licensee in response to any such operating experience.",130,4,247,ML17179A282.txt,U
The team reviewed the licensee's operating experience program.,130,247,309,ML17179A282.txt,U
"Specifically, the team reviewed the licensee's process for receiving operating experience; the use of industry and site databases for collecting and identifying operating experience; and the process of identifying operating experience applicable to the site, disseminating the information to the appropriate departments, and incorporating the information into procedures and training.",130,309,693,ML17179A282.txt,U
The team interviewed the site operating experience coordinator.,130,693,756,ML17179A282.txt,U
No deficiencies were identified.,130,756,788,ML17179A282.txt,U
"The team determined that configuration control operating experience examples did exist, and that the site had taken appropriate action to incorporate multiple examples into training and procedures.",130,788,985,ML17179A282.txt,U
12,130,985,988,ML17179A282.txt,U
Collect data necessary to support completion of the significance determination process for any associated finding(s).,130,988,1105,ML17179A282.txt,U
"In particular, evaluate the ability of operators to align a flowpath for the affected RHR pumps in design basis accident scenarios before pump damage would occur, including factors such as procedure availability, procedure quality, training, complexity, stress, and available time.",130,1105,1386,ML17179A282.txt,U
Findings were developed and documented below.,130,1386,1431,ML17179A282.txt,U
b.,130,1431,1433,ML17179A282.txt,U
Findings,130,1433,1441,ML17179A282.txt,U
(1) Exceeding the Technical Specification Allowed Out of Service Time of the Division I RHR System Introduction.,132,0,112,ML17179A282.txt,U
"The team reviewed a self-revealed, Green, non-cited violation of Technical Specification (TS) 3.5.1, ""Emergency Core Cooling Systems (ECCS) Â­ Operating,"" for the licensee's failure to restore the Division I residual heat removal (RHR) system during clearance restoration, which resulted in exceeding the applicable technical specification action completion time.",132,112,474,ML17179A282.txt,O
"Specifically, from October 7, 2016, to February 5, 2017, the licensee failed to restore Division I RHR minimum flow isolation valves for RHR pumps A and C to the open position prior to reinstalling the valve sealing devices following maintenance performed during Refueling Outage (RE) 29.",132,474,762,ML17179A282.txt,O
Description.,132,762,774,ML17179A282.txt,U
"On October 7, 2016, when removing a clearance order during RE 29, operations personnel failed to reposition the Division I RHR minimum flow isolation valves (RHR-V-58 and RHR-V-60) for RHR pumps A and C to the open position prior to reinstalling the valve sealing devices.",132,774,1046,ML17179A282.txt,T
"As a result, these minimum flow paths remained isolated until this condition was discovered during the February 5, 2017, sealed valve audit.",132,1046,1186,ML17179A282.txt,U
"Additionally, from November 23 to November 29, 2016, operations personnel conducted a sealed valve audit, which failed to identify that these valves were in the incorrect position.",132,1186,1366,ML17179A282.txt,T
The licensee entered this issue into their corrective action program as Condition Report CR-CNS-2017-00553.,132,1366,1473,ML17179A282.txt,U
17,134,0,2,ML17179A282.txt,U
"The licensee concluded upon discovery that the unavailability of the Division I RHR subsystem resulted in entry into technical specification actions: 3.5.1, ""ECCS Â­ Operating,"" Condition A, ""Restore low pressure ECCS injection/spray subsystem(s) to operable status within 7 days;"" 3.6.1.9, ""Residual Heat Removal (RHR) Containment Spray,"" Condition A, ""Restore RHR containment spray subsystem to operable status within 7 days;"" and 3.6.2.3, ""Residual Heat Removal (RHR) Suppression Pool Cooling,"" Condition A, ""Restore RHR suppression pool cooling subsystem to operable status within 7 days.""",136,0,593,ML17179A282.txt,U
"The licensee reopened the minimum flow manual isolation valves, made an immediate operability determination that a reasonable assurance of operability of the Division I RHR system existed, and exited the TS actions listed above.",136,593,821,ML17179A282.txt,U
This immediate operability call was based on a review of performance data obtained during quarterly surveillance testing done from March 2016 through December 2016.,136,821,985,ML17179A282.txt,U
The licensee requested engineering personnel to perform a more detailed review.,136,985,1064,ML17179A282.txt,U
"Additionally, on February 6, 2017, the licensee performed Surveillance Procedure 6.1.RHR.101, ""RHR Test Mode Surveillance Operation (IST) (DIV 1),"" Revision 35, a 2-year inservice test (IST) for the Division I RHR system.",136,1064,1285,ML17179A282.txt,U
This test yielded acceptable performance results for the Division I RHR system.,136,1285,1364,ML17179A282.txt,U
"The licensee determined that the affected pumps had been operated 15 times during the time the minimum flow valves were isolated, and that the longest time any pump was continuously operated in this condition was 2 minutes and 18 seconds.",136,1364,1602,ML17179A282.txt,U
"They also performed a detailed analysis of the 2-year comprehensive surveillance data, comparing test results from October 2007 through February 6, 2017.",136,1602,1755,ML17179A282.txt,U
The licensee's evaluation of operability concluded that no degradation had occurred to the Division I RHR pumps.,136,1755,1867,ML17179A282.txt,U
"The team reviewed the operability determination evaluation and interviewed the site resident inspectors who monitored the February 6, 2017, test.",136,1867,2012,ML17179A282.txt,U
"Through a review of the data and the information provided by the site residents, the team determined that the licensee's conclusion of operability was reasonable.",136,2012,2174,ML17179A282.txt,U
"Also, the team reviewed the licensee's extent of condition evaluation for this event and determined that it was appropriate for the safety significance of the event.",136,2174,2339,ML17179A282.txt,U
"Additionally, the team reviewed LCO 3.0.4, which prohibits entry into a mode of applicability of an LCO when that LCO is not met, unless the performance of a risk assessment is completed or actions to be entered permit continued operation in the mode for an unlimited period of time.",136,2339,2622,ML17179A282.txt,U
"The licensee entered Mode 2 on November 6, 2016, when they were unaware of the inoperability of the Division I RHR system.",136,2622,2744,ML17179A282.txt,"O,P"
They were prohibited by LCO 3.0.4 from entering Mode 2 in this condition since a risk assessment had not been performed.,136,2744,2864,ML17179A282.txt,P
Analysis.,136,2864,2873,ML17179A282.txt,U
"The licensee's failure to properly restore the Division I RHR system during clearance restoration resulted in exceeding the applicable technical specification action completion time, is a violation of TS 3.5.1, which was a performance deficiency.",136,2873,3119,ML17179A282.txt,"O, P"
"The performance deficiency was more than minor, and therefore a finding, because it was associated with the human performance attribute of the Mitigating Systems Cornerstone and affected the cornerstone objective to ensure the availability, reliability, and capability of systems that respond to initiating events to prevent undesirable consequences.",136,3119,3469,ML17179A282.txt,U
"Specifically, the failure to follow technical specification requirements to ensure the availability, reliability, and capability of the Division I RHR system directly affected the cornerstone objective.",136,3469,3671,ML17179A282.txt,P
"Using Inspection Manual Chapter 0609, Appendix A, ""The Significance Determination Process (SDP) for Findings At-Power,"" dated June 19, 2012, 18",136,3671,3814,ML17179A282.txt,U
the inspectors determined that the finding required a detailed risk evaluation because it involved an actual loss of function of at least a single train for greater than its technical specification allowed outage time.,138,0,219,ML17179A282.txt,U
"A detailed risk evaluation (Attachment 2) calculated an increase in core damage frequency of 4.7E-7 for the 89 days, 12 hours, and 49 minutes exposure period.",138,219,377,ML17179A282.txt,U
"Therefore, this violation was of very low safety significance (Green).",138,377,447,ML17179A282.txt,U
"The team determined the finding had a cross-cutting aspect within the human performance area, challenge the unknown, because individuals failed to perform adequate job-site reviews to identify and resolve unexpected conditions.",138,447,674,ML17179A282.txt,H
"Specifically, operations personnel restoring the Division I RHR system did not ensure that the minimum flow isolation valves were left in the correct position of sealed open [H.11].",138,674,855,ML17179A282.txt,H
Enforcement.,138,855,867,ML17179A282.txt,U
"TS 3.5.1, ""ECCS Â­ Operating,"" requires, in part, that each ECCS injection/spray subsystem shall be operable in Modes 1, 2, and 3.",138,867,996,ML17179A282.txt,U
"TS 3.5.1, Condition A, Required Action A.1, requires that one inoperable low pressure ECCS injection/spray subsystem be restored to an operable status within 7 days.",138,996,1161,ML17179A282.txt,U
"Condition B, Required Actions B.1 and B.2, require that if the required action and associated completion time of Condition A is not met, the unit shall be in Mode 3 within 12 hours and Mode 4 within 36 hours.",138,1161,1369,ML17179A282.txt,U
"Contrary to the above, from November 13, 2016, to February 5, 2017, the Division I RHR system was not restored to an operable status within 7 days, and the unit was not placed in Mode 3 within 12 hours and Mode 4 within 36 hours.",138,1369,1598,ML17179A282.txt,"O, P"
