text,line,start_pos,end_pos,file,label_Frenard
"Inspection Scope The inspectors reviewed the following issues: Â· Â· Â· Â· RCIC operability with degraded flow controller during the month of April 2008; emergency diesel generator (EDG) operability following loading instability during the week of April 14, 2008; Division 3 EDG fuel oil transfer pumps during the week of April 28, 2008; and ESW 'B' discharge pipe coupling leakage during the week of May 5, 2008.",115,98,507,ML082060602.txt,U
The inspectors selected these potential operability issues based on the risk-significance of the associated components and systems.,117,0,131,ML082060602.txt,U
The inspectors evaluated the technical adequacy of the evaluations to ensure that TS operability was properly justified and the subject component or system remained available such that no unrecognized increase in risk occurred.,117,131,358,ML082060602.txt,U
"The inspectors compared the operability and design criteria in the appropriate sections of the TS and Updated Safety Analysis Report (USAR) to the licensee's evaluations, to determine whether the components or systems were operable.",117,358,590,ML082060602.txt,U
"Where compensatory measures were required to maintain operability, the inspectors determined whether the measures in place would function as intended and were properly controlled.",117,590,769,ML082060602.txt,U
"The inspectors determined, where appropriate, compliance with bounding limitations associated with the evaluations.",117,769,884,ML082060602.txt,U
"Additionally, the inspectors also reviewed a sampling of corrective action documents to verify that the licensee was identifying and correcting any deficiencies associated with operability evaluations.",117,884,1085,ML082060602.txt,U
Documents reviewed are listed in the attachment.,117,1085,1133,ML082060602.txt,U
This inspection constitutes four samples as defined in IP 71111.15.-05. b.,117,1133,1207,ML082060602.txt,U
Findings No findings of significance were identified.,117,1207,1260,ML082060602.txt,U
1R18 Plant Modifications (71111.18) .1 Temporary Plant Modifications,117,1260,1328,ML082060602.txt,U
a.,119,0,2,ML082060602.txt,U
"Inspection Scope The inspectors reviewed temporary modification involving the ESW `B' and fire protection system pipe excavation and support modifications during the week of May 5, 2008.",119,2,188,ML082060602.txt,U
"The inspectors compared the temporary configuration changes and associated 10 CFR 50.59 screening and evaluation information against the design basis, the UFSAR, and the TS, as applicable, to verify that the modification did not affect the operability or availability of the affected system(s).",119,188,482,ML082060602.txt,U
The inspectors also compared the 9 Enclosure,119,482,526,ML082060602.txt,U
licensee's information to operating experience information to ensure that lessons learned from other utilities had been incorporated into the licensee's decision to implement the temporary modification.,121,0,203,ML082060602.txt,U
"The inspectors, as applicable, performed field verifications to ensure that the modifications were installed as directed; the modifications operated as expected; modification testing adequately demonstrated continued system operability, availability, and reliability; and that operation of the modifications did not impact the operability of any interfacing systems.",121,203,569,ML082060602.txt,U
"Lastly, the inspectors discussed the temporary modification with operations, engineering, and training personnel to ensure that the individuals were aware of how extended operation with the temporary modification in place could impact overall plant performance.",121,569,830,ML082060602.txt,U
This inspection constitutes one temporary modification sample as defined in IP 71111.18-05. b.,121,830,924,ML082060602.txt,U
Findings No findings of significance were identified.,121,924,977,ML082060602.txt,U
.2 Permanent Plant Modifications,121,977,1009,ML082060602.txt,U
a.,123,0,2,ML082060602.txt,U
"Inspection Scope The inspectors reviewed the engineering design package for the RCIC new flow controller design implementation during the week of April 28, 2008, and discussed selected aspects with engineering personnel.",123,2,222,ML082060602.txt,U
"This document and related documentation were reviewed for adequacy of the associated 10 CFR 50.59 safety evaluation screening, consideration of design parameters, implementation of the modification, post-modification testing, and relevant procedures, design, and licensing documents were properly updated.",123,222,527,ML082060602.txt,U
The inspectors observed ongoing and completed work activities to verify that installation was consistent with the design control documents.,123,527,666,ML082060602.txt,U
The modification was associated with the replacement of existing obsolete RCIC flow controllers that were experiencing failures attributed to age.,123,666,812,ML082060602.txt,U
"A new design of controller, that was similar to the original, was installed in the control room and in the remote shutdown panel.",123,812,941,ML082060602.txt,U
This inspection constitutes one permanent plant modification sample as defined in IP 71111.18-05. b.,123,941,1041,ML082060602.txt,U
Findings No findings of significance were identified.,123,1041,1094,ML082060602.txt,U
1R19 Post-Maintenance Testing (71111.19) a.,123,1094,1137,ML082060602.txt,U
Inspection Scope The inspectors selected the following post-maintenance activities for review to verify that procedures and test activities were adequate to ensure system operability and functional capability:,123,1137,1346,ML082060602.txt,U
10,125,0,2,ML082060602.txt,U
Enclosure,127,0,9,ML082060602.txt,U
Â· Â· Â· Â· Â·,129,0,10,ML082060602.txt,U
"Division 1 EDG during the weeks of April 14 and 28, 2008; `EH13' alternate preferred electrical breaker following relay maintenance during the week of April 28, 2008; containment upper airlock ball valve maintenance during the month of June 2008; ESW 'C' during the weeks of May 26 and June 2, 2008; and remote shutdown control tests for RCIC and RHR systems during the week of June 23, 2008.",131,0,392,ML082060602.txt,U
"These activities were selected based upon the structure, system, or component's ability to impact risk.",133,0,103,ML082060602.txt,U
"The inspectors evaluated these activities for the following (as applicable): the effect of testing on the plant had been adequately addressed; testing was adequate for the maintenance performed; acceptance criteria were clear and demonstrated operational readiness; test instrumentation was appropriate; tests were performed as written in accordance with properly reviewed and approved procedures; equipment was returned to its operational status following testing (temporary modifications or jumpers required for test performance were properly removed after test completion), and test documentation was properly evaluated.",133,103,726,ML082060602.txt,U
"The inspectors evaluated the activities against TS, the UFSAR, 10 CFR Part 50 requirements, licensee procedures, and various NRC generic communications to ensure that the test results adequately ensured that the equipment met the licensing basis and design requirements.",133,726,996,ML082060602.txt,U
"In addition, the inspectors reviewed corrective action documents associated with post-maintenance tests to determine whether the licensee was identifying problems and entering them in the CAP and that the problems were being corrected commensurate with their importance to safety.",133,996,1276,ML082060602.txt,U
Documents reviewed are listed in the Attachment.,133,1276,1324,ML082060602.txt,U
This inspection constitutes five samples as defined in IP 71111.19-05. b.,133,1324,1397,ML082060602.txt,U
Findings The inspectors identified an Unresolved Item (URI) 05000440/2008003-01 associated with containment airlock maintenance.,133,1397,1525,ML082060602.txt,O
"Maintenance was conducted on an upper containment airlock door seal system to replace a ball valve on March 26, 2008.",133,1525,1642,ML082060602.txt,U
"The airlock seal failed on June 1, 2008, and the ball valve was found in a degraded condition with significant metal wear on the ball and stem interface.",133,1642,1795,ML082060602.txt,O
The licensee continued to review the issue at the end of the inspection period.,133,1795,1874,ML082060602.txt,U
"Because the ball valve was found significantly degraded and had failed in less than three months after installation, the inspectors remained concerned whether appropriate procedures were implemented associated with the ball valve maintenance on March 26.",133,1874,2128,ML082060602.txt,U
The inspectors plan to reevaluate this URI following completion of the licensee's investigation.,133,2128,2224,ML082060602.txt,U
1R20 Outage Activities (71111.20) .2 Other Outage Activities a.,133,2224,2287,ML082060602.txt,U
"Inspection Scope The inspectors evaluated outage activities for a planned outage that began on April 4, 2008, and continued through April 12, 2008.",133,2287,2434,ML082060602.txt,U
The outage was conducted to repair a hotwell pump discharge valve and to perform maintenance on other plant 11 Enclosure,133,2434,2554,ML082060602.txt,U
systems.,135,0,9,ML082060602.txt,U
"The inspectors reviewed activities to ensure that the licensee considered risk in developing, planning, and implementing the outage schedule.",135,9,150,ML082060602.txt,U
"The inspectors observed or reviewed the reactor shutdown and cooldown, outage equipment configuration and risk management, electrical lineups, selected clearances, control and monitoring of decay heat removal, control of containment activities, startup and heatup activities, and identification and resolution of problems associated with the outage.",135,150,499,ML082060602.txt,U
This inspection constituted one other outage sample as defined in IP 71111.20-05. b.,135,499,583,ML082060602.txt,U
Findings No findings of significance were identified.,135,583,636,ML082060602.txt,U
1R22 Surveillance Testing (71111.22) a.,135,636,675,ML082060602.txt,U
"Inspection Scope The inspectors reviewed the test results for the following activities to determine whether risk-significant systems and equipment were capable of performing their intended safety function and to verify testing was conducted in accordance with applicable procedural and TS requirements: Â· Â· Â· Â· Â· Â· oscillating power range monitor Channel D functional routine surveillance during the week of April 28, 2008 (routine); RCIC in-service testing during the week of June 2, 2008 (IST); HPCS pump and valve in-service testing during the week of June 2, 2008 (IST); Division 1 EDG routine testing during the week of June 9, 2008 (routine); RCIC and RHR remote shutdown panel routine testing during the week of June 9, 2008 (routine); and RHR 'B' pump and valve in-service testing during the week of June 16, 2008, (IST).",135,675,1504,ML082060602.txt,U
"The inspectors observed in-plant activities and reviewed procedures and associated records to determine whether: any preconditioning occurred; effects of the testing were adequately addressed by control room personnel or engineers prior to the commencement of the testing; acceptance criteria were clearly stated, demonstrated operational readiness, and were consistent with the system design basis; plant equipment calibration was correct, accurate, and properly documented; as-left setpoints were within required ranges; and the calibration frequency were in accordance with TSs, the USAR, procedures, and applicable commitments; measuring and test equipment calibration was current; test equipment was used within the required range and accuracy; applicable prerequisites described in the test procedures were satisfied; test frequencies met TS requirements to demonstrate operability and reliability; tests were performed in accordance with the test procedures and other applicable procedures; jumpers and lifted leads were controlled and restored where used; test data and results were accurate, complete, within limits, and valid; test equipment was removed after testing; where applicable for inservice testing activities, testing was performed in accordance with the applicable version of Section XI, American Society of Mechanical Engineers Code, and reference values were consistent with the system design basis; 12 Enclosure",137,0,1435,ML082060602.txt,U
"where applicable, test results not meeting acceptance criteria were addressed with an adequate operability evaluation or the system or component was declared inoperable; where applicable for safety-related instrument control surveillance tests, reference setting data were accurately incorporated in the test procedure; where applicable, actual conditions encountering high resistance electrical contacts were such that the intended safety function could still be accomplished; prior procedure changes had not provided an opportunity to identify problems encountered during the performance of the surveillance or calibration test; equipment was returned to a position or status required to support the performance of its safety functions; and all problems identified during the testing were appropriately documented and dispositioned in the CAP.",139,0,846,ML082060602.txt,U
Documents reviewed are listed in the Attachment to this report.,139,846,909,ML082060602.txt,U
"This inspection constitutes three inservice inspection samples, and three routine surveillance testing samples as defined in IP 71111.22, Sections -02 and -05. b.",139,909,1071,ML082060602.txt,U
Findings: No findings of significance were identified.,139,1071,1125,ML082060602.txt,U
1EP6 Drill Evaluation (71114.06) .1 Emergency Preparedness Drill Observation a.,139,1125,1204,ML082060602.txt,U
"Inspection Scope The inspectors evaluated the conduct of a routine licensee emergency drill on May 20, 2008, to identify any weaknesses and deficiencies in classification, notification, and protective action recommendation development activities.",139,1204,1450,ML082060602.txt,U
"The inspectors observed emergency response operations to determine whether the event classification, notifications, and protective action recommendations were performed in accordance with procedures.",139,1450,1649,ML082060602.txt,U
The inspectors also attended the licensee drill critique to compare any inspector-observed weakness with those identified by the licensee staff in order to evaluate the critique and to verify whether the licensee staff was properly identifying weaknesses and entering them into the corrective action program.,139,1649,1957,ML082060602.txt,U
"As part of the inspection, the inspectors reviewed the drill package and other documents listed in the Attachment to this report.",139,1957,2086,ML082060602.txt,U
This inspection constitutes one sample as defined in Inspection Procedure 71114.06-05. b.,139,2086,2175,ML082060602.txt,U
Findings No findings of significance were identified.,139,2175,2228,ML082060602.txt,U
13,141,0,2,ML082060602.txt,U
Enclosure,143,0,9,ML082060602.txt,U
2,145,0,3,ML082060602.txt,U
RADIATION SAFETY,147,0,16,ML082060602.txt,U
2PS3 Radiological Environmental Monitoring Program And Radioactive Material Control Program (71122.03) .1 a.,149,0,108,ML082060602.txt,U
Inspection Planning Inspection Scope The inspectors reviewed the most current Annual Environmental Monitoring Report and licensee assessment results to verify that the Radiological Environmental Monitoring Program (REMP) was implemented as required by TS and the Offsite Dose Calculation Manual (ODCM).,149,108,410,ML082060602.txt,U
"The inspectors reviewed the report for changes to the ODCM with respect to environmental monitoring commitments, in terms of sampling locations, monitoring and measurement frequencies, land use census, interlaboratory comparison program, and analysis of data.",149,410,669,ML082060602.txt,U
"The inspectors reviewed the ODCM to identify environmental monitoring stations and reviewed licensee self-assessments, audits, licensee event reports, and interlaboratory comparison program results.",149,669,867,ML082060602.txt,U
The inspectors reviewed the Final Safety Analysis Report (FSAR) for information regarding the environmental monitoring program and meteorological monitoring instrumentation.,149,867,1040,ML082060602.txt,U
The inspectors reviewed the scope of the licensee's audit program to verify that it met the requirements of 10 CFR 20.1101(c).,149,1040,1166,ML082060602.txt,U
This inspection constitutes one sample as defined in IP 71122.03-5. b.,149,1166,1236,ML082060602.txt,U
Findings No findings of significance were identified.,149,1236,1289,ML082060602.txt,U
.2 a. Onsite Inspection Inspection Scope The inspectors walked-down greater than 30 percent of the air sampling stations and greater than 10 percent of the thermoluminescence dosimeter (TLD) monitoring stations to determine whether they are located as described in the ODCM and to determine the equipment material condition.,149,1289,1613,ML082060602.txt,U
This inspection constitutes one sample as defined in IP 71122.03-5.,149,1613,1680,ML082060602.txt,U
"The inspectors observed the collection and preparation of a variety of environmental samples (e.g., ground and surface water, milk, vegetation, sediment, and soil) and verified that environmental sampling was representative of the release pathways (as specified in the ODCM) and that sampling techniques were in accordance with procedures.",149,1680,2019,ML082060602.txt,U
This inspection constitutes one sample as defined in IP 71122.03-5.,149,2019,2086,ML082060602.txt,U
"The inspectors verified that the meteorological instruments were operable, calibrated, and maintained in accordance with guidance contained in the FSAR, NRC Safety Guide 23, and licensee procedures.",149,2086,2284,ML082060602.txt,U
The inspectors verified that the meteorological data 14 Enclosure,149,2284,2349,ML082060602.txt,U
readout and recording instruments in the control room and at the tower were operable.,151,0,86,ML082060602.txt,U
"The inspectors compared readout data (i.e., wind speed, wind direction, and delta temperature) in the control room and at the meteorological tower to identify if there were any line loss differences.",151,86,285,ML082060602.txt,U
This inspection constitutes one sample as defined in IP 71122.03-5.,151,285,352,ML082060602.txt,U
"The inspectors reviewed each event documented in the Annual Environmental Monitoring Report which involved a missed sample, inoperable sampler, lost TLD, or anomalous measurement for the cause and corrective actions.",151,352,568,ML082060602.txt,U
"The inspectors also conducted a review of the licensee's assessment of any positive sample results (i.e., licensed radioactive material detected above the lower limits of detection (LLDs) and established background levels).",151,568,791,ML082060602.txt,U
The inspectors reviewed the associated radioactive effluent release data that was the likely source of the released material.,151,791,916,ML082060602.txt,U
This inspection constitutes one sample as defined in IP 71122.03-5.,151,916,983,ML082060602.txt,U
The inspectors reviewed significant changes made by the licensee to the ODCM as the result of changes to the land census or sampler station modifications since the last inspection.,151,983,1163,ML082060602.txt,U
The inspectors reviewed technical justifications for changed sampling locations.,151,1163,1243,ML082060602.txt,U
The inspectors verified that the licensee performed the reviews required to ensure that the changes did not affect its ability to monitor the impacts of radioactive effluent releases on the environment.,151,1243,1445,ML082060602.txt,U
This inspection constitutes one sample as defined in IP 71122.03-5.,151,1445,1512,ML082060602.txt,U
The inspectors reviewed the calibration and maintenance records for seven air samplers and composite water samplers.,151,1512,1628,ML082060602.txt,U
"The inspectors reviewed calibration records for the environmental sample radiation measurement instrumentation (i.e., count room).",151,1628,1758,ML082060602.txt,U
"The inspectors verified that the appropriate detection sensitivities with respect to TS/ODCM were utilized for counting samples (i.e., the samples met the TS/ODCM required LLDs).",151,1758,1936,ML082060602.txt,U
The inspectors reviewed quality control charts for maintaining radiation measurement instrument status and actions taken for degrading detector performance.,151,1936,2092,ML082060602.txt,U
The inspectors reviewed the results of the REMP sample vendor's quality control program including the interlaboratory comparison program to verify the adequacy of the vendor's program and the corrective actions for any identified deficiencies.,151,2092,2335,ML082060602.txt,U
The inspectors reviewed audits and technical evaluations that the licensee performed on the vendor's program.,151,2335,2444,ML082060602.txt,U
The inspectors reviewed quality assurance audit results of the program to determine whether the licensee met the TS/ODCM requirements.,151,2444,2578,ML082060602.txt,U
This inspection constitutes one sample as defined in IP 71122.03-5. b.,151,2578,2648,ML082060602.txt,U
Findings No findings of significance were identified.,151,2648,2701,ML082060602.txt,U
15,153,0,2,ML082060602.txt,U
Enclosure,155,0,9,ML082060602.txt,U
.3 a.,157,0,6,ML082060602.txt,U
"Unrestricted Release of Material from the Radiologically Controlled Area Inspection Scope The inspectors observed several locations where the licensee monitored potentially contaminated material leaving the radiologically controlled area (RCA) and inspected the methods used for control, survey, and release from these areas.",159,0,325,ML082060602.txt,U
The inspectors observed the performance of personnel surveying and releasing material for unrestricted use to verify that the work was performed in accordance with plant procedures.,159,325,506,ML082060602.txt,U
This inspection constitutes one sample as defined in IP 71122.03-5.,159,506,573,ML082060602.txt,U
The inspectors verified that the radiation monitoring instrumentation was appropriate for the radiation types present and was calibrated with appropriate radiation sources.,159,573,745,ML082060602.txt,U
The inspectors reviewed the licensee's criteria for the survey and release of potentially contaminated material and verified that there was guidance on how to respond to an alarm which indicates the presence of licensed radioactive material.,159,745,986,ML082060602.txt,U
The inspectors reviewed the licensee's equipment to ensure the radiation detection sensitivities were consistent with the NRC guidance contained in IE Circular 81-07 and IE Information Notice 85-92 for surface contamination and HPPOS-221 for volumetrically contaminated material.,159,986,1265,ML082060602.txt,U
The inspectors verified that the licensee performed radiation surveys to detect radionuclides that decay via electron capture.,159,1265,1391,ML082060602.txt,U
"The inspectors reviewed the licensee's procedures and records to verify that the radiation detection instrumentation was used at its typical sensitivity level based on appropriate counting parameters (i.e., counting times and background radiation levels).",159,1391,1646,ML082060602.txt,U
"The inspectors verified that the licensee had not established a ""release limit"" by altering the instrument's typical sensitivity through such methods as raising the energy discriminator level or locating the instrument in a high radiation background area.",159,1646,1901,ML082060602.txt,U
This inspection constitutes one sample as defined in IP 71122.03-5.,159,1901,1968,ML082060602.txt,U
b.,161,0,2,ML082060602.txt,U
Findings No findings of significance were identified.,163,0,53,ML082060602.txt,U
.4 a.,165,0,5,ML082060602.txt,U
"Identification and Resolution of Problems Inspection Scope The inspectors reviewed the licensee's self assessments, audits, Licensee Event Reports (LERs), and Special Reports related to the radiological environmental monitoring program since the last inspection to determine if identified problems were entered into the CAP for resolution.",167,0,339,ML082060602.txt,U
The inspectors also verified that the licensee's selfassessment program was capable of identifying repetitive deficiencies or significant individual deficiencies in problem identification and resolution.,167,339,542,ML082060602.txt,U
"The inspectors also reviewed corrective action reports from the REMP since the previous inspection, interviewed staff and reviewed documents to determine if the following activities were being conducted in an effective and timely manner commensurate with their importance to safety and risk:",167,542,833,ML082060602.txt,U
16,169,0,2,ML082060602.txt,U
Enclosure,171,0,9,ML082060602.txt,U
Â· Â· Â· Â· Â· Â· Â· Â·,173,0,16,ML082060602.txt,U
"initial problem identification, characterization, and tracking; disposition of operability/reportability issues; evaluation of safety significance/risk and priority for resolution; identification of repetitive problems; identification of contributing causes; identification and implementation of effective corrective actions; resolution of non-cited violations (NCVs) tracked in the corrective action system; and implementation/consideration of risk-significant operational experience feedback.",175,0,494,ML082060602.txt,U
This inspection constitutes one sample as defined in IP 71122.03-5. b.,177,0,70,ML082060602.txt,U
Findings No findings of significance were identified.,177,70,123,ML082060602.txt,U
4,177,123,125,ML082060602.txt,U
OTHER ACTIVITIES,177,125,141,ML082060602.txt,U
4OA1 Performance Indicator Verification (71151) .1 a.,179,0,53,ML082060602.txt,U
Public Radiation Safety Inspection Scope The inspectors sampled licensee submittals for the Public Radiation Safety PI for the period from the fourth quarter 2007 through the first quarter 2008.,179,53,247,ML082060602.txt,U
"To determine the accuracy of the PI data reported during those periods, PI definitions and guidance contained in the Nuclear Energy Institute (NEI) Document 99-02, ""Regulatory Assessment Performance Indicator Guideline,"" Revision 5, was used.",179,247,489,ML082060602.txt,U
"The inspectors reviewed the licensee's effluent samples, TS requirements, issue reports, event reports and NRC Integrated Inspection Reports for the period of October 2007 through May 2008, to validate the accuracy of the submittals.",179,489,722,ML082060602.txt,U
The inspectors also reviewed the licensee's issue report database to determine if any problems had been identified with the PI data collected or transmitted for this indicator and none were identified.,179,722,923,ML082060602.txt,U
Specific documents reviewed are described in the Attachment to this report.,179,923,998,ML082060602.txt,U
This inspection constitutes one public radiation safety sample as defined in IP 71151-05. b.,179,998,1090,ML082060602.txt,U
Findings No findings of significance were identified.,179,1090,1143,ML082060602.txt,U
17,181,0,2,ML082060602.txt,U
Enclosure,183,0,9,ML082060602.txt,U
"4OA2 Identification and Resolution of Problems (71152) Cornerstone: Initiating Events, Mitigating Systems, Barrier Integrity, and Emergency Preparedness .1 a.",185,0,159,ML082060602.txt,U
"Routine Review of Items Entered Into the CAP Inspection Scope As part of the various baseline IPs discussed in previous sections of this report, the inspectors routinely reviewed issues during baseline inspection activities and plant status reviews to verify that they were being entered into the licensee's CAP at an appropriate threshold, that adequate attention was being given to timely corrective actions, and that adverse trends were identified and addressed.",185,159,624,ML082060602.txt,U
"Attributes reviewed included: the complete and accurate identification of the problem; that timeliness was commensurate with the safety significance; that evaluation and disposition of performance issues, generic implications, common causes, contributing factors, root causes, extent-of-condition reviews, and previous occurrence reviews were proper and adequate; and that the classification, prioritization, focus, and timeliness of corrective actions were commensurate with safety and sufficient to prevent recurrence of the issue.",185,624,1157,ML082060602.txt,U
Minor issues entered into the licensee's CAP as a result of the inspectors' observations are included in the attached List of Documents Reviewed.,185,1157,1302,ML082060602.txt,U
These routine reviews for the identification and resolution of problems did not constitute any additional inspection samples.,185,1302,1427,ML082060602.txt,U
"Instead, by procedure they were considered an integral part of the inspections performed during the quarter and documented in Section 1 of this report.",185,1427,1578,ML082060602.txt,U
b.,185,1578,1580,ML082060602.txt,U
Findings Failure to Identify a Condition Adverse to Quality Related to the Reactor Recirculation System Introduction: A finding of very low safety significance (GREEN) was identified by the inspectors for the licensee's failure to adhere to CAP procedures following the identification of a degraded condition affecting the 'A' recirculation system flow control valve (FCV).,185,1580,1953,ML082060602.txt,"O, P"
"Description: On May 14, 2008, during review of previous plant events related to the reactor recirculation system, the inspectors determined that a degraded condition of the linear velocity transducer (LVT) connector for FCV 'A' was found by licensee personnel during a refueling outage in May 2007.",185,1953,2251,ML082060602.txt,"O, P"
"Following the refueling outage, beginning on May 24, 2007, the 'A' FCV experienced unexpected oscillations, which continued to worsen until June 5, 2007, when the 'A' FCV was manually locked by operators to prevent the condition from potentially causing reactor power transients greater than 11 percent per second.",185,2251,2565,ML082060602.txt,U
The plant conducted a forced outage to correct the problem with the 'A' FCV.,185,2565,2641,ML082060602.txt,U
"During the forced outage, the licensee identified that an LVT wire was not soldered to its connector pin.",185,2641,2746,ML082060602.txt,"O, P"
"This issue was entered into the CAP as CR 07-22503 dated June 24, 2007.",185,2746,2817,ML082060602.txt,U
18,187,0,2,ML082060602.txt,U
Enclosure,189,0,9,ML082060602.txt,U
"The inspectors reviewed Maintenance Rule Failure Review Sheet, CA 07-21072-001, in which the licensee characterized the LVT failure as a Maintenance Preventable Functional Failure.",191,0,181,ML082060602.txt,"O, P"
"The review sheet stated, ""This is due to the condition of the connector to the LVT being degraded and an opportunity existed previous to the component failure to replace the degraded connector.",191,181,374,ML082060602.txt,T
During the cold solder inspection it was identified that the LVT connector was damaged.,191,374,461,ML082060602.txt,U
"Due to the inability to obtain parts to replace the damaged connector, tape was utilized in an attempt to make the connector rigid.""",191,461,593,ML082060602.txt,U
The inspectors requested to review the CR that documented the identification of the degraded connector during the licensee's refueling outage cold solder inspection.,191,593,758,ML082060602.txt,U
"As stated in CR 07-21560, ""Reactor Recirc FCV 'A' Oscillations,"" dated June 5, 2007, the cold solder inspections identified, ""that too much un-insulated wire was exposed,"" and black electrical tape was used as a repair.""",191,758,978,ML082060602.txt,"T, O"
"However, the licensee determined that a CR had not been initiated to address the discovery of this degraded condition during the refueling outage cold solder inspections.",191,978,1148,ML082060602.txt,T
"Normal Operating Procedure (NOP)-LP-2001, ""Corrective Action Program,"" Revision 15, stated in step 4.3.2 that a CR shall be initiated upon discovery of any degraded conditions that affect USAR described systems, structures, or components.",191,1148,1386,ML082060602.txt,P
The reactor recirculation system was a USAR described system and the FCV had a TS-controlled function.,191,1386,1488,ML082060602.txt,U
"Contrary to this licensee standard, during May 2007 the licensee failed to initiate a CR for the identification of a degraded condition affecting the FCV.",191,1488,1642,ML082060602.txt,"O, P"
The licensee entered the issue of failure to adhere to corrective action program procedures into their corrective action program.,191,1642,1771,ML082060602.txt,U
"Analysis: The inspectors determined that the failure to adhere to CAP procedures associated with the degraded condition of the LVT was a performance deficiency warranting a significance evaluation in accordance with IMC 0612, ""Power Reactor Inspection Reports,"" Appendix B, ""Issue Disposition Screening,"" issued on September 20, 2007.",191,1771,2105,ML082060602.txt,P
The inspectors determined that the finding was more than minor because it was associated with the equipment performance attribute of the initiating events cornerstone and adversely affected the cornerstone objective of limiting the likelihood of events that upset plant stability.,191,2105,2385,ML082060602.txt,O
"Specifically, it affected the availability and reliability of equipment related to reactivity control.",191,2385,2487,ML082060602.txt,"O, P"
"The inspectors performed a significance determination of this issue using IMC 0609, ""Significance Determination Process,"" dated January 10, 2008, and IMC 0609.04, ""Initial Screening and Characterization of Findings,"" dated January 10, 2008.",191,2487,2727,ML082060602.txt,U
The issue screened as a transient initiator contributor.,191,2727,2783,ML082060602.txt,U
"As such, the finding was of very low safety significance because under Question 1, all mitigation equipment or functions were available.",191,2783,2919,ML082060602.txt,U
The primary cause of this finding was related to the cross-cutting aspect in the area of Problem Identification and Resolution because the organization failed to properly identify issues related to nuclear safety P.1(a).,191,2919,3139,ML082060602.txt,"O, P, T"
"Enforcement: The inspectors determined that no violation of regulatory requirements had occurred because the reactor recirculation system FCV was not a safety-related component covered by 10 CFR Part 50, Appendix B.",191,3139,3354,ML082060602.txt,U
(FIN 05000440/2008003-02),191,3354,3379,ML082060602.txt,U
19,193,0,2,ML082060602.txt,U
Enclosure,195,0,9,ML082060602.txt,U
0.2,197,0,3,ML082060602.txt,U
Daily Corrective Action Program Reviews a.,199,0,42,ML082060602.txt,U
"Inspection Scope In order to assist with the identification of repetitive equipment failures and specific human performance issues for follow-up, the inspectors performed a daily screening of items entered into the licensee's CAP.",199,42,272,ML082060602.txt,U
This review was accomplished through inspection of the station's daily CR packages.,199,272,355,ML082060602.txt,U
"These daily reviews were performed by procedure as part of the inspectors' daily plant status monitoring activities and, as such, did not constitute any separate inspection samples.",199,355,536,ML082060602.txt,U
b.,199,536,538,ML082060602.txt,U
Findings No findings of significance were identified.,199,538,591,ML082060602.txt,U
0.3,201,0,2,ML082060602.txt,U
Major Equipment Reliability Program (MERP) and Recovery Plan In-depth Review a.,203,0,79,ML082060602.txt,U
Inspection Scope The inspectors reviewed two programs that the licensee put into place in early 2008 to improve plant equipment and human performance.,203,79,229,ML082060602.txt,U
The MERP was designed to repair or replace plant equipment that the licensee determined was unreliable or requiring significant resource expenditure to maintain.,203,229,390,ML082060602.txt,U
The Perry Recovery Plan was designed to address identified areas for improvement in organizational performance.,203,390,501,ML082060602.txt,U
"Throughout the inspection period, the inspectors reviewed the ongoing development of these two plans and the licensee's progress on the plans.",203,501,643,ML082060602.txt,U
"The inspectors reviewed the plans to determine whether the licensee plans included complete and accurate identification of the problem; that evaluation and disposition of performance issues were proper and adequate; and that the classification, prioritization, focus, and timeliness of corrective actions were commensurate with safety and were sufficient to address recurrence of the issues.",203,643,1034,ML082060602.txt,U
These reviews represented one inspection sample.,203,1034,1082,ML082060602.txt,
b.,203,1082,1084,ML082060602.txt,U
Findings No findings of significance were identified.,203,1084,1137,ML082060602.txt,U
"4OA3 Followup of Events and Notices of Enforcement Discretion (71153) Cornerstones: Initiating Events, Mitigating Systems, Barrier Integrity, and Emergency Preparedness",205,0,168,ML082060602.txt,U
0.1,207,0,2,ML082060602.txt,U
"(Closed) LER 05000440/2007-007-00: Reactor Recirculation Pump Failure Results in Manual Reactor Protection System Actuation On June 22, 2007, during a planned reactor shutdown, the licensee inserted a manual scram at a higher power level than originally planned.",209,0,262,ML082060602.txt,"T, P"
Flow was lost in the 'B' reactor 20 Enclosure,209,262,307,ML082060602.txt,T
recirculation loop when the 'B' recirculation pump fast speed breaker failed to function as expected as operators attempted to shift the pump from fast to slow speed.,211,0,167,ML082060602.txt,"O, P, T"
The pump fast speed breaker rapidly cycled causing several starts of the pump in fast speed.,211,167,259,ML082060602.txt,"O, P, T"
Operators manually prevented the pump from starting by depressing the control panel stop button and then removed the pump control power to secure the pump.,211,259,414,ML082060602.txt,U
The cause of the reactor recirculation 'B' pump failure to transfer to slow speed was a failure of the interlock circuit Agastat time-delay relay.,211,414,560,ML082060602.txt,"O, T"
An auxiliary contact failed to open due to inadequate installation and testing of the relay when it was installed during the April 2007 refueling outage.,211,560,713,ML082060602.txt,"O, P, T"
"The pre-approved reactivity plan and standard shutdown sequence included reducing reactor power to 20 percent; removing the main turbine from the electrical grid, and shutting down the plant by inserting a manual scram.",211,713,932,ML082060602.txt,U
Single loop reactor operations were not included in the pre-approved sequence.,211,932,1010,ML082060602.txt,U
