type,class,text,line,start_pos,end_pos,file,class
0,U,"The inspectors reviewed this temporary modification and associated 10 CFR 50.59 screening against system requirements, including the USAR and Technical Specifications, to determine if there were any effects on system operability or availability and to verify temporary modification consistency with plant documentation and procedures.",173,1700,2034,davi_2004012.txt,0
0,U,b.,173,2034,2036,davi_2004012.txt,0
0,U,Findings No findings of significance were identified,173,2036,2088,davi_2004012.txt,0
0,U,11,175,0,2,davi_2004012.txt,0
0,U,Enclosure,177,0,9,davi_2004012.txt,0
0,U,1EP6 Drill Evaluation (71114.06) a.,179,0,36,davi_2004012.txt,0
0,U,"Inspection Scope The inspectors monitored the licensee's emergency preparedness exercises conducted on July 22, 2004, from various locations and perspectives.",179,36,194,davi_2004012.txt,0
0,U,"The observations included evaluation of drill conduct, adequacy of the drill critiques, and identification of weaknesses and deficiencies.",179,194,332,davi_2004012.txt,0
0,U,"The inspector reviewed the licensee's scenario, preparation, and controller instructions and debriefing.",179,332,436,davi_2004012.txt,0
0,U,"The inspectors noted the reality of the drill scenario and observed personnel performance in the simulator control room, the technical support center, the operations support center and the emergency operations facility.",179,436,655,davi_2004012.txt,0
0,U,"The inspectors also noted the communications, accuracy of situation evaluations, and reporting (simulated) to appropriate agencies.",179,655,786,davi_2004012.txt,0
0,U,"Finally, the inspectors observed the licensee's controller critique to assure that weaknesses and deficiencies were acknowledged and that appropriate corrective actions were identified.",179,786,971,davi_2004012.txt,0
0,U,b Findings No findings of significance were identified 2.,179,971,1028,davi_2004012.txt,0
0,U,RADIATION SAFETY Cornerstone: Occupational Radiation Safety 2OS1 Access Control to Radiologically Significant Areas (71121.01) .1 a.,179,1028,1160,davi_2004012.txt,0
0,U,Plant Walkdowns and Radiation Work Permit Reviews Inspection Scope The inspectors identified one radiologically significant work area within a radiation and potential airborne radioactivity area in the plant.,179,1160,1368,davi_2004012.txt,0
0,U,"The radiation work permit (RWP) and work package, which included radiological controls and surveys of this area, were reviewed to determine if radiological controls including surveys, air sampling data, postings, and barricades were acceptable.",179,1368,1612,davi_2004012.txt,0
0,U,"This work area perimeter was walked down and surveyed using an NRC survey meter in order to verify that the prescribed RWP, procedures, and engineering controls were in place, that licensee surveys and postings were complete and accurate, and that air samplers were properly located.",179,1612,1895,davi_2004012.txt,0
0,U,"The inspectors reviewed the RWP and associated radiological controls used to access this work area, and evaluated the work control instructions and control barriers that were specified in order to verify that the controls and requirements were complied with.",179,1895,2153,davi_2004012.txt,1
0,U,Electronic dosimeter alarm set points for both integrated dose and dose rate were evaluated for conformity with survey indications and plant policy.,179,2153,2301,davi_2004012.txt,1
0,U,Workers were interviewed to verify that they were aware of the actions required when their electronic dosimeters noticeably malfunctioned or alarmed.,179,2301,2450,davi_2004012.txt,0
0,U,12 Enclosure,179,2450,2462,davi_2004012.txt,0
0,U,b.,181,0,3,davi_2004012.txt,0
0,U,Findings No findings of significance were identified.,183,0,53,davi_2004012.txt,0
0,U,2PS3 Radiological Environmental Monitoring Program (REMP) And Radioactive Material Control Program (71122.03) .1 a.,185,0,115,davi_2004012.txt,1
0,U,Inspection Planning Inspection Scope The inspectors reviewed the most current Annual Environmental Monitoring Report and licensee assessment results to verify that the REMP was implemented as required by the Radiological Environmental Technical Specifications (RETS) and the Offsite Dose Calculation Manual (ODCM).,185,115,429,davi_2004012.txt,1
0,U,"The inspectors reviewed the report for changes to the ODCM with respect to environmental monitoring and commitments in terms of sampling locations, monitoring and measurement frequencies, land use census, interlaboratory comparison program, and data analysis.",185,429,688,davi_2004012.txt,0
0,U,"The inspectors reviewed the ODCM to identify environmental monitoring stations and evaluated licensee self-assessments, audits, licensee event reports, and interlaboratory comparison program results.",185,688,887,davi_2004012.txt,0
0,U,The inspectors reviewed the Updated Final Safety Analysis Report for information regarding the environmental monitoring program and meteorological monitoring instrumentation.,185,887,1061,davi_2004012.txt,0
0,U,The inspectors also reviewed the scope of the licensee's audit program to verify that it met the requirements of 10 CFR 20.1101(c).,185,1061,1192,davi_2004012.txt,1
0,U,This review represented one sample.,185,1192,1227,davi_2004012.txt,0
0,U,b.,185,1227,1229,davi_2004012.txt,0
0,U,Findings No findings of significance were identified.,185,1229,1282,davi_2004012.txt,0
0,U,.2 a. Onsite Inspection Inspection Scope The inspectors walked down six of the air sampling stations (>30 percent) and approximately 13 percent of the thermoluminescent dosimeter monitoring stations to determine whether they were located as described in the ODCM and to determine the equipment material condition.,185,1282,1595,davi_2004012.txt,0
0,U,This review represented one sample.,185,1595,1630,davi_2004012.txt,0
0,U,"The inspectors observed the collection and preparation of a variety of environmental samples including ground water, surface water, and air.",185,1630,1770,davi_2004012.txt,0
0,U,The environmental sampling program was verified to be representative of the release pathways as specified in the ODCM and that sampling techniques were performed in accordance with station procedures.,185,1770,1970,davi_2004012.txt,0
0,U,13,187,0,2,davi_2004012.txt,0
0,U,Enclosure,189,0,9,davi_2004012.txt,0
0,U,This review represented one sample.,191,0,36,davi_2004012.txt,0
0,U,"The inspectors verified that the meteorological instruments were operable, calibrated, and maintained in accordance with guidance contained in the annual report, NRC Safety Guide 23, and licensee procedures.",191,36,243,davi_2004012.txt,0
0,U,"The inspectors verified that the meteorological data readout and recording instruments including computer interfaces and data loggers at the tower were operable; that readouts of wind speed, wind direction, delta temperature, and atmospheric stability measurements were available on the licensee's computer system, which was available in the Control Room, and that the system was operable.",191,243,632,davi_2004012.txt,0
0,U,This review represented one sample.,191,632,667,davi_2004012.txt,0
0,U,"The inspectors reviewed each event documented in the Annual Environmental Monitoring Report which involved missed samples, inoperable samplers, lost thermoluminescent dosimeters, or anomalous measurements for the cause and corrective actions.",191,667,909,davi_2004012.txt,1
0,U,"The licensee reported no positive sample results (i.e., licensed radioactive material detected above the lower limits of detection).",191,909,1041,davi_2004012.txt,0
0,U,This review represented one sample.,191,1041,1076,davi_2004012.txt,0
0,U,"The inspectors reviewed the ODCM for significant changes resulting from land use census modifications, or sampling station changes made since the last inspection.",191,1076,1238,davi_2004012.txt,0
0,U,This included a review of technical justifications for changed sampling locations.,191,1238,1320,davi_2004012.txt,0
0,U,The inspectors verified that the licensee performed the reviews required to ensure that the changes did not affect its ability to monitor the impacts of radioactive effluent releases on the environment.,191,1320,1522,davi_2004012.txt,0
0,U,This review represented one sample.,191,1522,1557,davi_2004012.txt,0
0,U,The inspectors reviewed the calibration and maintenance records for 5 air samplers.,191,1557,1640,davi_2004012.txt,0
0,U,There were no calibrations for composite water samplers.,191,1640,1696,davi_2004012.txt,0
0,U,The inspectors reviewed calibration records for radiation measurement (counting room) instrumentation that could be used for environmental sample analysis and was used for the free release of liquids or pourable solids from the radiologically restricted area (RRA).,191,1696,1961,davi_2004012.txt,0
0,U,"This included verification that the appropriate detection sensitivities would be achieved for counting samples, in that the instrumentation could achieve the RETS/ODCM required environmental lower levels of detection limits.",191,1961,2185,davi_2004012.txt,0
0,U,"The inspectors reviewed quality control data used to monitor radiation measurement instrument performance, and actions that would be taken if indications of degrading detector performance were observed.",191,2185,2387,davi_2004012.txt,0
1,O,The licensee does not perform radio-chemical analyses of REMP samples.,191,2387,2457,davi_2004012.txt,0
0,U,The inspectors reviewed a licensee audit of the vendor laboratory that analyzed these samples.,191,2457,2551,davi_2004012.txt,0
0,U,Corrective actions for deficiencies identified in the audit were evaluated along with the vendor's interlaboratory comparison program to verify the adequacy of the vendor's analytical and quality assurance programs.,191,2551,2766,davi_2004012.txt,0
0,U,This included a review of the licensee's evaluation of the data for bias and the overall effect on the REMP.,191,2766,2874,davi_2004012.txt,0
0,U,14,193,0,2,davi_2004012.txt,0
0,U,Enclosure,195,0,9,davi_2004012.txt,0
0,U,"The inspectors also evaluated the results of the licensees' interlaboratory comparison program to verify the adequacy of radio-chemical analyses performed by the licensee, and the quality assurance organization's evaluation of the intercomparison program including corrective actions for deficiencies.",197,0,302,davi_2004012.txt,0
0,U,The inspectors reviewed quality assurance audit results of the program to determine whether the licensee met the Technical Specification/ODCM requirements.,197,302,457,davi_2004012.txt,0
0,U,This review represented one sample.,197,457,492,davi_2004012.txt,0
0,U,b.,197,492,494,davi_2004012.txt,0
0,U,Findings No findings of significance were identified.,197,494,547,davi_2004012.txt,0
0,U,.3 a.,197,547,552,davi_2004012.txt,0
0,U,"Unrestricted release of material from the Radiologically Restricted Area Inspection Scope The inspectors observed the access control location where the licensee monitored potentially contaminated material leaving the radiologically restricted area, and inspected the methods used for control, survey, and release of material from this area.",197,552,892,davi_2004012.txt,0
0,U,The inspectors observed the performance of personnel surveying and releasing material for unrestricted use to verify that the work was performed in accordance with plant procedures.,197,892,1073,davi_2004012.txt,0
0,U,This review represented one sample.,197,1073,1108,davi_2004012.txt,0
0,U,The inspectors verified that the radiation monitoring instrumentation was appropriate for the radiation types present and was calibrated with appropriate radiation sources that represented the expected isotopic mix.,197,1108,1323,davi_2004012.txt,0
0,U,The inspectors reviewed the licensee's criteria for the survey and release of potentially contaminated material and verified that there was guidance on how to respond to an alarm indicating the presence of licensed radioactive material.,197,1323,1559,davi_2004012.txt,0
0,U,"The inspectors reviewed the licensee's equipment to ensure that radiation detection sensitivities were consistent with the NRC guidance contained in IE Circular 81-07 and IE Information Notice 85-92 for surface contamination, and HPPOS-221 for volumetrically contaminated material.",197,1559,1840,davi_2004012.txt,0
0,U,The inspectors verified that the licensee performed radiation surveys to detect radionuclides that decay via electron capture.,197,1840,1966,davi_2004012.txt,0
0,U,The inspectors reviewed the licensee's procedures and records to verify that the radiation detection instrumentation was used at its typical sensitivity level based on appropriate counting parameters such as counting times and background radiation levels.,197,1966,2221,davi_2004012.txt,0
0,U,"The inspectors verified that the licensee had not established a ""release limit"" by altering the instrument's typical sensitivity through such methods as raising the energy discriminator level or locating the instrument in a high radiation background area.",197,2221,2476,davi_2004012.txt,0
0,U,This review represented one sample.,197,2476,2511,davi_2004012.txt,0
0,U,15,199,0,2,davi_2004012.txt,0
0,U,Enclosure,201,0,9,davi_2004012.txt,0
0,U,b.,203,0,3,davi_2004012.txt,0
0,U,Findings No findings of significance were identified.,205,0,53,davi_2004012.txt,0
0,U,.4 a.,207,0,5,davi_2004012.txt,0
0,U,"Identification and Resolution of Problems Inspection Scope The inspectors reviewed the licensee's self-assessments, audits, Licensee Event Reports, and Special Reports related to the radiological environmental monitoring program since the last REMP inspection to determine if identified problems were entered into the corrective action program for resolution.",209,0,359,davi_2004012.txt,0
0,U,The inspectors also verified that the licensee's self-assessment program was capable of identifying and addressing repetitive deficiencies or significant individual deficiencies that were identified by the problem identification and resolution process.,209,359,611,davi_2004012.txt,1
0,U,"The inspectors also reviewed corrective action reports from the REMP that affected environmental sampling and analysis, and meteorological monitoring instrumentation.",209,611,777,davi_2004012.txt,0
0,U,"Staff members were interviewed and documents were reviewed to determine if the following activities were being conducted in an effective and timely manner commensurate with their importance to safety and risk: еб еб еб еб еб еб еб еб Initial problem identification, characterization, and tracking; Disposition of operability/reportability issues; Evaluation of safety significance/risk and priority for resolution; Identification of repetitive problems; Identification of contributing causes; Identification and implementation of effective corrective actions; Resolution of NCVs tracked in the corrective action system; and Implementation/consideration of risk significant operational experience feedback.",209,777,1474,davi_2004012.txt,0
0,U,This review represented one sample.,211,0,35,davi_2004012.txt,0
0,U,b.,211,35,37,davi_2004012.txt,0
0,U,Findings No findings of significance were identified.,211,37,90,davi_2004012.txt,0
0,U,4,211,90,92,davi_2004012.txt,0
0,U,OTHER ACTIVITIES,211,92,108,davi_2004012.txt,0
0,U,"4OA2 Identification and Resolution of Problems (71152) .1 Daily Review As required by Inspection Procedure 71152, Identification and Resolution of Problems, and in order to help identify repetitive equipment deficiencies or specific human performance issues for follow-up, the inspectors performed a daily screening of items entered into the licensee's corrective action program.",213,0,379,davi_2004012.txt,0
0,U,This screening was accomplished by a daily review of all condition reports entered into the corrective action program and 16 Enclosure,213,379,513,davi_2004012.txt,0
0,U,review of document packages prepared for the licensee's daily Management Alignment and Ownership Meetings.,215,0,107,davi_2004012.txt,0
0,U,"4OA3 Event Followup (71153) .1 Reactor Plant Trip [10CFR50.72(b)(2)(iv)(B)] On August 4, 2004, with the plant operating in Mode 1, the reactor tripped from full power.",215,107,274,davi_2004012.txt,0
0,U,"At the time of the trip, functional testing of reactor trip breaker B was in progress.",215,274,360,davi_2004012.txt,0
0,U,"As soon as the simulated trip signal was inserted for reactor trip breaker B, the Unit tripped.",215,360,455,davi_2004012.txt,0
0,U,"The plant responded as expected with no significant deviations in reactivity control, pressure control, temperature control, steam generator pressure control, or steam generator inventory.",215,455,643,davi_2004012.txt,1
0,U,The apparent cause of the trip was a faulted fuse in a redundant power supply to the source interruption device (SID) for reactor trip breaker A.,215,643,788,davi_2004012.txt,0
0,U,This faulted fuse removed one source of power to the SID.,215,788,845,davi_2004012.txt,0
0,U,"Once the testing activity opened reactor trip breaker B, the second source of power was removed from the SID for reactor trip breaker A, resulting in the breaker opening.",215,845,1015,davi_2004012.txt,0
0,U,"With both reactor trip breakers open (A and B), power was removed from the control rod drive mechanisms and the control rods inserted and shutdown the reactor.",215,1015,1174,davi_2004012.txt,0
0,U,"[The SIDs are located in both control rod trip breakers A and B and initiate a shunt trip of the breakers if the device senses a control rod drive power system high voltage, under voltage, or high system supply motor return SCR temperature.]",215,1174,1415,davi_2004012.txt,0
0,U,"Through testing, the licensee was able to reproduce the fault that caused the reactor trip.",215,1415,1506,davi_2004012.txt,0
0,U,There was no evidence that the fuse failed due to an electrical fault.,215,1506,1576,davi_2004012.txt,0
0,U,The licensee suspects that the fuse failed due to mechanical failure.,215,1576,1645,davi_2004012.txt,0
0,U,The faulted fuse was sent to Beta Labs for further evaluation.,215,1645,1707,davi_2004012.txt,0
0,U,Additional correction actions that were implemented by the licensee included the replacement of the two fuses in each of the SIDs and the revision of the reactor trip breaker testing procedures to include a verification step that ensures the SID power supply fuses are not faulted prior to the commencement of reactor trip breaker testing.,215,1707,2046,davi_2004012.txt,0
0,U,The inspectors observed the control room operators perform immediate and supplemental actions for a reactor trip.,215,2046,2159,davi_2004012.txt,0
0,U,No significant equipment issues were noted during the transition to operational Mode 3.,215,2159,2246,davi_2004012.txt,0
0,U,"Additionally, the inspectors reviewed licensee activities focused at determining the cause of the reactor trip.",215,2246,2357,davi_2004012.txt,0
0,U,The inspectors determined that the plant shutdown to operational Mode 3 was conducted in a controlled and professional manner and that the licensee problem solving team that was assembled to determine the cause of the reactor trip was very effective at finding and correcting the faulted equipment.,215,2357,2655,davi_2004012.txt,0
0,U,".2 Unanticipated Alarm on Iodine Channel Monitoring Radioactive Waste Ventilation On July 1, 2004, the licensee experienced alarm conditions on an iodine channel of the radiation monitors in the rad waste ventilation system (supplies and exhausts air from the auxiliary building) and the fuel handling ventilation system.",215,2655,2976,davi_2004012.txt,0
0,U,The levels rose to the 17 Enclosure,215,2976,3011,davi_2004012.txt,0
0,U,high limit which caused the rad waste ventilation system to trip and align itself for emergency ventilation although the emergency ventilation system was not actuated.,217,0,168,davi_2004012.txt,0
0,U,Just prior to this event the licensee had replaced a makeup and purification system letdown filter and was transporting the replaced filter in a shielding container through the auxiliary building.,217,168,364,davi_2004012.txt,0
0,U,The licensee formed a problem solving team to research the immediate cause and to plan immediate corrective action.,217,364,479,davi_2004012.txt,0
0,U,"The inspectors reviewed the event chronology, observed a portion of the problem solving team activities, reviewed the problem solving plan, and reviewed the reasonableness of the calculations that estimated that the release to environment was a small fraction of regulatory limits.",217,479,760,davi_2004012.txt,1
0,U,At the conclusion of the problem solving activities the inspectors attended the job briefing for moving the filter to a high integrity container and observed the actual move.,217,760,934,davi_2004012.txt,0
0,U,There were no findings of significance.,217,934,973,davi_2004012.txt,0
0,U,".3 Plant Computer Failure On the morning of July 27, 2004, for approximately 6 hours, the control room experienced a loss of the plant computer.",217,973,1117,davi_2004012.txt,0
0,U,"During this time period, reactor power was maintained less than 100 percent power on the highest reading nuclear instrument channel.",217,1117,1249,davi_2004012.txt,0
0,U,"The operators performed appropriate compensatory actions per DB-OP-06434, ""Plant Process Computer System Operating Procedure,"" and DB-NE-03220, ""Imbalance, Tilt, and Rod Index Calculations - Group 38 Alarms Inoperable,"" Attachment 1 [Axial Power Imbalance Alarm Inoperable], Attachment 3 [Quadrant Power Tilt Alarm Inoperable, Conversion from NI to Symmetric Incore QPT], and Attachment 4 [Control Rod/APSR Insertion Alarm Inoperable].",217,1249,1684,davi_2004012.txt,1
0,U,The licensee identified that the problem was that one of the plant process computer's subsystems was not updating properly.,217,1684,1807,davi_2004012.txt,1
0,U,The malfunction was corrected by rebooting the plant process computer and the multiplexer server.,217,1807,1904,davi_2004012.txt,0
0,U,The licensee was working with the software vendor to identify the cause of the failure.,217,1904,1991,davi_2004012.txt,0
0,U,"The inspectors determined that this did not challenge the capability to safely monitor, operate, or shutdown the plant.",217,1991,2110,davi_2004012.txt,0
0,U,".4 Industrial Accident [10CFR50.72(b)(2)(xi)] On July 29, 2004, the licensee made a notification (event number 40906) to the NRC under 10CFR50.72(b)(2)(xi) because of an industrial accident that held the potential for notifications to other government agencies.",217,2110,2371,davi_2004012.txt,0
0,U,A contract employee was injured outside the protected area.,217,2371,2430,davi_2004012.txt,0
0,U,Cardio Pulmonary Resuscitation (CPR) was performed and the individual was transported by helicopter to a local hospital.,217,2430,2550,davi_2004012.txt,0
0,U,The inspectors reviewed the licensee response against NRC reporting requirements.,217,2550,2631,davi_2004012.txt,0
0,U,There were no findings of significance.,217,2631,2670,davi_2004012.txt,0
0,U,"4OA5 Other Activities .1 Containment Entry While At Power (71153) On July 1, 2004, the licensee made a planned containment entry to assess conditions within the containment.",217,2670,2843,davi_2004012.txt,0
0,U,"During the entry, unit power was maintained at approximately 100 percent.",217,2843,2916,davi_2004012.txt,0
0,U,"While the unit is at power, the licensee planned to inspect portions of the containment on an approximate quarterly basis unless monitored reactor coolant system 18 Enclosure",217,2916,3090,davi_2004012.txt,0
0,U,and containment variables indicate the need for more frequent entries.,219,0,71,davi_2004012.txt,0
0,U,The inspectors attended the pre-job ALARA brief and post-entry critique in addition to accompanying one of the two 3-person teams that made the entry.,219,71,221,davi_2004012.txt,1
0,U,The inspectors reviewed the results of the tour and the condition reports that were written to document containment observations.,219,221,350,davi_2004012.txt,0
0,U,There were no findings of significance.,219,350,389,davi_2004012.txt,0
0,U,".2 Company Nuclear Review Board Meeting (93812) On July 15, 2004, the inspectors attended a meeting of the Davis-Besse Company Nuclear Review Board.",219,389,537,davi_2004012.txt,0
0,U,They observed and evaluated presentations by the following subcommittees of the Board: еб еб еб еб еб Operate the Plant/Training Configuration Control/ Equipment Reliability Work Management Loss Prevention License Amendment Requests,219,537,764,davi_2004012.txt,0
0,U,"In addition to the discussions of subcommittee activities, the licensee discussed current plant status and presented the results of the root cause evaluation of an improperly controlled maintenance activity on feedwater isolation valve 780.",221,0,240,davi_2004012.txt,0
0,U,The inspectors noted that the Board was sufficiently critical of the material they reviewed and that the licensee captured several of the Board's recommendations in their corrective action program.,221,240,437,davi_2004012.txt,0
0,U,".2 Review of Completed Cycle 14 Operational Improvement Plan Initiatives As part of the Davis-Besse Integrated Report to Support Restart, the licensee developed a Cycle 14 Operational Improvement Plan.",221,437,638,davi_2004012.txt,1
0,U,This plan was developed to focus on key improvement initiatives and safety barriers to ensure continued improvements and sustained performance in nuclear safety and plant operations.,221,638,820,davi_2004012.txt,1
0,U,"To facilitate the evaluation of the licensee's commitments which were documented in the Cycle 14 Operational Improvement Plan, the Davis-Besse Oversight Panel approved an inspection approach which designated lead inspectors in the areas of Operations, Engineering, Corrective Actions, and Safety Culture.",221,820,1124,davi_2004012.txt,1
0,U,"Inspectors selected commitments in the areas of: Organizational Effectiveness and Safety Culture; Operations; Maintenance; Engineering; Corrective Actions; Internal and External Oversight; and Procedures, for more detailed evaluation.",221,1124,1358,davi_2004012.txt,0
0,U,a.,221,1358,1360,davi_2004012.txt,0
0,U,"Operations Department 5 Year Staffing Plan (Operations) The inspectors evaluated the Cycle 14 Operational Improvement Plan Initiative 2.1.b, for completeness and effectiveness.",221,1360,1536,davi_2004012.txt,1
0,U,The inspectors reviewed the following key attributes of the 5 year staffing plan: еб еб еб plan to transition to operator five shift manning; implementation of the FENOC Standard Organization in Operations; the creation of a defined pipeline of new operating personnel; and 19 Enclosure,221,1536,1819,davi_2004012.txt,1
0,U,еб,223,0,2,davi_2004012.txt,0
0,U,provide for the release of experienced operations personnel from operations to positions throughout the Davis-Besse organization.,225,0,129,davi_2004012.txt,0
0,U,"In addition to reviewing the closure package for this Initiative, the inspectors had several discussions with the ""owner"" of the Davis-Besse operations long range staffing plan.",227,0,177,davi_2004012.txt,0
0,U,"The licensee documented the commitment as closed on March 4, 2004.",227,177,243,davi_2004012.txt,0
0,U,The inspectors reviewed the plan and found it to be acceptable.,227,243,306,davi_2004012.txt,0
0,U,b.,227,306,308,davi_2004012.txt,0
0,U,"Operations Department Leadership Improvement Initiatives (Operations) The inspectors evaluated the Cycle 14 Operational Improvement Plan Initiative 2.1.a, for completeness and effectiveness.",227,308,498,davi_2004012.txt,0
0,U,The inspectors reviewed the following key attributes of the Operations Leadership plan: еб еб еб еб the installation of a new Operations Manager and Operations Shift Superintendent; hiring of individuals with prior SRO qualifications to generate a pool of individuals that have a high potential to fill Operations leadership positions; having each of the operating crews perform a benchmarking trip to another FENOC facility; and conduct weekly Operations Manager peer calls.,227,498,969,davi_2004012.txt,0
0,U,"In addition to reviewing the closure package for this Initiative, the inspectors reviewed the trip reports for several benchmarking trips (two trips to the Beaver Valley Nuclear Power Station, Perry Nuclear Power Station, and Braidwood Nuclear Power Station), monitored an Operations Manager peer call, and had several discussions with the ""owner"" of the Davis-Besse Operations Leadership plan.",229,0,394,davi_2004012.txt,1
0,U,"The licensee documented the commitment as closed on March 4, 2004.",229,394,460,davi_2004012.txt,0
0,U,The inspectors noted that several good practices were documented in the benchmarking trip reports and that several of the practices had been or were in the process of being implemented at Davis-Besse.,229,460,660,davi_2004012.txt,0
0,U,The inspectors reviewed the actions associated with this initiative and found them to be acceptable.,229,660,760,davi_2004012.txt,0
0,U,c. Establish the Appropriate Level of Workload for Engineering Change Requests and Develop a Plan to Reduce and Maintain Backlogs to That Level (Engineering) The inspectors evaluated the Cycle 14 Operational Improvement Plan Initiative 6.7 for implementation and effectiveness.,229,760,1037,davi_2004012.txt,1
0,U,Design Engineering established that the appropriate level of Engineering Change Requests (ECRs) is that which can be scheduled for design and implementation over the current and subsequent fuel cycle.,229,1037,1237,davi_2004012.txt,1
0,U,Currently the number of open ECRs (approximately 1300) exceeds this level by a significant amount.,229,1237,1335,davi_2004012.txt,0
0,U,"The Technical Oversight Subcommittee (TOS), consisting of site managers, was assigned the task of reviewing the entire backlog of ECRs and rating those classified as design changes and those expected to cost over $100,000 in accordance with Business 20 Enclosure",229,1335,1597,davi_2004012.txt,1
0,U,"Practice NOBP-ER-1004, rev 0, ""Fleet Value Rating Process"".",231,0,60,davi_2004012.txt,0
0,U,This process provides a methodology for determining the relative value of competing projects.,231,60,153,davi_2004012.txt,0
0,U,"ECRs are screened for their impact on safe operations, financial contribution, impact on material condition, impact on outage performance, and fleet efficiency and effectiveness.",231,153,331,davi_2004012.txt,0
0,U,The NRC inspectors attended a meeting of the TOS and observed implementation of this rating process.,231,331,431,davi_2004012.txt,0
0,U,Good safety focus was maintained during the discussions and the reviews identified a significant number of ECRs as candidates for cancellation.,231,431,574,davi_2004012.txt,0
0,U,The expectation is that about 350 of the approximately 1300 ECRs in the backlog will be canceled based on low Fleet Value Rating.,231,574,703,davi_2004012.txt,0
0,U,Approximately 450 document only and equivalent changes will be assigned for implementation based on system based backlog reduction windows or work implementation windows.,231,703,873,davi_2004012.txt,0
0,U,Approximately 100 design changes will be scheduled for implementation over the next two fuel cycles.,231,873,973,davi_2004012.txt,1
0,U,The other approximately 400 of the 1300 backlog consist primarily of engineering changes awaiting implementation and setpoint change requests.,231,973,1115,davi_2004012.txt,0
0,U,Of these 400 there are about 130 that have been classified as design changes and will be rated by the TOS.,231,1115,1221,davi_2004012.txt,0
0,U,"Business Practice NOBP-ER-3002, ""Plant Health Committee"" directs the Plant Health Committee to prioritize all system health activities using the Fleet Value Rating process.",231,1221,1393,davi_2004012.txt,1
0,U,Business Practice NOBP-ER-1002 defines the process through which projects are approved.,231,1393,1480,davi_2004012.txt,0
0,U,"All modifications classified as design changes as well as equivalent changes and non-modification projects estimated to cost over $100,000 are defined as projects.",231,1480,1643,davi_2004012.txt,0
0,U,"Based on this, it is expected that all significant design activities will require valuation in accordance with this Business Practice.",231,1643,1777,davi_2004012.txt,0
0,U,These Business Practices outline requirements to establish a value rating and subsequent priority for all significant engineering tasks.,231,1777,1913,davi_2004012.txt,0
0,U,Effective implementation of these recently issued Business Practices is expected to limit the number of new ECRs since those with relatively low value will be screened out before engineering resources are expended on design activities.,231,1913,2148,davi_2004012.txt,1
0,U,"To date, only modest reductions in the backlog have been achieved.",231,2148,2214,davi_2004012.txt,0
0,U,Progress on reducing the backlog is reported in the Quarterly Design Basis Assessment Report.,231,2214,2307,davi_2004012.txt,1
0,U,NRC will continue to monitor the licensee's progress in this area.,231,2307,2373,davi_2004012.txt,0
0,U,d. Establish Criteria and Modify Appropriate Procedures to Restrict the Use of At-Risk Changes in the Plant Modification Process (Engineering) The inspectors evaluated the Cycle 14 Operational Improvement Plan Initiative 6.12 for implementation and effectiveness.,231,2373,2636,davi_2004012.txt,1
0,U,"In an effort to improve control over the use of the At-Risk Change (ARC) process, the following changes were made to NOP-CC-2003, Revision 4, ""Engineering Changes"": еб Use of the ARC process is now prohibited to expedite field work unless there is a critical need related to plant safety or reliability.",231,2636,2938,davi_2004012.txt,1
0,U,All ARCs and revisions now require approval of the Design Engineering Manager.,231,2938,3016,davi_2004012.txt,0
0,U,"Previously, Engineering Supervisors could approve an ARC.",231,3016,3073,davi_2004012.txt,0
0,U,еб,233,0,1,davi_2004012.txt,0
0,U,21,235,0,2,davi_2004012.txt,0
0,U,Enclosure,237,0,9,davi_2004012.txt,0
0,U,еб,239,0,2,davi_2004012.txt,0
0,U,"Issuance of the formal Engineering Change Package is now required prior to energizing, pressurizing, or loading any modified SSC for testing or any other purpose.",241,0,162,davi_2004012.txt,0
0,U,The above changes indicate improved control and increased restriction over the use of the ARC process.,243,0,102,davi_2004012.txt,1
0,U,The inspectors reviewed the actions associated with this initiative and found them to be acceptable.,243,102,202,davi_2004012.txt,0
0,U,e. Implement Actions to Improve Safety Margin (Engineering) The inspectors evaluated the Cycle 14 Operational Improvement Plan Initiative 6.1.a for implementation and effectiveness.,243,202,383,davi_2004012.txt,1
0,U,This commitment required that the safety margins for the top 10 risk significant systems be determined and that a plan be developed for improvement.,243,383,531,davi_2004012.txt,0
0,U,"To identify the top 10 risk significant systems, the licensee utilized the current revision of the Davis-Besse Probabilistic Safety Assessment.",243,531,674,davi_2004012.txt,0
0,U,"Utilizing the definition of Tier 1 calculations contained in NOP-CC-3002, Revision 1, ""Calculations"", the critical calculations for the top 10 systems were identified.",243,674,841,davi_2004012.txt,0
0,U,These calculations were further reviewed to identify existing margin.,243,841,910,davi_2004012.txt,0
0,U,"Based on available margin, the calculations were categorized as having acceptable margin, low margin, or unacceptable margin.",243,910,1035,davi_2004012.txt,0
0,U,Those having low or unacceptable (Operability Determination in place) margins were evaluated for improvement.,243,1035,1144,davi_2004012.txt,0
0,U,"As of the Second Quarter Design Basis Assessment Report, 7 critical calculations with low margins and 2 calculations with unacceptable margins have been identified.",243,1144,1308,davi_2004012.txt,0
0,U,Margin improvement plans have been established for all 9 calculations.,243,1308,1378,davi_2004012.txt,0
0,U,"Three additional calculations regarding motor operated valve (MOV) capability were identified as not meeting MOV program goals for margin (20 percent), however, these MOVs have substantial margin and no immediate plans for improvement have been made.",243,1378,1628,davi_2004012.txt,0
