TYPE,CLASS,text,line,start_pos,end_pos,file,class
0,U,"AR 2002-2110, ""Smoke Detector Z37D3E Failed Sensitivity Test.",146,841,902,ginn_2002005.txt,0
0,U,"Tested per PT-13.11.8, ""Testing of Smoke Detector Zone Z-37 Intermediate Building North.""",146,902,991,ginn_2002005.txt,0
0,U,"WO 20100679, perform PM Inspection on ""A"" Component Cooling Water Pump Breaker (52/CCP1A).",146,991,1081,ginn_2002005.txt,0
0,U,b.,148,0,2,ginn_2002005.txt,0
0,U,Findings No findings of significance were identified,150,0,52,ginn_2002005.txt,0
0,U,"9 R22 a. Surveillance Testing Inspection Scope The inspectors witnessed the performance and/or reviewed test data for the following activities to verify that the tests met the requirements of the plant technical specifications, and demonstrated the associated system's functional capability, and operational readiness.",152,0,319,ginn_2002005.txt,0
0,U,The inspectors reviewed samples of prior test performance results on the selected equipment to verify that degraded or non-conforming conditions were identified and corrected.,152,319,494,ginn_2002005.txt,0
0,U,"еб еб еб еб еб еб еб CPI-FLO-2015A, ""Calibration of the Turbine Driven Auxiliary Feedwater Pump Discharge Flow Loop 2015A.""",152,494,610,ginn_2002005.txt,0
0,U,"PT-36Q-C, ""Standby Auxiliary Feedwater Pump C - Quarterly.""",152,610,669,ginn_2002005.txt,0
0,U,"PT-12.1, ""Emergency Diesel Generator A.""",152,669,709,ginn_2002005.txt,0
0,U,"PT-12.2, ""Emergency Diesel Generator B.""",152,709,749,ginn_2002005.txt,0
0,U,"PT-2.8Q, ""Component Cooling Water Quarterly Test.""",152,749,799,ginn_2002005.txt,0
0,U,"CPI-SP1-405.10, ""Calibration of Delta T Set point 1 Over temperature Channel 1,"" performed on July 29 and August 20, 2002.",152,799,921,ginn_2002005.txt,0
0,U,"CPI-SP1-408.10, ""Calibration of Delta T Set point 1 Over temperature Channel 4,"" performed on February 16 and August 21, 2002.",152,921,1047,ginn_2002005.txt,0
0,U,b.,154,0,2,ginn_2002005.txt,0
0,U,Findings OTDT Calibration Errors Introduction Green.,156,0,52,ginn_2002005.txt,0
1,O,"The inspectors identified RG&E failed to provide and follow appropriate instructions for the calibration of the OTDT lead-lag circuit as required by 10 CFR 50, Appendix B, Criterion V, Instructions, Procedures, and Drawings.",156,52,276,ginn_2002005.txt,0
0,U,"Description During the weekly computer checks on August 16 the on-shift control room foreman discovered computer point OT405DEV was set to ""Alarm Processing set off.""",156,276,442,ginn_2002005.txt,1
0,U,"When the point was enabled, repeated alarm activations occurred.",156,442,506,ginn_2002005.txt,0
0,U,This condition was documented in (AR 02-1877).,156,506,552,ginn_2002005.txt,0
0,U,"Re-calibration of channel 1, to resolve what was suspected to be a noisy channel input, identified the lead-lag circuit had been improperly set.",156,552,696,ginn_2002005.txt,0
0,U,"A check on August 20th of the remaining three channels, an identified channel 4's lead-lag circuit had also been mis-calibrated.",156,696,824,ginn_2002005.txt,0
0,U,"Channels 1 and 4 were last calibrated on July 29 and February 16, 2002, respectively.",156,824,909,ginn_2002005.txt,0
0,U,A proper calibration of the OTDT lead-lag module requires strip-chart data be properly obtained and correctly interpreted.,156,909,1031,ginn_2002005.txt,0
0,U,"The shape of the lead-lag output curve, shown to be highly dependent on the setting of the test equipment's ramp generator time dial, must be proper to obtain valid results from the data analysis.",156,1031,1227,ginn_2002005.txt,0
0,U,"Because the surveillance test equipment was not properly set up, data plots obtained during the February and July calibrations of channels 1 and 4 were invalid, though not recognized as such.",156,1227,1418,ginn_2002005.txt,0
0,U,Though,156,1418,1424,ginn_2002005.txt,0
0,U,"10 data analysis appeared to show the channels within TS requirements, they in fact were out of specification in a conservative direction by approximately 20 and 5 seconds respectively.",158,0,186,ginn_2002005.txt,0
0,U,Review of the applicable calibration procedures identified that inadequate guidance existed to ensure that valid data would be obtained.,158,186,322,ginn_2002005.txt,0
0,U,"In addition, deficient and outdated instructions were found present.",158,322,390,ginn_2002005.txt,0
0,U,The inspectors determined the technicians lack of procedural adherence and their acceptance of the deficient procedure during this and prior calibrations contributed to the error.,158,390,569,ginn_2002005.txt,0
0,U,"Analysis This finding affected the Mitigating System Cornerstone and was determined to be more than minor in accordance with MC 0612, Appendix E because improper calibration of reactor protection circuitry could cause an unnecessary plant transient.",158,569,818,ginn_2002005.txt,0
0,U,"However, the error was conservative and did not cause a loss of safety function and therefore screened as Green when evaluated in accordance with the SDP, MC-0609.",158,818,981,ginn_2002005.txt,0
0,U,"Enforcement The finding was determined to be a violation of 10 CFR 50, Appendix B, Criterion V, Instructions, Procedures, and Drawings, which requires in part that activities affecting quality be prescribed and accomplished in accordance with appropriate procedures.",158,981,1247,ginn_2002005.txt,0
1,O,RG&E failed to provide and follow appropriate instructions for the calibration of the OTDT lead-lag circuit.,158,1247,1355,ginn_2002005.txt,0
0,U,"However, because of the very low safety significance of this violation and because RG&E has entered the issue into their corrective action program (AR 2002-1877) this violation is being treated as a non-cited violation, in accordance with Section VI.A.1 of the NRC's Enforcement policy.",158,1355,1641,ginn_2002005.txt,0
0,U,(NCV 50-244/02-05-02) Improper EDG Output Breaker Operation Introduction Green.,158,1641,1720,ginn_2002005.txt,0
1,H,"Operator error during performance of surveillance test PT-12.2, ""Emergency Diesel Generator B,"" resulted in the ""B"" diesel generator being rendered inoperable for approximately seven hours.",158,1720,1909,ginn_2002005.txt,0
0,U,The finding was determined to be of very low safety significance.,158,1909,1974,ginn_2002005.txt,0
0,U,"Description On August 6, 2002, during the performance of PT-12.2 ""Emergency Diesel Generator B,"" the output breaker for the ""B"" diesel generator tripped when a control room operator attempted to parallel the diesel generator to bus 17.",158,1974,2209,ginn_2002005.txt,0
1,H,An RG&E review of the event concluded the breaker tripped because the operator had attempted to close the breaker when the diesel's electrical output was not in a phase with bus 17.,158,2209,2390,ginn_2002005.txt,0
0,U,"This action caused a high current to occur across the electrical contacts of the breaker, which resulted in the breaker trip.",158,2390,2515,ginn_2002005.txt,0
0,U,"As a result of this event, the diesel was rendered inoperable for approximately seven hours while troubleshooting was conducted on the diesel generator",158,2515,2666,ginn_2002005.txt,0
0,U,11 breaker for bus 17.,160,0,23,ginn_2002005.txt,0
0,U,"The diesel generator was restored to service when a spare breaker was installed in bus 17, and PT-12.2 was successfully completed.",160,23,153,ginn_2002005.txt,0
0,U,"The out of phase condition occurred when the operator was attempting to complete step 6.14 of PT-12.2 which states, in part, ""With the synchroscope rotating slowly in the FAST (clockwise) direction and approaching the 12 o'clock position, close the Diesel Generator supply breaker to the selected bus, such that the breaker closes at the approximate point of synchronization.""",160,153,529,ginn_2002005.txt,0
0,U,"When executing this step, the operator attempted to close the breaker when it was approximately five minutes before the 12 o'clock position.",160,529,669,ginn_2002005.txt,0
0,U,"This action was premature, which resulted in the breaker tripping.",160,669,735,ginn_2002005.txt,0
0,U,Analysis This finding affected the Mitigating Systems Cornerstone and had a credible impact on safety because it resulted in a risk significant component being rendered inoperable for seven hours.,160,735,931,ginn_2002005.txt,0
0,U,"The finding screened to Green in phase one of the SDP, Manual Chapter 0609, Appendix A, because the diesel was quickly returned to service following the breaker trip, and the remaining diesel generator and both offsite power sources were operable.",160,931,1178,ginn_2002005.txt,1
0,U,Enforcement No violation of regulatory requirements occurred.,160,1178,1239,ginn_2002005.txt,0
0,U,Emergency Preparedness [EP] EP4 a.,160,1239,1273,ginn_2002005.txt,0
0,U,Emergency Action Level and Emergency Plan Changes Inspection Scope The inspector conducted an in-office review of RG&E submitted changes for the emergency plan-related documents to determine if the changes decreased the effectiveness of the plan.,160,1273,1519,ginn_2002005.txt,1
0,U,"A thorough review was conducted of documents related to the risk significant planning standards (RSPS), such as classifications, notifications and protective action recommendations.",160,1519,1700,ginn_2002005.txt,0
0,U,A cursory review was conducted for non-RSPS documents.,160,1700,1754,ginn_2002005.txt,0
0,U,"These changes were reviewed against 10 CFR 50.54(q) to ensure that the changes did not decrease the effectiveness of the plan, and that the changes as made continue to meet the standards of 10 CFR 50.47(b) and the requirements of Appendix E. These changes are subject to future inspections to ensure that the impact of the changes continues to meet NRC regulations.",160,1754,2119,ginn_2002005.txt,0
0,U,The submitted and reviewed implementing procedures are listed in attachment one.,160,2119,2199,ginn_2002005.txt,0
0,U,12 b.,162,0,6,ginn_2002005.txt,0
0,U,Findings No findings of significance were identified.,162,6,59,ginn_2002005.txt,0
0,U,EP6 a.,162,59,65,ginn_2002005.txt,0
0,U,"Drill Evaluation Inspection Scope On August 12, 2002, the inspector observed a licensed operator training assessment that included an emergency activation level classification.",162,65,241,ginn_2002005.txt,0
0,U,Training scenario #ECA1112-10 was observed.,162,241,284,ginn_2002005.txt,0
0,U,The inspector verified that the appropriate emergency classification was identified and external notifications to responsible parties were simulated in a timely manner.,162,284,452,ginn_2002005.txt,0
0,U,b.,162,452,454,ginn_2002005.txt,0
0,U,Findings No findings of significance were identified.,162,454,507,ginn_2002005.txt,0
0,U,2,162,507,509,ginn_2002005.txt,0
0,U,RADIATION SAFETY Occupation Radiation Safety [OS] OS3 a.,162,509,565,ginn_2002005.txt,0
0,U,"Radiation Monitoring Instrumentation Inspection Scope During the period July 22 - 25, 2002, the inspector conducted the following activities to evaluate the operability and accuracy of radiation monitoring instrumentation, and the adequacy of the respiratory protection program, relative to maintaining and issuing selfcontained breathing apparatus (SCBA).",162,565,921,ginn_2002005.txt,0
0,U,"Implementation of these programs was reviewed against the criteria contained in 10 CFR 20, applicable industry standards, and the licensee's procedures.",162,921,1073,ginn_2002005.txt,0
0,U,"еб The inspector observed technicians performing radioactive source and functional checks on a variety of instruments including the whole body counter, portable survey instruments (RO-20), and contamination survey instruments (SAM-9, MS-3, RM-14).",162,1073,1319,ginn_2002005.txt,0
0,U,The inspector observed technicians calibrating a high range gamma survey meter (Xetec 330A Telescan).,162,1319,1420,ginn_2002005.txt,0
0,U,"The inspector reviewed the calibration records for selected electronic dosimeters, three gas flow proportional counters (Tennelec S5E), and area radiation monitors (R-02, R-04, and R-09).",162,1420,1607,ginn_2002005.txt,0
0,U,"The inspector reviewed the maintenance records, safety interlock checks, and current calibration source activity/dose rate determinations for the Shepard Model 89, Model 28, and Model 142-10 instrument calibrators.",162,1607,1821,ginn_2002005.txt,0
0,U,еб,164,0,1,ginn_2002005.txt,0
0,U,еб,166,0,1,ginn_2002005.txt,0
0,U,13 еб The inspector evaluated the adequacy of the respiratory protection program regarding the maintenance and issuance of self-contained breathing apparatus (SCBA).,168,0,165,ginn_2002005.txt,0
0,U,"Training and qualification records for licensed operators, radiation protection technicians, and fire brigade members required to wear SCBA's in the event of an emergency were reviewed.",168,165,350,ginn_2002005.txt,0
0,U,"Four (4) SCBA's, staged for use in the control room and at the Health Physics control point, were physically/functionally checked, and maintenance records for these SCBA's were reviewed.",168,350,536,ginn_2002005.txt,1
0,U,"The inspector evaluated the licensee's program for assuring quality in the radiation monitoring instrumentation and respiratory protection programs by reviewing a departmental self-assessment (SA 2001-0012), Management Observation of Training Reports for SCBA training, and fourteen (14) ACTION reports related to radiation instrumentation, SCBA's, and the monitoring of plant radiation levels to determine if problems were identified in a timely manner and appropriate corrective actions were taken to resolve the related issues.",168,536,1066,ginn_2002005.txt,0
0,U,еб,170,0,1,ginn_2002005.txt,0
0,U,b.,172,0,2,ginn_2002005.txt,0
0,U,Findings No findings of significance were identified.,174,0,53,ginn_2002005.txt,0
0,U,3,176,0,2,ginn_2002005.txt,0
0,U,SAFEGUARDS Physical Protection [PP],178,0,35,ginn_2002005.txt,0
0,U,PP3 a.,180,0,6,ginn_2002005.txt,0
0,U,Response to Contingency Events Inspection Scope The Office of Homeland Security (OHS) developed a Homeland Security Advisory System (HSAS) to disseminate information regarding the risk of terrorist attacks.,182,0,206,ginn_2002005.txt,0
0,U,The HSAS implements five color-coded threat conditions with a description of corresponding actions at each level.,182,206,319,ginn_2002005.txt,0
0,U,"NRC Regulatory Information Summary (RIS) 2002-12a, dated August 19, 2002, ""NRC Threat Advisory and Protective Measures System,"" discusses the HSAS and provides additional information on protective measures to licensees.",182,319,538,ginn_2002005.txt,0
0,U,"On September 10, 2002, the NRC issued a Safeguards Advisory to reactor licensees to implement the protective measures described in RIS 2002-12a in response to the Federal government's declaration of threat level ""orange.""",182,538,759,ginn_2002005.txt,0
0,U,"Subsequently, on September 24, 2002, the OHS downgraded the national security threat condition to ""yellow"" and a corresponding reduction in the risk of a terrorist threat.",182,759,930,ginn_2002005.txt,0
0,U,"The inspectors interviewed RG&E personnel and security staff, observed the conduct of security operations, and assessed RG&E's implementation of the threat level ""orange"" protective measures.",182,930,1121,ginn_2002005.txt,0
0,U,Inspection results were communicated to the region and headquarters security staff for further evaluation.,182,1121,1227,ginn_2002005.txt,0
0,U,14 b.,184,0,6,ginn_2002005.txt,0
0,U,Findings No findings of significance were identified.,184,6,59,ginn_2002005.txt,0
0,U,PP4 a.,184,59,65,ginn_2002005.txt,0
0,U,"Security Plan Changes Inspection Scope An in-office review was conducted of changes to the Physical Security Plan, identified as Revision U, submitted to the NRC on January 31, 2002, in accordance with the provisions of 10 CFR 50.54(p).",184,65,301,ginn_2002005.txt,1
0,U,"The review was conducted to confirm that the changes were made in accordance with 10 CFR 50.54(p), and did not decrease the effectiveness of the plan.",184,301,451,ginn_2002005.txt,1
0,U,b.,184,451,453,ginn_2002005.txt,0
0,U,Findings No findings of significance were identified.,184,453,506,ginn_2002005.txt,0
0,U,4,184,506,508,ginn_2002005.txt,0
0,U,OA1 a.,184,508,514,ginn_2002005.txt,0
0,U,OTHER ACTIVITIES [OA] Performance Indicator Verification Inspection Scope The inspector reviewed implementation of the Occupational Exposure Control Effectiveness Performance Indicator (PI) Program.,184,514,712,ginn_2002005.txt,0
0,U,"Specifically, the inspector reviewed Action Reports, and associated documents, for occurrences involving locked high radiation areas, very high radiation areas, and unplanned personnel exposures since the last inspection against the criteria specified in Nuclear Energy Institute (NEI) 99-02, Regulatory Assessment Performance Indicator Guideline, Revision 2, to verify that all occurrences that met the NEI criteria were identified and reported as Performance Indicators.",184,712,1184,ginn_2002005.txt,0
0,U,Accuracy of the safety system functional failure PI data for the period August 2001 to September 2002 was verified based on review of RG&E event reports.,184,1184,1337,ginn_2002005.txt,0
1,O,The inspectors also verified the completeness and accuracy of the safety system unavailability PI for the emergency alternating current (AC) power system for the second and fourth quarter of 2001 and second quarter of 2002.,184,1337,1560,ginn_2002005.txt,0
1,O,"The inspection was accomplished by discussion with plant personnel and review of unavailability tracking documentation, operator logs, action reports, work orders, and surveillance procedures.",184,1560,1752,ginn_2002005.txt,0
0,U,The inspector verified that an identified reporting error (AR 2002-2232) did not create a threshold change in the PI.,184,1752,1869,ginn_2002005.txt,0
0,U,Correction of the error is not necessary as the affected quarter will be dropped in the forthcoming submittal.,184,1869,1979,ginn_2002005.txt,0
0,U,15 b.,186,0,6,ginn_2002005.txt,0
0,U,Findings No findings of significance were identified.,186,6,59,ginn_2002005.txt,0
0,U,OA2 a.,186,59,65,ginn_2002005.txt,0
0,U,"Identification and Resolution of Problems Inspection Scope To evaluate RG&E's program for identifying and resolving problems, the inspectors reviewed various action reports during the course of this inspection that involved the mitigating system, and initiating event cornerstones.",186,65,346,ginn_2002005.txt,0
0,U,b.,186,346,348,ginn_2002005.txt,0
0,U,Findings Introduction Green.,186,348,376,ginn_2002005.txt,0
0,U,The inspectors identified that RG&E's prior corrective action for inadequate operator response to primary plant computer system (PPCS) alarms were not fully effective.,186,376,543,ginn_2002005.txt,0
0,U,"Description On July 31 at approximately 1:09 A.M., the control room foreman defeated the primary plant computer system's (PPCS) alarm point OT405DEV in response to repeated activations that he thought was due to maintenance.",186,543,767,ginn_2002005.txt,1
0,U,The alarming condition was not investigated nor documented on an Action Report and resulted in a missed opportunity to identify the improperly calibrated OTDT channels sooner (see section R22).,186,767,960,ginn_2002005.txt,0
0,U,"The PPCS alarm point remained defeated until identified during the weekly PPCS alarm check performed on August 16, per O-6.11, ""Surveillance Requirement/Routine Operations Check Sheet.""",186,960,1145,ginn_2002005.txt,0
0,U,"The failure to identify and question the defeated alarm during the prior weekly check on August 6, comprised a second missed opportunity.",186,1145,1282,ginn_2002005.txt,0
0,U,"Upon restoration, the alarm continued to activate and Action report 2002-1877 was generated leading to the ultimate discovery that the OTDT lead-lag circuits for channels 1 and 4 had been improperly calibrated.",186,1282,1492,ginn_2002005.txt,0
1,T,"On March 11, 2002, Action Report 2002-0454 was issued in response to the operators failure to identify that the 11B under voltage relays had tripped.",186,1492,1641,ginn_2002005.txt,0
0,U,A PPCS alarm had indicated the failure but was felt to be invalid based on a visual inspection of the relays.,186,1641,1750,ginn_2002005.txt,0
0,U,"The alarm was valid, but the visual inspection was not.",186,1750,1805,ginn_2002005.txt,0
0,U,The operations manager counseled the operators to regard all PPCS alarms with the same intensity and rigor as would be given a main control board alarm.,186,1805,1957,ginn_2002005.txt,1
0,U,"On October 16, 2001, Action Report 2001-1805, identified that a loss of the ATWAS Mitigation System and Circuitry had not been identified as a result of the accompanying PPCS alarms significance not being understood or investigated.",186,1957,2189,ginn_2002005.txt,0
0,U,A long term action to evaluate the nomenclature of the PPCS alarms and discussions with the operating shifts on expectations and maintaining a questioning attitude was the stated corrective action.,186,2189,2386,ginn_2002005.txt,0
0,U,"16 Analysis This issue was considered greater than minor since inadequate or poor response to primary plant computer alarms could be reasonably viewed a precursor to a significant event or, if left uncorrected, could become a more significant safety concern.",188,0,259,ginn_2002005.txt,0
0,U,"The finding is not suitable for SDP evaluation, but has been reviewed by NRC management and determined to be a green finding of very low safety significance, however, not a violation of a regulatory requirement.",188,259,470,ginn_2002005.txt,0
0,U,Enforcement No violation of regulatory requirements occurred.,188,470,531,ginn_2002005.txt,0
0,U,OA6 a.,188,531,537,ginn_2002005.txt,0
0,U,"Meetings Exit Meeting Summary On October 8, 2002, the inspectors presented their overall findings to members of RG&E management led by Joe Widay.",188,537,682,ginn_2002005.txt,0
0,U,RG&E management acknowledged the findings presented.,188,682,734,ginn_2002005.txt,0
0,U,No proprietary information was identified.,188,734,776,ginn_2002005.txt,0
0,U,"c. RG&E/NRC Management Meeting On August 19, 2002, Mr. Miller, Administrator NRC Region 1 and Ms. Evans, Chief, Reactor Projects Branch 1, conducted a tour of the Ginna facility and met with senior plant managers and station personnel.",188,776,1011,ginn_2002005.txt,0
0,U,"On August 20, 2002, NRC Chairman Richard Meserve, accompanied by Mr. Miller, conducted a tour of the Ginna facility and met with senior plant managers and station personnel.",188,1011,1184,ginn_2002005.txt,0
0,U,"OA7 a. Licensee-identified Violation Inspection Scope The following violation of very low safety significance (Green) was identified by the licensee and is a violation of NRC requirements which meets the criteria of Section VI of the NRC Enforcement Policy, NUREG-1600, for being dispositioned as a Non-Cited Violation (NCV): The licensee conducted a site wide survey to identify contaminated tools and other equipment that were improperly surveyed prior to being removed from radiologically controlled areas (RCA) for storage at other site locations.",188,1184,1735,ginn_2002005.txt,0
0,U,"The results of this survey identified items that were not properly surveyed prior to removal from the RCA, as described in the corrective action program Action Report 2001-2107.",188,1735,1912,ginn_2002005.txt,0
0,U,Failure to make proper surveys prior to removal of equipment from the RCA is contrary to 10 CFR 20.1501.,188,1912,2016,ginn_2002005.txt,0
0,U,"Since the contaminated equipment was promptly returned to the RCA and no material was released into the public domain, this violation is of very low safety significance and is being treated as a non-cited violation.",188,2016,2231,ginn_2002005.txt,0
0,U,17,190,0,3,ginn_2002005.txt,0
0,U,18 Attachment 1 Supplemental Information a.,192,0,44,ginn_2002005.txt,0
0,U,Key Points of Contact RG&E G. Ball P. Bamford J. Bement K. Cona M. Flaherty K. Gould N. Leoni F. Mis P. Perry P. Polfleit R. Popp J. Smith J. St. Martin W. Thomson R. Watts J. Wayland T. White J. Widay B.,192,44,248,ginn_2002005.txt,0
0,U,Wood b.,192,248,255,ginn_2002005.txt,0
0,U,"Technician, Respiratory Protection Operations Manager Foreman, Radiation Protection Operations System Engineer, Radiation Monitoring Instrumentation Nuclear Safety and Licensing Manager Senior Health Physicist Quality Assessment Coordinator, Radiation Protection Chemistry Manager Systems Engineer, Radwaste Corporate Emergency Planner Production Superintendent Maintenance Superintendent Licensing Engineer Manager, Radiation Protection Nuclear Training Department Manager I&C/Electrical Maintenance Manager Balance of Plant Engineering Manager VP, Plant Manager Technician, Radiation Instrument Calibration",192,255,863,ginn_2002005.txt,0
0,U,"List of Items Opened, Closed, and Discussed Opened NCV 50-244/02-05-01, (Green) RG&E failed to maintain the procedure that described the steps for combating a fire in the screenhouse as required by technical specification 5.4.1.d.",194,0,230,ginn_2002005.txt,0
0,U,"(Green) RG&E failed to provide and follow appropriate instructions for the calibration of the OTDT lead-lag circuit as required by 10 CFR 50, Appendix B, Criterion V, Instructions, Procedures, and Drawings.",194,230,436,ginn_2002005.txt,0
0,U,"NCV 50-244/02-05-02,",196,0,20,ginn_2002005.txt,0
0,U,Attachment 1 (cont'd) c. List of Documents Reviewed,198,0,52,ginn_2002005.txt,0
0,U,19,200,0,2,ginn_2002005.txt,0
0,U,"O-6.13, Daily Surveillance Log RP-RES-M-RESP, Rev 4, Maintenance and Care of Respirators RPA-RES-GEN, Rev 5, Use of Respiratory Protection Equipment - General Requirements SC-3.16.15.1, Rev 9, Charging of 4.5 Units Using the Breathing Air Compressor CPI-MON-R2/R9, Rev 18, Calibration of Area Monitor Radiation Monitoring System Channels R-2 through R-9 PT-17.1, Rev 45, Area Radiation Monitors - R1 to R9 RP-INS-C-TELESCAN, Rev1, Calibration of Xetec Model 330A Telescan RP-JC-PCM-SRC-CHKS, Rev 1, Quality Control of Eberline PCM RP-INS-C-SAM, Rev 0, Calibration of the N. E. Technology Small Article Monitor RP-JC-SAM, Rev 0, Operation of the N. E. Technology Small Article Monitor RP-JC-PCM-SRC-CHKS, Rev 1, Quality Control of Eberline PCM RP-JC-AIRSAMPLE, Rev 9, Operation of Portable Air Sampling Equipment RP-INS-O-MODEL89, Rev 2, Shepard Model 89 Calibrator Operation RP-SUR-SOURCE-USE, Rev 3, Radioactive Source Use RP-JC-DAILY-SRC-CHKS, Rev 14, Daily Instrument Source Checks RP-INS-C-RAD51, Rev 5, Calibration of RADOS Electronic Dosimeter PT-2.8Q, Component Cooling Water Pump Quarterly Test A-905, Open Flame, Welding and Grinding Permit PT-12.1, Emergency Diesel Generator ""A"" SC-3.2.11, Immediate Action- Screenhouse Fire SC-3.15.17, TRM Firewatch Posting IP-PSH-2, Integrated Work Schedule Risk Management IP-REL-5, 10 CFR 50.65(a)4 Program PT-2.7.1, Service Water Pumps PT-2.3 Safeguard Power Operated Valve Operation A-52.16, Operator Work Around Challenge Control SM-2000-042.1, Modification of Containment Narrow Range Pressure Transmitter Loop 944 A-25.7, Bypass of I&C/Electrical Function and Jumper Control on out of Service Equipment PT-13.11.8, Testing of Smoke Detection Zone Z-37 Intermediate Building - North Service Water System Reliability Optimization Program (SWSROP) (Rev.",202,0,1804,ginn_2002005.txt,1
0,U,"4) Spring 2002 Outage Report, ""Underwater Inspection of Intake Structure and Screen house Mechanical Equipment.""",202,1804,1916,ginn_2002005.txt,0
0,U,RG&E Report No.,202,1916,1931,ginn_2002005.txt,0
0,U,"B-13-387, ""Rochester Gas & Zebral Mussel Control Program for Ginna Station 2001 PT-60.6A, (Rev 2), CCW Heat Exchanger Performance Test Performance Monitoring Data Trending Reports A & D CRFCs DA-ME-2002-028 (Rev 0), CCW Heat Exchanger A & B Thermal Performance Testing Data Reduction, Fouling, and Uncertainty Analysis (Test Date 3/18/2002).",202,1931,2272,ginn_2002005.txt,0
0,U,DA-ME-97-016 (Rev.,202,2272,2290,ginn_2002005.txt,0
0,U,"0), CCW and RHR Heat Exchanger Performance Evaluation SWSROP (GL 89-13) Heat Exchanger Testing Generic Assumptions, Data Reduction and Methodology, and Fouling Determination DA-ME-2000-074 (Rev 0), Component Cooling Water Heat Exchanger A & B Thermal Performance Testing Data Reduction, Fouling, and Uncertainty Analysis.",202,2290,2611,ginn_2002005.txt,0
0,U,Attachment 1 (cont'd),204,0,22,ginn_2002005.txt,0
0,U,20,206,0,2,ginn_2002005.txt,0
0,U,"O-6.13, Daily Surveillance Log W.O.",208,0,35,ginn_2002005.txt,0
0,U,"20101393, CNMT Recirc Fan Cooling Coil C Open/Inspect for Fouling W.O.",208,35,105,ginn_2002005.txt,0
0,U,"20101394, CNMT Recirc Fan Cooling Coil D Open/Inspect for Fouling.",208,105,171,ginn_2002005.txt,0
0,U,"CMP-10-07-RECIRCFANC (Rev.01), Mario, Model 12Q, Cooling Coil Inspection and Maintenance for ACA01c, ACA01J, and ACA01K.",208,171,291,ginn_2002005.txt,0
0,U,"CMP-10-07-RECIRCFAND (Rev.01), Mario, Model 12Q, Cooling Coil Inspection and Maintenance for ACA01C, ACA01J, and ACA01K.",208,291,411,ginn_2002005.txt,0
0,U,W.O.,208,411,415,ginn_2002005.txt,0
0,U,"20100875, EDG A Clean/Inspect Jacket Water / Lube Oil Coolers W.O.",208,415,481,ginn_2002005.txt,0
0,U,"20100876, EDG B Clean/Inspect Jacket Water/ Lube Oil Coolers CMP-10-04EAC01B (Rev.",208,481,563,ginn_2002005.txt,0
0,U,"02), Atlas Industrial Manufacturing, Type NEN Heat Exchanger Maintenance for EACO1B.",208,563,647,ginn_2002005.txt,0
0,U,CMP-10-04EAC01B (Rev.,208,647,668,ginn_2002005.txt,0
0,U,"02), Atlas Industrial Manufacturing, Type NEN Heat Exchanger Maintenance for EACO1B.",208,668,752,ginn_2002005.txt,0
0,U,CMP-10-03-ESW09A(Rev.,208,752,773,ginn_2002005.txt,0
0,U,"02), American Standard, Model 1205CP Heat Exchanger Maintenance for ESW09A.",208,773,848,ginn_2002005.txt,0
0,U,CMP-10-03-ESW08A (Rev.,208,848,870,ginn_2002005.txt,0
0,U,"02), American Standard, Model 1205-6, CP Heat Exchanger Maintenance for ESW08A.",208,870,949,ginn_2002005.txt,0
0,U,CMP-10-03-ESW09B (Rev.,208,949,971,ginn_2002005.txt,0
0,U,"01), American Standard, Model 1206, CP Heat Exchanger Maintenance for ESW09B.",208,971,1048,ginn_2002005.txt,0
0,U,CMP-10-03-ESW08B (Rev.,208,1048,1070,ginn_2002005.txt,0
0,U,"01), American Standard, Model 1205-6, CP Heat Exchanger Maintenance for ESW08B.",208,1070,1149,ginn_2002005.txt,0
0,U,W.O.,208,1149,1153,ginn_2002005.txt,0
0,U,"20100493, CCW A Heat Exchanger Clean/Inspect & Perform Eddy Current Testing W.O.",208,1153,1233,ginn_2002005.txt,0
0,U,"20100913, CCW B Heat Exchanger Clean/Inspect & Perform Eddy Current Testing EPIP 1-5, Notifications, Rev 50 EPIP 1-6, Site Evacuation, Rev 14 EPIP 1-10, Operation Support Center (OSC) Activation, Rev 11 EPIP 1-11, Survey Center Activation, Rev 27 EPIP 1-18, Discretionary Actions for Emergency Conditions, Rev 4, 5 EPIP 2-7, Management of Emergency Survey Teams, Rev 11 EPIP 2-9, Administration of Potassium Iodine (KI), Rev 6 EPIP 2-10, In Plant Radiation Surveys, Rev 4 EPIP 3-1, Emergency Operation Facility (EOF) Activation, Rev 18 EPIP 3-2, Engineering Support Center Activation (ESC), Rev 10 EPIP 5-1, Offsite Emergency Response Facilities and Equipment Periodic Inventory Check and Tests, Rev 26 EPIP 5-2, Onsite Emergency Response Facilities and Equipment Periodic Inventory Check and Tests, Rev 28, 29 EPIP 5-7, Emergency Organization, Rev 38 Calibration Records Shepard Model 142-10 Calibration Shepard Model 28 Calibration Shepard Model 89 Calibration Xetec Model 330A Telescan Tennelec S5E (Serial No.",208,1233,2246,ginn_2002005.txt,0
0,U,76672) Tennelec S5E (Serial No.,208,2246,2277,ginn_2002005.txt,0
0,U,75331),208,2277,2283,ginn_2002005.txt,0
0,U,Attachment 1 (cont'd),210,0,22,ginn_2002005.txt,0
0,U,21,212,0,2,ginn_2002005.txt,0
