TYPE,CLASS,text,line,start_pos,end_pos,file,class
0,U,Findings No findings were identified.,86,193,230,ML13127A206.txt,0
0,U,"1R22 Surveillance Testing (71111.22) .1 a. Surveillance Testing Inspection Scope The inspectors reviewed the test results for the following activities to determine whether risk-significant systems and equipment were capable of performing their intended safety function and to verify testing was conducted in accordance with applicable procedural and TS requirements: еб еб еб еб еб еб еб еб Procedures 24.202.01, Section 5.1, and 24.202.02, ""HPCI [High Pressure Coolant Injection] Pump/Flow Test and Valve Stroke at 150 and 1025 psig"" (IST); Procedure 24.206.01, ""RCIC [Reactor Core Isolation Cooling] System Pump Operability and Valve Test at 1000 PSIG"" (inservice testing--IST); WO 33761965, ""Perform 24.321.07 480V Swing Bus 72CF Automatic Throwover Scheme Operability"" (routine); WO 35304758, ""Perform 24.307.16, EDG 13 е_ Start and Load Test"" (routine); WO 33270838, Perform 24.307.17 EDG 14 е_ Start and Load Test"" (routine); Procedure 44.010.025, ""RPS-NS4 Main Steam Line Radiation Trip System A Channel Functional"" (primary containment isolation valve--PCIV); CARD 13-21995, ""Division 1 Core Spray Comp Minimum Flow Valve Failed to Open on Low Flow during 24.203.02, Section 5.1"" (routine); and Procedure 24.203.03, ""Division 2 CSS [Core Spray System] Pump and Valve Operability, Section 5.1"" and Procedure 47.000.88, ""Infrared Inspection"" (routine).",86,230,1578,ML13127A206.txt,0
0,U,"The inspectors observed in-plant activities and reviewed procedures and associated records to determine the following: еб еб еб еб еб еб did preconditioning occur; the effects of the testing were adequately addressed by control room personnel or engineers prior to the commencement of the testing; acceptance criteria were clearly stated, demonstrated operational readiness, and were consistent with the system design basis; plant equipment calibration was correct, accurate, and properly documented; as-left setpoints were within required ranges; and the calibration frequency was in accordance with TSs, the UFSAR, procedures, and applicable commitments; measuring and test equipment calibration was current; 11 Enclosure",88,0,717,ML13127A206.txt,1
0,U,еб еб,90,0,4,ML13127A206.txt,0
0,U,еб еб еб,92,0,5,ML13127A206.txt,0
0,U,еб еб еб еб еб еб,94,0,11,ML13127A206.txt,0
0,U,"test equipment was used within the required range and accuracy; applicable prerequisites described in the test procedures were satisfied; test frequencies met TS requirements to demonstrate operability and reliability; tests were performed in accordance with the test procedures and other applicable procedures; jumpers and lifted leads were controlled and restored where used; test data and results were accurate, complete, within limits, and valid; test equipment was removed after testing; where applicable for inservice testing activities, testing was performed in accordance with the applicable version of Section XI, American Society of Mechanical Engineers code, and reference values were consistent with the system design basis; where applicable, test results not meeting acceptance criteria were addressed with an adequate operability evaluation or the system or component was declared inoperable; where applicable for safety-related instrument control surveillance tests, reference setting data were accurately incorporated in the test procedure; where applicable, actual conditions encountering high resistance electrical contacts were such that the intended safety function could still be accomplished; prior procedure changes had not provided an opportunity to identify problems encountered during the performance of the surveillance or calibration test; equipment was returned to a position or status required to support the performance of its safety functions; and all problems identified during the testing were appropriately documented and dispositioned in the corrective action program.",96,0,1604,ML13127A206.txt,0
0,U,Documents reviewed are listed in the Attachment to this report.,98,0,63,ML13127A206.txt,0
0,U,"This inspection constituted five routine surveillance testing samples, two inservice testing samples, and one containment isolation valve sample as defined in IP 71111.22, Sections -02 and -05. b.",98,63,259,ML13127A206.txt,0
0,U,Findings No findings were identified.,98,259,296,ML13127A206.txt,0
0,U,1EP6 Drill Evaluation (71114.06) .1 a.,98,296,334,ML13127A206.txt,0
0,U,"Emergency Preparedness Drill Observation Inspection Scope The inspectors evaluated the conduct of a routine licensee emergency drill on January 29, 2013, to identify any weaknesses and deficiencies in classification, notification, and protective action recommendation development activities.",98,334,625,ML13127A206.txt,0
0,U,"The inspectors observed emergency response operations in the simulator control room and technical support center to determine whether the event classification, notifications, and protective action recommendations were performed in accordance with procedures.",98,625,883,ML13127A206.txt,0
0,U,The inspectors also attended the licensee drill critique to compare any inspector-observed weakness with those identified by the licensee staff in order to evaluate the critique and 12 Enclosure,98,883,1077,ML13127A206.txt,0
0,U,to verify whether the licensee staff was properly identifying weaknesses and entering them into the corrective action program.,100,0,127,ML13127A206.txt,0
0,U,"As part of the inspection, the inspectors reviewed the drill package and other documents listed in the Attachment to this report.",100,127,256,ML13127A206.txt,0
0,U,This emergency preparedness drill inspection constituted one sample as defined in IP 71114.06-05. b.,100,256,356,ML13127A206.txt,0
0,U,Findings No findings were identified.,100,356,393,ML13127A206.txt,0
0,U,2,100,393,395,ML13127A206.txt,0
0,U,RADIATION SAFETY Cornerstones: Occupational and Public Radiation Safety 2RS1 Radiological Hazard Assessment and Exposure Controls (71124.01) This inspection constituted a partial sample as defined in IP 71124.01-05.,100,395,610,ML13127A206.txt,0
0,U,.1 a.,100,610,615,ML13127A206.txt,0
0,U,Inspection Planning (02.01) Inspection Scope The inspectors reviewed all licensee performance indicators for the occupational exposure cornerstone for follow-up.,100,615,776,ML13127A206.txt,0
0,U,"The inspectors reviewed the results of radiation protection program audits (e.g., licensee's quality assurance audits or other independent audits).",100,776,923,ML13127A206.txt,0
0,U,The inspectors reviewed any reports of operational occurrences related to occupational radiation safety since the last inspection.,100,923,1053,ML13127A206.txt,0
0,U,The inspectors reviewed the results of the audit and operational report reviews to gain insights into overall licensee performance.,100,1053,1184,ML13127A206.txt,1
0,U,b.,100,1184,1186,ML13127A206.txt,0
0,U,Findings No findings were identified.,100,1186,1223,ML13127A206.txt,0
0,U,.2 a. Radiological Hazard Assessment (02.02) Inspection Scope The inspectors determined if there have been changes to plant operations since the last inspection that may result in a significant new radiological hazard for onsite workers or members of the public.,100,1223,1485,ML13127A206.txt,0
0,U,"The inspectors evaluated whether the licensee assessed the potential impact of these changes and has implemented periodic monitoring, as appropriate, to detect and quantify the radiological hazard.",100,1485,1682,ML13127A206.txt,0
0,U,"The inspectors conducted walk-down of the facility, including radioactive waste processing, storage, and handling areas to evaluate material conditions and performed independent radiation measurements to verify conditions.",100,1682,1904,ML13127A206.txt,0
0,U,The inspectors observed work in potential airborne areas and evaluated whether the air samples were representative of the breathing air zone.,100,1904,2045,ML13127A206.txt,0
0,U,The inspectors evaluated whether continuous air monitors were located in areas with low background to minimize false alarms and were representative of actual work areas.,100,2045,2214,ML13127A206.txt,0
0,U,The inspectors evaluated 13 Enclosure,100,2214,2251,ML13127A206.txt,0
0,U,the licensee's program for monitoring levels of loose surface contamination in areas of the plant with the potential for the contamination to become airborne.,102,0,159,ML13127A206.txt,0
0,U,b.,102,159,161,ML13127A206.txt,0
0,U,Findings No findings were identified.,102,161,198,ML13127A206.txt,0
0,U,.3 a.,102,198,203,ML13127A206.txt,0
0,U,"Instructions to Workers (02.03) Inspection Scope The inspectors selected various containers holding non-exempt licensed radioactive materials that may cause unplanned or inadvertent exposure of workers, and assessed whether the containers were labeled and controlled in accordance with 10 CFR 20.1904, ""Labeling Containers,"" or met the requirements of 10 CFR 20.1905(g), ""Exemptions To Labeling Requirements.""",102,203,612,ML13127A206.txt,1
0,U,The inspectors reviewed the following radiation work permits (RWPs) used to access high radiation areas and evaluated the specified work control instructions or control barriers.,102,612,790,ML13127A206.txt,1
0,U,"еб еб еб RWP 12-1045, ""High Radiation Material Transfer within the Protected Area""; RWP 12-1064, ""Rebuild CRDs [Control Rod Drives], Including Disassemble and Reassemble CRDs, Pre-installation Testing, Set Up Breathing Air and Transport Drives in the RRA [radiologically restricted area]""; and RWP 12-4031, ""Remove Torus Filters from Inside Torus, Transport and Disposal.""",102,790,1159,ML13127A206.txt,0
0,U,"For these RWPs, the inspectors assessed whether allowable stay times or permissible dose (including from the intake of radioactive material) for radiologically significant work under each RWP were clearly identified.",104,0,216,ML13127A206.txt,1
0,U,The inspectors evaluated whether electronic personal dosimeter alarm setpoints were in conformance with survey indications and plant policy.,104,216,356,ML13127A206.txt,0
0,U,The inspectors reviewed selected occurrences where a worker's electronic personal dosimeter noticeably malfunctioned or alarmed.,104,356,484,ML13127A206.txt,0
0,U,The inspectors evaluated whether workers responded appropriately to the off-normal condition.,104,484,577,ML13127A206.txt,0
0,U,The inspectors assessed whether the issue was included in the corrective action program and dose evaluations were conducted as appropriate.,104,577,716,ML13127A206.txt,0
0,U,"For work activities that could suddenly and severely increase radiological conditions, the inspectors assessed the licensee's means to inform workers of changes that could significantly impact their occupational dose.",104,716,933,ML13127A206.txt,0
0,U,b.,104,933,935,ML13127A206.txt,0
0,U,Findings No findings were identified.,104,935,972,ML13127A206.txt,0
0,U,14,106,0,2,ML13127A206.txt,0
0,U,Enclosure,108,0,9,ML13127A206.txt,0
0,U,.4 a.,110,0,6,ML13127A206.txt,0
0,U,"Contamination and Radioactive Material Control (02.04) Inspection Scope The inspectors observed locations where the licensee monitors potentially contaminated material leaving the radiological control area and inspected the methods used for control, survey, and release from these areas.",112,0,287,ML13127A206.txt,1
0,U,The inspectors observed the performance of personnel surveying and releasing material for unrestricted use and evaluated whether the work was performed in accordance with plant procedures and whether the procedures were sufficient to control the spread of contamination and prevent unintended release of radioactive materials from the site.,112,287,627,ML13127A206.txt,1
0,U,The inspectors assessed whether the radiation monitoring instrumentation had appropriate sensitivity for the type(s) of radiation present.,112,627,765,ML13127A206.txt,0
0,U,The inspectors reviewed the licensee's criteria for the survey and release of potentially contaminated material.,112,765,877,ML13127A206.txt,0
0,U,The inspectors evaluated whether there was guidance on how to respond to an alarm that indicates the presence of licensed radioactive material.,112,877,1020,ML13127A206.txt,0
0,U,The inspectors reviewed the licensee's procedures and records to verify the radiation detection instrumentation was used at its typical sensitivity level based on appropriate counting parameters.,112,1020,1215,ML13127A206.txt,0
0,U,"The inspectors assessed whether or not the licensee has established a de facto ""release limit"" by altering the instrument's typical sensitivity through such methods as raising the energy discriminator level or locating the instrument in a high-radiation background area.",112,1215,1485,ML13127A206.txt,0
0,U,The inspectors selected several sealed sources from the licensee's inventory records and assessed whether the sources were accounted for and verified to be intact.,112,1485,1648,ML13127A206.txt,0
0,U,"The inspectors evaluated whether any transactions, since the last inspection, involving nationally tracked sources were reported in accordance with 10 CFR 20.2207.",112,1648,1811,ML13127A206.txt,0
0,U,b.,114,0,2,ML13127A206.txt,0
0,U,Findings No findings were identified.,116,0,37,ML13127A206.txt,0
0,U,.5 a.,118,0,5,ML13127A206.txt,0
0,U,"Radiological Hazards Control and Work Coverage (02.05) Inspection Scope The inspectors evaluated ambient radiological conditions (e.g., radiation levels or potential radiation levels) during tours of the facility.",120,0,213,ML13127A206.txt,1
0,U,"The inspectors assessed whether the conditions were consistent with applicable posted surveys, RWPs, and worker briefings.",120,213,335,ML13127A206.txt,1
0,U,"The inspectors evaluated the adequacy of radiological controls, such as required surveys, radiation protection job coverage (including audio and visual surveillance for remote job coverage), and contamination controls.",120,335,553,ML13127A206.txt,0
0,U,The inspectors evaluated the licensee's use of electronic personal dosimeters in high noise areas as high radiation area monitoring devices.,120,553,693,ML13127A206.txt,0
0,U,The inspectors assessed whether radiation monitoring devices were placed on the individual's body consistent with licensee procedures.,120,693,827,ML13127A206.txt,0
0,U,The inspectors assessed whether 15 Enclosure,120,827,871,ML13127A206.txt,0
0,U,the dosimeter was placed in the location of highest expected dose or that the licensee properly employed an NRC-approved method of determining effective dose equivalent.,122,0,170,ML13127A206.txt,0
0,U,The inspectors reviewed the application of dosimetry to effectively monitor exposure to personnel in high-radiation work areas with significant dose rate gradients.,122,170,334,ML13127A206.txt,0
0,U,The inspectors reviewed the following RWPs for work within airborne radioactivity areas with the potential for individual worker internal exposures.,122,334,482,ML13127A206.txt,1
0,U,"еб еб RWP 12-1064, ""Rebuild CRDs, Including Disassemble and Reassemble CRDs, Pre-installation Testing, Set Up Breathing Air and Transport Drives in the RRA""; and RWP 12-4031, ""Remove Torus Filters from Inside Torus, Transport and Disposal.""",122,482,720,ML13127A206.txt,0
0,U,"For these RWPs, the inspectors evaluated airborne radioactive controls and monitoring, including potential for significant airborne levels (e.g., grinding, grit blasting, system breaches, entry into tanks, cubicles, and reactor cavities).",124,0,238,ML13127A206.txt,0
0,U,"The inspectors assessed barrier (e.g., tent or glove box) integrity and temporary high-efficiency particulate air ventilation system operation.",124,238,381,ML13127A206.txt,0
0,U,The inspectors examined the licensee's physical and programmatic controls for highly activated or contaminated materials (nonfuel) stored within spent fuel and other storage pools.,124,381,561,ML13127A206.txt,0
0,U,"The inspectors assessed whether appropriate controls (i.e., administrative and physical controls) were in place to preclude inadvertent removal of these materials from the pool.",124,561,738,ML13127A206.txt,0
0,U,The inspectors examined the posting and physical controls for selected high radiation areas and very high radiation areas to verify conformance with the occupational performance indicator.,124,738,926,ML13127A206.txt,0
0,U,b.,124,926,928,ML13127A206.txt,0
0,U,Findings No findings were identified.,124,928,965,ML13127A206.txt,0
0,U,.6 a. Risk-Significant High Radiation Area and Very High Radiation Area Controls (02.06) Inspection Scope The inspectors discussed with the radiation protection manager the controls and procedures for high-risk high radiation areas and very high radiation areas.,124,965,1227,ML13127A206.txt,0
0,U,"The inspectors discussed methods employed by the licensee to provide stricter control of very high radiation area access as specified in 10 CFR 20.1602, ""Control of Access to Very High Radiation Areas,"" and Regulatory Guide 8.38, ""Control of Access to High and Very High Radiation Areas of Nuclear Plants.""",124,1227,1533,ML13127A206.txt,0
0,U,The inspectors assessed whether any changes to licensee procedures substantially reduce the effectiveness and level of worker protection.,124,1533,1670,ML13127A206.txt,1
0,U,The inspectors discussed the controls in place for special areas that have the potential to become very high radiation areas during certain plant operations with first-line health physics supervisors (or equivalent positions having backshift health physics oversight authority).,124,1670,1948,ML13127A206.txt,1
0,U,The inspectors assessed whether these plant operations require 16 Enclosure,124,1948,2023,ML13127A206.txt,0
0,U,"communication beforehand with the health physics group, so as to allow corresponding timely actions to properly post, control, and monitor the radiation hazards including reaccess authorization.",126,0,195,ML13127A206.txt,0
0,U,The inspectors evaluated licensee controls for very high radiation areas and areas with the potential to become very high radiation areas to ensure an individual was not able to gain unauthorized access to the very high radiation area.,126,195,430,ML13127A206.txt,0
0,U,b.,126,430,432,ML13127A206.txt,0
0,U,Findings No findings were identified.,126,432,469,ML13127A206.txt,0
0,U,.7 a.,126,469,474,ML13127A206.txt,0
0,U,Problem Identification and Resolution (02.09) Inspection Scope The inspectors evaluated whether problems associated with radiation monitoring and exposure control were being identified by the licensee at an appropriate threshold and were properly addressed for resolution in the licensee's corrective action program.,126,474,790,ML13127A206.txt,1
0,U,The inspectors assessed the appropriateness of the corrective actions for a selected sample of problems documented by the licensee that involve radiation monitoring and exposure controls.,126,790,977,ML13127A206.txt,0
0,U,The inspectors assessed the licensee's process for applying operating experience to their plant.,126,977,1073,ML13127A206.txt,0
0,U,b.,126,1073,1075,ML13127A206.txt,0
0,U,Findings No findings were identified.,126,1075,1112,ML13127A206.txt,0
0,U,"2RS2 Occupational As-Low-As-Is-Reasonably-Achievable (ALARA) Planning and Controls (71124.02) These inspection activities supplement those documented in NRC Inspection Reports 05000341/2012003 and 05000341/2012004, and constitute one complete sample as defined in IP 71124.02-05.",126,1112,1391,ML13127A206.txt,0
0,U,.1 a.,126,1391,1396,ML13127A206.txt,0
0,U,Source Term Reduction and Control (02.04) Inspection Scope The inspectors used licensee records to determine the historical trends and current status of significant tracked plant source terms known to contribute to elevated facility aggregate exposure.,126,1396,1648,ML13127A206.txt,1
0,U,The inspectors assessed whether the licensee had made allowances or developed contingency plans for expected changes in the source term as the result of changes in plant fuel performance issues or changes in plant primary chemistry.,126,1648,1880,ML13127A206.txt,0
0,U,b.,126,1880,1882,ML13127A206.txt,0
0,U,Findings No findings were identified.,126,1882,1919,ML13127A206.txt,0
0,U,2RS5 Radiation Monitoring Instrumentation (71124.05) This inspection constituted one complete sample as defined in IP 71124.05-05.,126,1919,2049,ML13127A206.txt,0
0,U,17 Enclosure,126,2049,2061,ML13127A206.txt,0
0,U,.1 a.,128,0,6,ML13127A206.txt,0
0,U,"Inspection Planning (02.01) Inspection Scope The inspectors reviewed the plant UFSAR to identify radiation instruments associated with monitoring area radiological conditions including airborne radioactivity, process streams, effluents, materials/articles, and workers.",130,0,269,ML13127A206.txt,0
0,U,"Additionally, the inspectors reviewed the instrumentation and the associated TS requirements for post-accident monitoring instrumentation including instruments used for remote emergency assessment.",130,269,466,ML13127A206.txt,0
0,U,"The inspectors reviewed a listing of in-service survey instrumentation including air samplers and small article monitors, along with instruments used to detect and analyze workers' external contamination.",130,466,670,ML13127A206.txt,0
0,U,"Additionally, the inspectors reviewed personnel contamination monitors and portal monitors, including whole-body counters, to detect workers' internal contamination.",130,670,835,ML13127A206.txt,0
0,U,The inspectors reviewed this list to assess whether an adequate number and type of instruments were available to support operations.,130,835,967,ML13127A206.txt,0
0,U,The inspectors reviewed licensee and third-party evaluation reports of the radiation monitoring program since the last inspection.,130,967,1097,ML13127A206.txt,0
0,U,"These reports were reviewed for insights into the licensee's program and to aid in selecting areas for review (""smart sampling"").",130,1097,1226,ML13127A206.txt,0
0,U,"The inspectors reviewed procedures that govern instrument source checks and calibrations, focusing on instruments used for monitoring transient high radiological conditions, including instruments used for underwater surveys.",130,1226,1450,ML13127A206.txt,0
0,U,The inspectors reviewed the calibration and source check procedures for adequacy and as an aid to smart sampling.,130,1450,1563,ML13127A206.txt,0
0,U,The inspectors reviewed the area radiation monitor alarm setpoint values and setpoint bases as provided in the TSs and the UFSAR.,130,1563,1692,ML13127A206.txt,0
0,U,The inspectors reviewed effluent monitor alarm setpoint bases and the calculational methods provided in the offsite dose calculation manual.,130,1692,1832,ML13127A206.txt,0
0,U,b.,132,0,2,ML13127A206.txt,0
0,U,Findings No findings were identified.,134,0,37,ML13127A206.txt,0
0,U,.2 a.,136,0,5,ML13127A206.txt,0
0,U,"Walkdowns and Observations (02.02) Inspection Scope The inspectors walked down effluent radiation monitoring systems, including at least one liquid and one airborne system.",138,0,172,ML13127A206.txt,0
0,U,Focus was placed on flow measurement devices and all accessible point-of-discharge liquid and gaseous effluent monitors of the selected systems.,138,172,316,ML13127A206.txt,0
0,U,The inspectors assessed whether the effluent/process monitor configurations aligned with Offsite Dose Calculation Manual descriptions and observed monitors for degradation and out-of-service tags.,138,316,512,ML13127A206.txt,1
0,U,The inspectors selected portable survey instruments that were in use or available for issuance and assessed calibration and source check stickers for currency as well as instrument material condition and operability.,138,512,728,ML13127A206.txt,0
0,U,18 Enclosure,138,728,740,ML13127A206.txt,0
0,U,The inspectors observed licensee staff performance as the staff demonstrated source checks for various types of portable survey instruments.,140,0,141,ML13127A206.txt,0
0,U,The inspectors assessed whether high-range instruments were source checked on all appropriate scales.,140,141,242,ML13127A206.txt,0
0,U,The inspectors walked down area radiation monitors and continuous air monitors to determine whether they were appropriately positioned relative to the radiation sources or areas they were intended to monitor.,140,242,450,ML13127A206.txt,0
0,U,"Selectively, the inspectors compared monitor response (via local or remote control room indications) with actual area conditions for consistency.",140,450,595,ML13127A206.txt,0
0,U,"The inspectors selected personnel contamination monitors, portal monitors, and small article monitors and evaluated whether the periodic source checks were performed in accordance with the manufacturer's recommendations and licensee procedures.",140,595,839,ML13127A206.txt,0
0,U,b.,140,839,841,ML13127A206.txt,0
0,U,Findings No findings were identified.,140,841,878,ML13127A206.txt,0
0,U,.3 Calibration and Testing Program (02.03) Process and Effluent Monitors a.,140,878,953,ML13127A206.txt,1
0,U,Inspection Scope The inspectors selected effluent monitor instruments (such as gaseous and liquid) and evaluated whether channel calibration and functional tests were performed consistent with radiological effluent TSs/Offsite Dose Calculation Manual.,140,953,1204,ML13127A206.txt,1
0,U,"The inspectors assessed whether (a) the licensee calibrated its monitors with National Institute of Standards and Technology traceable sources; (b) the primary calibrations adequately represented the plant nuclide mix; (c) when secondary calibration sources were used, the sources were verified by the primary calibration; and (d) the licensee's channel calibrations encompassed the instrument's alarm setpoints.",140,1204,1616,ML13127A206.txt,0
0,U,The inspectors assessed whether the effluent monitor alarm setpoints were established as provided in the Offsite Dose Calculation Manual and station procedures.,140,1616,1776,ML13127A206.txt,1
0,U,"For changes to effluent monitor setpoints, the inspectors evaluated the basis for changes to ensure that an adequate justification existed.",140,1776,1915,ML13127A206.txt,0
0,U,b.,140,1915,1917,ML13127A206.txt,0
0,U,Findings No findings were identified.,140,1917,1954,ML13127A206.txt,0
0,U,Laboratory Instrumentation a.,140,1954,1983,ML13127A206.txt,0
0,U,Inspection Scope The inspectors assessed laboratory analytical instruments used for radiological analyses to determine whether daily performance checks and calibration data indicated the frequency of the calibrations was adequate and there were no indications of degraded instrument performance.,140,1983,2278,ML13127A206.txt,0
0,U,19 Enclosure,140,2278,2290,ML13127A206.txt,0
0,U,The inspectors assessed whether appropriate corrective actions were implemented in response to indications of degraded instrument performance.,142,0,143,ML13127A206.txt,0
0,U,b.,142,143,145,ML13127A206.txt,0
0,U,Findings No findings were identified.,142,145,182,ML13127A206.txt,0
0,U,Whole Body Counter a.,142,182,203,ML13127A206.txt,0
0,U,Inspection Scope The inspectors reviewed the methods and sources used to perform whole body count functional checks before daily use of the instrument and assessed whether check sources were appropriate and aligned with the plant's isotopic mix.,142,203,448,ML13127A206.txt,0
0,U,The inspectors reviewed whole body count calibration records since the last inspection and evaluated whether calibration sources were representative of the plant source term and that appropriate calibration phantoms were used.,142,448,674,ML13127A206.txt,0
0,U,The inspectors looked for anomalous results or other indications of instrument performance problems.,142,674,774,ML13127A206.txt,0
0,U,b.,142,774,776,ML13127A206.txt,0
0,U,Findings No findings were identified.,142,776,813,ML13127A206.txt,0
0,U,Post-Accident Monitoring Instrumentation a.,142,813,856,ML13127A206.txt,0
0,U,Inspection Scope Inspectors selected containment high-range monitors and reviewed the calibration documentation since the last inspection.,142,856,994,ML13127A206.txt,0
0,U,The inspectors assessed whether an electronic calibration was completed for all range decades above 10 rem/hour and whether at least one decade at or below 10 rem/hour was calibrated using an appropriate radiation source.,142,994,1215,ML13127A206.txt,0
0,U,"The inspectors assessed whether calibration acceptance criteria were reasonable, accounted for the large measuring range and the intended purpose of the instruments.",142,1215,1380,ML13127A206.txt,0
0,U,"The inspectors selected two effluent/process monitors that were relied on by the licensee in its emergency operating procedures as a basis for triggering emergency action levels and subsequent emergency classifications, or to make protective action recommendations during an accident.",142,1380,1664,ML13127A206.txt,1
0,U,The inspectors evaluated the calibration and availability of these instruments.,142,1664,1743,ML13127A206.txt,0
0,U,"The inspectors reviewed the licensee's capability to collect high-range, post-accident iodine effluent samples.",142,1743,1854,ML13127A206.txt,0
0,U,"As available, the inspectors observed electronic and radiation calibration of these instruments to assess conformity with the licensee's calibration and test protocols.",142,1854,2022,ML13127A206.txt,0
0,U,20,144,0,2,ML13127A206.txt,0
0,U,Enclosure,146,0,9,ML13127A206.txt,0
0,U,b.,148,0,3,ML13127A206.txt,0
0,U,Findings No findings were identified.,150,0,37,ML13127A206.txt,0
0,U,"Portal Monitors, Personnel Contamination Monitors, and Small Article Monitors",150,37,114,ML13127A206.txt,0
0,U,a.,152,0,2,ML13127A206.txt,0
0,U,"Inspection Scope For each type of these instruments used onsite, the inspectors assessed whether the alarm setpoint values were reasonable under the circumstances to ensure licensed material was not released from the site.",154,0,222,ML13127A206.txt,0
0,U,The inspectors reviewed the calibration documentation for each instrument selected and discussed the calibration methods with the licensee to determine consistency with the manufacturer's recommendations.,154,222,426,ML13127A206.txt,0
0,U,b.,156,0,2,ML13127A206.txt,0
0,U,Findings No findings were identified.,158,0,37,ML13127A206.txt,0
0,U,"Portable Survey Instruments, Area Radiation Monitors, Electronic Dosimetry, and Air Samplers/Continuous Air Monitors",158,37,153,ML13127A206.txt,0
0,U,a.,160,0,2,ML13127A206.txt,0
0,U,Inspection Scope The inspectors reviewed calibration documentation for at least one of each type of instrument.,162,0,111,ML13127A206.txt,0
0,U,"For portable survey instruments and area radiation monitors, the inspectors reviewed detector measurement geometry and calibration methods and had the licensee demonstrate use of its instrument calibrator as applicable.",162,111,330,ML13127A206.txt,0
0,U,The inspectors compared instrument readings with those of an NRC survey instrument if problems were suspected.,162,330,440,ML13127A206.txt,0
0,U,"As available, the inspectors selected portable survey instruments that did not meet acceptance criteria during calibration or source checks to assess whether the licensee had taken appropriate corrective action for instruments found significantly out of calibration (greater than 50 percent).",162,440,732,ML13127A206.txt,0
0,U,The inspectors evaluated whether the licensee had evaluated the possible consequences of instrument use since the last successful calibration or source check.,162,732,890,ML13127A206.txt,0
0,U,b.,164,0,2,ML13127A206.txt,0
0,U,Findings No findings were identified.,166,0,37,ML13127A206.txt,0
0,U,Instrument Calibrator,166,37,58,ML13127A206.txt,0
0,U,a.,168,0,2,ML13127A206.txt,0
0,U,"Inspection Scope As applicable, the inspectors reviewed the current output values for the licensee's portable survey and area radiation monitor instrument calibrator unit(s).",170,0,174,ML13127A206.txt,0
0,U,The inspectors assessed whether the licensee periodically measured calibrator output over the range of the instruments used through measurements by ion chamber/electrometer.,170,174,347,ML13127A206.txt,0
0,U,21 Enclosure,170,347,359,ML13127A206.txt,0
0,U,The inspectors assessed whether the measuring devices had been calibrated by a facility using National Institute of Standards and Technology traceable sources and whether corrective factors for these measuring devices were properly applied by the licensee in its output verification.,172,0,284,ML13127A206.txt,0
0,U,b.,172,284,286,ML13127A206.txt,0
0,U,Findings No findings were identified.,172,286,323,ML13127A206.txt,0
0,U,Calibration and Check Sources a.,172,323,355,ML13127A206.txt,0
0,U,"Inspection Scope The inspectors reviewed the licensee's 10 CFR Part 61, ""Licensing Requirements for Land Disposal of Radioactive Waste,"" source term to assess whether calibration sources used were representative of the types and energies of radiation encountered in the plant.",172,355,631,ML13127A206.txt,0
0,U,b.,172,631,633,ML13127A206.txt,0
0,U,Findings No findings were identified.,172,633,670,ML13127A206.txt,0
0,U,.4 a.,172,670,675,ML13127A206.txt,0
0,U,Problem Identification and Resolution (02.04) Inspection Scope The inspectors evaluated whether problems associated with radiation monitoring instrumentation were being identified by the licensee at an appropriate threshold and were properly addressed for resolution in the licensee corrective action program.,172,675,984,ML13127A206.txt,0
0,U,The inspectors assessed the appropriateness of the corrective actions for a selected sample of problems documented by the licensee that involve radiation monitoring instrumentation.,172,984,1165,ML13127A206.txt,0
0,U,b.,172,1165,1167,ML13127A206.txt,0
0,U,Findings No findings were identified.,172,1167,1204,ML13127A206.txt,0
0,U,4,172,1204,1206,ML13127A206.txt,0
0,U,"OTHER ACTIVITIES Cornerstones: Initiating Events, Mitigating Systems, Barrier Integrity, Emergency Preparedness, Public Radiation Safety, Occupational Radiation Safety, and Security 4OA1 Performance Indicator Verification (71151) .1 a. Unplanned Scrams per 7000 Critical Hours (IE01) Inspection Scope The inspectors sampled licensee submittals for the Unplanned Scrams per 7000 Critical Hours performance indicator for the first quarter 2012 through the fourth quarter 2012.",172,1206,1680,ML13127A206.txt,0
0,U,"To determine the accuracy of the performance indicator data, performance indicator definitions and guidance contained in Nuclear Energy Institute Document 99-02, 22 Enclosure",172,1680,1854,ML13127A206.txt,0
0,U,"""Regulatory Assessment Performance Indicator Guideline,"" Revision 6, dated October 2009, was used.",174,0,99,ML13127A206.txt,0
0,U,"The inspectors reviewed the licensee's operator narrative logs, issue reports, event reports, and NRC integrated inspection reports to validate the accuracy of the submittals.",174,99,274,ML13127A206.txt,0
0,U,The inspectors also reviewed the licensee's issue report database to determine if any problems had been identified with the performance indicator data collected or transmitted for this indicator and none were identified.,174,274,494,ML13127A206.txt,1
0,U,Documents reviewed are listed in the Attachment to this report.,174,494,557,ML13127A206.txt,0
0,U,This inspection constituted one unplanned scrams per 7000 critical hours sample as defined in IP 71151-05. b.,174,557,666,ML13127A206.txt,0
0,U,Findings No findings were identified.,174,666,703,ML13127A206.txt,0
0,U,.2 a. Unplanned Transients per 7000 Critical Hours (IE03) Inspection Scope The inspectors sampled licensee submittals for the Unplanned Transients per 7000 Critical Hours performance indicator for first quarter 2012 through the fourth quarter 2012.,174,703,951,ML13127A206.txt,0
